year,poll_type,page,reason,suggested_action
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_066.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_070.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_071.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_073.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_074.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_076.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_077.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_078.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_079.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_081.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_082.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_085.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_086.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_087.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_090.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_091.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_092.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_094.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_095.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_096.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_097.csv,inspect extracted CSV and add manual mapping
2024,post_poll,,table structure unrecognized: 2024_post_poll_table_098.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_001.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_002.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_003.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_004.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_005.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_006.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_007.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_008.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_009.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_011.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_012.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_013.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_015.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_017.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_018.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_021.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_022.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_024.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_025.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_026.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_027.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_028.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_029.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_030.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_033.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_034.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_035.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_036.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_038.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_040.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_044.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_048.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_049.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_050.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_051.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_052.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_053.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_054.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_057.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_058.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_060.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_061.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_063.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_064.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_065.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_066.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_067.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_068.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_069.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_070.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_071.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_073.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_075.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_076.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_080.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_082.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_085.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_086.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_087.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_089.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_090.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_094.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_095.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_096.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_098.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_099.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_100.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_101.csv,inspect extracted CSV and add manual mapping
2024,pre_poll,,table structure unrecognized: 2024_pre_poll_table_102.csv,inspect extracted CSV and add manual mapping
