state,party_id,swing
Gujarat,BNJD,-0.10231091446252905
Gujarat,APOI,-0.1058149051577494
Gujarat,RVZP,-0.1058806437871454
Gujarat,ANC,-0.12715911195957968
Gujarat,BSP,-0.1333364084026276
Gujarat,YJJP,-0.14474861838141592
Gujarat,AICP,-0.15141503227262393
Gujarat,JSVP,-0.15724789850568036
Gujarat,GJPP,-0.1604300029370059
Gujarat,NIRBHP,-0.2193723031942004
Gujarat,HND,-0.2255009875470062
Gujarat,SVPP,-0.24755072161201738
Gujarat,ADPT,-0.2569235512719769
Gujarat,GAGUP,-0.30401859714222595
Gujarat,BMUP,-0.31785517699671584
Gujarat,RSP(S),-0.3240629693364373
Gujarat,VPP,-0.3756730497739123
Gujarat,CPI,-0.5367779470840837
Gujarat,NCP,-0.8305753142996384
Gujarat,INC,-2.372812831557125
Gujarat,BJP,-2.517714566443073
Gujarat,BTP,-2.566266355059105
Haryana,INC,15.096202437115455
Haryana,AAAP,9.771236561468747
Haryana,NCPSP,2.1659241603338155
Haryana,ASPKR,0.6500227960930318
Haryana,RSTJLKPS,0.3070650738868538
Haryana,RJP(E),0.2705925670386243
Haryana,HRJSP,0.2310053596807656
Haryana,SMSSMJP,0.2157676841826833
Haryana,JASD,0.200839788978891
Haryana,SAD(M),0.18786697574922695
Haryana,ESBD,0.14595041028715813
Haryana,BHRJWNKP,0.12825051150312433
Haryana,BHYUJEP,0.092892222745303
Haryana,AADMPRVTNP,0.09258152443295131
Haryana,SWSSP,0.087932292135056
Haryana,LLRP,0.0781210309891642
Haryana,SUCI,0.07405467306127249
Haryana,JSKP,0.0699461414710672
Haryana,BARESP,0.0687271524665001
Haryana,BHRTASP,0.06713580429303667
Haryana,BLNDBHRTP,0.0649076136970697
Haryana,ABKMP,0.0628006649802014
Haryana,AVIRP,0.0626573246629232
Haryana,RTORP,0.0624519120277386
Haryana,SAP,0.06102995416090255
Haryana,GBLRPBP,0.0562248729550068
Haryana,ABD,0.0537139825734465
Haryana,KMSP,0.0524018535711421
Haryana,SMBSP,0.0513823622565284
Haryana,RVP,0.04834019557538059
Haryana,RGD,0.03959732248896476
Haryana,LOKJANP,0.0374493142901417
Haryana,SDPI,0.0360972051520329
Haryana,VINPA,0.0325351434910549
Haryana,SPIP,0.0229885794019124
Haryana,PPID,0.02128578549310482
Haryana,RANP,0.004713885096335999
Haryana,NOTA,0.0034112641814695644
Haryana,BSCP,-0.02175159689094096
Haryana,DKSP,-0.0239196576032364
Haryana,TOP,-0.0248625964838261
Haryana,RJAVP,-0.028235682365796596
Haryana,IND,-0.03002635798419123
Haryana,BAHUMP,-0.0316060102768226
Haryana,DSPVAD,-0.0345739821771941
Haryana,RPIE,-0.0348829762788227
Haryana,LPSP,-0.0360130943008148
Haryana,RASAP,-0.0364325420719815
Haryana,RPI,-0.0381529822627388
Haryana,AJNSP,-0.0423610886876673
Haryana,RMEP,-0.0450629110109319
Haryana,MYSP,-0.053562006211422
Haryana,AIFB,-0.05995776879676935
Haryana,BJSAP,-0.0622661969335117
Haryana,AAPP,-0.06463592975699388
Haryana,SPAKP,-0.0652614824188109
Haryana,ABJS,-0.07099852126741
Haryana,INLD,-0.07788936009865058
Haryana,BHAPRAP,-0.07883287567497813
Haryana,PSPL,-0.0791108026050779
Haryana,NNMP,-0.0800681514092807
Haryana,RASLP,-0.08130807974587183
Haryana,HCP,-0.0898067121476386
Haryana,VOP,-0.09193825043845795
Haryana,BHTJP,-0.09425548994269589
Haryana,JJJKP,-0.0955623107781678
Haryana,SUCI(C),-0.11171274229173134
Haryana,RRP,-0.1291384982741206
Haryana,RMPOI,-0.1351601987899109
Haryana,BMUP,-0.14813002462459637
Haryana,RABSP,-0.1506099405950999
Haryana,RPI(A),-0.1616732574350325
Haryana,SHS,-0.1651301054744268
Haryana,BKNP,-0.2025171495409837
Haryana,SNP,-0.2031953488439921
Haryana,CPI,-0.5745934426603152
Haryana,CPIM,-0.7755098235482075
Haryana,BSP,-2.3004200880779093
Haryana,LTSP,-2.422668126688341
Haryana,JNJP,-4.243588042688264
Haryana,BJP,-11.943660875359194
Himachal Pradesh,INC,14.387788283226186
Himachal Pradesh,RTRYDVBHMP,0.2446372555489803
Himachal Pradesh,AKBRPRVP,0.18920270931224573
Himachal Pradesh,BHRJWNKP,0.1183083905380023
Himachal Pradesh,HCHLJP,0.08865919222873789
Himachal Pradesh,RTSMJD,0.0585416851518226
Himachal Pradesh,ESBD,0.0413458701395924
Himachal Pradesh,BMUP,-0.0478374537933685
Himachal Pradesh,PPID,-0.0542825304794815
Himachal Pradesh,BSCP,-0.0797772610373593
Himachal Pradesh,SWAP,-0.09435754272178655
Himachal Pradesh,HIMJKP,-0.0963267721891698
Himachal Pradesh,IND,-0.10467923565630775
Himachal Pradesh,APOI,-0.198858898351447
Himachal Pradesh,RADM,-0.2069711315226377
Himachal Pradesh,SATBP,-0.2345350007332379
Himachal Pradesh,NED,-0.2354544091345585
Himachal Pradesh,AIFB,-0.25624426626994584
Himachal Pradesh,NOTA,-0.28450728479191856
Himachal Pradesh,BSP,-0.3240074372443298
Himachal Pradesh,CPIM,-1.576211716740796
Himachal Pradesh,BJP,-12.679114398667716
Jammu & Kashmir,HND,-0.0866245828529309
Jammu & Kashmir,NRCP,-0.10817631970058239
Jammu & Kashmir,JKPPAP,-0.1090076717868264
Jammu & Kashmir,INDPP,-0.1165137831815768
Jammu & Kashmir,PSPL,-0.1737445554701511
Jammu & Kashmir,SHS,-0.1768794392299953
Jammu & Kashmir,RAJPA,-0.2708315491992806
Jammu & Kashmir,JDU,-0.6690502697610688
Jammu & Kashmir,MANPA,-0.6743289958223233
Jammu & Kashmir,JKNPP,-0.8355074239050726
Jammu & Kashmir,DSSP,-1.061980375051095
Jammu & Kashmir,BJP,-4.132786422377601
Jammu & Kashmir,JPC,-8.35918160967388
Jammu & Kashmir,INC,-17.202903198075223
Jammu & Kashmir,PDP,-19.64331592018498
Jammu and Kashmir,JAKAP,11.812312025819562
Jammu and Kashmir,INC,6.929705369056386
