state,party_id,avg_vote_share_2019,avg_vote_share_2024,avg_swing,max_swing,min_swing,constituencies_seen,seats_2019,seats_2024,seat_change,alliance_2024
Maharashtra,DMSK,0.2758231420507996,0.0,-0.2758231420507996,-0.2758231420507996,-0.2758231420507996,1,0,0,0,UNKNOWN
Maharashtra,SP,0.3013163023175147,0.0,-0.3013163023175147,-0.0905797771219884,-0.6213508911871201,4,0,0,0,INDIA
Maharashtra,HIPPA,0.3083072779427107,0.0,-0.3083072779427107,-0.3083072779427107,-0.3083072779427107,1,0,0,0,UNKNOWN
Maharashtra,AKHP,0.3375331312914897,0.0,-0.3375331312914897,-0.3375331312914897,-0.3375331312914897,1,0,0,0,UNKNOWN
Maharashtra,STBP,0.34345100398267503,0.0,-0.34345100398267503,-0.2215070139896646,-0.4386084713762241,3,0,0,0,UNKNOWN
Maharashtra,NNP,0.3830678981590207,0.0,-0.3830678981590207,-0.3830678981590207,-0.3830678981590207,1,0,0,0,UNKNOWN
Maharashtra,BTP,0.3999015857130272,0.0,-0.3999015857130272,-0.2356810575702467,-0.6200322502390228,5,0,0,0,UNKNOWN
Maharashtra,RJBP,0.4534855473115286,0.0,-0.4534855473115286,-0.1788287350206694,-0.7281423596023878,2,0,0,0,UNKNOWN
Maharashtra,BJAZP,0.5431963160979973,0.0,-0.5431963160979973,-0.5431963160979973,-0.5431963160979973,1,0,0,0,UNKNOWN
Maharashtra,LKSGM,0.7758253627983537,0.0,-0.7758253627983537,-0.7758253627983537,-0.7758253627983537,1,0,0,0,UNKNOWN
Maharashtra,AIMIM,6.493660184556939,5.353815713924702,-1.1398444706322368,0.1681379192191196,-6.244926118511607,5,1,0,-1,UNKNOWN
Maharashtra,CPI,1.6683291826234266,0.249741581879481,-1.4185876007439453,-0.8650798647647555,-1.9720953367231353,2,0,0,0,INDIA
Maharashtra,CPIM,2.4434622959415906,0.3157945584310505,-2.12766773751054,1.263178233724202,-9.631418271829792,4,0,0,0,INDIA
Maharashtra,VBA,6.893064366611128,2.79800965191947,-4.095054714691657,5.319164458219455,-25.230638392279392,48,0,0,0,UNKNOWN
Maharashtra,MSHP,15.598251828983631,0.0,-15.598251828983631,-0.1567323557173509,-31.03977130224991,2,0,0,0,UNKNOWN
Maharashtra,BVA,40.90017729655616,18.495880308762462,-22.404296987793696,-22.404296987793696,-22.404296987793696,1,0,0,0,UNKNOWN
Maharashtra,SWP,34.0362007326202,7.174722642045498,-26.8614780905747,-25.232724784245555,-28.490231396903845,2,0,0,0,UNKNOWN
Manipur,INC,25.07823864269927,47.62530619610767,22.547067553408407,30.541983970096084,14.552151136720733,2,0,2,2,INDIA
Manipur,RPPRINAT,0.0,17.021020282420437,17.021020282420437,17.021020282420437,17.021020282420437,1,0,0,0,UNKNOWN
Manipur,NOTA,0.3338398214172792,0.6916495518299945,0.35780973041271535,0.5834103414166985,0.1322091194087323,2,0,0,0,NONE
Manipur,RJSNP,0.0983799573555151,0.0,-0.0983799573555151,-0.0983799573555151,-0.0983799573555151,1,0,0,0,UNKNOWN
Manipur,MDPF,0.1654152964371178,0.0,-0.1654152964371178,-0.1654152964371178,-0.1654152964371178,1,0,0,0,UNKNOWN
Manipur,MPEP,0.2348212369007811,0.0,-0.2348212369007811,-0.2348212369007811,-0.2348212369007811,1,0,0,0,UNKNOWN
Manipur,NCP,0.2974258445810107,0.0,-0.2974258445810107,-0.2974258445810107,-0.2974258445810107,1,0,0,0,NDA
Manipur,JDU,0.3481234317255011,0.0,-0.3481234317255011,-0.3481234317255011,-0.3481234317255011,1,0,0,0,NDA
Manipur,IND,2.403242240370176,1.6308735516795347,-0.772368688690641,11.168726122322385,-10.588573263720058,2,0,0,0,OTHER
Manipur,NEINDP,2.3584821459199086,0.0,-2.3584821459199086,-1.4231453715433862,-3.2938189202964305,2,0,0,0,UNKNOWN
Manipur,NPEP,3.580997845061181,0.0,-3.580997845061181,-3.580997845061181,-3.580997845061181,1,0,0,0,UNKNOWN
Manipur,NPF,42.36768221120732,37.59543637470426,-4.772245836503053,-4.772245836503053,-4.772245836503053,1,1,0,-1,UNKNOWN
Manipur,CPI,17.623182374315324,0.0,-17.623182374315324,-17.623182374315324,-17.623182374315324,1,0,0,0,INDIA
Manipur,BJP,34.244513398202216,16.577801146195807,-17.666712252006405,-1.5647523495751443,-33.76867215443767,2,1,0,-1,NDA
Meghalaya,VOTPP,0.0,55.0218660366833,55.0218660366833,55.0218660366833,55.0218660366833,1,0,1,1,UNKNOWN
Meghalaya,INC,47.37758484597161,38.07292879497089,-9.304656051000716,15.720164067155473,-34.329476169156905,2,1,1,0,INDIA
Meghalaya,AITC,0.0,7.226254198464223,7.226254198464223,7.226254198464223,7.226254198464223,1,0,0,0,INDIA
Meghalaya,IND,0.588122776367972,1.2037642864810858,0.6156415101131139,1.2036068611883315,-0.162338405500904,2,0,0,0,OTHER
Meghalaya,NOTA,0.8352968282505275,0.963494378848007,0.12819755059747956,0.4969529864229106,-0.2405578852279515,2,0,0,0,NONE
Meghalaya,NPEP,26.10922730991474,25.94664855304241,-0.16257875687232826,17.967629209055495,-18.29278672280015,2,1,0,-1,UNKNOWN
Meghalaya,BJP,7.608418056503781,0.0,-7.608418056503781,-5.4382110349014905,-9.77862507810607,2,0,0,0,NDA
Meghalaya,UDP,34.080516201430775,4.293528057800717,-29.786988143630055,-29.786988143630055,-29.786988143630055,1,0,0,0,UNKNOWN
Mizoram,ZPM,0.0,42.445902600257256,42.445902600257256,42.445902600257256,42.445902600257256,1,0,1,1,UNKNOWN
Mizoram,INC,0.0,20.066716055815164,20.066716055815164,20.066716055815164,20.066716055815164,1,0,0,0,INDIA
Mizoram,BJP,5.745755282504138,6.824861194783203,1.079105912279065,1.079105912279065,1.079105912279065,1,0,0,0,NDA
Mizoram,MPC,0.0,0.7719768142371005,0.7719768142371005,0.7719768142371005,0.7719768142371005,1,0,0,0,UNKNOWN
Mizoram,NOTA,0.5021806529349246,0.3852760636305908,-0.1169045893043338,-0.1169045893043338,-0.1169045893043338,1,0,0,0,NONE
Mizoram,PRISMP,2.6666212989446,0.0,-2.6666212989446,-2.6666212989446,-2.6666212989446,1,0,0,0,UNKNOWN
Mizoram,IND,15.398071738377693,0.9577967012390708,-14.44027503713862,0.56249706411413,-42.304195889144445,1,0,0,0,OTHER
Mizoram,MNF,44.891227550483265,28.547470570037618,-16.343756980445647,-16.343756980445647,-16.343756980445647,1,1,0,-1,UNKNOWN
NCT OF Delhi,BJP,56.29802356820252,54.23209124552664,-2.0659323226758843,0.5181233077790139,-4.773080507329851,7,7,7,0,NDA
NCT OF Delhi,AAAP,18.058054377795603,25.071177005012405,7.013122627216803,27.8957107924807,-21.010262573041892,7,0,0,0,UNKNOWN
NCT OF Delhi,HRJSP,0.0,0.30540170586683,0.30540170586683,0.30540170586683,0.30540170586683,1,0,0,0,UNKNOWN
NCT OF Delhi,ASSP,0.0,0.1512903045776412,0.1512903045776412,0.1512903045776412,0.1512903045776412,1,0,0,0,UNKNOWN
NCT OF Delhi,NRCP,0.0,0.13886920449732335,0.13886920449732335,0.2265685427804301,0.074845794515115,7,0,0,0,UNKNOWN
NCT OF Delhi,AZSP,0.0,0.1127210170354683,0.1127210170354683,0.1127210170354683,0.1127210170354683,1,0,0,0,UNKNOWN
NCT OF Delhi,RJ,0.0,0.1055559527052657,0.1055559527052657,0.1055559527052657,0.1055559527052657,1,0,0,0,UNKNOWN
NCT OF Delhi,AJPTY,0.0,0.0993809200736682,0.0993809200736682,0.0993809200736682,0.0993809200736682,1,0,0,0,UNKNOWN
NCT OF Delhi,AASAP,0.0,0.0978157585844972,0.0978157585844972,0.0978157585844972,0.0978157585844972,1,0,0,0,UNKNOWN
NCT OF Delhi,JIHNDNTLP,0.0,0.0848182975673184,0.0848182975673184,0.0848182975673184,0.0848182975673184,1,0,0,0,UNKNOWN
NCT OF Delhi,JDKRP,0.0,0.082209718217879,0.082209718217879,0.1223645022584923,0.0420549341772657,2,0,0,0,UNKNOWN
NCT OF Delhi,LGP,0.0,0.0774070525376769,0.0774070525376769,0.0774070525376769,0.0774070525376769,1,0,0,0,UNKNOWN
NCT OF Delhi,RJSPS,0.0191106970652767,0.09635511398211545,0.07724441691683875,0.1927102279642309,-0.0382213941305534,2,0,0,0,UNKNOWN
NCT OF Delhi,RLPI,0.0,0.0756370742022117,0.0756370742022117,0.0756370742022117,0.0756370742022117,1,0,0,0,UNKNOWN
NCT OF Delhi,APOI,0.0,0.0716668861727881,0.0716668861727881,0.1230572242330898,0.0339835840409313,4,0,0,0,UNKNOWN
NCT OF Delhi,SMJVKP,0.0,0.06643718071988991,0.06643718071988991,0.1053242366114762,0.0275501248283036,2,0,0,0,UNKNOWN
NCT OF Delhi,ESBD,0.0,0.065187346376604,0.065187346376604,0.065187346376604,0.065187346376604,1,0,0,0,UNKNOWN
NCT OF Delhi,BHLBP,0.0,0.05758259407688525,0.05758259407688525,0.0749002885883002,0.0402648995654703,2,0,0,0,UNKNOWN
NCT OF Delhi,SUCI,0.0,0.0550461572958514,0.0550461572958514,0.0665561193331552,0.0435361952585476,2,0,0,0,UNKNOWN
NCT OF Delhi,RTPP,0.0,0.05414103817199403,0.05414103817199403,0.0573472980690716,0.0519758332153263,3,0,0,0,UNKNOWN
NCT OF Delhi,AKBRPRVP,0.0,0.05331265463834654,0.05331265463834654,0.0694656718885085,0.0371596373881846,2,0,0,0,UNKNOWN
NCT OF Delhi,BHUDRP,0.0,0.05302592822174165,0.05302592822174165,0.0683159775337259,0.0377358789097574,2,0,0,0,UNKNOWN
NCT OF Delhi,SBNP,0.0,0.0520648958391556,0.0520648958391556,0.0520648958391556,0.0520648958391556,1,0,0,0,UNKNOWN
NCT OF Delhi,GAAP,0.0,0.05137119220118087,0.05137119220118087,0.0636932647816259,0.0424957655524752,3,0,0,0,UNKNOWN
NCT OF Delhi,BTMSP,0.0,0.0497214157615576,0.0497214157615576,0.0497214157615576,0.0497214157615576,1,0,0,0,UNKNOWN
NCT OF Delhi,DJP,0.0,0.049228471031591,0.049228471031591,0.049228471031591,0.049228471031591,1,0,0,0,UNKNOWN
NCT OF Delhi,BSKRP,0.0,0.0492015319015429,0.0492015319015429,0.0588735476443636,0.0395295161587222,2,0,0,0,UNKNOWN
NCT OF Delhi,ATBP,0.03481648291602435,0.08368681567784765,0.0488703327618233,0.1673736313556953,-0.0696329658320487,2,0,0,0,UNKNOWN
NCT OF Delhi,PUPP,0.0,0.04729249385131315,0.04729249385131315,0.0902362616636419,0.0174929769320423,4,0,0,0,UNKNOWN
NCT OF Delhi,ASPKR,0.0,0.0416041155873103,0.0416041155873103,0.0416041155873103,0.0416041155873103,1,0,0,0,UNKNOWN
NCT OF Delhi,INGRP,0.0,0.0396605550317207,0.0396605550317207,0.0396605550317207,0.0396605550317207,1,0,0,0,UNKNOWN
NCT OF Delhi,BNPA,0.0,0.0384389836890141,0.0384389836890141,0.0384389836890141,0.0384389836890141,1,0,0,0,UNKNOWN
NCT OF Delhi,RSTRSURKP,0.0,0.0376518372653483,0.0376518372653483,0.0376518372653483,0.0376518372653483,1,0,0,0,UNKNOWN
NCT OF Delhi,BVD,0.0,0.0371821029089853,0.0371821029089853,0.0371821029089853,0.0371821029089853,1,0,0,0,UNKNOWN
NCT OF Delhi,HSVP,0.0,0.0367284517414378,0.0367284517414378,0.0367284517414378,0.0367284517414378,1,0,0,0,UNKNOWN
NCT OF Delhi,RSTJLKPS,0.0,0.0349706420493955,0.0349706420493955,0.0349706420493955,0.0349706420493955,1,0,0,0,UNKNOWN
NCT OF Delhi,PRCP,0.0,0.03393180910767655,0.03393180910767655,0.0453870913732923,0.0224765268420608,2,0,0,0,UNKNOWN
NCT OF Delhi,SAMAP,0.0,0.0338217880900237,0.0338217880900237,0.0338217880900237,0.0338217880900237,1,0,0,0,UNKNOWN
NCT OF Delhi,ABSPARTY,0.0,0.0332263052969562,0.0332263052969562,0.0332263052969562,0.0332263052969562,1,0,0,0,UNKNOWN
NCT OF Delhi,BHRJWNKP,0.0,0.032621117277495046,0.032621117277495046,0.0456790828380907,0.0195631517168994,2,0,0,0,UNKNOWN
NCT OF Delhi,SWAJANPA,0.0,0.0320725225425395,0.0320725225425395,0.0320725225425395,0.0320725225425395,1,0,0,0,UNKNOWN
NCT OF Delhi,SRVLKTSP,0.0,0.0292556087462462,0.0292556087462462,0.0292556087462462,0.0292556087462462,1,0,0,0,UNKNOWN
NCT OF Delhi,BJJP,0.0,0.0292477884826301,0.0292477884826301,0.0342252289022308,0.0242703480630294,2,0,0,0,UNKNOWN
NCT OF Delhi,RMGLMP,0.0,0.0266017459854135,0.0266017459854135,0.0266017459854135,0.0266017459854135,1,0,0,0,UNKNOWN
NCT OF Delhi,AIFB,0.01511255767067305,0.041135183660636246,0.02602262598996315,0.0406036363540951,0.0114416156258312,2,0,0,0,UNKNOWN
NCT OF Delhi,RSPS,0.0,0.02569760032965175,0.02569760032965175,0.0336200676839202,0.0177751329753833,2,0,0,0,UNKNOWN
NCT OF Delhi,BSSSSP,0.0,0.0250805704922045,0.0250805704922045,0.0250805704922045,0.0250805704922045,1,0,0,0,UNKNOWN
NCT OF Delhi,LOKJANP,0.0,0.0250156938079077,0.0250156938079077,0.0250156938079077,0.0250156938079077,1,0,0,0,UNKNOWN
NCT OF Delhi,BDPTY,0.0,0.0199648232694523,0.0199648232694523,0.0199648232694523,0.0199648232694523,1,0,0,0,UNKNOWN
NCT OF Delhi,VPI,0.01293009021414535,0.0214496031823411,0.008519512968195751,0.0428992063646822,-0.0258601804282907,2,0,0,0,UNKNOWN
NCT OF Delhi,IND,0.05828704077793895,0.0661771142915295,0.007890073513590555,0.1934747750790403,-0.1840389260414996,7,0,0,0,OTHER
NCT OF Delhi,PPID,0.05313490513649767,0.05912583222241914,0.005990927085921474,0.1929791885057023,-0.0955821353375468,7,0,0,0,UNKNOWN
NCT OF Delhi,RTORP,0.05770622590852004,0.06287008516970403,0.005163859261184033,0.0229421486034164,-0.0142922226400925,3,0,0,0,UNKNOWN
NCT OF Delhi,BLOKSP,0.024605427546727534,0.009039763227209266,-0.015565664319518266,0.0030472367231113,-0.0286696659197044,3,0,0,0,UNKNOWN
NCT OF Delhi,NOTA,0.532429478991136,0.5119088967505744,-0.020520582240561726,0.0642389523293057,-0.1491512781936173,7,0,0,0,NONE
NCT OF Delhi,SANVP,0.021143023315486,0.0,-0.021143023315486,-0.021143023315486,-0.021143023315486,1,0,0,0,UNKNOWN
NCT OF Delhi,BKNP,0.0229762422475058,0.0,-0.0229762422475058,-0.0229762422475058,-0.0229762422475058,1,0,0,0,UNKNOWN
NCT OF Delhi,PRISM,0.02334644139713892,0.0,-0.02334644139713892,-0.0164714525020959,-0.0373196189514297,5,0,0,0,UNKNOWN
NCT OF Delhi,RJBP,0.0253980558757229,0.0,-0.0253980558757229,-0.0253980558757229,-0.0253980558757229,1,0,0,0,UNKNOWN
NCT OF Delhi,RANP,0.04410194382643843,0.0161913554511468,-0.027910588375291635,-0.0018305619680775,-0.0511021124246473,3,0,0,0,UNKNOWN
NCT OF Delhi,ARK,0.028085901379211402,0.0,-0.028085901379211402,-0.0228218487639783,-0.0333499539944445,2,0,0,0,UNKNOWN
NCT OF Delhi,SJVP,0.0286696659197044,0.0,-0.0286696659197044,-0.0286696659197044,-0.0286696659197044,1,0,0,0,UNKNOWN
NCT OF Delhi,BJDI,0.0297644502984998,0.0,-0.0297644502984998,-0.0297644502984998,-0.0297644502984998,1,0,0,0,UNKNOWN
NCT OF Delhi,COAP,0.0298737372914405,0.0,-0.0298737372914405,-0.0298737372914405,-0.0298737372914405,1,0,0,0,UNKNOWN
NCT OF Delhi,RAJADP,0.0304721871288775,0.0,-0.0304721871288775,-0.0304721871288775,-0.0304721871288775,1,0,0,0,UNKNOWN
NCT OF Delhi,SATBP,0.054541738041491324,0.021788589610620825,-0.032753148430870495,0.0871543584424833,-0.1673601993496616,4,0,0,0,UNKNOWN
NCT OF Delhi,ABJS,0.0331899767917234,0.0,-0.0331899767917234,-0.0331899767917234,-0.0331899767917234,1,0,0,0,UNKNOWN
NCT OF Delhi,CHALP,0.0342928679580259,0.0,-0.0342928679580259,-0.0217837037225487,-0.0468020321935031,2,0,0,0,UNKNOWN
NCT OF Delhi,KBD,0.0376380828037821,0.0,-0.0376380828037821,-0.0376380828037821,-0.0376380828037821,1,0,0,0,UNKNOWN
NCT OF Delhi,NYP,0.0386912149080958,0.0,-0.0386912149080958,-0.0275073256785003,-0.0498751041376913,2,0,0,0,UNKNOWN
NCT OF Delhi,SSRD,0.0415331580224439,0.0,-0.0415331580224439,-0.0361743800656353,-0.0494701088342394,3,0,0,0,UNKNOWN
NCT OF Delhi,RPI(A),0.043395917355072,0.0,-0.043395917355072,-0.0262902148375313,-0.0918934637951384,5,0,0,0,UNKNOWN
NCT OF Delhi,ABMP,0.0439958676473943,0.0,-0.0439958676473943,-0.0439958676473943,-0.0439958676473943,1,0,0,0,UNKNOWN
NCT OF Delhi,RHSP,0.04456726376979157,0.0,-0.04456726376979157,-0.0220320484705066,-0.0837513774428673,3,0,0,0,UNKNOWN
NCT OF Delhi,RRP,0.05673562009013147,0.010068914669391926,-0.04666670542073954,0.0402756586775677,-0.1464723222391089,4,0,0,0,UNKNOWN
NCT OF Delhi,ANAP,0.1391572998921286,0.0921568719998867,-0.0470004278922419,-0.0470004278922419,-0.0470004278922419,1,0,0,0,UNKNOWN
NCT OF Delhi,PPOI,0.04767366898709668,0.0,-0.04767366898709668,-0.0247860545293199,-0.1152178102521614,5,0,0,0,UNKNOWN
NCT OF Delhi,AAPP,0.09053896129576493,0.041602396902000016,-0.0489365643937649,0.0542171313800271,-0.1259042237119259,6,0,0,0,UNKNOWN
NCT OF Delhi,SPRP,0.050633777519287,0.0,-0.050633777519287,-0.050633777519287,-0.050633777519287,1,0,0,0,UNKNOWN
NCT OF Delhi,BPC,0.0516051040584135,0.0,-0.0516051040584135,-0.0516051040584135,-0.0516051040584135,1,0,0,0,UNKNOWN
NCT OF Delhi,JPJD,0.0528476306606595,0.0,-0.0528476306606595,-0.0312013547956687,-0.0744939065256503,2,0,0,0,UNKNOWN
NCT OF Delhi,TNRMPI,0.0555722952629984,0.0,-0.0555722952629984,-0.0555722952629984,-0.0555722952629984,1,0,0,0,UNKNOWN
NCT OF Delhi,SOJP,0.0573786032693686,0.0,-0.0573786032693686,-0.0573786032693686,-0.0573786032693686,1,0,0,0,UNKNOWN
NCT OF Delhi,BHAIP,0.06725511849231855,0.0,-0.06725511849231855,-0.0407053149852005,-0.0938049219994366,2,0,0,0,UNKNOWN
NCT OF Delhi,UTPP,0.0749709219356331,0.0,-0.0749709219356331,-0.0749709219356331,-0.0749709219356331,1,0,0,0,UNKNOWN
NCT OF Delhi,BHAPRAP,0.08135822024092836,0.0,-0.08135822024092836,-0.0432480951458093,-0.1194683453360474,2,0,0,0,UNKNOWN
NCT OF Delhi,MKDVP,0.08227654440762586,0.0,-0.08227654440762586,-0.054191826750372,-0.1165862564897642,5,0,0,0,UNKNOWN
NCT OF Delhi,NAPT,0.0830006813370105,0.0,-0.0830006813370105,-0.0830006813370105,-0.0830006813370105,1,0,0,0,UNKNOWN
NCT OF Delhi,JKNPP,0.0999412302113648,0.0,-0.0999412302113648,-0.0999412302113648,-0.0999412302113648,1,0,0,0,UNKNOWN
NCT OF Delhi,SUCI(C),0.1196736174070716,0.0,-0.1196736174070716,-0.1196736174070716,-0.1196736174070716,1,0,0,0,UNKNOWN
NCT OF Delhi,PBI,0.12186487193757128,0.0,-0.12186487193757128,-0.0323945391269845,-0.2092698040391296,3,0,0,0,UNKNOWN
NCT OF Delhi,JMBP,0.1265831124786077,0.0,-0.1265831124786077,-0.1265831124786077,-0.1265831124786077,1,0,0,0,UNKNOWN
NCT OF Delhi,ESP,0.129540284988627,0.0,-0.129540284988627,-0.129540284988627,-0.129540284988627,1,0,0,0,UNKNOWN
NCT OF Delhi,JNSMP,0.1406662043678997,0.0,-0.1406662043678997,-0.1406662043678997,-0.1406662043678997,1,0,0,0,UNKNOWN
NCT OF Delhi,ANC,0.1469748028532818,0.0,-0.1469748028532818,-0.1469748028532818,-0.1469748028532818,1,0,0,0,UNKNOWN
NCT OF Delhi,PSJP,0.1562317269823805,0.0,-0.1562317269823805,-0.1562317269823805,-0.1562317269823805,1,0,0,0,UNKNOWN
NCT OF Delhi,HBP,0.320534465690788,0.0,-0.320534465690788,-0.320534465690788,-0.320534465690788,1,0,0,0,UNKNOWN
NCT OF Delhi,BSP,1.0232882621460342,0.6952616930311473,-0.328026569114887,0.8066799040079828,-1.806829804655416,7,0,0,0,OTHER
NCT OF Delhi,INC,22.862798459049777,18.154400268664443,-4.708398190385333,21.821287834313388,-26.90830718023423,7,0,0,0,INDIA
Nagaland,INC,48.11075989932002,52.83295390617195,4.722194006851929,4.722194006851929,4.722194006851929,1,0,1,1,INDIA
Nagaland,IND,0.4590816181533989,0.8191420564776891,0.3600604383242902,0.3600604383242902,0.3600604383242902,1,0,0,0,OTHER
Nagaland,NOTA,0.2050962034347651,0.2163523467526117,0.0112561433178466,0.0112561433178466,0.0112561433178466,1,0,0,0,NONE
Nagaland,NPEP,1.490226629317429,0.0,-1.490226629317429,-1.490226629317429,-1.490226629317429,1,0,0,0,UNKNOWN
Nagaland,NDPP,49.73483564977438,46.131551690597746,-3.603283959176636,-3.603283959176636,-3.603283959176636,1,1,0,-1,UNKNOWN
Odisha,BJP,38.33086479784071,45.39344135780293,7.062576559962217,17.459770085310222,-2.688097452964086,21,8,20,12,NDA
Odisha,INC,14.29734681065111,13.051137088302388,-1.2462097223487203,7.393060710433298,-9.892624357560608,20,1,1,0,INDIA
Odisha,SSRD,0.0,0.6766779904785669,0.6766779904785669,0.6766779904785669,0.6766779904785669,1,0,0,0,UNKNOWN
Odisha,SUCI,0.0,0.6025546467788925,0.6025546467788925,1.6546811807078614,0.1853396636986924,16,0,0,0,UNKNOWN
Odisha,MLD,0.0,0.5978438150006955,0.5978438150006955,0.8787894462504426,0.17886545735131,3,0,0,0,UNKNOWN
Odisha,NBBHNRSVP,0.0,0.4926912639109194,0.4926912639109194,0.7308200049668225,0.3444436080662619,3,0,0,0,UNKNOWN
Odisha,RPI(A),0.0,0.4708024903822275,0.4708024903822275,0.4708024903822275,0.4708024903822275,1,0,0,0,UNKNOWN
Odisha,NAPT,0.0,0.3250836548915811,0.3250836548915811,0.3905736698070627,0.2127261072656258,4,0,0,0,UNKNOWN
Odisha,AJSUP,0.0,0.31502619122102316,0.31502619122102316,0.4594352881052765,0.1706170943367698,2,0,0,0,UNKNOWN
Odisha,NJNDL,0.0,0.2783951629407331,0.2783951629407331,0.4153234995597792,0.141466826321687,2,0,0,0,UNKNOWN
Odisha,BHRJWNKP,0.0,0.2734125463140411,0.2734125463140411,0.2734125463140411,0.2734125463140411,1,0,0,0,UNKNOWN
Odisha,JKP,0.0,0.2624208649246351,0.2624208649246351,0.2624208649246351,0.2624208649246351,1,0,0,0,UNKNOWN
Odisha,BNARP,0.0,0.22706046551432663,0.22706046551432663,0.311400706954559,0.1427202240740942,2,0,0,0,UNKNOWN
Odisha,ESBD,0.0,0.2263884683284675,0.2263884683284675,0.2263884683284675,0.2263884683284675,1,0,0,0,UNKNOWN
Odisha,SAMO,0.0,0.18387239638874506,0.18387239638874506,0.3676988616774743,0.0723011271978959,3,0,0,0,UNKNOWN
Odisha,BHRBKP,0.0,0.16254959718582254,0.16254959718582254,0.2246570456304061,0.100442148741239,2,0,0,0,UNKNOWN
Odisha,KJD,0.0,0.144976340028427,0.144976340028427,0.144976340028427,0.144976340028427,1,0,0,0,UNKNOWN
Odisha,PCHVP,0.0,0.1405476679699218,0.1405476679699218,0.1405476679699218,0.1405476679699218,1,0,0,0,UNKNOWN
Odisha,SZPB,0.0,0.1331528393156628,0.1331528393156628,0.1331528393156628,0.1331528393156628,1,0,0,0,UNKNOWN
Odisha,RSHTMNVP,0.0,0.1249219759899126,0.1249219759899126,0.1249219759899126,0.1249219759899126,1,0,0,0,UNKNOWN
Odisha,AKBRPRVP,0.0,0.1222292867948521,0.1222292867948521,0.1222292867948521,0.1222292867948521,1,0,0,0,UNKNOWN
Odisha,ODSHJP,0.0,0.10639402925362729,0.10639402925362729,0.141376713499628,0.0714113450076266,2,0,0,0,UNKNOWN
Odisha,US,0.0,0.09378422833350734,0.09378422833350734,0.1349363457928475,0.0526321108741672,2,0,0,0,UNKNOWN
Odisha,JNTADRBARP,0.0,0.0823280583668042,0.0823280583668042,0.0823280583668042,0.0823280583668042,1,0,0,0,UNKNOWN
Odisha,GNASURKP,0.0,0.0756970327452101,0.0756970327452101,0.0756970327452101,0.0756970327452101,1,0,0,0,UNKNOWN
Odisha,SP,0.2078800595050613,0.26861653490665877,0.06073647540159746,0.5372330698133175,-0.4157601190101226,2,0,0,0,INDIA
Odisha,NOTA,1.3140906573272826,1.3111769277008183,-0.0029137296264643378,0.444800148585174,-0.3618659973290996,21,0,0,0,NONE
Odisha,IND,0.36763680867668935,0.34896409948853796,-0.018672709188151393,2.525514974753604,-0.8229204180301006,20,0,0,0,OTHER
Odisha,KS,0.12236493896832353,0.08361463786852828,-0.038750301099795256,0.2791913590224186,-0.2189993131505257,5,0,0,0,UNKNOWN
Odisha,KRUP,0.19801944930661125,0.11385204095774125,-0.08416740834887,0.1168984452829701,-0.2801390747253075,4,0,0,0,UNKNOWN
Odisha,PUJP,0.1071794699064058,0.0,-0.1071794699064058,-0.1071794699064058,-0.1071794699064058,1,0,0,0,UNKNOWN
Odisha,JPJD,0.14119897640455756,0.0,-0.14119897640455756,-0.1006353777690999,-0.1817625750400152,2,0,0,0,UNKNOWN
Odisha,BHAPRAP,0.1580052553322361,0.0,-0.1580052553322361,-0.1329885133413246,-0.1830219973231476,2,0,0,0,UNKNOWN
Odisha,FPI,0.2018580845699266,0.0,-0.2018580845699266,-0.1489233646533329,-0.2917368348261863,3,0,0,0,UNKNOWN
Odisha,PSPL,0.20419628228375275,0.0,-0.20419628228375275,-0.0712514606549434,-0.3371411039125621,2,0,0,0,UNKNOWN
Odisha,GGP,0.2400273910472184,0.0,-0.2400273910472184,-0.2400273910472184,-0.2400273910472184,1,0,0,0,UNKNOWN
Odisha,JMM,11.78347243507885,11.532643413823942,-0.2508290212549067,-0.2508290212549067,-0.2508290212549067,1,0,0,0,UNKNOWN
Odisha,BMFP,0.2575292393784654,0.0,-0.2575292393784654,-0.2575292393784654,-0.2575292393784654,1,0,0,0,UNKNOWN
Odisha,AITC,0.2806581328328985,0.0,-0.2806581328328985,-0.2331839457230542,-0.3368250867324598,3,0,0,0,INDIA
Odisha,ANC,0.2896454737599685,0.0,-0.2896454737599685,-0.1171114916946706,-0.4621794558252665,2,0,0,0,UNKNOWN
Odisha,AIFB,0.3630666637962949,0.07322368637633524,-0.2898429774199596,0.2196710591290057,-0.5905142908995504,3,0,0,0,UNKNOWN
Odisha,SKD,0.3426358479994202,0.0,-0.3426358479994202,-0.3426358479994202,-0.3426358479994202,1,0,0,0,UNKNOWN
Odisha,BSP,0.8043553342490144,0.43197493378763274,-0.37238040046138154,0.2771252006531129,-2.4924549452444595,20,0,0,0,OTHER
Odisha,PBI,0.4093091740195809,0.0,-0.4093091740195809,-0.4093091740195809,-0.4093091740195809,1,0,0,0,UNKNOWN
Odisha,SUCI(C),0.4360060891871315,0.0,-0.4360060891871315,-0.1167198299645106,-0.8657166568647858,8,0,0,0,UNKNOWN
Odisha,APOI,0.6209093795758722,0.15339383051713248,-0.4675155490587397,0.2710854285223185,-1.7450176408887192,8,0,0,0,UNKNOWN
