election_year,election_type,constituency,candidate,party,votes,vote_share,rank,winner,margin_votes,party_raw,party_clean,party_id,candidate_raw,candidate_clean,candidate_election_id,alliance,state,constituency_id,swing,sim_vote_share_raw,sim_vote_share,sim_rank
2024,lok_sabha,Anakapalle,NOTA,NOTA,26235.0,1.9795040035251543,3.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_NOTA_NOTA,NONE,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,1.9795040035251543,1.9795040035251545,3.0
2024,lok_sabha,Anakapalle,VEGI VENKATESH,INC,25651.0,1.9354395728768337,4.0,False,,INC,INC,INC,VEGI VENKATESH,VEGI VENKATESH,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_INC_VEGI_VENKATESH,INDIA,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,1.9354395728768337,1.9354395728768337,4.0
2024,lok_sabha,Anakapalle,PALAKA SREERAMA MURTHY,BSP,19157.0,1.4454491402908856,5.0,False,,BSP,BSP,BSP,PALAKA SREERAMA MURTHY,PALAKA SREERAMA MURTHY,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_BSP_PALAKA_SREERAMA_MURTHY,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,1.4454491402908856,1.4454491402908856,5.0
2024,lok_sabha,Anakapalle,VANKAYALA RAMACHANDRA RAO,IND,4002.0,0.3019620744085255,6.0,False,,IND,IND,IND,VANKAYALA RAMACHANDRA RAO,VANKAYALA RAMACHANDRA RAO,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_IND_VANKAYALA_RAMACHANDRA_RAO,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.3019620744085255,0.3019620744085255,6.0
2024,lok_sabha,Anakapalle,LOVARAJU SIDDHA,IND,3852.0,0.2906441555776213,7.0,False,,IND,IND,IND,LOVARAJU SIDDHA,LOVARAJU SIDDHA,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_IND_LOVARAJU_SIDDHA,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.2906441555776213,0.2906441555776213,7.0
2024,lok_sabha,Anakapalle,KRISHNA SWAROOP VADLAMURI,DABAP,3557.0,0.2683855818768429,8.0,False,,DABAP,DABAP,DABAP,KRISHNA SWAROOP VADLAMURI,KRISHNA SWAROOP VADLAMURI,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_DABAP_KRISHNA_SWAROOP_VADLAMURI,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.2683855818768429,0.2683855818768429,8.0
2024,lok_sabha,Anakapalle,GARA SURYA RAO,IND,3124.0,0.2357145228516326,9.0,False,,IND,IND,IND,GARA SURYA RAO,GARA SURYA RAO,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_IND_GARA_SURYA_RAO,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.2357145228516326,0.23571452285163264,9.0
2024,lok_sabha,Anakapalle,APPALA RAJU NAMMI,BCYP,2619.0,0.1976108627875883,10.0,False,,BCYP,BCYP,BCYP,APPALA RAJU NAMMI,APPALA RAJU NAMMI,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_BCYP_APPALA_RAJU_NAMMI,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.1976108627875883,0.1976108627875883,10.0
2024,lok_sabha,Anakapalle,NAGESWARA RAO PETLA,IND,2184.0,0.1647888981779659,11.0,False,,IND,IND,IND,NAGESWARA RAO PETLA,NAGESWARA RAO PETLA,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_IND_NAGESWARA_RAO_PETLA,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.1647888981779659,0.1647888981779659,11.0
2024,lok_sabha,Anakapalle,ADARI SARAT CHANDRA,JBNP,1913.0,0.1443411914901322,12.0,False,,JBNP,JBNP,JBNP,ADARI SARAT CHANDRA,ADARI SARAT CHANDRA,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_JBNP_ADARI_SARAT_CHANDRA,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.1443411914901322,0.1443411914901322,12.0
2024,lok_sabha,Anakapalle,VIJAYA LAKSHMI KARRI,PPOI,1591.0,0.1200453923997911,13.0,False,,PPOI,PPOI,PPOI,VIJAYA LAKSHMI KARRI,VIJAYA LAKSHMI KARRI,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_PPOI_VIJAYA_LAKSHMI_KARRI,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.1200453923997911,0.12004539239979109,13.0
2024,lok_sabha,Anakapalle,DR. THUMMAPALA HARI SHANKAR,IND,1576.0,0.1189136005167007,14.0,False,,IND,IND,IND,DR. THUMMAPALA HARI SHANKAR,DR. THUMMAPALA HARI SHANKAR,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_IND_DR_THUMMAPALA_HARI_SHANKAR,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.1189136005167007,0.11891360051670069,14.0
2024,lok_sabha,Anakapalle,JUNNURI J SRINIVAS,IND,1201.0,0.09061880343944,15.0,False,,IND,IND,IND,JUNNURI J SRINIVAS,JUNNURI J SRINIVAS,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_IND_JUNNURI_J_SRINIVAS,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.09061880343944,0.09061880343944,15.0
2024,lok_sabha,Anakapalle,APPALANAIDU TUMMAGUNTA,IND,1062.0,0.0801308653228021,16.0,False,,IND,IND,IND,APPALANAIDU TUMMAGUNTA,APPALANAIDU TUMMAGUNTA,CAND_2024_ANDHRA_PRADESH_ANAKAPALLE_IND_APPALANAIDU_TUMMAGUNTA,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANAKAPALLE,0.0,0.0801308653228021,0.0801308653228021,16.0
2024,lok_sabha,Ananthapur,AMBICA G LAKSHMINARAYANA VALMIKI,TDP,768245.0,53.334495025089765,1.0,True,188555.0,TDP,TDP,TDP,AMBICA G LAKSHMINARAYANA VALMIKI,AMBICA G LAKSHMINARAYANA VALMIKI,CAND_2024_ANDHRA_PRADESH_ANANTHAPUR_TDP_AMBICA_G_LAKSHMINARAYANA_VALMIKI,NDA,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,0.0,53.334495025089765,53.334495025089765,1.0
2024,lok_sabha,Ananthapur,MALAGUNDLA SANKAR NARAYANA,YSRCP,579690.0,40.244288503139344,2.0,False,,YSRCP,YSRCP,YSRCP,MALAGUNDLA SANKAR NARAYANA,MALAGUNDLA SANKAR NARAYANA,CAND_2024_ANDHRA_PRADESH_ANANTHAPUR_YSRCP_MALAGUNDLA_SANKAR_NARAYANA,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,0.0,40.244288503139344,40.244288503139344,2.0
2024,lok_sabha,Ananthapur,MALLIKARJUNA VAJJALA,INC,43217.0,3.0002888030502044,3.0,False,,INC,INC,INC,MALLIKARJUNA VAJJALA,MALLIKARJUNA VAJJALA,CAND_2024_ANDHRA_PRADESH_ANANTHAPUR_INC_MALLIKARJUNA_VAJJALA,INDIA,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,0.0,3.0002888030502044,3.0002888030502044,3.0
2024,lok_sabha,Ananthapur,NOTA,NOTA,9199.0,0.6386296295267795,4.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_ANDHRA_PRADESH_ANANTHAPUR_NOTA_NOTA,NONE,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,0.0,0.6386296295267795,0.6386296295267795,4.0
2024,lok_sabha,Ananthapur,G.V.RAMANA REDDY,IND,6439.0,0.4470199135257021,5.0,False,,IND,IND,IND,G.V.RAMANA REDDY,G.V.RAMANA REDDY,CAND_2024_ANDHRA_PRADESH_ANANTHAPUR_IND_G_V_RAMANA_REDDY,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,0.0,0.4470199135257021,0.4470199135257021,5.0
2024,lok_sabha,Ananthapur,BANASI NARAYANAPPA,BSP,6396.0,0.4440346896894533,6.0,False,,BSP,BSP,BSP,BANASI NARAYANAPPA,BANASI NARAYANAPPA,CAND_2024_ANDHRA_PRADESH_ANANTHAPUR_BSP_BANASI_NARAYANAPPA,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,0.0,0.4440346896894533,0.4440346896894533,6.0
2024,lok_sabha,Ananthapur,V.MURALI PRASAD REDDY,IND,5778.0,0.4011307750196469,7.0,False,,IND,IND,IND,V.MURALI PRASAD REDDY,V.MURALI PRASAD REDDY,CAND_2024_ANDHRA_PRADESH_ANANTHAPUR_IND_V_MURALI_PRASAD_REDDY,OTHER,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,0.0,0.4011307750196469,0.4011307750196469,7.0
2024,lok_sabha,Ananthapur,DR.NALLANI RAMESH NAIDU,ARPS,4989.0,0.3463553888149911,8.0,False,,ARPS,ARPS,ARPS,DR.NALLANI RAMESH NAIDU,DR.NALLANI RAMESH NAIDU,CAND_2024_ANDHRA_PRADESH_ANANTHAPUR_ARPS_DR_NALLANI_RAMESH_NAIDU,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,0.0,0.3463553888149911,0.3463553888149911,8.0
2024,lok_sabha,Ananthapur,M.SURENDRA,PPOI,2935.0,0.203758882776508,9.0,False,,PPOI,PPOI,PPOI,M.SURENDRA,M.SURENDRA,CAND_2024_ANDHRA_PRADESH_ANANTHAPUR_PPOI_M_SURENDRA,UNKNOWN,Andhra Pradesh,ANDHRA_PRADESH__ANANTHAPUR,0.0,0.203758882776508,0.203758882776508,9.0
