state_2019,constituency_id_2019,constituency_id,constituency_2019,party_2019,winner_2019,vote_share_2019,state_2024,constituency_id_2024,constituency_2024,party_2024,winner_2024,vote_share_2024,state,constituency,seat_flipped
Karnataka,KARNATAKA__UTTARA_KANNADA,KARNATAKA__UTTARA_KANNADA,Uttara Kannada,BJP,ANANTKUMAR HEGDE,68.14526476401845,Karnataka,KARNATAKA__UTTARA_KANNADA,Uttara Kannada,BJP,VISHWESHWAR HEGDE KAGERI,61.966991378416026,Karnataka,Uttara Kannada,False
Kerala,KERALA__ALAPPUZHA,KERALA__ALAPPUZHA,Alappuzha,CPIM,Adv. A M ARIFF,40.96248098698665,Kerala,KERALA__ALAPPUZHA,Alappuzha,INC,K. C VENUGOPAL,38.212794334199494,Kerala,Alappuzha,True
Kerala,KERALA__ALATHUR,KERALA__ALATHUR,Alathur,INC,RAMYA HARIDAS,52.39937844971696,Kerala,KERALA__ALATHUR,Alathur,CPIM,K.RADHAKRISHNAN,40.659075975442114,Kerala,Alathur,True
Kerala,KERALA__ATTINGAL,KERALA__ATTINGAL,Attingal,INC,Adv. ADOOR PRAKASH,37.9141755101066,Kerala,KERALA__ATTINGAL,Attingal,INC,ADOOR PRAKASH,33.29314420084011,Kerala,Attingal,False
Kerala,KERALA__CHALAKUDY,KERALA__CHALAKUDY,Chalakudy,INC,BENNY BEHANAN,47.811808237328115,Kerala,KERALA__CHALAKUDY,Chalakudy,INC,BENNY BEHANAN,41.435549944443686,Kerala,Chalakudy,False
Kerala,KERALA__ERNAKULAM,KERALA__ERNAKULAM,Ernakulam,INC,HIBI EDEN,50.7921294702353,Kerala,KERALA__ERNAKULAM,Ernakulam,INC,HIBI EDEN,52.97264585909751,Kerala,Ernakulam,False
Kerala,KERALA__IDUKKI,KERALA__IDUKKI,Idukki,INC,Adv. DEAN KURIAKOSE,54.2254570612109,Kerala,KERALA__IDUKKI,Idukki,INC,ADV. DEAN KURIAKOSE,51.432629479086,Kerala,Idukki,False
Kerala,KERALA__KANNUR,KERALA__KANNUR,Kannur,INC,K. SUDHAKARAN,50.26759229561927,Kerala,KERALA__KANNUR,Kannur,INC,K. SUDHAKARAN,48.740100859609626,Kerala,Kannur,False
Kerala,KERALA__KASARAGOD,KERALA__KASARAGOD,Kasaragod,INC,Rajmohan Unnithan,43.17627091834833,Kerala,KERALA__KASARAGOD,Kasaragod,INC,RAJMOHAN UNNITHAN,44.10235621718113,Kerala,Kasaragod,False
Kerala,KERALA__KOLLAM,KERALA__KOLLAM,Kollam,RSP,N.K.Premachandran,51.61296653421105,Kerala,KERALA__KOLLAM,Kollam,RSP,N K PREMACHANDRAN,48.44734741304654,Kerala,Kollam,False
Kerala,KERALA__KOTTAYAM,KERALA__KOTTAYAM,Kottayam,KEC(M),Thomas Chazhikadan,46.25156123158516,Kerala,KERALA__KOTTAYAM,Kottayam,KEC,ADV K FRANCIS GEORGE,43.6045169769308,Kerala,Kottayam,True
Kerala,KERALA__KOZHIKODE,KERALA__KOZHIKODE,Kozhikode,INC,M.K.RAGHAVAN,45.850883624033976,Kerala,KERALA__KOZHIKODE,Kozhikode,INC,M. K. RAGHAVAN,47.742855832301274,Kerala,Kozhikode,False
Kerala,KERALA__MALAPPURAM,KERALA__MALAPPURAM,Malappuram,IUML,P.K. Kunhalikutty,57.013603088289585,Kerala,KERALA__MALAPPURAM,Malappuram,IUML,E.T. MOHAMMED BASHEER,59.345436986606856,Kerala,Malappuram,False
Kerala,KERALA__MAVELIKKARA,KERALA__MAVELIKKARA,Mavelikkara,INC,KODIKUNNIL SURESH,45.355213766754034,Kerala,KERALA__MAVELIKKARA,Mavelikkara,INC,KODIKUNNIL SURESH,41.28804173543054,Kerala,Mavelikkara,False
Kerala,KERALA__PALAKKAD,KERALA__PALAKKAD,Palakkad,INC,V K SREEKANDAN,38.83047783173142,Kerala,KERALA__PALAKKAD,Palakkad,INC,V K SREEKANDAN,40.65981487416927,Kerala,Palakkad,False
Kerala,KERALA__PATHANAMTHITTA,KERALA__PATHANAMTHITTA,Pathanamthitta,INC,ANTO ANTONY,37.10738753868529,Kerala,KERALA__PATHANAMTHITTA,Pathanamthitta,INC,ANTO ANTONY,39.97775044613291,Kerala,Pathanamthitta,False
Kerala,KERALA__PONNANI,KERALA__PONNANI,Ponnani,IUML,E. T. Mohammed Basheer,51.29676141418411,Kerala,KERALA__PONNANI,Ponnani,IUML,DR. M.P ABDUSSAMAD SAMADANI,54.81030813722357,Kerala,Ponnani,False
Kerala,KERALA__THIRUVANANTHAPURAM,KERALA__THIRUVANANTHAPURAM,Thiruvananthapuram,INC,Dr. SHASHI THAROOR,41.19374764893385,Kerala,KERALA__THIRUVANANTHAPURAM,Thiruvananthapuram,INC,SHASHI THAROOR,37.19224534597184,Kerala,Thiruvananthapuram,False
Kerala,KERALA__THRISSUR,KERALA__THRISSUR,Thrissur,INC,T. N. PRATHAPAN,39.84080532197426,Kerala,KERALA__THRISSUR,Thrissur,BJP,SURESH GOPI,37.79879656349576,Kerala,Thrissur,True
Kerala,KERALA__VADAKARA,KERALA__VADAKARA,Vadakara,INC,K. MURALEEDHARAN,49.431832578060266,Kerala,KERALA__VADAKARA,Vadakara,INC,SHAFI PARAMBIL,49.64864770999878,Kerala,Vadakara,False
Kerala,KERALA__WAYANAD,KERALA__WAYANAD,Wayanad,INC,Rahul Gandhi,64.6739553395587,Kerala,KERALA__WAYANAD,Wayanad,INC,RAHUL GANDHI,59.69144048834051,Kerala,Wayanad,False
Lakshadweep,LAKSHADWEEP__LAKSHADWEEP,LAKSHADWEEP__LAKSHADWEEP,Lakshadweep,NCP,MOHAMMED FAIZAL PP,48.609840668808104,Lakshadweep,LAKSHADWEEP__LAKSHADWEEP,Lakshadweep,INC,MUHAMMED HAMDULLAH SAYEED,52.288617886178855,Lakshadweep,Lakshadweep,True
Madhya Pradesh,MADHYA_PRADESH__BALAGHAT,MADHYA_PRADESH__BALAGHAT,BALAGHAT,BJP,DR DHAL SINGH BISEN,50.73563174827152,Madhya Pradesh,MADHYA_PRADESH__BALAGHAT,BALAGHAT,BJP,BHARTI PARDHI,51.55684810602772,Madhya Pradesh,BALAGHAT,False
Madhya Pradesh,MADHYA_PRADESH__BETUL,MADHYA_PRADESH__BETUL,BETUL,BJP,DURGA DAS (D.D.) UIKEY,59.74473011517413,Madhya Pradesh,MADHYA_PRADESH__BETUL,BETUL,BJP,DURGADAS (D. D.) UIKEY,60.761020615750496,Madhya Pradesh,BETUL,False
Madhya Pradesh,MADHYA_PRADESH__BHIND,MADHYA_PRADESH__BHIND,BHIND,BJP,SANDHYA RAY,54.928816565645214,Madhya Pradesh,MADHYA_PRADESH__BHIND,BHIND,BJP,SANDHYA RAY,51.197465793841225,Madhya Pradesh,BHIND,False
Madhya Pradesh,MADHYA_PRADESH__BHOPAL,MADHYA_PRADESH__BHOPAL,BHOPAL,BJP,SADHVI PRAGYA SINGH THAKUR,61.5419253754029,Madhya Pradesh,MADHYA_PRADESH__BHOPAL,BHOPAL,BJP,ALOK SHARMA,65.48213457386278,Madhya Pradesh,BHOPAL,False
Madhya Pradesh,MADHYA_PRADESH__CHHINDWARA,MADHYA_PRADESH__CHHINDWARA,CHHINDWARA,INC,NAKUL KAMAL NATH,47.05852659108628,Madhya Pradesh,MADHYA_PRADESH__CHHINDWARA,CHHINDWARA,BJP,BUNTY VIVEK SAHU,49.411761099364135,Madhya Pradesh,CHHINDWARA,True
Madhya Pradesh,MADHYA_PRADESH__DAMOH,MADHYA_PRADESH__DAMOH,DAMOH,BJP,PRAHALAD SINGH PATEL,60.51436748535078,Madhya Pradesh,MADHYA_PRADESH__DAMOH,DAMOH,BJP,RAHUL SINGH LODHI,65.17947663057053,Madhya Pradesh,DAMOH,False
Madhya Pradesh,MADHYA_PRADESH__DEWAS,MADHYA_PRADESH__DEWAS,DEWAS,BJP,MAHENDRA SINGH SOLANKY,61.64848393004447,Madhya Pradesh,MADHYA_PRADESH__DEWAS,DEWAS,BJP,MAHENDRA SINGH SOLANKY,63.23180659776298,Madhya Pradesh,DEWAS,False
Madhya Pradesh,MADHYA_PRADESH__DHAR,MADHYA_PRADESH__DHAR,DHAR,BJP,CHATTARSINGH DARBAR,53.725898944448915,Madhya Pradesh,MADHYA_PRADESH__DHAR,DHAR,BJP,SAVITRI THAKUR,55.74908564226789,Madhya Pradesh,DHAR,False
Madhya Pradesh,MADHYA_PRADESH__GUNA,MADHYA_PRADESH__GUNA,GUNA,BJP,"KRISHNA PAL SINGH ""Dr. K. P. YADAV""",52.1076896835856,Madhya Pradesh,MADHYA_PRADESH__GUNA,GUNA,BJP,JYOTIRADITYA M. SCINDIA,67.20955388326686,Madhya Pradesh,GUNA,False
Madhya Pradesh,MADHYA_PRADESH__GWALIOR,MADHYA_PRADESH__GWALIOR,GWALIOR,BJP,VIVEK NARAYAN SHEJWALKAR,52.441442827331585,Madhya Pradesh,MADHYA_PRADESH__GWALIOR,GWALIOR,BJP,BHARAT SINGH KUSHWAH,49.994081426175285,Madhya Pradesh,GWALIOR,False
Madhya Pradesh,MADHYA_PRADESH__HOSHANGABAD,MADHYA_PRADESH__HOSHANGABAD,HOSHANGABAD,BJP,UDAY PRATAP SINGH,69.35370089638027,Madhya Pradesh,MADHYA_PRADESH__HOSHANGABAD,HOSHANGABAD,BJP,DARSHAN SINGH CHOUDHARY,64.98777298726407,Madhya Pradesh,HOSHANGABAD,False
Madhya Pradesh,MADHYA_PRADESH__INDORE,MADHYA_PRADESH__INDORE,INDORE,BJP,SHANKAR LALWANI,65.59227503640028,Madhya Pradesh,MADHYA_PRADESH__INDORE,INDORE,BJP,SHANKAR LALWANI,78.53880489228973,Madhya Pradesh,INDORE,False
Madhya Pradesh,MADHYA_PRADESH__JABALPUR,MADHYA_PRADESH__JABALPUR,JABALPUR,BJP,RAKESH SINGH,65.40611424903824,Madhya Pradesh,MADHYA_PRADESH__JABALPUR,JABALPUR,BJP,ASHISH DUBEY,68.20045833351315,Madhya Pradesh,JABALPUR,False
Madhya Pradesh,MADHYA_PRADESH__KHAJURAHO,MADHYA_PRADESH__KHAJURAHO,KHAJURAHO,BJP,V.D. SHARMA (VISHNU DATT SHARMA),64.48926404634186,Madhya Pradesh,MADHYA_PRADESH__KHAJURAHO,KHAJURAHO,BJP,VISHNU DATT SHARMA (V.D.SHARMA),67.75331632429399,Madhya Pradesh,KHAJURAHO,False
Madhya Pradesh,MADHYA_PRADESH__KHANDWA,MADHYA_PRADESH__KHANDWA,KHANDWA,BJP,NANDKUMAR SINGH CHOUHAN (NANDU BHAIYA),57.14101807868198,Madhya Pradesh,MADHYA_PRADESH__KHANDWA,KHANDWA,BJP,GYANESHWAR PATIL,57.035044316124775,Madhya Pradesh,KHANDWA,False
Madhya Pradesh,MADHYA_PRADESH__KHARGONE,MADHYA_PRADESH__KHARGONE,KHARGONE,BJP,GAJENDRA UMRAO SINGH PATEL,54.18508034774276,Madhya Pradesh,MADHYA_PRADESH__KHARGONE,KHARGONE,BJP,GAJENDRA SINGH PATEL,52.59652112103199,Madhya Pradesh,KHARGONE,False
Madhya Pradesh,MADHYA_PRADESH__MANDLA,MADHYA_PRADESH__MANDLA,MANDLA,BJP,FAGGAN SINGH KULASTE,48.59209559368728,Madhya Pradesh,MADHYA_PRADESH__MANDLA,MANDLA,BJP,FAGGAN SINGH KULASTE,48.92936588974442,Madhya Pradesh,MANDLA,False
Madhya Pradesh,MADHYA_PRADESH__MANDSOUR,MADHYA_PRADESH__MANDSOUR,MANDSOUR,BJP,Sudheer Gupta,61.85207639784134,Madhya Pradesh,MADHYA_PRADESH__MANDSOUR,MANDSOUR,BJP,SUDHEER GUPTA,65.97602218917162,Madhya Pradesh,MANDSOUR,False
Madhya Pradesh,MADHYA_PRADESH__MORENA,MADHYA_PRADESH__MORENA,MORENA,BJP,NARENDRA SINGH TOMAR,47.6298041836295,Madhya Pradesh,MADHYA_PRADESH__MORENA,MORENA,BJP,SHIVMANGAL SINGH TOMAR,43.41476808067843,Madhya Pradesh,MORENA,False
Madhya Pradesh,MADHYA_PRADESH__RAJGARH,MADHYA_PRADESH__RAJGARH,RAJGARH,BJP,RODMAL NAGAR,65.3657894089559,Madhya Pradesh,MADHYA_PRADESH__RAJGARH,RAJGARH,BJP,RODMAL NAGAR,53.09619264421129,Madhya Pradesh,RAJGARH,False
Madhya Pradesh,MADHYA_PRADESH__RATLAM,MADHYA_PRADESH__RATLAM,RATLAM,BJP,GUMAN SINGH DAMOR,49.703572058444465,Madhya Pradesh,MADHYA_PRADESH__RATLAM,RATLAM,BJP,ANITA NAGARSINGH CHOUHAN,51.92748735354547,Madhya Pradesh,RATLAM,False
Madhya Pradesh,MADHYA_PRADESH__REWA,MADHYA_PRADESH__REWA,REWA,BJP,JANARDAN MISHRA,57.61346398868592,Madhya Pradesh,MADHYA_PRADESH__REWA,REWA,BJP,JANARDAN MISHRA,52.00347663563617,Madhya Pradesh,REWA,False
Madhya Pradesh,MADHYA_PRADESH__SAGAR,MADHYA_PRADESH__SAGAR,SAGAR,BJP,RAJBAHADUR SINGH,62.30684310747945,Madhya Pradesh,MADHYA_PRADESH__SAGAR,SAGAR,BJP,DR. LATA WANKHEDE,68.48721784122188,Madhya Pradesh,SAGAR,False
Madhya Pradesh,MADHYA_PRADESH__SATNA,MADHYA_PRADESH__SATNA,SATNA,BJP,GANESH SINGH,52.86668414663056,Madhya Pradesh,MADHYA_PRADESH__SATNA,SATNA,BJP,GANESH SINGH,43.412668134757105,Madhya Pradesh,SATNA,False
Madhya Pradesh,MADHYA_PRADESH__SHAHDOL,MADHYA_PRADESH__SHAHDOL,SHAHDOL,BJP,HIMADRI SINGH,60.42510530286995,Madhya Pradesh,MADHYA_PRADESH__SHAHDOL,SHAHDOL,BJP,SMT. HIMADRI SINGH,61.7304665832764,Madhya Pradesh,SHAHDOL,False
Madhya Pradesh,MADHYA_PRADESH__SIDHI,MADHYA_PRADESH__SIDHI,SIDHI,BJP,Riti Pathak,54.44291555735731,Madhya Pradesh,MADHYA_PRADESH__SIDHI,SIDHI,BJP,DR. RAJESH MISHRA,50.86527599576035,Madhya Pradesh,SIDHI,False
Madhya Pradesh,MADHYA_PRADESH__TIKAMGARH,MADHYA_PRADESH__TIKAMGARH,TIKAMGARH,BJP,Dr Virendra Kumar,61.2966758820912,Madhya Pradesh,MADHYA_PRADESH__TIKAMGARH,TIKAMGARH,BJP,DR. VIRENDRA KUMAR,65.09982792997023,Madhya Pradesh,TIKAMGARH,False
Madhya Pradesh,MADHYA_PRADESH__UJJAIN,MADHYA_PRADESH__UJJAIN,UJJAIN,BJP,ANIL FIROJIYA,63.20607164328297,Madhya Pradesh,MADHYA_PRADESH__UJJAIN,UJJAIN,BJP,ANIL FIROJIYA,62.932153125893805,Madhya Pradesh,UJJAIN,False
Madhya Pradesh,MADHYA_PRADESH__VIDISHA,MADHYA_PRADESH__VIDISHA,VIDISHA,BJP,Ramakant Bhargava,68.22844180815905,Madhya Pradesh,MADHYA_PRADESH__VIDISHA,VIDISHA,BJP,SHIVRAJ SINGH CHOUHAN,76.69796064734986,Madhya Pradesh,VIDISHA,False
Maharashtra,MAHARASHTRA__AHMADNAGAR,MAHARASHTRA__AHMEDNAGAR,Ahmadnagar,BJP,Dr. SUJAY RADHAKRISHNA VIKHEPATIL,58.536447590416,Maharashtra,MAHARASHTRA__AHMEDNAGAR,Ahmednagar,NCPSP,NILESH DNYANDEV LANKE,47.13752105845669,Maharashtra,Ahmednagar,True
Maharashtra,MAHARASHTRA__AKOLA,MAHARASHTRA__AKOLA,Akola,BJP,Dhotre Sanjay Shamrao,49.52869291788752,Maharashtra,MAHARASHTRA__AKOLA,Akola,BJP,ANUP SANJAY DHOTRE,38.96009793090279,Maharashtra,Akola,False
Maharashtra,MAHARASHTRA__AMRAVATI,MAHARASHTRA__AMRAVATI,Amravati,IND,Navnit Ravi Rana,45.93256831043209,Maharashtra,MAHARASHTRA__AMRAVATI,Amravati,INC,BALWANT BASWANT WANKHADE,44.8432529893599,Maharashtra,Amravati,True
Maharashtra,MAHARASHTRA__AURANGABAD,MAHARASHTRA__AURANGABAD,Aurangabad,AIMIM,Imtiaz Jaleel Syed,32.46830092278469,Maharashtra,MAHARASHTRA__AURANGABAD,Aurangabad,SHS,BHUMARE SANDIPANRAO ASARAM,36.56359214466014,Maharashtra,Aurangabad,True
Maharashtra,MAHARASHTRA__BARAMATI,MAHARASHTRA__BARAMATI,Baramati,NCP,Supriya Sule,52.63273264619139,Maharashtra,MAHARASHTRA__BARAMATI,Baramati,NCPSP,SUPRIYA SULE,51.850640316239115,Maharashtra,Baramati,True
Maharashtra,MAHARASHTRA__BEED,MAHARASHTRA__BEED,Beed,BJP,Pritam Gopinathrao Munde,50.14607375486081,Maharashtra,MAHARASHTRA__BEED,Beed,NCPSP,BAJRANG MANOHAR SONWANE,44.92887383851356,Maharashtra,Beed,True
Maharashtra,MAHARASHTRA__BHANDARA_-_GONDIYA,MAHARASHTRA__BHANDARA_GONDIYA,Bhandara - gondiya,BJP,Sunil Baburao Mendhe,52.23124815752841,Maharashtra,MAHARASHTRA__BHANDARA_GONDIYA,Bhandara Gondiya,INC,DR. PRASHANT YADAORAO PADOLE,47.56099437037325,Maharashtra,Bhandara Gondiya,True
Maharashtra,MAHARASHTRA__BHIWANDI,MAHARASHTRA__BHIWANDI,Bhiwandi,BJP,KAPIL MORESHWAR PATIL,52.08889622870514,Maharashtra,MAHARASHTRA__BHIWANDI,Bhiwandi,NCPSP,BALYA MAMA - SURESH GOPINATH MHATRE,39.84876324298966,Maharashtra,Bhiwandi,True
Maharashtra,MAHARASHTRA__BULDHANA,MAHARASHTRA__BULDHANA,Buldhana,SHS,Jadhav Prataprao Ganpatrao,46.5901554769498,Maharashtra,MAHARASHTRA__BULDHANA,Buldhana,SHS,JADHAV PRATAPRAO GANPATRAO,31.53386762998695,Maharashtra,Buldhana,False
Maharashtra,MAHARASHTRA__CHANDRAPUR,MAHARASHTRA__CHANDRAPUR,Chandrapur,INC,Balubhau alias Suresh Narayan Dhanorkar,45.17712927360606,Maharashtra,MAHARASHTRA__CHANDRAPUR,Chandrapur,INC,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,57.875427775951735,Maharashtra,Chandrapur,False
Maharashtra,MAHARASHTRA__DHULE,MAHARASHTRA__DHULE,Dhule,BJP,Bhamre Subhash Ramrao,56.54483990422455,Maharashtra,MAHARASHTRA__DHULE,Dhule,INC,BACHHAV SHOBHA DINESH,47.885540414747865,Maharashtra,Dhule,True
Maharashtra,MAHARASHTRA__DINDORI,MAHARASHTRA__DINDORI,Dindori,BJP,Dr. Bharati Pravin Pawar,49.88172790650044,Maharashtra,MAHARASHTRA__DINDORI,Dindori,NCPSP,BHASKAR MURLIDHAR BHAGARE,46.525453094906155,Maharashtra,Dindori,True
Maharashtra,MAHARASHTRA__GADCHIROLI-CHIMUR,MAHARASHTRA__GADCHIROLI_-_CHIMUR,Gadchiroli-Chimur,BJP,ASHOK MAHADEORAO NETE,45.50353636743917,Maharashtra,MAHARASHTRA__GADCHIROLI_-_CHIMUR,Gadchiroli - Chimur,INC,DR. KIRSAN NAMDEO,52.96752289173155,Maharashtra,Gadchiroli - Chimur,True
Maharashtra,MAHARASHTRA__HATKANANGLE,MAHARASHTRA__HATKANANGALE,Hatkanangle,SHS,Dhairyasheel Sambhajirao Mane,46.77933670922872,Maharashtra,MAHARASHTRA__HATKANANGALE,Hatkanangale,SHS,DHAIRYASHEEL SAMBHAJIRAO MANE,40.137373999246925,Maharashtra,Hatkanangale,False
Maharashtra,MAHARASHTRA__HINGOLI,MAHARASHTRA__HINGOLI,Hingoli,SHS,Hemant Patil,50.652604370047584,Maharashtra,MAHARASHTRA__HINGOLI,Hingoli,SHSUBT,AASHTIKAR PATIL NAGESH BAPURAO,42.485624921288576,Maharashtra,Hingoli,True
Maharashtra,MAHARASHTRA__JALGAON,MAHARASHTRA__JALGAON,Jalgaon,BJP,Unmesh Bhaiyyasaheb Patil,65.5967184825187,Maharashtra,MAHARASHTRA__JALGAON,Jalgaon,BJP,SMITA UDAY WAGH,57.66544996250704,Maharashtra,Jalgaon,False
Maharashtra,MAHARASHTRA__JALNA,MAHARASHTRA__JALNA,Jalna,BJP,Danve Raosaheb Dadarao,57.77638169117958,Maharashtra,MAHARASHTRA__JALNA,Jalna,INC,KALYAN VAIJINATHRAO KALE,44.58654739700266,Maharashtra,Jalna,True
Maharashtra,MAHARASHTRA__KALYAN,MAHARASHTRA__KALYAN,Kalyan,SHS,Dr. SHRIKANT EKNATH SHINDE,62.868114921381576,Maharashtra,MAHARASHTRA__KALYAN,Kalyan,SHS,DR SHRIKANT EKNATH SHINDE,56.38478545254251,Maharashtra,Kalyan,False
Maharashtra,MAHARASHTRA__KOLHAPUR,MAHARASHTRA__KOLHAPUR,Kolhapur,SHS,Sanjay Sadashivrao Mandlik,56.28612347578844,Maharashtra,MAHARASHTRA__KOLHAPUR,Kolhapur,INC,CHHATRAPATI SHAHU SHAHAJI,54.15258166430541,Maharashtra,Kolhapur,True
Maharashtra,MAHARASHTRA__LATUR,MAHARASHTRA__LATUR,Latur,BJP,Sudhakar Tukaram Shrangare,56.223662223703016,Maharashtra,MAHARASHTRA__LATUR,Latur,INC,DR. KALGE SHIVAJI BANDAPPA,49.151103359834195,Maharashtra,Latur,True
Maharashtra,MAHARASHTRA__MADHA,MAHARASHTRA__MADHA,Madha,BJP,Ranjeetsinha Hindurao Naik- Nimbalkar,48.203966229254,Maharashtra,MAHARASHTRA__MADHA,Madha,NCPSP,MOHITE-PATIL DHAIRYASHEEL RAJSINH,48.86164637220457,Maharashtra,Madha,True
Maharashtra,MAHARASHTRA__MAVAL,MAHARASHTRA__MAVAL,Maval,SHS,SHRIRANG APPA CHANDU BARNE,52.64648557352331,Maharashtra,MAHARASHTRA__MAVAL,Maval,SHS,SHRIRANG APPA CHANDU BARNE,48.81157615078473,Maharashtra,Maval,False
Maharashtra,MAHARASHTRA__MUMBAI_NORTH,MAHARASHTRA__MUMBAI_NORTH,Mumbai North,BJP,Gopal Shetty,71.39899712960428,Maharashtra,MAHARASHTRA__MUMBAI_NORTH,Mumbai North,BJP,PIYUSH GOYAL,65.68330254284675,Maharashtra,Mumbai North,False
Maharashtra,MAHARASHTRA__MUMBAI_NORTH_EAST,MAHARASHTRA__MUMBAI_NORTH_EAST,Mumbai North East,BJP,Manoj Kotak,56.61198711101185,Maharashtra,MAHARASHTRA__MUMBAI_NORTH_EAST,Mumbai North East,SHSUBT,SANJAY DINA PATIL,48.67264851819111,Maharashtra,Mumbai North East,True
Maharashtra,MAHARASHTRA__MUMBAI_NORTH_WEST,MAHARASHTRA__MUMBAI_NORTH_WEST,Mumbai North West,SHS,Gajanan Kirtikar,60.54857317654756,Maharashtra,MAHARASHTRA__MUMBAI_NORTH_WEST,Mumbai North West,SHS,RAVINDRA DATTARAM WAIKAR,47.400305150381335,Maharashtra,Mumbai North West,False
Maharashtra,MAHARASHTRA__MUMBAI_NORTH_CENTRAL,MAHARASHTRA__MUMBAI_NORTH_CENTRAL,Mumbai North central,BJP,POONAM MAHAJAN,53.96769071085758,Maharashtra,MAHARASHTRA__MUMBAI_NORTH_CENTRAL,Mumbai North Central,INC,GAIKWAD VARSHA EKNATH,48.93077022761767,Maharashtra,Mumbai North Central,True
Maharashtra,MAHARASHTRA__MUMBAI_SOUTH,MAHARASHTRA__MUMBAI_SOUTH,Mumbai South,SHS,Arvind Ganpat Sawant,52.63612899523584,Maharashtra,MAHARASHTRA__MUMBAI_SOUTH,Mumbai South,SHSUBT,ARVIND GANPAT SAWANT,51.17686547762099,Maharashtra,Mumbai South,True
Maharashtra,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Mumbai South central,SHS,Rahul Ramesh Shewale,53.297334587645025,Maharashtra,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Mumbai South Central,SHSUBT,ANIL YESHWANT DESAI,49.732670127019446,Maharashtra,Mumbai South Central,True
Maharashtra,MAHARASHTRA__NAGPUR,MAHARASHTRA__NAGPUR,Nagpur,BJP,NITIN JAIRAM GADKARI,55.66548150121706,Maharashtra,MAHARASHTRA__NAGPUR,Nagpur,BJP,NITIN JAIRAM GADKARI,54.075426744851285,Maharashtra,Nagpur,False
Maharashtra,MAHARASHTRA__NANDED,MAHARASHTRA__NANDED,Nanded,BJP,Prataprao Patil Chikhalikar,43.104971886483376,Maharashtra,MAHARASHTRA__NANDED,Nanded,INC,CHAVAN VASANTRAO BALWANTRAO,46.87721027357315,Maharashtra,Nanded,True
Maharashtra,MAHARASHTRA__NANDURBAR,MAHARASHTRA__NANDURBAR,Nandurbar,BJP,Dr. Heena Vijaykumar Gavit,49.864792960807904,Maharashtra,MAHARASHTRA__NANDURBAR,Nandurbar,INC,ADV GOWAAL KAGADA PADAVI,53.52763102286124,Maharashtra,Nandurbar,True
Maharashtra,MAHARASHTRA__NASHIK,MAHARASHTRA__NASHIK,Nashik,SHS,Godse Hemant Tukaram,50.266046634416426,Maharashtra,MAHARASHTRA__NASHIK,Nashik,SHSUBT,RAJABHAU (PARAG) PRAKASH WAJE,49.84861025344244,Maharashtra,Nashik,True
Maharashtra,MAHARASHTRA__OSMANABAD,MAHARASHTRA__OSMANABAD,Osmanabad,SHS,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,49.524789786923215,Maharashtra,MAHARASHTRA__OSMANABAD,Osmanabad,SHSUBT,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,58.448212875043325,Maharashtra,Osmanabad,True
Maharashtra,MAHARASHTRA__PALGHAR,MAHARASHTRA__PALGHAR,Palghar,SHS,Rajendra Dhedya Gavit,48.29513262298233,Maharashtra,MAHARASHTRA__PALGHAR,Palghar,BJP,DR. HEMANT VISHNU SAVARA,43.69270838632225,Maharashtra,Palghar,True
Maharashtra,MAHARASHTRA__PARBHANI,MAHARASHTRA__PARBHANI,Parbhani,SHS,JADHAV SANJAY (BANDU) HARIBHAU,43.01953572129868,Maharashtra,MAHARASHTRA__PARBHANI,Parbhani,SHSUBT,JADHAV SANJAY ( BANDU ) HARIBHAU,45.17381623466769,Maharashtra,Parbhani,True
Maharashtra,MAHARASHTRA__PUNE,MAHARASHTRA__PUNE,Pune,BJP,Girish Bhalchandra Bapat,61.12953954460626,Maharashtra,MAHARASHTRA__PUNE,Pune,BJP,MURLIDHAR MOHOL,52.93706521621044,Maharashtra,Pune,False
Maharashtra,MAHARASHTRA__RAIGAD,MAHARASHTRA__RAIGAD,Raigad,NCP,Tatkare Sunil Dattatray,47.487437430946095,Maharashtra,MAHARASHTRA__RAIGAD,Raigad,NCP,TATKARE SUNIL DATTATREY,50.16935235553731,Maharashtra,Raigad,False
Maharashtra,MAHARASHTRA__RAMTEK,MAHARASHTRA__RAMTEK,Ramtek,SHS,Krupal Balaji Tumane,49.89588416570294,Maharashtra,MAHARASHTRA__RAMTEK,Ramtek,INC,Shyamkumar (Babalu) Daulat Barve,48.943642855317954,Maharashtra,Ramtek,True
Maharashtra,MAHARASHTRA__RATNAGIRI_-_SINDHUDURG,MAHARASHTRA__RATNAGIRI-_SINDHUDURG,Ratnagiri - sindhudurg,SHS,Vinayak Raut,50.82909592920668,Maharashtra,MAHARASHTRA__RATNAGIRI-_SINDHUDURG,Ratnagiri- Sindhudurg,BJP,NARAYAN TATU RANE,49.06951352131968,Maharashtra,Ratnagiri- Sindhudurg,True
