election_year,election_type,constituency_id,state,constituency,candidate,party,votes,vote_share,rank,winner,margin_votes,party_raw,party_clean,party_id,candidate_raw,candidate_clean,candidate_election_id
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,GAYITHRI SIDDESHWARA,BJP,606965.0,45.96938126340535,2.0,False,,BJP,BJP,BJP,GAYITHRI SIDDESHWARA,GAYITHRI SIDDESHWARA,CAND_2024_KARNATAKA_DAVANAGERE_BJP_GAYITHRI_SIDDESHWARA
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,G.B.VINAY KUMAR,IND,42907.0,3.2496243471517037,3.0,False,,IND,IND,IND,G.B.VINAY KUMAR,G.B.VINAY KUMAR,CAND_2024_KARNATAKA_DAVANAGERE_IND_G_B_VINAY_KUMAR
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,T.JABEENA AAPA,IND,5128.0,0.3883765738036668,4.0,False,,IND,IND,IND,T.JABEENA AAPA,T.JABEENA AAPA,CAND_2024_KARNATAKA_DAVANAGERE_IND_T_JABEENA_AAPA
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,D. HANUMANTHAPPA,BSP,4475.0,0.3389206645420065,5.0,False,,BSP,BSP,BSP,D. HANUMANTHAPPA,D. HANUMANTHAPPA,CAND_2024_KARNATAKA_DAVANAGERE_BSP_D_HANUMANTHAPPA
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,TASLIM BANU,IND,4141.0,0.31362468645105,6.0,False,,IND,IND,IND,TASLIM BANU,TASLIM BANU,CAND_2024_KARNATAKA_DAVANAGERE_IND_TASLIM_BANU
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,NOTA,NOTA,3176.0,0.2405390012481368,7.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_KARNATAKA_DAVANAGERE_NOTA_NOTA
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,T.CHANDRU,IND,3043.0,0.2304660518885644,8.0,False,,IND,IND,IND,T.CHANDRU,T.CHANDRU,CAND_2024_KARNATAKA_DAVANAGERE_IND_T_CHANDRU
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,G.M.GAYITRI SIDDESHI,IND,2464.0,0.1866146407668165,9.0,False,,IND,IND,IND,G.M.GAYITRI SIDDESHI,G.M.GAYITRI SIDDESHI,CAND_2024_KARNATAKA_DAVANAGERE_IND_G_M_GAYITRI_SIDDESHI
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,PARAVEEJ.H,IND,1869.0,0.1415514462634659,10.0,False,,IND,IND,IND,PARAVEEJ.H,PARAVEEJ.H,CAND_2024_KARNATAKA_DAVANAGERE_IND_PARAVEEJ_H
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,ESHWARA SHENGA,UPJP,1430.0,0.1083031397307417,11.0,False,,UPJP,UPJP,UPJP,ESHWARA SHENGA,ESHWARA SHENGA,CAND_2024_KARNATAKA_DAVANAGERE_UPJP_ESHWARA_SHENGA
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,A.K.GANESH,IND,1055.0,0.0799019667244283,12.0,False,,IND,IND,IND,A.K.GANESH,A.K.GANESH,CAND_2024_KARNATAKA_DAVANAGERE_IND_A_K_GANESH
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,M.C.SREENIVAS,BPKP,973.0,0.0736915768937144,13.0,False,,BPKP,BPKP,BPKP,M.C.SREENIVAS,M.C.SREENIVAS,CAND_2024_KARNATAKA_DAVANAGERE_BPKP_M_C_SREENIVAS
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,ANABERU THIPPESWAMY,SUCI,849.0,0.0643002556862935,14.0,False,,SUCI,SUCI,SUCI,ANABERU THIPPESWAMY,ANABERU THIPPESWAMY,CAND_2024_KARNATAKA_DAVANAGERE_SUCI_ANABERU_THIPPESWAMY
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,SYED ZABIULLA.K,IND,844.0,0.0639215733795426,15.0,False,,IND,IND,IND,SYED ZABIULLA.K,SYED ZABIULLA.K,CAND_2024_KARNATAKA_DAVANAGERE_IND_SYED_ZABIULLA_K
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,SALEEM S,IND,799.0,0.060513432618785,16.0,False,,IND,IND,IND,SALEEM S,SALEEM S,CAND_2024_KARNATAKA_DAVANAGERE_IND_SALEEM_S
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,MOHAMED HAYATH.M,IND,722.0,0.054681725094822,17.0,False,,IND,IND,IND,MOHAMED HAYATH.M,MOHAMED HAYATH.M,CAND_2024_KARNATAKA_DAVANAGERE_IND_MOHAMED_HAYATH_M
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,ABDUL NAZEER AHAMMED,IND,652.0,0.0493801728003102,18.0,False,,IND,IND,IND,ABDUL NAZEER AHAMMED,ABDUL NAZEER AHAMMED,CAND_2024_KARNATAKA_DAVANAGERE_IND_ABDUL_NAZEER_AHAMMED
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,RASHEED KHAN,IND,600.0,0.0454418768101014,19.0,False,,IND,IND,IND,RASHEED KHAN,RASHEED KHAN,CAND_2024_KARNATAKA_DAVANAGERE_IND_RASHEED_KHAN
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,M.G.SRIKANTH,NBHS,561.0,0.0424881548174448,20.0,False,,NBHS,NBHS,NBHS,M.G.SRIKANTH,M.G.SRIKANTH,CAND_2024_KARNATAKA_DAVANAGERE_NBHS_M_G_SRIKANTH
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,M.P. KHALANDAR,CCP,539.0,0.0408219526677411,21.0,False,,CCP,CCP,CCP,M.P. KHALANDAR,M.P. KHALANDAR,CAND_2024_KARNATAKA_DAVANAGERE_CCP_M_P_KHALANDAR
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,PEDDAPPA S,IND,508.0,0.0384741223658858,22.0,False,,IND,IND,IND,PEDDAPPA S,PEDDAPPA S,CAND_2024_KARNATAKA_DAVANAGERE_IND_PEDDAPPA_S
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,K.S. VEERBHADRAPPA,KRS,475.0,0.0359748191413303,23.0,False,,KRS,KRS,KRS,K.S. VEERBHADRAPPA,K.S. VEERBHADRAPPA,CAND_2024_KARNATAKA_DAVANAGERE_KRS_K_S_VEERBHADRAPPA
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,G.M.BARKATH ALI BASHA,IND,471.0,0.0356718732959296,24.0,False,,IND,IND,IND,G.M.BARKATH ALI BASHA,G.M.BARKATH ALI BASHA,CAND_2024_KARNATAKA_DAVANAGERE_IND_G_M_BARKATH_ALI_BASHA
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,VEERESH.S (LION VEERESH),RCMP,458.0,0.0346872992983774,25.0,False,,RCMP,RCMP,RCMP,VEERESH.S (LION VEERESH),VEERESH.S LION VEERESH,CAND_2024_KARNATAKA_DAVANAGERE_RCMP_VEERESH_S_LION_VEERESH
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,DODDESH.H.S,JaHP,440.0,0.0333240429940743,26.0,False,,JaHP,JAHP,JAHP,DODDESH.H.S,DODDESH.H.S,CAND_2024_KARNATAKA_DAVANAGERE_JAHP_DODDESH_H_S
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,BARKATH ALI,IND,411.0,0.0311276856149194,27.0,False,,IND,IND,IND,BARKATH ALI,BARKATH ALI,CAND_2024_KARNATAKA_DAVANAGERE_IND_BARKATH_ALI
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,MANJU. MARIKOPPA,IND,378.0,0.0286283823903639,28.0,False,,IND,IND,IND,MANJU. MARIKOPPA,MANJU. MARIKOPPA,CAND_2024_KARNATAKA_DAVANAGERE_IND_MANJU_MARIKOPPA
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,RUDRESHA.K.H,SMJVKP,348.0,0.0263562885498588,29.0,False,,SMJVKP,SMJVKP,SMJVKP,RUDRESHA.K.H,RUDRESHA.K.H,CAND_2024_KARNATAKA_DAVANAGERE_SMJVKP_RUDRESHA_K_H
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,RAVINAIK. B,IND,320.0,0.024235667632054,30.0,False,,IND,IND,IND,RAVINAIK. B,RAVINAIK. B,CAND_2024_KARNATAKA_DAVANAGERE_IND_RAVINAIK_B
2024,lok_sabha,KARNATAKA__DAVANAGERE,Karnataka,Davanagere,MAHABUB BASHA,IND,308.0,0.023326830095852,31.0,False,,IND,IND,IND,MAHABUB BASHA,MAHABUB BASHA,CAND_2024_KARNATAKA_DAVANAGERE_IND_MAHABUB_BASHA
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,PRALHAD JOSHI,BJP,716231.0,52.41388344306696,1.0,True,97324.0,BJP,BJP,BJP,PRALHAD JOSHI,PRALHAD JOSHI,CAND_2024_KARNATAKA_DHARWAD_BJP_PRALHAD_JOSHI
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,VINOD ASOOTI,INC,618907.0,45.29169968920395,2.0,False,,INC,INC,INC,VINOD ASOOTI,VINOD ASOOTI,CAND_2024_KARNATAKA_DHARWAD_INC_VINOD_ASOOTI
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,NOTA,NOTA,6147.0,0.4498383084850174,3.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_KARNATAKA_DHARWAD_NOTA_NOTA
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,SHAKEELAHMAD.D.MULLA,IND,5872.0,0.429713770526114,4.0,False,,IND,IND,IND,SHAKEELAHMAD.D.MULLA,SHAKEELAHMAD.D.MULLA,CAND_2024_KARNATAKA_DHARWAD_IND_SHAKEELAHMAD_D_MULLA
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,S. S. PATIL,IND,5161.0,0.3776826923850944,5.0,False,,IND,IND,IND,S. S. PATIL,S. S. PATIL,CAND_2024_KARNATAKA_DHARWAD_IND_S_S_PATIL
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,RAJU ANANTSA NAIKWADI,IND,3601.0,0.2635216770545872,6.0,False,,IND,IND,IND,RAJU ANANTSA NAIKWADI,RAJU ANANTSA NAIKWADI,CAND_2024_KARNATAKA_DHARWAD_IND_RAJU_ANANTSA_NAIKWADI
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,JAVEED AHAMED BELGAUMKAR.,NBEP,3558.0,0.2603749311191951,7.0,False,,NBEP,NBEP,NBEP,JAVEED AHAMED BELGAUMKAR.,JAVEED AHAMED BELGAUMKAR.,CAND_2024_KARNATAKA_DHARWAD_NBEP_JAVEED_AHAMED_BELGAUMKAR
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,SHARANABASAV GONAVAR,SUCI,1167.0,0.0854012210837832,8.0,False,,SUCI,SUCI,SUCI,SHARANABASAV GONAVAR,SHARANABASAV GONAVAR,CAND_2024_KARNATAKA_DHARWAD_SUCI_SHARANABASAV_GONAVAR
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,BALANAGOUDRA MALLIKARJUNAGOUDA,IND,987.0,0.0722287962379554,9.0,False,,IND,IND,IND,BALANAGOUDRA MALLIKARJUNAGOUDA,BALANAGOUDRA MALLIKARJUNAGOUDA,CAND_2024_KARNATAKA_DHARWAD_IND_BALANAGOUDRA_MALLIKARJUNAGOUDA
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,TAKAPPA YALLAPPA KALAL,PHJSP,905.0,0.0662280249193006,10.0,False,,PHJSP,PHJSP,PHJSP,TAKAPPA YALLAPPA KALAL,TAKAPPA YALLAPPA KALAL,CAND_2024_KARNATAKA_DHARWAD_PHJSP_TAKAPPA_YALLAPPA_KALAL
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,BUGADI BASAVALINGAPPA IRAPPA,UPJP,800.0,0.058544110425901,11.0,False,,UPJP,UPJP,UPJP,BUGADI BASAVALINGAPPA IRAPPA,BUGADI BASAVALINGAPPA IRAPPA,CAND_2024_KARNATAKA_DHARWAD_UPJP_BUGADI_BASAVALINGAPPA_IRAPPA
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,NAGARAJ. KARENNAVAR.,KRS,555.0,0.0406149766079688,12.0,False,,KRS,KRS,KRS,NAGARAJ. KARENNAVAR.,NAGARAJ. KARENNAVAR.,CAND_2024_KARNATAKA_DHARWAD_KRS_NAGARAJ_KARENNAVAR
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,PRAVEEN H. H.,IND,548.0,0.0401027156417422,13.0,False,,IND,IND,IND,PRAVEEN H. H.,PRAVEEN H. H.,CAND_2024_KARNATAKA_DHARWAD_IND_PRAVEEN_H_H
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,DR. GURAPPA H IMRAPUR,IND,514.0,0.0376145909486414,14.0,False,,IND,IND,IND,DR. GURAPPA H IMRAPUR,DR. GURAPPA H IMRAPUR,CAND_2024_KARNATAKA_DHARWAD_IND_DR_GURAPPA_H_IMRAPUR
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,BANKAPUR SHOUKATALI,TPSTP,473.0,0.034614205289314,15.0,False,,TPSTP,TPSTP,TPSTP,BANKAPUR SHOUKATALI,BANKAPUR SHOUKATALI,CAND_2024_KARNATAKA_DHARWAD_TPSTP_BANKAPUR_SHOUKATALI
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,VINOD DASHARATH GHODKE,PBI,411.0,0.0300770367313066,16.0,False,,PBI,PBI,PBI,VINOD DASHARATH GHODKE,VINOD DASHARATH GHODKE,CAND_2024_KARNATAKA_DHARWAD_PBI_VINOD_DASHARATH_GHODKE
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,VENKATESH PRASAD. H,ILP(AP),337.0,0.0246617065169108,17.0,False,,ILP(AP),ILP(AP),ILP(AP),VENKATESH PRASAD. H,VENKATESH PRASAD. H,CAND_2024_KARNATAKA_DHARWAD_ILPAP_VENKATESH_PRASAD_H
2024,lok_sabha,KARNATAKA__DHARWAD,Karnataka,Dharwad,MOHAMMED ISMAIL MUKTI,BPKP,317.0,0.0231981037562633,18.0,False,,BPKP,BPKP,BPKP,MOHAMMED ISMAIL MUKTI,MOHAMMED ISMAIL MUKTI,CAND_2024_KARNATAKA_DHARWAD_BPKP_MOHAMMED_ISMAIL_MUKTI
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,RADHAKRISHNA,INC,652321.0,49.77737114043207,1.0,True,27205.0,INC,INC,INC,RADHAKRISHNA,RADHAKRISHNA,CAND_2024_KARNATAKA_GULBARGA_INC_RADHAKRISHNA
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,DR. UMESH G JADHAV,BJP,625116.0,47.701409486774665,2.0,False,,BJP,BJP,BJP,DR. UMESH G JADHAV,DR. UMESH G JADHAV,CAND_2024_KARNATAKA_GULBARGA_BJP_DR_UMESH_G_JADHAV
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,NOTA,NOTA,8429.0,0.6432009108133909,3.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_KARNATAKA_GULBARGA_NOTA_NOTA
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,HUCHESHWARA WATHAR GOUR,BSP,7888.0,0.601918232826673,4.0,False,,BSP,BSP,BSP,HUCHESHWARA WATHAR GOUR,HUCHESHWARA WATHAR GOUR,CAND_2024_KARNATAKA_GULBARGA_BSP_HUCHESHWARA_WATHAR_GOUR
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,SUNDAR,IND,3677.0,0.2805848557433667,5.0,False,,IND,IND,IND,SUNDAR,SUNDAR,CAND_2024_KARNATAKA_GULBARGA_IND_SUNDAR
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,JYOTI RAMESH CHAVAN,IND,2805.0,0.2140441991732781,6.0,False,,IND,IND,IND,JYOTI RAMESH CHAVAN,JYOTI RAMESH CHAVAN,CAND_2024_KARNATAKA_GULBARGA_IND_JYOTI_RAMESH_CHAVAN
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,SHARANAPPA (PINTU),IND,1884.0,0.1437644460757418,7.0,False,,IND,IND,IND,SHARANAPPA (PINTU),SHARANAPPA PINTU,CAND_2024_KARNATAKA_GULBARGA_IND_SHARANAPPA_PINTU
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,TARABAI BHOVI,IND,1550.0,0.1182775432151804,8.0,False,,IND,IND,IND,TARABAI BHOVI,TARABAI BHOVI,CAND_2024_KARNATAKA_GULBARGA_IND_TARABAI_BHOVI
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,RAMESH BHIMSING CHAVAN,IND,1334.0,0.101794995257452,9.0,False,,IND,IND,IND,RAMESH BHIMSING CHAVAN,RAMESH BHIMSING CHAVAN,CAND_2024_KARNATAKA_GULBARGA_IND_RAMESH_BHIMSING_CHAVAN
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,ANAND SINNUR,IND,1280.0,0.0976743582680199,10.0,False,,IND,IND,IND,ANAND SINNUR,ANAND SINNUR,CAND_2024_KARNATAKA_GULBARGA_IND_ANAND_SINNUR
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,NAGENDRA RAO,UPJP,1226.0,0.0935537212785878,11.0,False,,UPJP,UPJP,UPJP,NAGENDRA RAO,NAGENDRA RAO,CAND_2024_KARNATAKA_GULBARGA_UPJP_NAGENDRA_RAO
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,S.M.SHARMA,SUCI,1144.0,0.0872964577020428,12.0,False,,SUCI,SUCI,SUCI,S.M.SHARMA,S.M.SHARMA,CAND_2024_KARNATAKA_GULBARGA_SUCI_S_M_SHARMA
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,RAJKUMAR,BBKD,709.0,0.0541024375093954,13.0,False,,BBKD,BBKD,BBKD,RAJKUMAR,RAJKUMAR,CAND_2024_KARNATAKA_GULBARGA_BBKD_RAJKUMAR
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,VIJAY JADHAV,KRS,560.0,0.0427325317422587,14.0,False,,KRS,KRS,KRS,VIJAY JADHAV,VIJAY JADHAV,CAND_2024_KARNATAKA_GULBARGA_KRS_VIJAY_JADHAV
2024,lok_sabha,KARNATAKA__GULBARGA,Karnataka,Gulbarga,B. VIJAYKUMAR CHINCHANSOORKAR,PHJSP,554.0,0.0422746831878773,15.0,False,,PHJSP,PHJSP,PHJSP,B. VIJAYKUMAR CHINCHANSOORKAR,B. VIJAYKUMAR CHINCHANSOORKAR,CAND_2024_KARNATAKA_GULBARGA_PHJSP_B_VIJAYKUMAR_CHINCHANSOORKAR
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,SHREYAS. M. PATEL,INC,672988.0,49.6667544890912,1.0,True,42649.0,INC,INC,INC,SHREYAS. M. PATEL,SHREYAS. M. PATEL,CAND_2024_KARNATAKA_HASSAN_INC_SHREYAS_M_PATEL
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,PRAJWAL REVANNA,JD(S),630339.0,46.51924307402102,2.0,False,,JD(S),JD(S),JD(S),PRAJWAL REVANNA,PRAJWAL REVANNA,CAND_2024_KARNATAKA_HASSAN_JDS_PRAJWAL_REVANNA
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,GANGADHAR BAHUJAN,BSP,12173.0,0.8983717427290044,3.0,False,,BSP,BSP,BSP,GANGADHAR BAHUJAN,GANGADHAR BAHUJAN,CAND_2024_KARNATAKA_HASSAN_BSP_GANGADHAR_BAHUJAN
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,NOTA,NOTA,8541.0,0.6303288470096464,4.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_KARNATAKA_HASSAN_NOTA_NOTA
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,DEVARAJ M.Y,KRS,6057.0,0.4470087608403499,5.0,False,,KRS,KRS,KRS,DEVARAJ M.Y,DEVARAJ M.Y,CAND_2024_KARNATAKA_HASSAN_KRS_DEVARAJ_M_Y
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,H D REVANNA,PMPT,4272.0,0.3152751240399496,6.0,False,,PMPT,PMPT,PMPT,H D REVANNA,H D REVANNA,CAND_2024_KARNATAKA_HASSAN_PMPT_H_D_REVANNA
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,BASAVARAJU J.D (EX-ARMY),IND,4063.0,0.2998508494790064,7.0,False,,IND,IND,IND,BASAVARAJU J.D (EX-ARMY),BASAVARAJU J.D EX-ARMY,CAND_2024_KARNATAKA_HASSAN_IND_BASAVARAJU_J_D_EX_ARMY
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,SANTHOSH B.N,IND,3449.0,0.2545374304339387,8.0,False,,IND,IND,IND,SANTHOSH B.N,SANTHOSH B.N,CAND_2024_KARNATAKA_HASSAN_IND_SANTHOSH_B_N
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,HEMANTH GAVEESH,IND,3281.0,0.2421389704997834,9.0,False,,IND,IND,IND,HEMANTH GAVEESH,HEMANTH GAVEESH,CAND_2024_KARNATAKA_HASSAN_IND_HEMANTH_GAVEESH
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,PRATHAPA K.A,UPJP,3250.0,0.2398511594405047,10.0,False,,UPJP,UPJP,UPJP,PRATHAPA K.A,PRATHAPA K.A,CAND_2024_KARNATAKA_HASSAN_UPJP_PRATHAPA_K_A
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,S.K. NINGARAJA,BUJNBHRTP,1730.0,0.1276746171790994,11.0,False,,BUJNBHRTP,BUJNBHRTP,BUJNBHRTP,S.K. NINGARAJA,S.K. NINGARAJA,CAND_2024_KARNATAKA_HASSAN_BUJNBHRTP_S_K_NINGARAJA
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,B.N. SURESHA (SURESHGOWDA),IND,1418.0,0.1046489058728109,12.0,False,,IND,IND,IND,B.N. SURESHA (SURESHGOWDA),B.N. SURESHA SURESHGOWDA,CAND_2024_KARNATAKA_HASSAN_IND_B_N_SURESHA_SURESHGOWDA
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,SIDDABHOVI,IND,987.0,0.0728409521131625,13.0,False,,IND,IND,IND,SIDDABHOVI,SIDDABHOVI,CAND_2024_KARNATAKA_HASSAN_IND_SIDDABHOVI
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,R.G. SATHISHA RAMEDEVARAPURA,IND,869.0,0.0641325100165534,14.0,False,,IND,IND,IND,R.G. SATHISHA RAMEDEVARAPURA,R.G. SATHISHA RAMEDEVARAPURA,CAND_2024_KARNATAKA_HASSAN_IND_R_G_SATHISHA_RAMEDEVARAPURA
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,SHIVARAJ. B,RPIB,848.0,0.062582702524784,15.0,False,,RPIB,RPIB,RPIB,SHIVARAJ. B,SHIVARAJ. B,CAND_2024_KARNATAKA_HASSAN_RPIB_SHIVARAJ_B
2024,lok_sabha,KARNATAKA__HASSAN,Karnataka,Hassan,K.R. GANGADHARAPPA,IND,742.0,0.054759864709186,16.0,False,,IND,IND,IND,K.R. GANGADHARAPPA,K.R. GANGADHARAPPA,CAND_2024_KARNATAKA_HASSAN_IND_K_R_GANGADHARAPPA
2024,lok_sabha,KARNATAKA__HAVERI,Karnataka,Haveri,BASAVARAJ BOMMAI,BJP,705538.0,50.54677850598791,1.0,True,43513.0,BJP,BJP,BJP,BASAVARAJ BOMMAI,BASAVARAJ BOMMAI,CAND_2024_KARNATAKA_HAVERI_BJP_BASAVARAJ_BOMMAI
2024,lok_sabha,KARNATAKA__HAVERI,Karnataka,Haveri,ANANDSWAMY GADDADEVARMATH,INC,662025.0,47.42938160726517,2.0,False,,INC,INC,INC,ANANDSWAMY GADDADEVARMATH,ANANDSWAMY GADDADEVARMATH,CAND_2024_KARNATAKA_HAVERI_INC_ANANDSWAMY_GADDADEVARMATH
2024,lok_sabha,KARNATAKA__HAVERI,Karnataka,Haveri,NOTA,NOTA,10865.0,0.7783999564411253,3.0,False,,NOTA,NOTA,NOTA,NOTA,NOTA,CAND_2024_KARNATAKA_HAVERI_NOTA_NOTA
2024,lok_sabha,KARNATAKA__HAVERI,Karnataka,Haveri,SUNANDA KARIYAPPA SHIRHATTI,IND,4707.0,0.3372230644241488,4.0,False,,IND,IND,IND,SUNANDA KARIYAPPA SHIRHATTI,SUNANDA KARIYAPPA SHIRHATTI,CAND_2024_KARNATAKA_HAVERI_IND_SUNANDA_KARIYAPPA_SHIRHATTI
2024,lok_sabha,KARNATAKA__HAVERI,Karnataka,Haveri,KHAJAMOHIDDIN GUDAGERI,SP(I),3401.0,0.2436574553020034,5.0,False,,SP(I),SP(I),SP(I),KHAJAMOHIDDIN GUDAGERI,KHAJAMOHIDDIN GUDAGERI,CAND_2024_KARNATAKA_HAVERI_SPI_KHAJAMOHIDDIN_GUDAGERI
2024,lok_sabha,KARNATAKA__HAVERI,Karnataka,Haveri,GANGADHAR BADIGER,SUCI,2270.0,0.1626293512306815,6.0,False,,SUCI,SUCI,SUCI,GANGADHAR BADIGER,GANGADHAR BADIGER,CAND_2024_KARNATAKA_HAVERI_SUCI_GANGADHAR_BADIGER
2024,lok_sabha,KARNATAKA__HAVERI,Karnataka,Haveri,RUDRAPPA BASAPPA KUMBAR,IND,1356.0,0.0971477534223806,7.0,False,,IND,IND,IND,RUDRAPPA BASAPPA KUMBAR,RUDRAPPA BASAPPA KUMBAR,CAND_2024_KARNATAKA_HAVERI_IND_RUDRAPPA_BASAPPA_KUMBAR
2024,lok_sabha,KARNATAKA__HAVERI,Karnataka,Haveri,PRAJAKEEYA SACHINKUMAR KARJEKANNAVAR,UPJP,1072.0,0.0768011737970442,8.0,False,,UPJP,UPJP,UPJP,PRAJAKEEYA SACHINKUMAR KARJEKANNAVAR,PRAJAKEEYA SACHINKUMAR KARJEKANNAVAR,CAND_2024_KARNATAKA_HAVERI_UPJP_PRAJAKEEYA_SACHINKUMAR_KARJEKANNAVAR
2024,lok_sabha,KARNATAKA__HAVERI,Karnataka,Haveri,BASAVARAJ B HADI,IND,1071.0,0.0767295309110396,9.0,False,,IND,IND,IND,BASAVARAJ B HADI,BASAVARAJ B HADI,CAND_2024_KARNATAKA_HAVERI_IND_BASAVARAJ_B_HADI
