candidate_id,candidate,party,state,constituency
AITAWADE_VIDYASAGAR_DEVAPPA__IND,Aitawade Vidyasagar Devappa,IND,Maharashtra,Hatkanangle
PROF._DR._PRASHANT_GANGAWANE__BARESP,Prof. Dr. Prashant Gangawane,BARESP,Maharashtra,Hatkanangle
KAMBLE_VISHWAS_ANANDA__IND,Kamble Vishwas Ananda,IND,Maharashtra,Hatkanangle
KISHOR_RAJARAM_PANHALKAR__IND,Kishor Rajaram Panhalkar,IND,Maharashtra,Hatkanangle
MADAN_VAJIR_SARDAR__BMUP,Madan Vajir Sardar,BMUP,Maharashtra,Hatkanangle
DR._NITIN_UDAL_BHAT__IND,Dr. Nitin Udal Bhat,IND,Maharashtra,Hatkanangle
SANJAY_GHANSHYAM_AGRAWAL__IND,Sanjay Ghanshyam Agrawal,IND,Maharashtra,Hatkanangle
HEMANT_PATIL__SHS,Hemant Patil,SHS,Maharashtra,Hingoli
WANKHEDE_SUBHASHRAO_BAPURAO__INC,Wankhede Subhashrao Bapurao,INC,Maharashtra,Hingoli
MOHAN_FATTUSING_RATHOD__VBA,Mohan Fattusing Rathod,VBA,Maharashtra,Hingoli
SANDESH_RAMCHANDRA_CHAVAN__IND,Sandesh Ramchandra Chavan,IND,Maharashtra,Hingoli
JAYAVANTA_VISHWAMBHAR_WANOLE__IND,Jayavanta Vishwambhar Wanole,IND,Maharashtra,Hingoli
ALTAF_AHAMAD__IUML,Altaf Ahamad,IUML,Maharashtra,Hingoli
DR._DHANVE_DATTA_MAROTI__BSP,Dr. Dhanve Datta Maroti,BSP,Maharashtra,Hingoli
NOTA__NOTA,NOTA,NOTA,Maharashtra,Hingoli
UTTAM_MAROTI_DHABE__AKHP,Uttam Maroti Dhabe,AKHP,Maharashtra,Hingoli
ADV._MAROTRAO_KANHOBARAO_HUKKE_PATIL__IND,Adv. Marotrao Kanhobarao Hukke Patil,IND,Maharashtra,Hingoli
UTTAM_BHAGAJI_KAMBLE__PRCP,Uttam Bhagaji Kamble,PRCP,Maharashtra,Hingoli
DEVJI_GANGARAM_ASOLE__IND,Devji Gangaram Asole,IND,Maharashtra,Hingoli
VARSHA_SHIVAJIRAO_DEVSARKAR__BMUP,Varsha Shivajirao Devsarkar,BMUP,Maharashtra,Hingoli
SUBHASH_PARASRAM_WANKHEDE__BAHUMP,Subhash Parasram Wankhede,BAHUMP,Maharashtra,Hingoli
MAKBUL_AHEMAD_ABDUL_HABIB__IND,Makbul Ahemad Abdul Habib,IND,Maharashtra,Hingoli
GAJANAN_HARIBHAU_BHALERAO__IND,Gajanan Haribhau Bhalerao,IND,Maharashtra,Hingoli
A.KADIR_MASTAN_SAYED__IND,A.Kadir Mastan Sayed,IND,Maharashtra,Hingoli
KAMBLE_TRISHALA_MILIND__IND,Kamble Trishala Milind,IND,Maharashtra,Hingoli
PRAKASH_VITTHALRAO_GHUNNAR__IND,Prakash Vitthalrao Ghunnar,IND,Maharashtra,Hingoli
SANDIP_BHAU_NIKHATE__IND,Sandip Bhau Nikhate,IND,Maharashtra,Hingoli
ASADKHAN_MOHAMMADKHAN__BARESP,Asadkhan Mohammadkhan,BARESP,Maharashtra,Hingoli
SUBHASH_VITTHAL_WANKHEDE__IND,Subhash Vitthal Wankhede,IND,Maharashtra,Hingoli
PATRAKAR_P._SATTAR_KHA_KASIM_KHA__IND,Patrakar P. Sattar kha Kasim kha,IND,Maharashtra,Hingoli
SUBHASH_NAGORAO_WANKHEDE__HBP,Subhash Nagorao Wankhede,HBP,Maharashtra,Hingoli
SUBHASH_KASHIBA_WANKHEDE__IND,Subhash Kashiba Wankhede,IND,Maharashtra,Hingoli
SANTOSH_MAROTI_BOINWAD__IND,Santosh Maroti Boinwad,IND,Maharashtra,Hingoli
WASANT_KISAN_PAIKRAO__IND,Wasant Kisan Paikrao,IND,Maharashtra,Hingoli
SUBHASH_MAROTI_WANKHEDE__IND,Subhash Maroti Wankhede,IND,Maharashtra,Hingoli
SUNIL_DASHARATH_INGOLE__IND,Sunil Dasharath Ingole,IND,Maharashtra,Hingoli
UNMESH_BHAIYYASAHEB_PATIL__BJP,Unmesh Bhaiyyasaheb Patil,BJP,Maharashtra,Jalgaon
GULABRAO_BABURAO_DEOKAR__NCP,Gulabrao Baburao Deokar,NCP,Maharashtra,Jalgaon
ANJALI_RATNAKAR_BAVISKAR__VBA,Anjali Ratnakar Baviskar,VBA,Maharashtra,Jalgaon
NOTA__NOTA,NOTA,NOTA,Maharashtra,Jalgaon
ANANT_PRABHAKAR_MAHAJAN__IND,Anant Prabhakar Mahajan,IND,Maharashtra,Jalgaon
RAHUL_NARAYAN_BANSODE__BSP,Rahul Narayan Bansode,BSP,Maharashtra,Jalgaon
SANCHETI_RUPESH_PARASMAL__IND,Sancheti Rupesh Parasmal,IND,Maharashtra,Jalgaon
ONKARABA_CHENSING_JADHAV__IND,Onkaraba Chensing Jadhav,IND,Maharashtra,Jalgaon
SUBHASH_SHIVLAL_KHAIRNAR__IND,Subhash Shivlal Khairnar,IND,Maharashtra,Jalgaon
MUKESH_RAJESH_KURIL__IND,Mukesh Rajesh Kuril,IND,Maharashtra,Jalgaon
SANT_SHRI_BABA_MAHAHANSAJI_MAHARAJ_PATIL__HND,Sant Shri Baba Mahahansaji Maharaj Patil,HND,Maharashtra,Jalgaon
ISHWAR_DAYARAM_MORE_(MAJI_SAINIK)__BMUP,Ishwar Dayaram More (Maji Sainik),BMUP,Maharashtra,Jalgaon
LALIT_(BUNTY)_GAURISHANKAR_SHARMA__IND,Lalit (Bunty) Gaurishankar Sharma,IND,Maharashtra,Jalgaon
SHARAD_GORAKH_BHAMRE_(SUTAR)__RJSPS,Sharad Gorakh Bhamre (Sutar),RJSPS,Maharashtra,Jalgaon
MOHAN_SHANKAR_BIRHADE__RSP(S),Mohan Shankar Birhade,RSP(S),Maharashtra,Jalgaon
DANVE_RAOSAHEB_DADARAO__BJP,Danve Raosaheb Dadarao,BJP,Maharashtra,Jalna
AUTADE_VILAS_KESHAVRAO__INC,Autade Vilas Keshavrao,INC,Maharashtra,Jalna
DR._SHARADCHANDRA_WANKHEDE__VBA,Dr. Sharadchandra Wankhede,VBA,Maharashtra,Jalna
NOTA__NOTA,NOTA,NOTA,Maharashtra,Jalna
MAHENDRA_KACHRU_SONWANE__BSP,Mahendra Kachru Sonwane,BSP,Maharashtra,Jalna
RATAN_AASARAM_LANDGE__IND,Ratan Aasaram Landge,IND,Maharashtra,Jalna
ADV._TRIMBAK_BABURAO_JADHAV__STBP,Adv. Trimbak Baburao Jadhav,STBP,Maharashtra,Jalna
SHAHADEV_MAHADEV_PALVE__IND,Shahadev Mahadev Palve,IND,Maharashtra,Jalna
RAJU_ASHOK_GAWALI__IND,Raju Ashok Gawali,IND,Maharashtra,Jalna
ADV._YOGESH_DATTU_GULLAPELLI__IND,Adv. Yogesh Dattu Gullapelli,IND,Maharashtra,Jalna
ARUN_CHINTAMAN_CHAVHAN__IND,Arun Chintaman Chavhan,IND,Maharashtra,Jalna
NADE_DNYANESHWAR_DAGDUJI__IND,Nade Dnyaneshwar Dagduji,IND,Maharashtra,Jalna
UTTAM_DHANU_RATHOD__ALOP,Uttam Dhanu Rathod,ALoP,Maharashtra,Jalna
FEROZ_ALI__BMUP,Feroz Ali,BMUP,Maharashtra,Jalna
AHEMAD_RAHIM_SHAIKH__IND,Ahemad Rahim Shaikh,IND,Maharashtra,Jalna
ANITA_LALCHAND_KHANDADE_(RAJPUT)__IND,Anita Lalchand Khandade (Rajput),IND,Maharashtra,Jalna
GANESH_SHANKAR_CHANDODE__ABHS,Ganesh Shankar Chandode,ABHS,Maharashtra,Jalna
ANNASAHEB_DEVIDASRAO_UGALE__IND,Annasaheb Devidasrao Ugale,IND,Maharashtra,Jalna
SAPKAL_LILABAI_DHARMA__IND,Sapkal Lilabai Dharma,IND,Maharashtra,Jalna
SIRSATH_SHAM__IND,Sirsath Sham,IND,Maharashtra,Jalna
PRAMOD_BABURAO_KHARAT__BARESP,Pramod Baburao Kharat,BARESP,Maharashtra,Jalna
DR._SHRIKANT_EKNATH_SHINDE__SHS,Dr. SHRIKANT EKNATH SHINDE,SHS,Maharashtra,Kalyan
BABAJI_BALARAM_PATIL__NCP,BABAJI BALARAM PATIL,NCP,Maharashtra,Kalyan
SANJAY_HEDAOO__VBA,SANJAY HEDAOO,VBA,Maharashtra,Kalyan
NOTA__NOTA,NOTA,NOTA,Maharashtra,Kalyan
RAVINDRA_(PINTU)_KENE__BSP,RAVINDRA (PINTU) KENE,BSP,Maharashtra,Kalyan
SALVE_VINOD_MANOHAR__BKNP,SALVE VINOD MANOHAR,BKNP,Maharashtra,Kalyan
GAUTAM_BABURAO_WAGHCHAURE__BMUP,Gautam Baburao Waghchaure,BMUP,Maharashtra,Kalyan
ASMITA_PUSHKAR_PURANIK__IND,Asmita Pushkar Puranik,IND,Maharashtra,Kalyan
DINKAR_RANGANATH_PHALAKE__IND,DINKAR RANGANATH PHALAKE,IND,Maharashtra,Kalyan
CHANDRAKANT_RAMBHAJI_MOTE__IND,Chandrakant Rambhaji Mote,IND,Maharashtra,Kalyan
MUNIR_AHMAD_ANSARI__IUML,MUNIR AHMAD ANSARI,IUML,Maharashtra,Kalyan
AJAYSHYAM_RAMLAKHAN_MORYA__IND,AJAYSHYAM RAMLAKHAN MORYA,IND,Maharashtra,Kalyan
SUHAS_DHANANJAY_BONDE__IND,Suhas Dhananjay Bonde,IND,Maharashtra,Kalyan
SAYYED_WASEEM_ALI_NAZIR_ALI__IND,Sayyed Waseem Ali Nazir Ali,IND,Maharashtra,Kalyan
SANTOSH_BHIKAJI_BHALERAO__APOI,Santosh Bhikaji Bhalerao,APoI,Maharashtra,Kalyan
HABIBUR_REHMAN__PECP,Habibur Rehman,PECP,Maharashtra,Kalyan
MOHAMMED_AHMED_KHAN_(AHMED_NETA)__BAHUMP,MOHAMMED AHMED KHAN (AHMED NETA),BAHUMP,Maharashtra,Kalyan
AMRISH_RAJ_MORAJKAR__IND,Amrish Raj Morajkar,IND,Maharashtra,Kalyan
DR._SURESH_ABHIMAN_GAWAI__BHAPRAP,Dr. Suresh Abhiman Gawai,BHAPRAP,Maharashtra,Kalyan
MILIND_KAMBLE__BAAP,MILIND KAMBLE,BAAP,Maharashtra,Kalyan
SONALI_ASHOK_GANGAWANE__IND,SONALI ASHOK GANGAWANE,IND,Maharashtra,Kalyan
SHIVA_KRISHNAMURTHY_IYER__IND,SHIVA KRISHNAMURTHY IYER,IND,Maharashtra,Kalyan
HARESH_SAMBHAJI_BRAMHANE__BARESP,Haresh Sambhaji Bramhane,BARESP,Maharashtra,Kalyan
NARENDRBHAI_MORE__IND,NARENDRBHAI MORE,IND,Maharashtra,Kalyan
ZAFARULLAH_GULAM_RAB_SAYYED__IND,Zafarullah Gulam Rab Sayyed,IND,Maharashtra,Kalyan
VINAY_DUBEY__IND,Vinay Dubey,IND,Maharashtra,Kalyan
NAFEES_ANSARI__IND,Nafees Ansari,IND,Maharashtra,Kalyan
MO._YUSUF_MO._FAROOQ_KHAN__IND,Mo. Yusuf Mo. Farooq Khan,IND,Maharashtra,Kalyan
YASMIN_BANOO_MOHD._SALIM__IND,YASMIN BANOO MOHD. SALIM,IND,Maharashtra,Kalyan
SANJAY_SADASHIVRAO_MANDLIK__SHS,Sanjay Sadashivrao Mandlik,SHS,Maharashtra,Kolhapur
DHANANJAY_MAHADIK__NCP,Dhananjay Mahadik,NCP,Maharashtra,Kolhapur
DR._ARUNA_MOHAN_MALI__VBA,Dr. Aruna Mohan Mali,VBA,Maharashtra,Kolhapur
NOTA__NOTA,NOTA,NOTA,Maharashtra,Kolhapur
SANDEEP_GUNDOPANT_SANKPAL__IND,Sandeep Gundopant Sankpal,IND,Maharashtra,Kolhapur
DUNDAPPA_KUNDAPPA_SHRIKANT_SIR__BSP,Dundappa Kundappa Shrikant Sir,BSP,Maharashtra,Kolhapur
MULLA_MUSHTAK_AJIJ__IND,Mulla Mushtak Ajij,IND,Maharashtra,Kolhapur
RAJENDRA_BALASO_KOLI_(GALATAGE)__IND,Rajendra Balaso Koli (Galatage),IND,Maharashtra,Kolhapur
SANDEEP_BHAIRAVNATH_KOGALE__IND,Sandeep Bhairavnath Kogale,IND,Maharashtra,Kolhapur
MANE_ARVIND_BHIVA__IND,Mane Arvind Bhiva,IND,Maharashtra,Kolhapur
BAJIRAO_SADASHIV_NAIK__IND,Bajirao Sadashiv Naik,IND,Maharashtra,Kolhapur
KISAN_KERABA_KATKAR__BALP,Kisan Keraba Katkar,BALP,Maharashtra,Kolhapur
YUVRAJ_BHIMRAO_DESAI__IND,Yuvraj Bhimrao Desai,IND,Maharashtra,Kolhapur
DAYANAND_MARUTI_KAMBLE__BARESP,Dayanand Maruti Kamble,BARESP,Maharashtra,Kolhapur
NAGRATNA_SIDDHARTH__BMUP,Nagratna Siddharth,BMUP,Maharashtra,Kolhapur
PARESH_DATTATRAY_BHOSALE__IND,Paresh Dattatray Bhosale,IND,Maharashtra,Kolhapur
SUDHAKAR_TUKARAM_SHRANGARE__BJP,Sudhakar Tukaram Shrangare,BJP,Maharashtra,Latur
KAMANT_MACHHINDRA_GUNWANTRAO__INC,Kamant Machhindra Gunwantrao,INC,Maharashtra,Latur
RAM_GARKAR__VBA,Ram Garkar,VBA,Maharashtra,Latur
NOTA__NOTA,NOTA,NOTA,Maharashtra,Latur
DR.SIDDHARTHKUMAR_DIGAMBARRAO_SURYAWANSHI__BSP,Dr.Siddharthkumar Digambarrao Suryawanshi,BSP,Maharashtra,Latur
ARUN_RAMRAO_SONTAKKE__BARESP,Arun Ramrao Sontakke,BARESP,Maharashtra,Latur
RUPESH_SHAMRAO_SHANKE__STBP,Rupesh Shamrao Shanke,STBP,Maharashtra,Latur
DATTU_PRABHAKAR_KARANJIKAR__BMUP,Dattu Prabhakar Karanjikar,BMUP,Maharashtra,Latur
RAMESH_NIVRUTI_KAMBLE__IND,Ramesh Nivruti Kamble,IND,Maharashtra,Latur
PAPITA_RAOSAHEB_RANDIVE__IND,Papita Raosaheb Randive,IND,Maharashtra,Latur
KAMBLE_MADHUKAR_SAMBHAJI__IND,Kamble Madhukar Sambhaji,IND,Maharashtra,Latur
RANJEETSINHA_HINDURAO_NAIK-_NIMBALKAR__BJP,Ranjeetsinha Hindurao Naik- Nimbalkar,BJP,Maharashtra,Madha
SANJAYMAMA_VITTHALRAO_SHINDE__NCP,Sanjaymama Vitthalrao Shinde,NCP,Maharashtra,Madha
ADV._VIJAYRAO_MORE__VBA,Adv. Vijayrao More,VBA,Maharashtra,Madha
DAULAT_UMAJI_SHITOLE__IND,Daulat Umaji Shitole,IND,Maharashtra,Madha
AAPPA_AABA_LOKARE__BSP,Aappa Aaba Lokare,BSP,Maharashtra,Madha
KESKAR_MARUTI_SHIVRAM__BJAZP,Keskar Maruti Shivram,BJAZP,Maharashtra,Madha
SANDIP_JANARADHAN_KHARAT__IND,Sandip Janaradhan Kharat,IND,Maharashtra,Madha
SHAHAJAHAN_PAIGAMBAR_SHAIKH__BAHUMP,Shahajahan Paigambar Shaikh,BAHUMP,Maharashtra,Madha
NAVNATH_BHIMRAO_PATIL__HIPPA,Navnath Bhimrao Patil,HiPPa,Maharashtra,Madha
NOTA__NOTA,NOTA,NOTA,Maharashtra,Madha
ANNASO_SUKHADEV_MASKE__IND,Annaso Sukhadev Maske,IND,Maharashtra,Madha
RAMDAS_MANE__IND,Ramdas Mane,IND,Maharashtra,Madha
DATTATRYA_BHANUDAS_KHATKE_ALIAS_BANDUNANA_KHATKE__IND,Dattatrya Bhanudas Khatke Alias Bandunana Khatke,IND,Maharashtra,Madha
NANDU_SAMBHAJI_MORE__IND,Nandu Sambhaji More,IND,Maharashtra,Madha
SUNIL_GUNDA_JADHAV__BMUP,Sunil Gunda Jadhav,BMUP,Maharashtra,Madha
DILIP_RAMCHANDRA_JADHAV__IND,Dilip Ramchandra Jadhav,IND,Maharashtra,Madha
AWARE_SIDDHESHWAR_BHARAT__IND,Aware Siddheshwar Bharat,IND,Maharashtra,Madha
AJINKYA_AAKARAM_SALUNKHE__IND,Ajinkya Aakaram Salunkhe,IND,Maharashtra,Madha
SANDIP_VITTHAL_POL__IND,Sandip Vitthal Pol,IND,Maharashtra,Madha
AJINATH_LAXMAN_KEVATE__IND,Ajinath Laxman Kevate,IND,Maharashtra,Madha
SAVITA_ANKUSH_AIWLE__IND,Savita Ankush Aiwle,IND,Maharashtra,Madha
SANTOSH_BALASAHEB_BICHUKALE__IND,Santosh Balasaheb Bichukale,IND,Maharashtra,Madha
NANASO_RAMHARI_YADAV__BPSJP,Nanaso Ramhari Yadav,BPSJP,Maharashtra,Madha
SACHIN_DNYANESHWAR_PADALKAR__IND,Sachin Dnyaneshwar Padalkar,IND,Maharashtra,Madha
VISHVAMBHAR_NARAYAN_KASHID__IND,Vishvambhar Narayan Kashid,IND,Maharashtra,Madha
ROHIT_MORE__IND,Rohit More,IND,Maharashtra,Madha
ER._RAMCHANDRA_MAYYAPPA_GHUTUKADE__BARESP,Er. Ramchandra Mayyappa Ghutukade,BARESP,Maharashtra,Madha
BRAMHAKUMARI_PRAMILABEN__ABEP,Bramhakumari Pramilaben,ABEP,Maharashtra,Madha
MOHAN_VISHNU_RAUT__IND,Mohan Vishnu Raut,IND,Maharashtra,Madha
ADV._SACHIN_BHASKAR_JORE__IND,Adv. Sachin Bhaskar Jore,IND,Maharashtra,Madha
VIJAYRAJ_BALASAHEB_MANE_DESHMUKH__IND,Vijayraj Balasaheb Mane Deshmukh,IND,Maharashtra,Madha
ADV._VIJAYANAND_SHANKARRAO_SHINDE__IND,Adv. Vijayanand Shankarrao Shinde,IND,Maharashtra,Madha
SHRIRANG_APPA_CHANDU_BARNE__SHS,SHRIRANG APPA CHANDU BARNE,SHS,Maharashtra,Maval
PARTH_AJIT_PAWAR__NCP,PARTH AJIT PAWAR,NCP,Maharashtra,Maval
RAJARAM_NARAYAN_PATIL__VBA,RAJARAM NARAYAN PATIL,VBA,Maharashtra,Maval
NOTA__NOTA,NOTA,NOTA,Maharashtra,Maval
ADV._KANADE_SANJAY_KISAN__BSP,Adv. Kanade Sanjay Kisan,BSP,Maharashtra,Maval
PRASHANT_ALIAS_BABARAJE_GANPAT_DESHMUKH__IND,PRASHANT alias BABARAJE GANPAT DESHMUKH,IND,Maharashtra,Maval
JAGDISH_ALIAS_AYYAPPA_SHAMRAO_SONAWANE__KKJHS,Jagdish alias Ayyappa Shamrao Sonawane,KKJHS,Maharashtra,Maval
BALKRUSHNA_DHANAJI_GHARAT__IND,BALKRUSHNA DHANAJI GHARAT,IND,Maharashtra,Maval
RAKESH_PRABHAKAR_CHAVAN__IND,RAKESH PRABHAKAR CHAVAN,IND,Maharashtra,Maval
NAVNATH_VISHWANATH_DUDHAL__IND,Navnath Vishwanath Dudhal,IND,Maharashtra,Maval
PANDHARINATH_NAMDEO_PATIL__BMUP,PANDHARINATH NAMDEO PATIL,BMUP,Maharashtra,Maval
JAYA_SANJAY_PATIL__APOI,JAYA SANJAY PATIL,APoI,Maharashtra,Maval
MADAN_SHIVAJI_PATIL__BPSJP,MADAN SHIVAJI PATIL,BPSJP,Maharashtra,Maval
VIJAY_HANUMANT_RANDIL__IND,VIJAY HANUMANT RANDIL,IND,Maharashtra,Maval
SURAJ_ASHOKRAO_KHANDARE__IND,SURAJ ASHOKRAO KHANDARE,IND,Maharashtra,Maval
SUNIL_BABAN_GAIKWAD__BARESP,SUNIL BABAN GAIKWAD,BARESP,Maharashtra,Maval
AMRUTA_ABHIJIT_APTE__IND,Amruta Abhijit Apte,IND,Maharashtra,Maval
RAJENDRA_MARUTI_KATE_(PATIL)__IND,RAJENDRA MARUTI KATE (PATIL),IND,Maharashtra,Maval
PRAKASH_BHIVAJI_MAHADIK__BNS,Prakash Bhivaji Mahadik,bns,Maharashtra,Maval
SURESH_SHRIPATI_TAUR__IND,SURESH SHRIPATI TAUR,IND,Maharashtra,Maval
AJAY_HANUMANT_LONDHE__IND,AJAY HANUMANT LONDHE,IND,Maharashtra,Maval
DR._SOMNATH_ALIAS_BALASHAHEB_ARJUN_POL__IND,Dr. SOMNATH ALIAS BALASHAHEB ARJUN POL,IND,Maharashtra,Maval
GOPAL_SHETTY__BJP,Gopal Shetty,BJP,Maharashtra,Mumbai North
URMILA_MATONDKAR__INC,Urmila Matondkar,INC,Maharashtra,Mumbai North
THORAT_SUNIL_UTTAMRAO__VBA,Thorat Sunil Uttamrao,VBA,Maharashtra,Mumbai North
NOTA__NOTA,NOTA,NOTA,Maharashtra,Mumbai North
MANOJKUMAR_JAYPRAKASH_SINGH__BSP,Manojkumar Jayprakash Singh,BSP,Maharashtra,Mumbai North
B._K._GADHAVI__IND,B. K. Gadhavi,IND,Maharashtra,Mumbai North
MILIND_SHANKAR_REPE__IND,Milind Shankar Repe,IND,Maharashtra,Mumbai North
FATEH_MOHD._MANSURI_SHAIKH__BLRP,Fateh Mohd. Mansuri Shaikh,BLRP,Maharashtra,Mumbai North
DR._RAIES_KHAN__IND,Dr. Raies Khan,IND,Maharashtra,Mumbai North
ANDREW_JOHN_FERNANDES__HBP,Andrew John Fernandes,HBP,Maharashtra,Mumbai North
AMOL_ASHOKRAO_JADHAV__IND,Amol Ashokrao Jadhav,IND,Maharashtra,Mumbai North
ANSARI_MOHD._AZAD__IND,Ansari Mohd. Azad,IND,Maharashtra,Mumbai North
COMRADE_VILAS_HIWALE__MLPOIRF,Comrade Vilas Hiwale,MLPOIRF,Maharashtra,Mumbai North
CHANDALIYA_SAMAYSINGH_ANAND__BMUP,Chandaliya Samaysingh Anand,BMUP,Maharashtra,Mumbai North
DR._PAWAN_KUMAR_PANDEY__SABHP,Dr. Pawan Kumar Pandey,SABHP,Maharashtra,Mumbai North
ANKUSHRAO_SHIVAJIRAO_PATIL__RASMARP,Ankushrao Shivajirao Patil,RASMARP,Maharashtra,Mumbai North
AKHTAR_MUNSHI_PAPER_WALA__IND,Akhtar Munshi Paper Wala,IND,Maharashtra,Mumbai North
CHHANNU_SAHADEWRAO_SONTAKKEY__BHAPRAP,Chhannu Sahadewrao Sontakkey,BHAPRAP,Maharashtra,Mumbai North
RANJIT_BAJRANGI_TIWARI__NAP,Ranjit Bajrangi Tiwari,NAP,Maharashtra,Mumbai North
MANOJ_KOTAK__BJP,Manoj Kotak,BJP,Maharashtra,Mumbai North East
PATIL_SANJAY_DINA__NCP,Patil Sanjay Dina,NCP,Maharashtra,Mumbai North East
NIHARIKA_PRAKASHCHANDRA_KHONDALAY__VBA,Niharika Prakashchandra Khondalay,VBA,Maharashtra,Mumbai North East
NOTA__NOTA,NOTA,NOTA,Maharashtra,Mumbai North East
SANJAY_CHANDRABAHADUR_SINGH_(KUNWAR)__BSP,Sanjay Chandrabahadur Singh (Kunwar),BSP,Maharashtra,Mumbai North East
SHAHAJIRAO_DHONDIBA_THORAT__IND,Shahajirao Dhondiba Thorat,IND,Maharashtra,Mumbai North East
JAYWANT_SHRIRAM_SAWANT_(PAPPA)__IND,Jaywant Shriram Sawant (Pappa),IND,Maharashtra,Mumbai North East
JATIN_RANGRAO_HARNE__IND,Jatin Rangrao Harne,IND,Maharashtra,Mumbai North East
ADV._GANESH_IYER__BAHUMP,Adv. Ganesh Iyer,BAHUMP,Maharashtra,Mumbai North East
KURHADE_SNEHA_RAVINDRA__IND,Kurhade Sneha Ravindra,IND,Maharashtra,Mumbai North East
SHAHINA_PARVEEN_SHAKIL_AHMED_KHAN__IND,Shahina Parveen Shakil Ahmed Khan,IND,Maharashtra,Mumbai North East
SUSHMA_MAURYA__JANADIP,Sushma Maurya,JANADIP,Maharashtra,Mumbai North East
JITENDRA_KUMAR_NANAKU_PAL__IND,Jitendra Kumar Nanaku Pal,IND,Maharashtra,Mumbai North East
SHRIKANT_SUBURAO_SHINDE__BMUP,Shrikant Suburao Shinde,BMUP,Maharashtra,Mumbai North East
DANDGE_SUKHDEV_CHANDU__APOI,Dandge Sukhdev Chandu,APoI,Maharashtra,Mumbai North East
ANIL_HEBBAR_KONI__IND,Anil Hebbar Koni,IND,Maharashtra,Mumbai North East
BHASKAR_MOHAN_GAUD__IND,Bhaskar Mohan Gaud,IND,Maharashtra,Mumbai North East
SHAHENAZ_BEGUM_MOHD_SIRAJ_KHAN__RUC,Shahenaz Begum Mohd Siraj Khan,RUC,Maharashtra,Mumbai North East
NUTAN_SHARAD_KUMAR_SINGH__AAPP,Nutan Sharad Kumar Singh,AAPP,Maharashtra,Mumbai North East
VINOD_NARAYAN_CHAUGULE__SSRD,Vinod Narayan Chaugule,ssrd,Maharashtra,Mumbai North East
JAYASHRI_MINESH_SHAH__BMFP,Jayashri Minesh Shah,BMFP,Maharashtra,Mumbai North East
ADV._VIJAY_JANARDAN_SHIKTODE__BARESP,Adv. Vijay Janardan Shiktode,BARESP,Maharashtra,Mumbai North East
PRAVIN_CHANDRAKANT_KEDARE__IND,Pravin Chandrakant Kedare,IND,Maharashtra,Mumbai North East
THOKE_BABAN_SOPAN__IND,Thoke Baban Sopan,IND,Maharashtra,Mumbai North East
DAYANAND_JAGANNATH_SOHANI__IND,Dayanand Jagannath Sohani,IND,Maharashtra,Mumbai North East
DEEPAK_DIGAMBAR_SHINDE__IND,Deepak Digambar Shinde,IND,Maharashtra,Mumbai North East
NILESH_RAMCHANDRA_KUDTARKAR__IND,Nilesh Ramchandra Kudtarkar,IND,Maharashtra,Mumbai North East
RAKESH_SAMBHAJI_RAUL__IND,Rakesh Sambhaji Raul,IND,Maharashtra,Mumbai North East
GAJANAN_KIRTIKAR__SHS,Gajanan Kirtikar,SHS,Maharashtra,Mumbai North West
SANJAY_NIRUPAM__INC,Sanjay Nirupam,INC,Maharashtra,Mumbai North West
SURESH_SUNDAR_SHETTY__VBA,Suresh Sundar Shetty,VBA,Maharashtra,Mumbai North West
NOTA__NOTA,NOTA,NOTA,Maharashtra,Mumbai North West
SUBHASH_PASSI__SP,Subhash Passi,SP,Maharashtra,Mumbai North West
AJAY_KAILASHNATH_DUBEY__JANADIP,Ajay Kailashnath Dubey,JANADIP,Maharashtra,Mumbai North West
PRABHAKAR_TARAPADO_SADHU__IND,Prabhakar Tarapado Sadhu,IND,Maharashtra,Mumbai North West
MADAN_BANWARILAL_AGRAWAL__IND,Madan Banwarilal Agrawal,IND,Maharashtra,Mumbai North West
ARORA_SURINDER_MOHAN__BAAP,Arora Surinder Mohan,BAAP,Maharashtra,Mumbai North West
CHHAYA_SUNIL_TIWARI__JAC,Chhaya Sunil Tiwari,JAC,Maharashtra,Mumbai North West
GAJANAN_TUKARAM_SONKAMBLE__IND,Gajanan Tukaram Sonkamble,IND,Maharashtra,Mumbai North West
SHAKUNTALA_MARIYA_KUSHALKAR__PRCP,Shakuntala Mariya Kushalkar,PRCP,Maharashtra,Mumbai North West
ADV._MITESH_VARSHNEY__IND,Adv. Mitesh Varshney,IND,Maharashtra,Mumbai North West
CHANDRASHEKHAR_SHARMA__BMFP,Chandrashekhar Sharma,BMFP,Maharashtra,Mumbai North West
SANJAY_VISHWANATH_SAKPAL__IND,Sanjay Vishwanath Sakpal,IND,Maharashtra,Mumbai North West
AFTAB_MASHWOOD_KHAN__IND,Aftab Mashwood Khan,IND,Maharashtra,Mumbai North West
VIJAY_MAROTHI_KOYALE__RASMARP,Vijay Marothi Koyale,RASMARP,Maharashtra,Mumbai North West
DHARMENDRA_SHRIRAM_PAL__RAKRD,Dharmendra Shriram Pal,RAKRD,Maharashtra,Mumbai North West
SHAIKH_ABUSALIM_ARUNAHAK__RUC,Shaikh Abusalim Arunahak,RUC,Maharashtra,Mumbai North West
SHASHIKANT_KUNDALIK_KADAM__IND,Shashikant Kundalik Kadam,IND,Maharashtra,Mumbai North West
