state,lok_sabha_no,lok_sabha_constituency,assembly_no,assembly_constituency,ac_short_name,assembly_constituency_normalized,match_by_number,match_by_exact_name,match_by_fuzzy_name,fuzzy_score,fuzzy_candidate,number_lookup_found,exact_name_candidates,failure_reason,resolved_district,resolved_match_method,resolved_mapping_confidence,resolved_match_detail,manual_review
Maharashtra,40,Osmanabad,243.0,Paranda,Paranda,PARANDA,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,40,Osmanabad,246.0,Barshi,Barshi,BARSHI,False,False,False,61.53846153846154,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,41,Latur,234.0,Latur Rural,Latur Rural,LATUR RURAL,False,False,False,44.44444444444444,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,41,Latur,235.0,Latur City,Latur City,LATUR CITY,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,41,Latur,236.0,Ahmadpur,Ahmadpur,AHMADPUR,False,False,False,55.55555555555556,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,41,Latur,237.0,Udgir,Udgir,UDGIR,False,False,False,33.33333333333333,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,41,Latur,238.0,Nilanga,Nilanga,NILANGA,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,42,Solapur,247.0,Mohol,Mohol,MOHOL,False,False,False,40.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,42,Solapur,248.0,Solapur City North,Solapur City North,SOLAPUR CITY NORTH,False,False,False,46.15384615384615,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,42,Solapur,250.0,Akkalkot,Akkalkot,AKKALKOT,False,False,False,42.857142857142854,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,42,Solapur,251.0,Solapur South,Solapur South,SOLAPUR SOUTH,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,42,Solapur,252.0,Pandharpur,Pandharpur,PANDHARPUR,False,False,False,70.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,43,Madha,244.0,Karmala,Karmala,KARMALA,False,False,False,54.54545454545454,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,43,Madha,245.0,Madha,Madha,MADHA,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,43,Madha,253.0,Sangole,Sangole,SANGOLE,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,43,Madha,254.0,Malshiras,Malshiras,MALSHIRAS,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,43,Madha,255.0,Phaltan,Phaltan,PHALTAN,False,False,False,61.53846153846154,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,43,Madha,258.0,Man,Man,MAN,False,False,False,60.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,44,Sangli,281.0,Miraj,Miraj,MIRAJ,False,False,False,44.44444444444444,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,44,Sangli,282.0,Sangli,Sangli,SANGLI,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,44,Sangli,285.0,Palus-Kadegaon,Palus-Kadegaon,PALUS KADEGAON,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,44,Sangli,286.0,Khanapur,Khanapur,KHANAPUR,False,False,False,77.77777777777779,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,44,Sangli,287.0,Tasgaon-Kavathe Mahankal,Tasgaon-Kavathe Mahankal,TASGAON KAVATHE MAHANKAL,False,False,False,45.16129032258064,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,44,Sangli,288.0,Jat,Jat,JAT,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,45,Satara,256.0,Wai,Wai,WAI,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,45,Satara,259.0,Karad North,Karad North,KARAD NORTH,False,False,False,47.05882352941176,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,45,Satara,260.0,Karad South,Karad South,KARAD SOUTH,False,False,False,44.44444444444444,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,45,Satara,261.0,Patan,Patan,PATAN,False,False,False,61.53846153846154,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,45,Satara,262.0,Satara,Satara,SATARA,False,False,False,60.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,46,Ratnagiri – Sindhudurg,270.0,Sawantwadi,Sawantwadi,SAWANTWADI,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,46,Ratnagiri – Sindhudurg,265.0,Chiplun,Chiplun,CHIPLUN,False,False,False,47.05882352941176,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,46,Ratnagiri – Sindhudurg,266.0,Ratnagiri,Ratnagiri,RATNAGIRI,False,False,False,53.333333333333336,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,46,Ratnagiri – Sindhudurg,267.0,Rajapur,Rajapur,RAJAPUR,False,False,False,58.82352941176471,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,46,Ratnagiri – Sindhudurg,268.0,Kankavli,Kankavli,KANKAVLI,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,46,Ratnagiri – Sindhudurg,269.0,Kudal,Kudal,KUDAL,False,False,False,46.15384615384615,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,46,Ratnagiri – Sindhudurg,,,,,False,False,False,,,False,0,missing_assembly_no_and_name,,unmatched,low,missing_assembly_no_and_name,True
Maharashtra,47,Kolhapur,271.0,Chandgad,Chandgad,CHANDGAD,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,47,Kolhapur,272.0,Radhanagari,Radhanagari,RADHANAGARI,False,False,False,58.82352941176471,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,47,Kolhapur,273.0,Kagal,Kagal,KAGAL,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,47,Kolhapur,275.0,Karvir,Karvir,KARVIR,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,48,Hatkanangle,277.0,Shahuwadi,Shahuwadi,SHAHUWADI,False,False,False,47.05882352941176,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,48,Hatkanangle,278.0,Hatkanangle,Hatkanangle,HATKANANGLE,False,False,False,52.63157894736842,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,48,Hatkanangle,279.0,Ichalkaranji,Ichalkaranji,ICHALKARANJI,False,False,False,45.45454545454545,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,48,Hatkanangle,280.0,Shirol,Shirol,SHIROL,False,False,False,37.5,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,48,Hatkanangle,283.0,Islampur,Islampur,ISLAMPUR,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Maharashtra,48,Hatkanangle,,,,,False,False,False,,,False,0,missing_assembly_no_and_name,,unmatched,low,missing_assembly_no_and_name,True
Meghalaya,1,SHILLONG,1.0,Nartiang,Nartiang,NARTIANG,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,1,SHILLONG,25.0,Mawsynram,Mawsynram,MAWSYNRAM,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,1,SHILLONG,31.0,Mawthadraishan,Mawthadraishan,MAWTHADRAISHAN,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,1,SHILLONG,32.0,Nongstoin,Nongstoin,NONGSTOIN,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,38.0,Mendipathar,Mendipathar,MENDIPATHAR,False,False,False,54.54545454545454,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,40.0,Bajengdoba,Bajengdoba,BAJENGDOBA,False,False,False,55.55555555555556,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,41.0,Songsak,Songsak,SONGSAK,False,False,False,62.5,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,42.0,Rongjeng,Rongjeng,RONGJENG,False,False,False,73.68421052631578,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,43.0,William Nagar,William,WILLIAM NAGAR,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,48.0,Selsella,Selsella,SELSELLA,False,False,False,71.42857142857143,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,50.0,North Tura,North Tura,NORTH TURA,False,False,False,73.68421052631578,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,53.0,Ampati,Ampati,AMPATI,False,False,False,61.53846153846154,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,54.0,Mahendraganj,Mahendraganj,MAHENDRAGANJ,False,False,False,52.63157894736842,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,59.0,Chokpot,Chokpot,CHOKPOT,False,False,False,42.857142857142854,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Meghalaya,2,TURA,,,,,False,False,False,,,False,0,missing_assembly_no_and_name,,unmatched,low,missing_assembly_no_and_name,True
Orissa,7,BHADRAK,42.0,Simulia,Simulia,SIMULIA,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Orissa,9,DHENKANAL,55.0,Dhenkanal,Dhenkanal,DHENKANAL,False,False,False,58.82352941176471,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Orissa,10,BOLANGIR,64.0,Birmaharajpur,Birmaharajpur,BIRMAHARAJPUR,False,False,False,72.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Orissa,10,BOLANGIR,65.0,Sonepur,Sonepur,SONEPUR,False,False,False,61.53846153846154,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Orissa,12,"NABARANGPUR (ST) 73. Umarkote (ST), 74. Jharigam (ST), 75. Nabarangpur (ST)",,,,,False,False,False,,,False,0,missing_assembly_no_and_name,,unmatched,low,missing_assembly_no_and_name,True
Orissa,18,BHUBANESWAR,111.0,Jayadev,Jayadev,JAYADEV,False,False,False,53.333333333333336,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Orissa,21,KORAPUT,,,,,False,False,False,,,False,0,missing_assembly_no_and_name,,unmatched,low,missing_assembly_no_and_name,True
Punjab,11,Bathinda,,,,,False,False,False,,,False,0,missing_assembly_no_and_name,,unmatched,low,missing_assembly_no_and_name,True
Punjab,13,Patiala,,,,,False,False,False,,,False,0,missing_assembly_no_and_name,,unmatched,low,missing_assembly_no_and_name,True
Rajasthan,1,Ganganagar (SC),1.0,Sadulshahar,Sadulshahar,SADULSHAHAR,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,1,Ganganagar (SC),8.0,Hanumangarh,Hanumangarh,HANUMANGARH,False,False,False,73.68421052631578,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,1,Ganganagar (SC),9.0,Pilibanga,Pilibanga,PILIBANGA,False,False,False,52.63157894736842,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,2,Bikaner,12.0,Khajuwala,Khajuwala,KHAJUWALA,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,2,Bikaner,13.0,Bikaner West,Bikaner West,BIKANER WEST,False,False,False,42.10526315789473,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,2,Bikaner,15.0,Kolayat,Kolayat,KOLAYAT,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,2,Bikaner,16.0,Lunkaransar,Lunkaransar,LUNKARANSAR,False,False,False,63.1578947368421,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,2,Bikaner,17.0,Dungargarh,Dungargarh,DUNGARGARH,False,False,False,63.1578947368421,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,2,Bikaner,18.0,Nokha,Nokha,NOKHA,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,3,Churu,19.0,Sadulpur,Sadulpur,SADULPUR,False,False,False,53.333333333333336,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,3,Churu,20.0,Taranagar,Taranagar,TARANAGAR,False,False,False,63.63636363636363,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,3,Churu,21.0,Sardarshahar,Sardarshahar,SARDARSHAHAR,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,3,Churu,22.0,Churu,Churu,CHURU,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,3,Churu,23.0,Ratangarh,Ratangarh,RATANGARH,False,False,False,84.21052631578947,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,3,Churu,24.0,Sujangarh,Sujangarh,SUJANGARH,False,False,False,77.77777777777779,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,4,Jhunjhunu,25.0,Pilani,Pilani,PILANI,False,False,False,42.857142857142854,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,4,Jhunjhunu,26.0,Surajgarh,Surajgarh,SURAJGARH,False,False,False,88.88888888888889,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,4,Jhunjhunu,27.0,Jhunjhunu,Jhunjhunu,JHUNJHUNU,False,False,False,31.57894736842105,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,4,Jhunjhunu,28.0,Mandawa,Mandawa,MANDAWA,False,False,False,70.58823529411765,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,4,Jhunjhunu,29.0,Nawalgarh,Nawalgarh,NAWALGARH,False,False,False,73.68421052631578,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,4,Jhunjhunu,30.0,Udaipurwati,Udaipurwati,UDAIPURWATI,False,False,False,44.44444444444444,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,4,Jhunjhunu,31.0,Khetri,Khetri,KHETRI,False,False,False,46.15384615384615,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,4,Jhunjhunu,32.0,Fatehpur,Fatehpur,FATEHPUR,False,False,False,53.333333333333336,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,5,Sikar,34.0,Dhod,Dhod,DHOD,False,False,False,40.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,5,Sikar,35.0,Sikar,Sikar,SIKAR,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,5,Sikar,36.0,Danta Ramgarh,Danta Ramgarh,DANTA RAMGARH,False,False,False,60.86956521739131,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,5,Sikar,37.0,Khandela,Khandela,KHANDELA,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,5,Sikar,38.0,Neem Ka Thana,Neem Ka Thana,NEEM KA THANA,False,False,False,43.47826086956522,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,5,Sikar,39.0,Srimadhopur,Srimadhopur,SRIMADHOPUR,False,False,False,52.63157894736842,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,5,Sikar,43.0,Chomu,Chomu,CHOMU,False,False,False,33.33333333333333,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,6,Jaipur Rural,40.0,Kotputli,Kotputli,KOTPUTLI,False,False,False,40.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,6,Jaipur Rural,41.0,Viratnagar,Viratnagar,VIRATNAGAR,False,False,False,70.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,6,Jaipur Rural,42.0,Shahpura,Shahpura,SHAHPURA,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,6,Jaipur Rural,44.0,Phulera,Phulera,PHULERA,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,6,Jaipur Rural,46.0,Jhotwara,Jhotwara,JHOTWARA,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,6,Jaipur Rural,47.0,Amber,Amber,AMBER,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,6,Jaipur Rural,48.0,Jamwa Ramgarh,Jamwa Ramgarh,JAMWA RAMGARH,False,False,False,54.54545454545454,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,6,Jaipur Rural,63.0,Bansur,Bansur,BANSUR,False,False,False,61.53846153846154,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,7,Jaipur,49.0,Hawa Mahal,Hawa Mahal,HAWA MAHAL,False,False,False,42.10526315789473,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,7,Jaipur,50.0,Vidhyadhar Nagar,Vidhyadhar,VIDHYADHAR NAGAR,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,7,Jaipur,51.0,Civil Lines,Civil Lines,CIVIL LINES,False,False,False,33.33333333333333,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,7,Jaipur,53.0,Adarsh Nagar,Adarsh,ADARSH NAGAR,False,False,False,62.5,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,7,Jaipur,54.0,Malviya Nagar,Malviya,MALVIYA NAGAR,False,False,False,47.05882352941176,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,7,Jaipur,55.0,Sanganer,Sanganer,SANGANER,False,False,False,75.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,7,Jaipur,56.0,Bagru,Bagru,BAGRU,False,False,False,54.54545454545454,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,8,Alwar,59.0,Tijara,Tijara,TIJARA,False,False,False,53.333333333333336,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,8,Alwar,60.0,Kishangarh Bas,Kishangarh Bas,KISHANGARH BAS,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,8,Alwar,61.0,Mundawar,Mundawar,MUNDAWAR,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,8,Alwar,62.0,Behror,Behror,BEHROR,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,8,Alwar,66.0,Alwar Urban,Alwar Urban,ALWAR URBAN,False,False,False,45.45454545454545,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,9,Bharatpur,69.0,Kathumar,Kathumar,KATHUMAR,False,False,False,53.333333333333336,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,9,Bharatpur,70.0,Kaman,Kaman,KAMAN,False,False,False,61.53846153846154,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,9,Bharatpur,71.0,Nagar,Nagar,NAGAR,False,False,False,66.66666666666666,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,9,Bharatpur,73.0,Bharatpur,Bharatpur,BHARATPUR,False,False,False,70.58823529411765,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,9,Bharatpur,74.0,Nadbai,Nadbai,NADBAI,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,9,Bharatpur,75.0,Weir,Weir,WEIR,False,False,False,35.294117647058826,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,9,Bharatpur,76.0,Bayana,Bayana,BAYANA,False,False,False,50.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",77.0,Baseri,Baseri,BASERI,False,False,False,53.333333333333336,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",78.0,Bari,Bari,BARI,False,False,False,60.0,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",79.0,Dholpur,Dholpur,DHOLPUR,False,False,False,57.14285714285714,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",80.0,Rajakhera,Rajakhera,RAJAKHERA,False,False,False,55.55555555555556,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,10,"Karauli – Dholpur (SC)       (ST), 82-Hindaun (SC), 83-Karauli and 84-Sapotra (ST)",81.0,Todabhim,Todabhim,TODABHIM,False,False,False,35.294117647058826,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,11,Dausa,57.0,Bassi,Bassi,BASSI,False,False,False,36.36363636363637,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,11,Dausa,58.0,Chaksu,Chaksu,CHAKSU,False,False,False,46.15384615384615,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,11,Dausa,64.0,Thanagazi,Thanagazi,THANAGAZI,False,False,False,58.82352941176471,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,11,Dausa,85.0,Bandikui,Bandikui,BANDIKUI,False,False,False,42.857142857142854,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,11,Dausa,86.0,Mahuwa,Mahuwa,MAHUWA,False,False,False,53.333333333333336,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,11,Dausa,87.0,Sikrai,Sikrai,SIKRAI,False,False,False,42.857142857142854,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,11,Dausa,88.0,Dausa,Dausa,DAUSA,False,False,False,46.15384615384615,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
Rajasthan,11,Dausa,89.0,Lalsot,Lalsot,LALSOT,False,False,False,54.54545454545454,,False,0,assembly_no_missing_in_table_a,,unmatched,low,assembly_no_missing_in_table_a,True
