state,lok_sabha_no,lok_sabha_constituency,assembly_no,assembly_constituency,district,district_role,match_method,mapping_confidence,matched_assembly_no,matched_assembly_constituency,source,notes
Andhra Pradesh,42,CHITTOOR,285.0,Chandragiri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Andhra Pradesh,42,CHITTOOR,289.0,Nagari,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Andhra Pradesh,42,CHITTOOR,290.0,Gangadhara Nellore,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Andhra Pradesh,42,CHITTOOR,291.0,Chittoor,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Andhra Pradesh,42,CHITTOOR,292.0,Puthalapattu,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Andhra Pradesh,42,CHITTOOR,293.0,Palamaner,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Andhra Pradesh,42,CHITTOOR,2004.0,Further,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Andhra Pradesh,42,CHITTOOR,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Arunachal Pradesh,1,ARUNACHAL WEST,2.0,Tawang,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Arunachal Pradesh,1,ARUNACHAL WEST,17.0,Ziro-Hapoli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Arunachal Pradesh,2,ARUNAHCAL EAST,57.0,Borduria-Bagapani,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Arunachal Pradesh,2,ARUNAHCAL EAST,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Assam,11,Kaliabor,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Assam,14,Lakhimpur,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Bihar,8,Supaul,44.0,Triveniganj,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Bihar,14,Darbhanga,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Bihar,31,Pataliputra,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Bihar,40,Jamui,169.0,Sheikhpura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Bihar,40,Jamui,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Chhattisgarh,10,Bastar,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Chhattisgarh,11,Kanker,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Goa,2,South Goa,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Gujarat,2,Banaskantha,12.0,Palanpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,2,Banaskantha,13.0,Deesa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,6,Gandhinagar,36.0,Gandhinagar North,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,6,Gandhinagar,41.0,Ghatlodia,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,6,Gandhinagar,42.0,Vejalpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,6,Gandhinagar,55.0,Sabarmati,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,7,Ahmedabad East,35.0,Gandhinagar South,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,10,Rajkot,68.0,Rajkot East,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,10,Rajkot,69.0,Rajkot West,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,13,Junagadh,86.0,Junagadh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,14,Amreli,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Gujarat,15,Bhavnagar,103.0,Bhavnagar Rural,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,16,Anand,112.0,Anand,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,17,Kheda,116.0,Nadiad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,18,Panchmahal,126.0,Godhra,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,19,Dahod,130.0,Jhalod,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,25,Navsari,168.0,Choryasi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,26,Valsad,179.0,Valsad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Gujarat,26,Valsad,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Himachal Pradesh,1,Kangra,1.0,Churah,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,3.0,Chamba,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,4.0,Dalhousie,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,5.0,Bhattiyat,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,6.0,Nurpur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,7.0,Indora,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,8.0,Fatehpur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,9.0,Jawali,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,12.0,Jawalamukhi,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,13.0,Jaisinghpur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,14.0,Sullah,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,15.0,Nagrota,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,16.0,Kangra,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,17.0,Shahpur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,18.0,Dharamshala,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,1,Kangra,19.0,Palampur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,2.0,Bharmour,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,21.0,Lahaul,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,22.0,Manali,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,23.0,Kullu,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,24.0,Banjar,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,25.0,Anni,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,26.0,Karsog,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,27.0,Sundernagar,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,28.0,Nachan,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,29.0,Seraj,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,30.0,Darang,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,31.0,Jogindernagar,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,33.0,Mandi,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,34.0,Balh,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,35.0,Sarkaghat,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,2,Mandi,66.0,Rampur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,10.0,Dehra,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,11.0,Jaswan-Pragpur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,32.0,Dharampur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,36.0,Bhoranj,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,37.0,Sujanpur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,38.0,Hamirpur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,39.0,Barsar,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,40.0,Nadaun,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,41.0,Chintpurni,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,42.0,Gagret,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,43.0,Haroli,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,44.0,Una,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,45.0,Kutlehar,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,46.0,Jhanduta,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,47.0,Ghumarwin,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,48.0,Bilaspur,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,49.0,Sri Naina Deviji,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,4.0,Shimla,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,50.0,Arki,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,51.0,Nalagarh,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,52.0,Doon,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,53.0,Solan,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,54.0,Kasauli,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,55.0,Pachhad,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,56.0,Nahan,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,57.0,Sri Renukaji,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,58.0,Paonta Sahib,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,59.0,Shillai,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,60.0,Chopal,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,61.0,Theog,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,62.0,Kasumpti,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,63.0,Shimla,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,64.0,Shimla Rural,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,65.0,Jubbal-Kotkhai,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,2004.0,Any reference to Ward of Municipal Corporation,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Himachal Pradesh,3,Hamirpur,,,,unknown,unmatched,low,,,delimitation_order_2008,unknown_state
Jharkhand,9,Jamshedpur,51.0,Seraikela,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Jharkhand,14,Hazaribagh,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Karnataka,28,Kolar,2004.0,Further,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,1,Kasaragod,1.0,Manjeshwar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,1,Kasaragod,2.0,Kasaragod,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,1,Kasaragod,5.0,Trikaripur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,1,Kasaragod,6.0,Payyannur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,1,Kasaragod,8.0,Taliparamba,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,1,Kasaragod,9.0,Irikkur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,1,Kasaragod,15.0,Mattannur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,1,Kasaragod,16.0,Peravoor,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,3,Vadakara,14.0,Kuthuparamba,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,3,Vadakara,21.0,Kuttiadi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,3,Vadakara,22.0,Nadapuram,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,3,Vadakara,23.0,Quilandy,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,3,Vadakara,24.0,Perambra,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,4,Wayanad,17.0,Mananthavady,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,4,Wayanad,18.0,Sulthanbathery,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,4,Wayanad,19.0,Kalpetta,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,4,Wayanad,32.0,Thiruvambadi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,4,Wayanad,34.0,Ernad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,4,Wayanad,35.0,Nilambur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,5,Kozhikode,25.0,Balusseri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,5,Kozhikode,30.0,Kunnamangalam,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,6,Malappuram,33.0,Kondotty,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,6,Malappuram,38.0,Perinthalmanna,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,6,Malappuram,39.0,Mankada,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,6,Malappuram,41.0,Vengara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,7,Ponnani,46.0,Kottakkal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,7,Ponnani,49.0,Thrithala,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,8,Palakkad,50.0,Pattambi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,8,Palakkad,51.0,Shoranur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,8,Palakkad,52.0,Ottappalam,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,8,Palakkad,54.0,Mannarkkad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,8,Palakkad,55.0,Malampuzha,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,9,Alathur,57.0,Tarur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,9,Alathur,58.0,Chittur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,9,Alathur,59.0,Nemmara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,9,Alathur,60.0,Alathur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,9,Alathur,61.0,Chelakkara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,9,Alathur,62.0,Kunnamkulam,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,10,Thrissur,70.0,Irinjalakuda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,10,Thrissur,71.0,Pudukkad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,11,Chalakudy,69.0,Kaipamangalam,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,11,Chalakudy,72.0,Chalakudy,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,11,Chalakudy,74.0,Perumbavoor,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,11,Chalakudy,75.0,Angamaly,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,11,Chalakudy,76.0,Aluva,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,12,Ernakulam,77.0,Kalamassery,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,12,Ernakulam,78.0,Paravur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,12,Ernakulam,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Kerala,13,Idukki,86.0,Muvattupuzha,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,13,Idukki,87.0,Kothamangalam,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,13,Idukki,88.0,Devikulam,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,13,Idukki,90.0,Thodupuzha,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,14,Kottayam,94.0,Kaduthuruthy,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,14,Kottayam,96.0,Ettumanoor,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,14,Kottayam,97.0,Kottayam,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,14,Kottayam,98.0,Puthuppally,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,15,Alappuzha,102.0,Aroor,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,15,Alappuzha,103.0,Cherthala,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,15,Alappuzha,107.0,Haripad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,15,Alappuzha,108.0,Kayamkulam,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,15,Alappuzha,116.0,Karunagappally,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,16,Mavelikkara,99.0,Changanassery,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,16,Mavelikkara,106.0,Kuttanad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,16,Mavelikkara,110.0,Chengannur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,17,Pathanamthitta,111.0,Thiruvalla,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,17,Pathanamthitta,113.0,Aranmula,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,17,Pathanamthitta,114.0,Konni,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,18,Kollam,121.0,Punalur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,18,Kollam,126.0,Chathannoor,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,19,Attingal,127.0,Varkala,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,19,Attingal,128.0,Attingal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,19,Attingal,131.0,Vamanapuram,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,19,Attingal,136.0,Aruvikkara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Kerala,20,"Thiruvanantha puram                    -puram, 135- Nemom, 137- Parassala, 139- Kovalam and Particulars of Panchayats which are spread over in more than one district.",,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Madhya Pradesh,1,MORENA,4.0,Joura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,1,MORENA,6.0,Morena,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,2,BHIND,11.0,Lahar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,2,BHIND,12.0,Mehgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,9,SATNA,62.0,Raigaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,9,SATNA,64.0,Nagod,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,10,REWA,69.0,Semariya,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,10,REWA,75.0,Gurh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,11,SIDHI,80.0,Singrauli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,11,SIDHI,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Madhya Pradesh,12,SHAHDOL,85.0,Jaitpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,13,JABALPUR,96.0,Bargi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,14,MANDLA,106.0,Niwas,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,14,MANDLA,117.0,Lakhnadon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,15,BALAGHAT,112.0,Waraseoni,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,15,BALAGHAT,113.0,Katangi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,16,CHHINDWARA,122.0,Junnardeo,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,18,VIDISHA,145.0,Basoda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,20,RAJGARH,160.0,Narsinghgarh,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,20,RAJGARH,161.0,Biaora,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,20,RAJGARH,165.0,Susner,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,21,DEWAS,172.0,Hatpipliya,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,22,"UJJAIN (SC) 212 Nagada-Khachrod, 213 Mahidpur, 214 Tarana (SC)",,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Madhya Pradesh,23,MANDSOUR,222.0,Jaora,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,23,MANDSOUR,226.0,Suwasra,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,23,MANDSOUR,227.0,Garoth,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,23,MANDSOUR,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Madhya Pradesh,25,"DHAR (ST) 196 Sardarpur (ST), 197 Gandhwani (ST), 198 Kukshi (ST)",,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Madhya Pradesh,27,KHARGONE (ST) 183-Maheshwar (SC),184.0,Kasrawad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,27,KHARGONE (ST) 183-Maheshwar (SC),185.0,Khargone,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,27,KHARGONE (ST) 183-Maheshwar (SC),188.0,Rajpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,27,KHARGONE (ST) 183-Maheshwar (SC),189.0,Pansemal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,28,KHANDWA,179.0,Nepanagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,28,KHANDWA,181.0,Bikhangaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Madhya Pradesh,28,KHANDWA,182.0,Badwah,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
