state,constituency,state_key,constituency_key,variable,value,unit,source_name,source_url_or_document,source_year,geography_level,method,confidence,notes,entered_by,last_updated
Karnataka,Hassan,KARNATAKA,HASSAN,sc_pct,19.8325,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (HASSAN, CHICKMAGALUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Hassan,KARNATAKA,HASSAN,st_pct,2.1245,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level st_pct aggregated for mapped component districts (HASSAN, CHICKMAGALUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Hassan,KARNATAKA,HASSAN,religion_hindu_pct,91.2994,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (HASSAN, CHICKMAGALUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Hassan,KARNATAKA,HASSAN,religion_muslim_pct,7.0616,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (HASSAN, CHICKMAGALUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Hassan,KARNATAKA,HASSAN,sex_ratio,1010.0034,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sex_ratio aggregated for mapped component districts (HASSAN, CHICKMAGALUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Hassan,KARNATAKA,HASSAN,religion_christian_pct,1.0797,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (HASSAN, CHICKMAGALUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Hassan,KARNATAKA,HASSAN,religion_sikh_pct,0.0162,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (HASSAN, CHICKMAGALUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,literacy_rate,67.1261,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level literacy_rate aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,female_literacy_pct,60.2095,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,male_literacy_pct,73.7981,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,sc_pct,14.7415,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,st_pct,7.7025,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level st_pct aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,religion_hindu_pct,82.1224,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,religion_muslim_pct,16.7154,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,sex_ratio,962.2424,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sex_ratio aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,religion_christian_pct,0.215,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Haveri,KARNATAKA,HAVERI,religion_sikh_pct,0.0245,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (HAVERI, GADAG) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,literacy_rate,66.1428,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level literacy_rate aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,female_literacy_pct,59.4876,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level female_literacy_pct aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,male_literacy_pct,72.6575,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level male_literacy_pct aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,sc_pct,30.322,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level sc_pct aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,st_pct,5.1338,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level st_pct aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,religion_hindu_pct,84.9668,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,religion_muslim_pct,13.0092,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,sex_ratio,978.8884,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level sex_ratio aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,religion_christian_pct,1.7393,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_christian_pct aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Kolar,KARNATAKA,KOLAR,religion_sikh_pct,0.0165,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district,district_proxy,medium,Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (KOLAR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation. Single-district proxy used.,census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,literacy_rate,56.0926,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level literacy_rate aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,female_literacy_pct,47.1556,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,male_literacy_pct,64.939,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,sc_pct,19.2289,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,st_pct,13.8793,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level st_pct aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,religion_hindu_pct,86.8001,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,religion_muslim_pct,12.3428,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,sex_ratio,989.8018,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sex_ratio aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,religion_christian_pct,0.3637,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Koppal,KARNATAKA,KOPPAL,religion_sikh_pct,0.0232,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (KOPPAL, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,literacy_rate,63.8799,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level literacy_rate aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,female_literacy_pct,57.1804,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,male_literacy_pct,70.5406,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,sc_pct,15.0902,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,st_pct,2.4789,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level st_pct aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,religion_hindu_pct,93.9525,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,religion_muslim_pct,4.9801,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,sex_ratio,993.92,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sex_ratio aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,religion_christian_pct,0.5761,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mandya,KARNATAKA,MANDYA,religion_sikh_pct,0.0208,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (MANDYA, MYSORE) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,literacy_rate,67.6503,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level literacy_rate aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,female_literacy_pct,62.8828,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,male_literacy_pct,72.381,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,sc_pct,16.7285,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,st_pct,10.9778,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level st_pct aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,religion_hindu_pct,86.0171,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,religion_muslim_pct,11.1957,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,sex_ratio,993.876,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sex_ratio aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,religion_christian_pct,1.7559,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Mysore,KARNATAKA,MYSORE,religion_sikh_pct,0.0376,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (MYSORE, KODAGU) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,literacy_rate,53.2078,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level literacy_rate aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,female_literacy_pct,44.5572,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,male_literacy_pct,61.7396,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,sc_pct,23.0336,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,st_pct,10.7869,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level st_pct aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,religion_hindu_pct,81.5401,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_hindu_pct aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,religion_muslim_pct,17.0488,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_muslim_pct aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,sex_ratio,985.6089,females_per_1000_males,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sex_ratio aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,religion_christian_pct,0.432,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_christian_pct aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Raichur,KARNATAKA,RAICHUR,religion_sikh_pct,0.03,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level religion_sikh_pct aggregated for mapped component districts (GULBARGA, RAICHUR) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Shimoga,KARNATAKA,SHIMOGA,literacy_rate,72.8875,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level literacy_rate aggregated for mapped component districts (SHIMOGA, UDUPI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Shimoga,KARNATAKA,SHIMOGA,female_literacy_pct,68.1459,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level female_literacy_pct aggregated for mapped component districts (SHIMOGA, UDUPI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Shimoga,KARNATAKA,SHIMOGA,male_literacy_pct,77.6638,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level male_literacy_pct aggregated for mapped component districts (SHIMOGA, UDUPI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
Karnataka,Shimoga,KARNATAKA,SHIMOGA,sc_pct,16.1845,percent,Census 2011,https://censusindia.gov.in/census.website/data/population-finder,2011,district_weighted_estimate,district_weighted_estimate,medium,"Census 2011 district-level sc_pct aggregated for mapped component districts (SHIMOGA, UDUPI) using delimitation segment weights. Constituency boundaries may not align exactly with districts; this is a district-level approximation.",census_autofill_pipeline,2026-06-24
