state,constituency,state_key,constituency_key,variable,value,unit,source_name,source_url_or_document,source_year,geography_level,method,confidence,notes,entered_by,last_updated,override_allowed
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,literacy_rate,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,female_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,male_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,sc_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,st_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,religion_hindu_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,religion_muslim_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,religion_christian_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,religion_sikh_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,population_density,,persons_per_sq_km,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,electricity_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,lpg_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,improved_sanitation_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,mobile_phone_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,bank_account_pct,,percent,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,wealth_index_mean,,index,,,,,,,,,,false
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,fertility_rate,,births_per_woman,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,urban_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,literacy_rate,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,female_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,male_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,sc_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,st_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,religion_hindu_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,religion_muslim_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,religion_christian_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,religion_sikh_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,population_density,,persons_per_sq_km,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,electricity_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,lpg_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,improved_sanitation_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,mobile_phone_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,bank_account_pct,,percent,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,wealth_index_mean,,index,,,,,,,,,,false
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,fertility_rate,,births_per_woman,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,urban_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,literacy_rate,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,female_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,male_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,sc_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,st_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,religion_hindu_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,religion_muslim_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,religion_christian_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,religion_sikh_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,population_density,,persons_per_sq_km,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,electricity_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,lpg_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,improved_sanitation_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,mobile_phone_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,bank_account_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,wealth_index_mean,,index,,,,,,,,,,false
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,fertility_rate,,births_per_woman,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,urban_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,literacy_rate,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,female_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,male_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,sc_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,st_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,religion_hindu_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,religion_muslim_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,religion_christian_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,religion_sikh_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,population_density,,persons_per_sq_km,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,electricity_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,lpg_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,improved_sanitation_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,mobile_phone_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,bank_account_pct,,percent,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,wealth_index_mean,,index,,,,,,,,,,false
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,fertility_rate,,births_per_woman,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,urban_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,literacy_rate,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,female_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,male_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,sc_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,st_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,religion_hindu_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,religion_muslim_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,religion_christian_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,religion_sikh_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,population_density,,persons_per_sq_km,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,electricity_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,lpg_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,improved_sanitation_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,mobile_phone_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,bank_account_pct,,percent,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,wealth_index_mean,,index,,,,,,,,,,false
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,fertility_rate,,births_per_woman,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,urban_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,literacy_rate,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,female_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,male_literacy_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,sc_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,st_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,religion_hindu_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,religion_muslim_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,religion_christian_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,religion_sikh_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,population_density,,persons_per_sq_km,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,sex_ratio,,females_per_1000_males,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,electricity_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,lpg_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,improved_sanitation_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,mobile_phone_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,bank_account_pct,,percent,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,wealth_index_mean,,index,,,,,,,,,,false
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,fertility_rate,,births_per_woman,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,urban_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,literacy_rate,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,female_literacy_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,male_literacy_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,sc_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,st_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,religion_hindu_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,religion_muslim_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,religion_christian_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,religion_sikh_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,population_density,,persons_per_sq_km,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,electricity_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,lpg_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,improved_sanitation_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,mobile_phone_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,bank_account_pct,,percent,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,wealth_index_mean,,index,,,,,,,,,,false
Nagaland,Nagaland,NAGALAND,NAGALAND,fertility_rate,,births_per_woman,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,urban_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,literacy_rate,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,female_literacy_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,male_literacy_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,sc_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,st_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,religion_hindu_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,religion_muslim_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,religion_christian_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,religion_sikh_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,population_density,,persons_per_sq_km,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,electricity_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,lpg_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,improved_sanitation_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,mobile_phone_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,bank_account_pct,,percent,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,wealth_index_mean,,index,,,,,,,,,,false
Odisha,Aska,ODISHA,ASKA,fertility_rate,,births_per_woman,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,urban_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,literacy_rate,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,female_literacy_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,male_literacy_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,sc_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,st_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,religion_hindu_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,religion_muslim_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,religion_christian_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,religion_sikh_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,population_density,,persons_per_sq_km,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,electricity_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,lpg_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,improved_sanitation_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,mobile_phone_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,bank_account_pct,,percent,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,wealth_index_mean,,index,,,,,,,,,,false
Odisha,Balasore,ODISHA,BALASORE,fertility_rate,,births_per_woman,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,urban_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,literacy_rate,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,female_literacy_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,male_literacy_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,sc_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,st_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,religion_hindu_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,religion_muslim_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,religion_christian_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,religion_sikh_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,population_density,,persons_per_sq_km,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,electricity_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,lpg_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,improved_sanitation_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,mobile_phone_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,bank_account_pct,,percent,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,wealth_index_mean,,index,,,,,,,,,,false
Odisha,Bargarh,ODISHA,BARGARH,fertility_rate,,births_per_woman,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,urban_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,literacy_rate,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,female_literacy_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,male_literacy_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,sc_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,st_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,religion_hindu_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,religion_muslim_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,religion_christian_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,religion_sikh_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,population_density,,persons_per_sq_km,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,electricity_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,lpg_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,improved_sanitation_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,mobile_phone_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,bank_account_pct,,percent,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,wealth_index_mean,,index,,,,,,,,,,false
Odisha,Berhampur,ODISHA,BERHAMPUR,fertility_rate,,births_per_woman,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,urban_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,literacy_rate,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,female_literacy_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,male_literacy_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,sc_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,st_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,religion_hindu_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,religion_muslim_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,religion_christian_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,religion_sikh_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,population_density,,persons_per_sq_km,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,electricity_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,lpg_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,improved_sanitation_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,mobile_phone_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,bank_account_pct,,percent,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,wealth_index_mean,,index,,,,,,,,,,false
Odisha,Bhadrak,ODISHA,BHADRAK,fertility_rate,,births_per_woman,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,urban_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,literacy_rate,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,female_literacy_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,male_literacy_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,sc_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,st_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,religion_hindu_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,religion_muslim_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,religion_christian_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,religion_sikh_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,population_density,,persons_per_sq_km,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,electricity_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,lpg_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,improved_sanitation_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,mobile_phone_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,bank_account_pct,,percent,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,wealth_index_mean,,index,,,,,,,,,,false
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,fertility_rate,,births_per_woman,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,urban_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,literacy_rate,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,female_literacy_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,male_literacy_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,sc_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,st_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,religion_hindu_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,religion_muslim_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,religion_christian_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,religion_sikh_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,population_density,,persons_per_sq_km,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,sex_ratio,,females_per_1000_males,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,electricity_pct,,percent,,,,,,,,,,false
Odisha,Bolangir,ODISHA,BOLANGIR,lpg_pct,,percent,,,,,,,,,,false
