candidate_id,year,poll_type,source,source_file,source_page,source_table_index,source_table_title,geography_level,state,voter_group_type,voter_group,party_or_alliance,vote_share,raw_row_label,raw_column_label,raw_cell_value,extraction_confidence,evidence_text,candidate_status,notes
276e0b7e-a2e4-4588-805e-5e520782c44e,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,80,169,2019_pre_poll_table_169.csv,state,Assam,electorate,all voters,Others,8.6,998: No response/Can’t say,(%),8.6,high,"NES 2019 Prepoll-Survey findings.docx Q29: If Vidhan Sabha or State elections are held in Assam tomorrow, which party will you vote for? N (%) 001: Congress 97 30.6 002: BJP 149 47.1 004: CPI-M 1 .4 028: BPF 41 13.0 902: NOTA 1 .2 998: No response/Ca",auto_accepted_candidate,party_marginal_percent
48803c8f-fadd-4aa2-a3c7-30aefce1a3cf,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,183,534,2019_post_poll_table_534.csv,state,Madhya Pradesh,electorate,all voters,BJP,18.9,01: Devendra Fadnavis (BJP),(%),18.9,medium,"All India Postpoll NES 2019-Survey Findings MADHYA PRADESH MPQ1: If Assembly elections are held again in Madhya Pradesh tomorrow for some reason, which party would you vote for? N (%) 001: INC 345 36.1 002: BJP 540 56.6 003: BSP 17 1.8 007: AITC 1 .1",needs_review,party_marginal_percent
aff29d7e-88a8-4e73-8b70-fd1aee347ce3,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,183,534,2019_post_poll_table_534.csv,state,Madhya Pradesh,electorate,all voters,INC,5.2,03: Ashok Chavan (Cong),(%),5.2,high,"All India Postpoll NES 2019-Survey Findings MADHYA PRADESH MPQ1: If Assembly elections are held again in Madhya Pradesh tomorrow for some reason, which party would you vote for? N (%) 001: INC 345 36.1 002: BJP 540 56.6 003: BSP 17 1.8 007: AITC 1 .1",auto_accepted_candidate,party_marginal_percent
8fe5730b-fed3-4db4-bfa5-112884cb5348,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,183,534,2019_post_poll_table_534.csv,state,Madhya Pradesh,electorate,all voters,INC,80.0,04: Prithviraj Chavan (Cong),(%),0.8,high,"All India Postpoll NES 2019-Survey Findings MADHYA PRADESH MPQ1: If Assembly elections are held again in Madhya Pradesh tomorrow for some reason, which party would you vote for? N (%) 001: INC 345 36.1 002: BJP 540 56.6 003: BSP 17 1.8 007: AITC 1 .1",auto_accepted_candidate,party_marginal_percent
f1f6c60a-6c62-490c-9afe-ea6775d2d680,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,7,19,2019_pre_poll_table_019.csv,national,,electorate,all voters,INC,17.7,001: Congress,(%),17.7,medium,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,needs_review,party_marginal_percent
3e2ee54f-63de-47e5-978e-dea131486920,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,7,19,2019_pre_poll_table_019.csv,national,,electorate,all voters,BJP,36.6,002: BJP,(%),36.6,high,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,auto_accepted_candidate,party_marginal_percent
de5d15c3-319b-4d4c-9f75-1a83748c3c2e,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,7,19,2019_pre_poll_table_019.csv,national,,electorate,all voters,BSP,2.7,003: BSP,(%),2.7,high,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,auto_accepted_candidate,party_marginal_percent
c9ed1ab4-681e-4151-acbe-7210813ab20c,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,85,183,2019_pre_poll_table_183.csv,state,Gujarat,electorate,all voters,INC,8.2,001: Congress,(%),8.2,medium,"NES 2019 Prepoll-Survey findings.docx N (%) Total 391 100.0 Q29: If Vidhan Sabha or State elections are held in Gujarat tomorrow, which party will you vote for? N (%) 001: Congress 32 8.2 002: BJP 276 70.5 998: No response/Can’t say 83 21.2 Total 391",needs_review,party_marginal_percent
9f6eb0f5-90f0-45d3-a874-fb57278c1d54,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,85,183,2019_pre_poll_table_183.csv,state,Gujarat,electorate,all voters,BJP,70.5,002: BJP,(%),70.5,high,"NES 2019 Prepoll-Survey findings.docx N (%) Total 391 100.0 Q29: If Vidhan Sabha or State elections are held in Gujarat tomorrow, which party will you vote for? N (%) 001: Congress 32 8.2 002: BJP 276 70.5 998: No response/Can’t say 83 21.2 Total 391",auto_accepted_candidate,party_marginal_percent
ab899b0e-91d7-4b96-a81b-a8fe11c95719,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,85,183,2019_pre_poll_table_183.csv,state,Gujarat,electorate,all voters,Others,21.2,998: No response/Can’t say,(%),21.2,high,"NES 2019 Prepoll-Survey findings.docx N (%) Total 391 100.0 Q29: If Vidhan Sabha or State elections are held in Gujarat tomorrow, which party will you vote for? N (%) 001: Congress 32 8.2 002: BJP 276 70.5 998: No response/Can’t say 83 21.2 Total 391",auto_accepted_candidate,party_marginal_percent
4adc28db-a4d0-4057-bad1-ad1b4c964162,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,180,522,2019_post_poll_table_522.csv,state,Kerala,electorate,all voters,INDIA,41.5,2: Should have made Scindia the CM,(%),41.5,medium,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",needs_review,party_marginal_percent
4f2d9dad-4658-448e-98ce-d63e3e024a11,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,180,522,2019_post_poll_table_522.csv,state,Kerala,electorate,all voters,Others,15.5,8: No response,(%),15.5,high,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",auto_accepted_candidate,party_marginal_percent
f80d912e-dafa-4ed6-9095-20a4d9249b82,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,7,17,2019_pre_poll_table_017.csv,national,,electorate,all voters,INC,17.4,4: With our total household income we are not able to fulfill our needs and face a lot of difficulty.,(%),17.4,medium,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,needs_review,party_marginal_percent
a7f118fb-c4e2-4b6c-9f32-f2f6fdefb783,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,7,17,2019_pre_poll_table_017.csv,national,,electorate,all voters,Others,2.6,8: No response,(%),2.6,high,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,auto_accepted_candidate,party_marginal_percent
8a1cea57-b468-4ee0-a60f-9f600e84c462,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,220,657,2019_post_poll_table_657.csv,state,Odisha,electorate,all voters,Others,65.3,1: BJD will get another chance,(%),65.3,medium,All India Postpoll NES 2019-Survey Findings ODISHA ODQ1: Let me ask you about your preference in the Odisha Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 89 9.9 002: BJP 165 18.4 003: BSP 1 .1 004: CPI(M) 16,needs_review,party_marginal_percent
c8ac6451-d529-4486-9cd2-3b1d38178193,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,220,657,2019_post_poll_table_657.csv,state,Odisha,electorate,all voters,Others,27.6,2: Another party will get a chance,(%),27.6,high,All India Postpoll NES 2019-Survey Findings ODISHA ODQ1: Let me ask you about your preference in the Odisha Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 89 9.9 002: BJP 165 18.4 003: BSP 1 .1 004: CPI(M) 16,auto_accepted_candidate,party_marginal_percent
d4921e14-6690-41c0-9ad4-8982d161ae31,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,220,657,2019_post_poll_table_657.csv,state,Odisha,electorate,all voters,Others,2.0,3: There’s been no development so where’s the question of another chance,(%),2.0,high,All India Postpoll NES 2019-Survey Findings ODISHA ODQ1: Let me ask you about your preference in the Odisha Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 89 9.9 002: BJP 165 18.4 003: BSP 1 .1 004: CPI(M) 16,auto_accepted_candidate,party_marginal_percent
08193d49-355f-44de-949f-111afdb60142,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,77,162,2019_pre_poll_table_162.csv,state,Andhra Pradesh,electorate,all voters,INC,100.0,001: Congress,(%),1.0,medium,NES 2019 Prepoll-Survey findings.docx N (%) Total 390 100.0 e: BJP N (%) 1: Like a lot 37 9.5 2: Like somewhat 85 21.7 3: Like somewhat 137 35.2 4: Don’t like at all 127 32.7 8: No response 4 1.0 Total 390 100.0 Q29: If Vidhan Sabha or State election,needs_review,party_marginal_percent
6e25b222-bccb-4622-a2a9-ad59ca917de6,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,77,162,2019_pre_poll_table_162.csv,state,Andhra Pradesh,electorate,all voters,BJP,60.0,002: BJP,(%),0.6,high,NES 2019 Prepoll-Survey findings.docx N (%) Total 390 100.0 e: BJP N (%) 1: Like a lot 37 9.5 2: Like somewhat 85 21.7 3: Like somewhat 137 35.2 4: Don’t like at all 127 32.7 8: No response 4 1.0 Total 390 100.0 Q29: If Vidhan Sabha or State election,auto_accepted_candidate,party_marginal_percent
7cca620f-e80c-4210-a352-556f09e482cb,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,122,331,2019_post_poll_table_331.csv,state,Bihar,electorate,all voters,Others,3.8,7: Can't say,(%),3.8,medium,"All India Postpoll NES 2019-Survey Findings BIHAR BHQ1: If Assembly elections are held in Bihar tomorrow, which party would you vote for? N (%) 001: INC 94 7.8 002: BJP 319 26.5 003: BSP 2 .2 004: CPI(M) 3 .2 005: CPI 1 .1 008: JD-U 276 23.0 009: LJP",needs_review,party_marginal_percent
a238d357-8bd7-4a07-a65f-ff37235b271b,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,122,331,2019_post_poll_table_331.csv,state,Bihar,electorate,all voters,Others,100.0,8: No response,(%),1.0,high,"All India Postpoll NES 2019-Survey Findings BIHAR BHQ1: If Assembly elections are held in Bihar tomorrow, which party would you vote for? N (%) 001: INC 94 7.8 002: BJP 319 26.5 003: BSP 2 .2 004: CPI(M) 3 .2 005: CPI 1 .1 008: JD-U 276 23.0 009: LJP",auto_accepted_candidate,party_marginal_percent
e217a668-3d68-4c79-b73d-db3fb5bfe802,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,118,268,2019_pre_poll_table_268.csv,state,Chhattisgarh,electorate,all voters,BSP,7.6,003: BSP,(%),7.6,medium,NES 2019 Prepoll-Survey findings.docx c: BSP N (%) 1: Like a lot 35 11.0 2: Like somewhat 76 24.1 3: Like somewhat 66 20.9 4: Don’t like at all 114 36.1 8: No response 25 7.9 Total 317 100.0 d: Congress N (%) 1: Like a lot 110 34.6 2: Like somewhat 1,needs_review,party_marginal_percent
a3b5a7f1-d34f-4161-b591-2938c053034a,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,118,268,2019_pre_poll_table_268.csv,state,Chhattisgarh,electorate,all voters,Others,19.4,998: No response/Can’t say,(%),19.4,high,NES 2019 Prepoll-Survey findings.docx c: BSP N (%) 1: Like a lot 35 11.0 2: Like somewhat 76 24.1 3: Like somewhat 66 20.9 4: Don’t like at all 114 36.1 8: No response 25 7.9 Total 317 100.0 d: Congress N (%) 1: Like a lot 110 34.6 2: Like somewhat 1,auto_accepted_candidate,party_marginal_percent
237c9b7f-8b01-49ca-9629-b46dfabb1963,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,111,249,2019_pre_poll_table_249.csv,state,West Bengal,electorate,all voters,INC,3.1,001: Congress,(%),3.1,medium,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 53 6.9 2: Like somewhat 111 14.5 3: Like somewhat 109 14.1 4: Don’t like at all 283 36.9 8: No response 212 27.6 Total 768 100.0 d: Trinamool Congress N (%) 1: Like a lot 207 27.0 ,needs_review,party_marginal_percent
087c2a0c-4f1f-4304-941b-4112592bb6f4,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,111,249,2019_pre_poll_table_249.csv,state,West Bengal,electorate,all voters,BJP,22.2,002: BJP,(%),22.2,high,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 53 6.9 2: Like somewhat 111 14.5 3: Like somewhat 109 14.1 4: Don’t like at all 283 36.9 8: No response 212 27.6 Total 768 100.0 d: Trinamool Congress N (%) 1: Like a lot 207 27.0 ,auto_accepted_candidate,party_marginal_percent
f319ee1b-be7d-4cfd-8198-a77709493928,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,100,223,2019_pre_poll_table_223.csv,state,Punjab,electorate,all voters,INC,44.2,001: Congress,(%),44.2,medium,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 85 28.1 2: Like somewhat 104 34.2 3: Like somewhat 46 15.3 4: Don’t like at all 63 20.8 8: No response 5 1.7 Total 303 100.0 d: SAD N (%) 1: Like a lot 29 9.7 2: Like somewhat 41 1,needs_review,party_marginal_percent
09139b9e-25bd-45f8-aaf4-9b06f947386b,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,100,223,2019_pre_poll_table_223.csv,state,Punjab,electorate,all voters,BJP,7.5,002: BJP,(%),7.5,high,NES 2019 Prepoll-Survey findings.docx c: Congress N (%) 1: Like a lot 85 28.1 2: Like somewhat 104 34.2 3: Like somewhat 46 15.3 4: Don’t like at all 63 20.8 8: No response 5 1.7 Total 303 100.0 d: SAD N (%) 1: Like a lot 29 9.7 2: Like somewhat 41 1,auto_accepted_candidate,party_marginal_percent
91f0d6f9-96a7-4b1f-b266-56332225bd81,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,292,903,2019_post_poll_table_903.csv,state,Uttarakhand,electorate,all voters,Others,9.8,7: Can't say,(%),9.8,medium,"All India Postpoll NES 2019-Survey Findings UTTARAKHAND UKQ1: If Assembly elections are held in Uttarakhand tomorrow, which party would you vote for? N (%) 001: INC 135 30.6 002: BJP 255 57.6 003: BSP 2 .5 004: CPI(M) 0 .1 996: Can't say 22 4.9 998: ",needs_review,party_marginal_percent
2a5a9d7b-1c45-49a9-9f5d-589304bdfc17,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,292,903,2019_post_poll_table_903.csv,state,Uttarakhand,electorate,all voters,Others,8.4,8: No response,(%),8.4,high,"All India Postpoll NES 2019-Survey Findings UTTARAKHAND UKQ1: If Assembly elections are held in Uttarakhand tomorrow, which party would you vote for? N (%) 001: INC 135 30.6 002: BJP 255 57.6 003: BSP 2 .5 004: CPI(M) 0 .1 996: Can't say 22 4.9 998: ",auto_accepted_candidate,party_marginal_percent
b7f3f46b-73ec-4f89-932a-22bdf057e8b1,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,243,737,2019_post_poll_table_737.csv,state,Tamil Nadu,electorate,all voters,Others,50.0,7: Can't say,(%),0.5,medium,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",needs_review,party_marginal_percent
5b544393-7dd9-4c64-9040-02966b6f7610,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,243,737,2019_post_poll_table_737.csv,state,Tamil Nadu,electorate,all voters,Others,1.8,8 8: No response,(%),1.8,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",auto_accepted_candidate,party_marginal_percent
385c8ea5-b6e0-4880-b5e4-8e6cae706e37,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,102,228,2019_pre_poll_table_228.csv,state,Rajasthan,electorate,all voters,INC,35.9,001: Congress,(%),35.9,medium,NES 2019 Prepoll-Survey findings.docx b: BSP N (%) 1: Like a lot 26 4.6 2: Like somewhat 65 11.7 3: Like somewhat 242 43.8 4: Don’t like at all 176 31.8 8: No response 44 8.1 Total 552 100.0 c: BJP N (%) 1: Like a lot 305 55.3 2: Like somewhat 98 17.,needs_review,party_marginal_percent
5cdbe56a-506d-4475-81e2-9e9a215a1fdd,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,102,228,2019_pre_poll_table_228.csv,state,Rajasthan,electorate,all voters,BJP,58.9,002: BJP,(%),58.9,high,NES 2019 Prepoll-Survey findings.docx b: BSP N (%) 1: Like a lot 26 4.6 2: Like somewhat 65 11.7 3: Like somewhat 242 43.8 4: Don’t like at all 176 31.8 8: No response 44 8.1 Total 552 100.0 c: BJP N (%) 1: Like a lot 305 55.3 2: Like somewhat 98 17.,auto_accepted_candidate,party_marginal_percent
c2e438dd-e2ea-433f-aea2-7d87945a32f6,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,118,267,2019_pre_poll_table_267.csv,state,Chhattisgarh,electorate,all voters,INC,32.1,001: Congress,(%),32.1,medium,NES 2019 Prepoll-Survey findings.docx c: BSP N (%) 1: Like a lot 35 11.0 2: Like somewhat 76 24.1 3: Like somewhat 66 20.9 4: Don’t like at all 114 36.1 8: No response 25 7.9 Total 317 100.0 d: Congress N (%) 1: Like a lot 110 34.6 2: Like somewhat 1,needs_review,party_marginal_percent
d92e4f7e-6ef4-42b9-ac75-f194c8ecab79,2019,pre_poll,CSDS-Lokniti National Election Study,pre-poll/2019/prepoll_2019_results.pdf,118,267,2019_pre_poll_table_267.csv,state,Chhattisgarh,electorate,all voters,BJP,40.9,002: BJP,(%),40.9,high,NES 2019 Prepoll-Survey findings.docx c: BSP N (%) 1: Like a lot 35 11.0 2: Like somewhat 76 24.1 3: Like somewhat 66 20.9 4: Don’t like at all 114 36.1 8: No response 25 7.9 Total 317 100.0 d: Congress N (%) 1: Like a lot 110 34.6 2: Like somewhat 1,auto_accepted_candidate,party_marginal_percent
8cdac36d-64f8-4817-b511-b81952ec92af,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,148,419,2019_post_poll_table_419.csv,state,Haryana,electorate,all voters,Others,18.8,7: Can't say,(%),18.8,medium,All India Postpoll NES 2019-Survey Findings HARYANA HRQ1: Let me ask you about your preference in the Haryana Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 164 21.6 002: BJP 346 45.8 003: BSP 20 2.6 007: AIT,needs_review,party_marginal_percent
75a80bde-d0cc-419d-a8a9-e43da75e4bfa,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,148,419,2019_post_poll_table_419.csv,state,Haryana,electorate,all voters,Others,8.2,8: No response,(%),8.2,high,All India Postpoll NES 2019-Survey Findings HARYANA HRQ1: Let me ask you about your preference in the Haryana Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 164 21.6 002: BJP 346 45.8 003: BSP 20 2.6 007: AIT,auto_accepted_candidate,party_marginal_percent
719c2671-c4a9-4978-ad1e-196dffb9929f,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,220,656,2019_post_poll_table_656.csv,state,Odisha,electorate,all voters,Others,23.2,7: Can't say,(%),23.2,medium,All India Postpoll NES 2019-Survey Findings ODISHA ODQ1: Let me ask you about your preference in the Odisha Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 89 9.9 002: BJP 165 18.4 003: BSP 1 .1 004: CPI(M) 16,needs_review,party_marginal_percent
b8a1d7a5-923c-49c8-9e1f-1c51245748ce,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,220,656,2019_post_poll_table_656.csv,state,Odisha,electorate,all voters,Others,8.7,8: No response,(%),8.7,high,All India Postpoll NES 2019-Survey Findings ODISHA ODQ1: Let me ask you about your preference in the Odisha Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 89 9.9 002: BJP 165 18.4 003: BSP 1 .1 004: CPI(M) 16,auto_accepted_candidate,party_marginal_percent
09d6d4bf-888d-4d64-a82a-db6ad4cfaced,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,292,902,2019_post_poll_table_902.csv,state,Uttarakhand,electorate,all voters,Others,7.4,7: Can't say,(%),7.4,medium,"All India Postpoll NES 2019-Survey Findings UTTARAKHAND UKQ1: If Assembly elections are held in Uttarakhand tomorrow, which party would you vote for? N (%) 001: INC 135 30.6 002: BJP 255 57.6 003: BSP 2 .5 004: CPI(M) 0 .1 996: Can't say 22 4.9 998: ",needs_review,party_marginal_percent
8d430554-df2d-4a26-a81e-25b5ab5095b5,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,292,902,2019_post_poll_table_902.csv,state,Uttarakhand,electorate,all voters,Others,2.5,8: No response,(%),2.5,high,"All India Postpoll NES 2019-Survey Findings UTTARAKHAND UKQ1: If Assembly elections are held in Uttarakhand tomorrow, which party would you vote for? N (%) 001: INC 135 30.6 002: BJP 255 57.6 003: BSP 2 .5 004: CPI(M) 0 .1 996: Can't say 22 4.9 998: ",auto_accepted_candidate,party_marginal_percent
1a0114e1-8f51-4254-92a5-ea0468c1717e,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,180,521,2019_post_poll_table_521.csv,state,Kerala,electorate,all voters,Others,3.4,7: Can't say,(%),3.4,medium,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",needs_review,party_marginal_percent
e5270374-1c71-4073-bbd8-cecfa93bcca0,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,180,521,2019_post_poll_table_521.csv,state,Kerala,electorate,all voters,Others,1.3,8: No response,(%),1.3,high,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",auto_accepted_candidate,party_marginal_percent
6209de81-8680-482e-8c2a-c23a50490c26,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,122,330,2019_post_poll_table_330.csv,state,Bihar,electorate,all voters,Others,4.9,7: Can't say,(%),4.9,medium,"All India Postpoll NES 2019-Survey Findings BIHAR BHQ1: If Assembly elections are held in Bihar tomorrow, which party would you vote for? N (%) 001: INC 94 7.8 002: BJP 319 26.5 003: BSP 2 .2 004: CPI(M) 3 .2 005: CPI 1 .1 008: JD-U 276 23.0 009: LJP",needs_review,party_marginal_percent
bd4ddd5f-da48-435a-9df7-1de1f4775766,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,122,330,2019_post_poll_table_330.csv,state,Bihar,electorate,all voters,Others,2.7,8: No response,(%),2.7,high,"All India Postpoll NES 2019-Survey Findings BIHAR BHQ1: If Assembly elections are held in Bihar tomorrow, which party would you vote for? N (%) 001: INC 94 7.8 002: BJP 319 26.5 003: BSP 2 .2 004: CPI(M) 3 .2 005: CPI 1 .1 008: JD-U 276 23.0 009: LJP",auto_accepted_candidate,party_marginal_percent
3c5c7b89-bb62-4620-a3b8-976747e13ab5,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,148,418,2019_post_poll_table_418.csv,state,Haryana,electorate,all voters,Others,17.2,7: Can't say,(%),17.2,medium,All India Postpoll NES 2019-Survey Findings HARYANA HRQ1: Let me ask you about your preference in the Haryana Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 164 21.6 002: BJP 346 45.8 003: BSP 20 2.6 007: AIT,needs_review,party_marginal_percent
46670684-1c22-40af-9a72-0ab971d569b4,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,148,418,2019_post_poll_table_418.csv,state,Haryana,electorate,all voters,Others,9.0,8: No response,(%),9.0,high,All India Postpoll NES 2019-Survey Findings HARYANA HRQ1: Let me ask you about your preference in the Haryana Assembly election. Which party did you vote for in the Assembly election? N (%) 001: INC 164 21.6 002: BJP 346 45.8 003: BSP 20 2.6 007: AIT,auto_accepted_candidate,party_marginal_percent
644a3453-31e6-45ad-a690-113c19478561,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,284,875,2019_post_poll_table_875.csv,state,Chhattisgarh,electorate,all voters,Others,1.2,7: Can't say,(%),1.2,medium,"All India Postpoll NES 2019-Survey Findings CHHATTISGARH CGQ1: If Assembly elections are held again in Chhattisgarh tomorrow for some reason, which party would you vote for? N (%) 001: INC 217 39.6 002: BJP 236 43.0 004: CPI(M) 1 .2 900: Independent ",needs_review,party_marginal_percent
faee67e4-fb8b-4d1a-a8a1-65a82d39b33d,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,284,875,2019_post_poll_table_875.csv,state,Chhattisgarh,electorate,all voters,Others,2.8,8: No response,(%),2.8,high,"All India Postpoll NES 2019-Survey Findings CHHATTISGARH CGQ1: If Assembly elections are held again in Chhattisgarh tomorrow for some reason, which party would you vote for? N (%) 001: INC 217 39.6 002: BJP 236 43.0 004: CPI(M) 1 .2 900: Independent ",auto_accepted_candidate,party_marginal_percent
8ed865de-0e62-4c0e-9aab-44071336f445,2019,post_poll,CSDS-Lokniti National Election Study,post-poll/2019/postpoll_results_2019.pdf,197,577,2019_post_poll_table_577.csv,state,Manipur,electorate,all voters,Others,3.4,7: Can't say,(%),3.4,medium,"All India Postpoll NES 2019-Survey Findings MANIPUR MNQ1: If Assembly elections are held in Manipur tomorrow, which party would you vote for? N (%) 001: INC 87 21.4 002: BJP 53 13.1 005: CPI 3 .8 060: NPF 54 13.3 996: Can't say 194 47.5 998: No respo",needs_review,party_marginal_percent
