state,constituency,constituency_id,state_key,constituency_key,winner_2019,winner_2024,winner_party_2019,winner_party_2024,bjp_vote_share_2019,bjp_vote_share_2024,inc_vote_share_2019,inc_vote_share_2024,bjp_swing_2019_2024,inc_swing_2019_2024,winner_changed,margin_2019,margin_2024,margin_change,turnout_2019,turnout_2024,turnout_change,fertility_rate_nfhs5,electricity_pct_nfhs5,improved_sanitation_pct_nfhs5,lpg_pct_nfhs5,mobile_phone_pct_nfhs5,bank_account_pct_nfhs5,women_secondary_edu_pct_nfhs5,female_literacy_pct_nfhs5,male_literacy_pct_nfhs5,wealth_index_mean_nfhs5,urban_pct_nfhs5,fertility_rate_change,electricity_pct_change,improved_sanitation_pct_change,lpg_pct_change,mobile_phone_pct_change,bank_account_pct_change,women_secondary_edu_pct_change,female_literacy_pct_change,male_literacy_pct_change,wealth_index_mean_change,urban_pct_change,nfhs5_coverage_share,change_coverage_share,change_quality_flag,districts_used,districts_missing,manual_demographic_fields_count,manual_demographic_source_count,demographic_source_type
Meghalaya,Shillong,MEGHALAYA__SHILLONG,MEGHALAYA,SHILLONG,VINCENT H. PALA,DR. RICKY ANDREW J. SYNGKON,INC,VOTPP,9.77862507810607,0.0,53.51879008913656,19.18931391997965,-9.77862507810607,-34.329476169156905,True,19.438273887705783,35.83255211670365,16.39427822899787,35.03814474130201,40.71,5.671855258697988,,46.335192250560894,4.075093928799604,0.9469921230566776,0.3913780701976811,4.745452011485368,,,,-110842.19331561038,31.21660730713796,,18.37685635940803,-51.34772928448324,-1.7261545801313738,-1.660750665578575,,,,,,15.418099144727709,0.9678,0.9678,low,EAST KHASI HILLS→West Khasi Hills; WEST KHASI HILLS→West Khasi Hills; EAST GARO HILLS→East Garo Hills; WEST GARO HILLS→West Garo Hills; RIBHOI→Ribhoi (NFHS-4 proxy); SOUTH GARO HILLS→South Garo Hills,JAINTIA HILLS,0,0,generated
Meghalaya,Tura,MEGHALAYA__TURA,MEGHALAYA,TURA,AGATHA K. SANGMA,SALENG A SANGMA,NPEP,INC,5.4382110349014905,0.0,41.236379602806664,56.95654366996214,-5.4382110349014905,15.720164067155473,True,10.982075017022815,23.03087577293281,12.048800755909994,42.46293532685254,46.39,3.9270646731474623,,75.37355940418668,11.920616295491884,6.576763487005875,1.6441908717514688,19.143665106418716,,,,-91274.38120925856,20.838559405988793,,36.90749489620347,-26.18899489515522,-2.348969622415126,-1.516340684979768,,,,,,4.456515296854384,1.0,1.0,low,WEST GARO HILLS→West Garo Hills; EAST GARO HILLS→East Garo Hills; EAST KHASI HILLS→West Khasi Hills; SOUTH GARO HILLS→South Garo Hills,,0,0,generated
Mizoram,MIZORAM,MIZORAM__MIZORAM,MIZORAM,MIZORAM,C LALROSANGA,RICHARD VANLALHMANGAIHA,MNF,ZPM,5.745755282504138,6.824861194783203,0.0,20.066716055815164,1.079105912279065,20.066716055815164,True,1.629234960099751,13.898432030219638,12.269197070119889,28.302358214379453,24.21,-4.092358214379452,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
NCT OF Delhi,Chandni Chowk,NCT_OF_DELHI__CHANDNI_CHOWK,NCT OF DELHI,CHANDNI CHOWK,HARSH VARDHAN,PRAVEEN KHANDELWAL,BJP,BJP,52.94372647619825,53.461849783977264,29.672885280347614,44.2159316511093,0.5181233077790139,14.543046370761688,False,23.270841195850636,9.245918132867963,-14.024923062982673,33.22413416775321,31.37,-1.8541341677532124,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
NCT OF Delhi,East Delhi,NCT_OF_DELHI__EAST_DELHI,NCT OF DELHI,EAST DELHI,GAUTAM GAMBHIR,HARSH MALHOTRA,BJP,BJP,55.34618995866661,52.59440100818876,24.243036171283514,0.0,-2.7517889504778523,-24.243036171283514,False,31.1031537873831,7.409760222902747,-23.693393564480353,34.136974317683205,31.34,-2.7969743176832047,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
NCT OF Delhi,New Delhi,NCT_OF_DELHI__NEW_DELHI,NCT OF DELHI,NEW DELHI,MEENAKASHI LEKHI,BANSURI SWARAJ,BJP,BJP,54.7727912173385,53.47517546385232,26.90830718023423,0.0,-1.297615753486184,-26.90830718023423,False,27.86448403710427,9.24754681002704,-18.61693722707723,31.172510154747847,29.68,-1.4925101547478477,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
NCT OF Delhi,North-East Delhi,NCT_OF_DELHI__NORTH-EAST_DELHI,NCT OF DELHI,NORTH EAST DELHI,MANOJ TIWARI,MANOJ TIWARI,BJP,BJP,53.904377426914586,53.09683390104274,28.854205511555108,44.1591621472103,-0.8075435258718429,15.304956635655197,False,,8.93767175383244,,34.3943135361311,33.45,-0.944313536131098,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
NCT OF Delhi,North-West Delhi,NCT_OF_DELHI__NORTH-WEST_DELHI,NCT OF DELHI,NORTH WEST DELHI,HANS RAJ HANS,YOGENDER CHANDOLIYA,BJP,BJP,60.49080445514561,58.26243421393256,16.884420248018124,38.70570808233151,-2.2283702412130495,21.821287834313388,False,,19.55672613160105,,35.67317291545379,33.72,-1.9531729154537911,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
NCT OF Delhi,South Delhi,NCT_OF_DELHI__SOUTH_DELHI,NCT OF DELHI,SOUTH DELHI,RAMESH BIDHURI,RAMVIR SINGH BIDHURI,BJP,BJP,56.58059234637488,53.459341758243454,13.557076053637635,0.0,-3.1212505881314243,-13.557076053637635,False,30.228656703634098,9.593610483966792,-20.635046219667306,33.229808707580254,30.21,-3.0198087075802533,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
NCT OF Delhi,West Delhi,NCT_OF_DELHI__WEST_DELHI,NCT OF DELHI,WEST DELHI,PARVESH SAHIB SINGH VERMA,KAMALJEET SEHRAWAT,BJP,BJP,60.0476830967792,55.27460258944935,19.91965876827222,0.0,-4.773080507329851,-19.91965876827222,False,40.12802432850698,13.05436426775048,-27.073660060756502,36.49991314042074,32.5,-3.9999131404207375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Nagaland,Nagaland,NAGALAND__NAGALAND,NAGALAND,NAGALAND,Tokheho Yepthomi,S SUPONGMEREN JAMIR,NDPP,INC,,,48.11075989932002,52.83295390617195,,4.722194006851929,True,1.6240757504543597,6.7014022155742055,5.077326465119846,41.2357459401521,30.33,-10.905745940152102,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Aska,ODISHA__ASKA,ODISHA,ASKA,Pramila Bisoyi,ANITA SUBHADARSHINI,BJD,BJP,34.32834054338756,48.55282469835369,0.0,7.393060710433298,14.224484154966127,7.393060710433298,True,20.190814923530027,9.821458394324075,-10.369356529205952,35.86612551057817,30.44,-5.426125510578171,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Balasore,ODISHA__BALASORE,ODISHA,BALASORE,PRATAP CHANDRA SARANGI,PRATAP CHANDRA SARANGI,BJP,BJP,41.788593029793475,45.490771642762226,15.494213085913715,19.12121109372704,3.7021786129687513,3.6269980078133255,False,1.1189502112066023,11.879643039940838,10.760692828734236,31.587935873339596,35.0,3.412064126660404,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Bargarh,ODISHA__BARGARH,ODISHA,BARGARH,Suresh Pujari,PRADEEP PUROHIT,BJP,BJP,46.57740289379379,54.689570825673506,8.768006077351608,7.142039173532519,8.112167931879718,-1.625966903819089,False,5.1236785927212765,19.213216028534266,14.08953743581299,36.41224338935908,43.84,7.427756610640927,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Berhampur,ODISHA__BERHAMPUR,ODISHA,BERHAMPUR,CHANDRA SEKHAR SAHU,DR. PRADEEP KUMAR PANIGRAHY,BJD,BJP,35.2556292996333,49.19845472772199,14.408582598418038,12.44041985841716,13.942825428088687,-1.968162740000878,True,9.581073026840826,15.866559659725596,6.285486632884769,29.541184261758257,32.16,2.6188157382417394,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Bhadrak,ODISHA__BHADRAK,ODISHA,BHADRAK,MANJULATA MANDAL,AVIMANYU SETHI,BJD,BJP,39.52590527247143,44.19062462183313,16.953759357991963,17.10173681204461,4.664719349361704,0.147977454052647,True,2.349986450705053,7.0560831585576125,4.706096707852559,30.875431270277147,32.32,1.444568729722853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Bhubaneswar,ODISHA__BHUBANESWAR,ODISHA,BHUBANESWAR,APARAJITA SARANGI,APARAJITA SARANGI,BJP,BJP,48.446451754102355,47.35833452687312,0.0,6.13205324265511,-1.0881172272292332,6.13205324265511,False,2.3715324582303268,3.248153093424129,0.8766206351938024,28.65195642939427,30.6,1.94804357060573,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Bolangir,ODISHA__BOLANGIR,ODISHA,BOLANGIR,Sangeeta Kumari Singh Deo,SANGEETA KUMARI SINGH DEO,BJP,BJP,38.11770828151725,44.11675646028418,20.74347308688648,16.488079254532053,5.999048178766927,-4.255393832354425,False,1.4935276133480784,9.474321691586065,7.980794078237986,28.55267517595844,34.25,5.697324824041559,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Cuttack,ODISHA__CUTTACK,ODISHA,CUTTACK,BHARTRUHARI MAHTAB,BHARTRUHARI MAHTAB,BJD,BJP,38.07407337492567,47.43070766732543,9.424062520646729,7.478173974723299,9.35663429239976,-1.9458885459234292,True,11.439560543280258,5.092545916068509,-6.347014627211749,34.53544314797406,33.75,-0.7854431479740569,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Dhenkanal,ODISHA__DHENKANAL,ODISHA,DHENKANAL,MAHESH SAHOO,RUDRA NARAYAN PANY,BJD,BJP,43.08108901108418,50.24205465761161,7.100966662601346,2.9143901053393,7.16096564652743,-4.186576557262046,True,3.129590056578664,6.425168649453333,3.2955785928746693,34.75691021621201,39.04,4.283089783787986,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Jagatsinghpur,ODISHA__JAGATSINGHPUR,ODISHA,JAGATSINGHPUR,RAJASHREE MALLICK,BIBHU PRASAD TARAI,BJD,BJP,28.33817391941034,45.79794400472056,19.499345097177816,9.606720739617208,17.459770085310222,-9.892624357560608,True,22.100326231095277,3.163835131661905,-18.936491099433372,37.721275618385306,34.58,-3.1412756183853077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Jajpur,ODISHA__JAJPUR,ODISHA,JAJPUR,SARMISTHA SETHI,RABINDRA NARAYAN BEHERA,BJD,BJP,40.50301991421905,46.00717528642586,7.629541317334564,4.5766994371378775,5.50415537220681,-3.052841880196686,True,9.311829492969409,0.1366680215775346,-9.175161471391874,36.88253682863878,34.5,-2.382536828638777,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Kalahandi,ODISHA__KALAHANDI,ODISHA,KALAHANDI,BASANTA KUMAR PANDA,MALVIKA DEVI,BJP,BJP,35.25822849941219,40.794862109179434,25.98746877778248,22.72440423190961,5.536633609767243,-3.263064545872872,False,2.183031396443191,10.029125107551543,7.846093711108352,26.88137470081735,31.98,5.09862529918265,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Kandhamal,ODISHA__KANDHAMAL,ODISHA,KANDHAMAL,ACHYUTANANDA SAMANTA,SUKANTA KUMAR PANIGRAHI,BJD,BJP,33.170698047208816,41.80491541435472,14.755330498893294,14.488836863298635,8.6342173671459,-0.2664936355946583,True,15.840591941485272,2.1454867075397743,-13.695105233945498,35.82611786141638,31.06,-4.7661178614163795,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Kendrapara,ODISHA__KENDRAPARA,ODISHA,KENDRAPARA,Anubhav Mohanty,BAIJAYANT PANDA,BJD,BJP,38.49076169385906,48.21087958105345,9.213996934294071,7.4255270501789985,9.720117887194384,-1.7884698841150728,True,12.40342945565144,5.209896109021322,-7.193533346630117,36.83284275791448,34.29,-2.542842757914478,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Keonjhar,ODISHA__KEONJHAR,ODISHA,KEONJHAR,Chandrani Murmu,ANANTA NAYAK,BJD,BJP,39.11919829430108,45.672143019142695,10.94252107469914,8.377904131336965,6.552944724841616,-2.564616943362175,True,5.628109346998869,7.722492569323137,2.094383222324268,34.70450085976813,36.1,1.3954991402318695,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Koraput,ODISHA__KORAPUT,ODISHA,KORAPUT,SAPTAGIRI SANKAR ULAKA,SAPTAGIRI SANKAR ULAKA,INC,INC,19.293234989969086,20.223594149605923,34.35867430873731,41.04564684149301,0.9303591596368364,6.6869725327557035,False,0.3344871736713344,12.872609716673278,12.538122543001943,25.873754866200404,31.79,5.916245133799595,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Mayurbhanj,ODISHA__MAYURBHANJ,ODISHA,MAYURBHANJ,BISHWESWAR TUDU,NABA CHARAN MAJHI,BJP,BJP,42.05755256846353,49.91022528853115,,,7.852672720067623,,False,2.1954923558512647,18.68182786082364,16.486335504972374,32.40090945315613,37.9,5.499090546843867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Nabarangpur,ODISHA__NABARANGPUR,ODISHA,NABARANGPUR,RAMESH CHANDRA MAJHI,BALABHADRA MAJHI,BJD,BJP,29.56273174096749,38.74492444515986,30.255238423730273,24.418358518280044,9.18219270419237,-5.836879905450228,True,3.5900663964818484,7.045292661824181,3.4552262653423327,26.86536108046247,31.78,4.914638919537531,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Puri,ODISHA__PURI,ODISHA,PURI,PINAKI MISRA,SAMBIT PATRA,BJD,BJP,46.371761680843946,52.57832903625752,3.9391697927123506,2.0336892971899965,6.206567355413576,-1.905480495522354,True,1.0315070181927055,8.748072164138833,7.716565145946127,34.456270790248674,39.59,5.13372920975133,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Sambalpur,ODISHA__SAMBALPUR,ODISHA,SAMBALPUR,NITESH GANGA DEB,DHARMENDRA PRADHAN,BJP,BJP,42.13330013206398,49.48096799072819,12.091991231307611,7.446268927350559,7.3476678586642095,-4.6457223039570525,False,0.8147947227768171,10.013478203830871,9.198683481054054,32.26151321389417,39.44,7.178486786105829,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Odisha,Sundargarh,ODISHA__SUNDARGARH,ODISHA,SUNDARGARH,Jual Oram,JUAL ORAM,BJP,BJP,45.45430581322736,42.76620836026327,24.38059536654338,22.667521502850462,-2.688097452964086,-1.713073863692916,False,20.27625851150183,12.009929251057953,-8.266329260443877,32.65085454040907,31.3,-1.3508545404090704,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Puducherry,PUDUCHERRY,PUDUCHERRY__PUDUCHERRY,PUDUCHERRY,PUDUCHERRY,Ve. VAITHILINGAM,VE. VAITHILINGAM,INC,INC,0.0,35.83050721588237,56.27257322069907,52.72730648315469,35.83050721588237,-3.545266737544381,False,24.915903687591683,16.89679926727232,-8.019104420319362,45.713625296637595,41.6,-4.1136252966375935,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Punjab,Amritsar,PUNJAB__AMRITSAR,PUNJAB,AMRITSAR,GURJEET SINGH AUJLA,GURJEET SINGH AUJLA,INC,INC,40.18624500152993,22.878995998480654,51.777227336875654,28.176371602462748,-17.30724900304928,-23.600855734412907,False,11.59098233534572,4.44992359129736,-7.14105874404836,29.513852275553344,15.78,-13.733852275553344,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,medium,,AMRITSAR,0,0,election_only
Punjab,Anandpur Sahib,PUNJAB__ANANDPUR_SAHIB,PUNJAB,ANANDPUR SAHIB,Manish Tewari,MALVINDER SINGH KANG,INC,AAAP,0.0,17.321884315904498,39.57052010350116,28.07209575879449,17.321884315904498,-11.49842434470667,True,4.334180435544269,1.0069416399055695,-3.3272387956386993,25.195776501639912,17.99,-7.205776501639914,,93.02722043891832,42.28472159831544,26.94668951984268,13.580199502523136,0.0,,,,-90525.47208425548,31.686256745326585,,-5.657553710444361,-16.29418667641987,-7.977824006581148,-3.654312553521787,,,,,,-9.033692185500708,0.5,0.5,medium,NAWAN SHAHR→Shahid Bhagat Singh Nagar (NFHS-4 proxy); HOSHIARPUR→Hoshiarpur,RUPNAGAR,0,0,generated
Punjab,Bathinda,PUNJAB__BATHINDA,PUNJAB,BATHINDA,Harsimrat Kaur Badal,HARSIMRAT KAUR BADAL,SAD,SAD,0.0,9.621689237905782,39.22785453152456,17.548320404458075,9.621689237905782,-21.67953412706648,False,1.813109484431337,4.313524501159698,2.500415016728361,30.389887961244916,22.7,-7.689887961244917,,93.80194457393132,53.95794396668759,30.82092903022875,14.276442503338192,,,,,,36.12047066018376,,0.0,0.0,0.0,0.0,,,,,,0.0,0.75,0.75,medium,BATHINDA→Bathinda (NFHS-4 proxy); MUKTSAR→Muktsar (NFHS-4 proxy),MANSA,0,0,generated
Punjab,Faridkot,PUNJAB__FARIDKOT,PUNJAB,FARIDKOT,Mohammad Sadique,SARABJEET SINGH KHALSA,INC,IND,0.0,12.177277454396696,42.98336217250784,15.807206825339716,12.177277454396696,-27.176155347168123,True,8.539541123773908,6.905481268267202,-1.634059855506706,27.177229662555263,18.63,-8.547229662555264,,96.74852430950271,31.459679036121255,11.214118229704455,6.441942514300438,0.0,,,,-13591.0,9.53352952150362,,2.577978697882088,-21.19543143357757,-16.37831404445741,-9.845472660151604,,,,,,-12.410273242722765,0.9999,0.9999,medium,MOGA→Moga; FARIDKOT→Faridkot (NFHS-4 proxy); BATHINDA→Bathinda (NFHS-4 proxy); MUKTSAR→Muktsar (NFHS-4 proxy),,0,0,generated
Punjab,Fatehgarh Sahib,PUNJAB__FATEHGARH_SAHIB,PUNJAB,FATEHGARH SAHIB,AMAR SINGH,AMAR SINGH,INC,INC,0.0,13.089064886436418,41.75179624077538,34.13794731569526,13.089064886436418,-7.61384892508012,False,9.52362599244585,3.5105762756400765,-6.013049716805774,27.391155935246175,21.36,-6.031155935246176,,93.3457380171862,44.49134022803874,25.783933435240986,7.578706047788619,18.505605598419265,,,,-18771.902585866377,20.08259498743346,,-4.058357279060971,3.662152505792143,-6.747060331215582,-3.915990187924222,,,,,,-2.8365378393430625,1.0,1.0,medium,LUDHIANA→Ludhiana (NFHS-4 proxy); FATEHGARH SAHIB→Fatehgarh Sahib; SANGRUR→Sangrur,,0,0,generated
Punjab,Firozpur,PUNJAB__FIROZPUR,PUNJAB,FIROZPUR,SUKHBIR SINGH BADAL,SHER SINGH GHUBAYA,SAD,INC,0.0,22.67297120738769,37.07890477486555,23.697666460761788,22.67297120738769,-13.38123831410376,True,16.9662458309621,0.2881483226159069,-16.678097508346195,39.13862850102476,15.92,-23.21862850102476,,96.56261167833225,57.85040715104608,35.99054915476265,19.07034088404084,,,,,,34.005953925725784,,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,1.0,medium,FIROZPUR→Firozpur (NFHS-4 proxy); MUKTSAR→Muktsar (NFHS-4 proxy),,0,0,generated
Punjab,Gurdaspur,PUNJAB__GURDASPUR,PUNJAB,GURDASPUR,SUNNY DEOL,SUKHJINDER SINGH RANDHAWA,BJP,INC,50.61378565016166,26.08788431527909,43.14390875152982,33.77567436673452,-24.52590133488257,-9.3682343847953,True,7.4698768986318385,7.68779005145543,0.2179131528235913,35.02316828853044,22.37,-12.65316828853044,,95.51693303934762,55.16933039347612,36.55545376472546,9.560570942325173,46.64544515094578,,,,-8296.861873431253,19.304794708257052,,0.7369989680946247,30.221170037339466,16.154907626532843,0.5035900388654735,,,,,,0.9731714050161812,1.0,1.0,medium,GURDASPUR→Gurdaspur,,0,0,generated
Punjab,Hoshiarpur,PUNJAB__HOSHIARPUR,PUNJAB,HOSHIARPUR,SOM PARKASH,DR. RAJ KUMAR CHABBEWAL,BJP,AAAP,42.52359983084222,21.085626024660375,37.62549316657095,27.38556751029273,-21.437973806181848,-10.239925656278215,True,4.898106664271275,4.650679768262016,-0.2474268960092587,26.373708920187795,18.78,-7.593708920187794,,80.83450025214998,10.809687952245936,12.141044735712123,4.993326383340331,11.910485099584676,,,,-70411.98962887276,7.771926486435333,,-16.51063022236876,-46.39046328883748,-21.634131156938462,-12.929078779726131,,,,,,-29.24733064060849,1.0,1.0,low,HOSHIARPUR→Hoshiarpur; KAPURTHALA→Kapurthala; GURDASPUR→Gurdaspur,,0,0,generated
Punjab,Jalandhar,PUNJAB__JALANDHAR,PUNJAB,JALANDHAR,Santokh Singh Chaudhary,CHARANJIT SINGH CHANNI,INC,INC,0.0,21.641743512077056,37.85208606886373,39.43486397326073,21.641743512077056,1.5827779043970054,False,1.9127613596886377,17.793120461183676,15.880359101495038,23.853290439562205,23.56,-0.293290439562206,,100.0,45.46491460331397,15.375646895340306,29.009418244511817,29.009418244511817,,,,-17968.687051201778,4.563600555799431,,15.414973703461982,-10.523820879656071,-16.385271338310027,15.13498953455204,,,,,,-30.47902363542824,1.0,1.0,low,JALANDHAR→Jalandhar,,0,0,generated
Punjab,Khadoor Sahib,PUNJAB__KHADOOR_SAHIB,PUNJAB,KHADOOR SAHIB,JASBIR SINGH GILL (DIMPA),AMRITPAL SINGH,INC,IND,0.0,8.248270329890705,43.94798629487434,19.79726213156475,8.248270329890705,-24.15072416330959,True,13.438690212154118,18.824158561449245,5.385468349295127,28.05090423603984,24.07,-3.980904236039841,,90.13253501457343,26.138975941719924,29.65857063034631,12.870544562416324,24.31921782286581,,,,-51185.84736813668,22.25621663035684,,-6.556988846052462,-25.153714273214018,-9.890492250139197,-10.283323068746268,,,,,,-18.09265760662332,0.3333,0.3333,medium,KAPURTHALA→Kapurthala; FIROZPUR→Firozpur (NFHS-4 proxy),AMRITSAR,0,0,generated
Punjab,Ludhiana,PUNJAB__LUDHIANA,PUNJAB,LUDHIANA,RAVNEET SINGH BITTU,AMRINDER SINGH RAJA WARRING,INC,INC,0.0,28.445452373916236,36.658213581290504,30.422685210974382,28.445452373916236,-6.235528370316121,False,7.294678376816574,1.9772328370581465,-5.3174455397584275,22.79981584067248,18.3,-4.499815840672479,,97.25435257769176,36.05189529780875,27.683486474427067,11.00350513488204,,,,,,17.34889933999311,,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,1.0,medium,LUDHIANA→Ludhiana (NFHS-4 proxy),,0,0,generated
Punjab,Patiala,PUNJAB__PATIALA,PUNJAB,PATIALA,Preneet Kaur,DR DHARAMVIRA GANDHI,INC,INC,0.0,25.09222977695545,45.16730155199537,26.53508638645948,25.09222977695545,-18.632215165535893,False,13.814210507995996,1.2877004678995227,-12.526510040096474,30.583295010347207,16.87,-13.713295010347206,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,medium,,PATIALA; AMRITSAR,0,0,election_only
Punjab,Sangrur,PUNJAB__SANGRUR,PUNJAB,SANGRUR,BHAGWANT MANN,GURMEET SINGH MEET HAYER,AAAP,AAAP,0.0,12.702530047094829,27.430445036025347,18.96916303922588,12.702530047094829,-8.461281996799467,False,9.965837408489833,17.09081725126651,7.124979842776678,27.04018684072704,23.28,-3.760186840727038,,100.0,58.66109833946156,24.45445296981051,13.18774612824624,27.85878355497925,,,,-1037.5898613942054,24.819512952564583,,,,,,,,,,,,1.0,1.0,low,SANGRUR→Sangrur,,0,0,generated
Rajasthan,AJMER,RAJASTHAN__AJMER,RAJASTHAN,AJMER,Bhagirath Chaudhary,BHAGIRATH CHOUDHARY,BJP,BJP,64.5751037462744,62.22736161721109,31.58355080834153,34.75510311119325,-2.347742129063306,3.171552302851719,False,32.991552937932866,27.472258506017837,-5.5192944319150286,43.43953620494301,37.38,-6.059536204943008,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Rajasthan,ALWAR,RAJASTHAN__ALWAR,RAJASTHAN,ALWAR,Balak Nath,BHUPENDER YADAV,BJP,BJP,60.06293879782629,50.4206829536044,33.99216543912571,46.56871739966397,-9.642255844221893,12.576551960538254,False,26.070773358700578,3.851965553940431,-22.218807804760143,40.253711364007025,30.46,-9.793711364007024,,80.0,20.0,0.0,0.0,20.0,,,,-64227.4,0.0,,5.194043369828833,-50.051399603248,-45.61048278754294,-22.011555383986742,,,,,,-66.03466615196024,1.0,1.0,low,HANUMANGARH→Hanumangarh,,0,0,generated
Rajasthan,BANSWARA,RAJASTHAN__BANSWARA,RAJASTHAN,BANSWARA,KANAKMAL KATARA,RAJ KUMAR ROAT,BJP,BHRTADVSIP,49.435530756679825,35.053688421433336,28.217905340873017,3.739556172457864,-14.381842335246487,-24.478349168415154,True,21.217625415806808,15.093239950832448,-6.12438546497436,36.02918544797729,37.3,1.2708145520227063,,80.72429636851443,21.08644455277165,0.0,0.0,19.27570363148557,,,,-99888.49710243312,42.1728891055433,,23.377174205788556,-0.4292780049197517,-16.972300444544754,-9.31549003185428,,,,,,23.54190904183474,1.0,1.0,low,BANSWARA→Banswara,,0,0,generated
Rajasthan,BARMER,RAJASTHAN__BARMER,RAJASTHAN,BARMER,KAILASH CHOUDHARY,UMMEDA RAM BENIWAL,BJP,INC,59.51931804838881,16.986038928918617,36.75234888428436,41.74494727943646,-42.533279119470194,4.9925983951521005,True,22.766969164104452,7.000736352159976,-15.766232811944477,43.60769017185487,31.91,-11.69769017185487,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Rajasthan,BHARATPUR,RAJASTHAN__BHARATPUR,RAJASTHAN,BHARATPUR,RANJEETA KOLI,SANJNA JATAV,BJP,INC,61.73647123248492,46.593733451015005,33.97227233765,51.18181818181819,-15.142737781469911,17.20954584416819,True,27.76419889483492,4.588084730803182,-23.176114164031738,36.423201223998014,27.29,-9.133201223998014,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Rajasthan,BHILWARA,RAJASTHAN__BHILWARA,RAJASTHAN,BHILWARA,SUBHASH CHANDRA BAHERIA,DAMODAR AGARWAL,BJP,BJP,71.58723339638752,61.91682734141115,24.887963721077167,34.73135054948846,-9.670406054976368,9.843386828411294,False,46.69926967531035,27.18547679192269,-19.51379288338766,46.97075292590902,37.59,-9.380752925909016,,100.0,51.51811380369682,35.357485071595754,33.83937126789894,33.83937126789894,,,,-1017.8615728512884,35.357485071595754,,53.20144551188338,41.23565024148683,28.204036318219725,28.658902341596832,,,,,,27.338762323525273,1.0,1.0,low,BHILWARA→Bhilwara,,0,0,generated
Rajasthan,BIKANER,RAJASTHAN__BIKANER,RAJASTHAN,BIKANER,ARJUN RAM MEGHWAL,ARJUN RAM MEGHWAL,BJP,BJP,59.816678458854966,50.679256216231686,35.800538014801774,45.6974180036878,-9.13742224262328,9.896879988886027,False,,4.9818382125438845,,35.52241594963999,27.64,-7.882415949639992,,68.63117156486149,0.0,0.0,0.0,0.0,,,,-105688.2417521448,68.63117156486149,,9.26223279353595,-66.27719734955903,-4.999074163877791,-5.0216115179598475,,,,,,51.83153442808224,1.0,1.0,low,GANGANAGAR→Ganganagar,,0,0,generated
