state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,swing,sim_vote_share,sim_rank
Gujarat,Sabarkantha,RATHOD DIPSINH SHANKARSINH,MALE,67.0,GENERAL,BJP,Lotus,696497.0,5486.0,701983.0,38.96189024136421,57.493501111404136,1801717.0,2019,1.0,True,57.61737361831916,432997.0,268986.0,2.0,59.61737361831916,1.0
Gujarat,Surat,Darshana Vikram Jardosh,FEMALE,58.0,GENERAL,BJP,Lotus,794133.0,1518.0,795651.0,48.0551475384489,74.41185575350268,1655704.0,2019,1.0,True,74.47042901053152,247421.0,548230.0,2.0,76.47042901053152,1.0
Gujarat,Surendranagar,Dr. MUNJAPARA MAHENDRABHAI,MALE,50.0,GENERAL,BJP,Lotus,626957.0,4887.0,631844.0,34.16427448688217,58.4932961426552,1849429.0,2019,1.0,True,58.62751756940076,354407.0,277437.0,2.0,60.62751756940076,1.0
Gujarat,Vadodara,RANJANBEN BHATT,FEMALE,56.0,GENERAL,BJP,Lotus,880905.0,2814.0,883719.0,49.235108886531584,72.21643380901833,1794896.0,2019,1.0,True,72.29684181591495,294542.0,589177.0,2.0,74.29684181591495,1.0
Gujarat,Valsad,Dr.K.C.PATEL,MALE,69.0,ST,BJP,Lotus,770442.0,1538.0,771980.0,46.1978540181804,61.20200037419809,1671030.0,2019,1.0,True,61.24992760102731,418183.0,353797.0,2.0,63.24992760102731,1.0
Haryana,Ambala,RATTAN LAL KATARIA,MALE,67.0,SC,BJP,Lotus,744438.0,2070.0,746508.0,40.271002329920904,56.64280587166767,1853711.0,2019,1.0,True,56.715404164150016,404163.0,342345.0,2.0,58.715404164150016,1.0
Haryana,Bhiwani-Mahendragarh,Dharambir Singh S/o Bhale Ram,MALE,64.0,GENERAL,BJP,Lotus,725725.0,10974.0,736699.0,44.53191256572954,63.18682638222979,1654317.0,2019,1.0,True,63.44754826180008,292236.0,444463.0,2.0,65.44754826180008,1.0
Haryana,Faridabad,KRISHAN PAL,MALE,62.0,GENERAL,BJP,Lotus,910787.0,2435.0,913222.0,44.07833514173073,68.7601411611992,2071816.0,2019,1.0,True,68.8032426853111,274983.0,638239.0,2.0,70.8032426853111,1.0
Haryana,Gurgaon,RAO INDERJIT SINGH,MALE,69.0,GENERAL,BJP,Lotus,877241.0,4305.0,881546.0,40.98826071916114,60.87600243353192,2150728.0,2019,1.0,True,60.94300139162632,495290.0,386256.0,2.0,62.94300139162632,1.0
Haryana,Hisar,BRIJENDRA SINGH,MALE,46.0,GENERAL,BJP,Lotus,599951.0,3338.0,603289.0,36.97038332116898,51.044947109600145,1631817.0,2019,1.0,True,51.13186294410651,289221.0,314068.0,2.0,53.13186294410651,1.0
Haryana,Karnal,Sanjay Bhatia,MALE,51.0,GENERAL,BJP,Lotus,909432.0,2162.0,911594.0,47.87298346333591,70.04319717489554,1904193.0,2019,1.0,True,70.08369198030017,255452.0,656142.0,2.0,72.08369198030017,1.0
Haryana,Kurukshetra,NAYAB SINGH,MALE,49.0,GENERAL,BJP,Lotus,686588.0,2041.0,688629.0,41.5503805808723,55.93312025601767,1657335.0,2019,1.0,True,55.97690460591025,304038.0,384591.0,2.0,57.97690460591025,1.0
Haryana,Rohtak,ARVIND KUMAR SHARMA,MALE,56.0,GENERAL,BJP,Lotus,566242.0,7603.0,573845.0,33.03402790690178,46.844719239441176,1737133.0,2019,1.0,True,47.014471095905115,566342.0,7503.0,2.0,49.014471095905115,1.0
Haryana,Sirsa,Sunita Duggal,FEMALE,51.0,SC,BJP,Lotus,712877.0,1474.0,714351.0,39.61246547395984,52.13038452444546,1803349.0,2019,1.0,True,52.161979019865846,404433.0,309918.0,2.0,54.161979019865846,1.0
Haryana,Sonipat,RAMESH CHANDER KAUSHIK,MALE,62.0,GENERAL,BJP,Lotus,583988.0,3676.0,587664.0,36.89940606965543,51.95297512434293,1592611.0,2019,1.0,True,52.02721126980023,422800.0,164864.0,2.0,54.02721126980023,1.0
Himachal Pradesh,Hamirpur,ANURAG SINGH THAKUR,MALE,44.0,GENERAL,BJP,Lotus,668812.0,13880.0,682692.0,50.114331310482726,68.81372299002003,1362269.0,2019,1.0,True,69.04491967252076,283120.0,399572.0,2.0,71.04491967252076,1.0
Himachal Pradesh,Kangra,Kishan Kapoor,MALE,67.0,ST,BJP,Lotus,712133.0,13085.0,725218.0,50.809128601634654,71.83534147684725,1427338.0,2019,1.0,True,72.01846296235608,247595.0,477623.0,2.0,74.01846296235608,1.0
Himachal Pradesh,Mandi,RAM SWAROOP SHARMA,MALE,60.0,GENERAL,BJP,Lotus,638441.0,8748.0,647189.0,50.50395563816953,68.62008931790132,1281462.0,2019,1.0,True,68.74962156259328,241730.0,405459.0,2.0,70.74962156259328,1.0
Himachal Pradesh,Shimla,SURESH KUMAR KASHYAP,MALE,48.0,SC,BJP,Lotus,601305.0,4877.0,606182.0,48.14464472215935,66.23861251009399,1259085.0,2019,1.0,True,66.35041106296252,278668.0,327514.0,2.0,68.35041106296252,1.0
Jammu & Kashmir,Anantnag,HASNAIN MASOODI,MALE,65.0,GENERAL,JKN,Plough,40032.0,148.0,40180.0,2.874560284565729,32.02486749292631,1397779.0,2019,1.0,True,32.17076607737638,33504.0,6676.0,0.0,32.17076607737638,1.0
Jammu & Kashmir,Baramulla,MOHAMMAD AKBAR LONE,MALE,71.0,GENERAL,JKN,Plough,132969.0,457.0,133426.0,10.125381525007247,29.260151886297997,1317738.0,2019,1.0,True,29.28899132916255,103193.0,30233.0,0.0,29.28899132916255,1.0
Jammu & Kashmir,Jammu,Jugal Kishore,MALE,56.0,GENERAL,BJP,Lotus,840214.0,17852.0,858066.0,41.91203838026827,57.80608426239249,2047302.0,2019,1.0,True,58.024675495927426,555191.0,302875.0,2.0,60.024675495927426,1.0
Jammu & Kashmir,Ladakh,Jamyang Tsering Namgyal,MALE,33.0,ST,BJP,Lotus,41315.0,1599.0,42914.0,23.94326905909659,33.697683549273656,179232.0,2019,1.0,True,33.9439672219322,31984.0,10930.0,2.0,35.9439672219322,1.0
Jammu & Kashmir,Srinagar,Farooq Abdullah,MALE,83.0,GENERAL,JKN,Plough,106596.0,154.0,106750.0,8.245338004790407,57.12741420184842,1294671.0,2019,1.0,True,57.13689303759527,36700.0,70050.0,0.0,57.13689303759527,1.0
Jammu & Kashmir,Udhampur,DR. JITENDRA SINGH,MALE,62.0,GENERAL,BJP,Lotus,715406.0,8905.0,724311.0,42.96500922995155,61.243193425102305,1685816.0,2019,1.0,True,61.37589047921276,367059.0,357252.0,2.0,63.37589047921276,1.0
Jharkhand,Chatra,SUNIL KUMAR SINGH,MALE,55.0,GENERAL,BJP,Lotus,526205.0,1872.0,528077.0,37.052366725651794,57.03046365054063,1425218.0,2019,1.0,True,57.03163390165854,150206.0,377871.0,2.0,59.03163390165854,1.0
Jharkhand,Dhanbad,PASHUPATI NATH SINGH,MALE,69.0,GENERAL,BJP,Lotus,824704.0,2530.0,827234.0,39.91220833007661,66.0063115143246,2072634.0,2019,1.0,True,66.02991498359297,341040.0,486194.0,2.0,68.02991498359297,1.0
Jharkhand,Dumka,SUNIL SOREN,MALE,39.0,ST,BJP,Lotus,483748.0,1175.0,484923.0,34.705454201923345,47.264325557685765,1397253.0,2019,1.0,True,47.26492444208786,437333.0,47590.0,2.0,49.26492444208786,1.0
Jharkhand,Giridih,Chandra Prakash Choudhary,MALE,50.0,GENERAL,AJSUP,Banana,646864.0,1413.0,648277.0,39.30349766856451,58.5533565278967,1649413.0,2019,1.0,True,58.56594616764747,399930.0,248347.0,0.0,58.56594616764747,1.0
Jharkhand,Godda,Nishikant Dubey,MALE,47.0,GENERAL,BJP,Lotus,635383.0,2227.0,637610.0,37.140181014768466,53.38583639708191,1716766.0,2019,1.0,True,53.39956249225316,453383.0,184227.0,2.0,55.39956249225316,1.0
Jharkhand,Hazaribagh,JAYANT SINHA,MALE,55.0,GENERAL,BJP,Lotus,727359.0,1439.0,728798.0,43.70694437364502,67.39505558627756,1667465.0,2019,1.0,True,67.42329977269551,249250.0,479548.0,2.0,69.42329977269551,1.0
Jharkhand,Jamshedpur,Bidyut Baran Mahato,MALE,56.0,GENERAL,BJP,Lotus,678984.0,648.0,679632.0,39.901390200900735,59.38622559586588,1703279.0,2019,1.0,True,59.39665765329577,377542.0,302090.0,2.0,61.39665765329577,1.0
Jharkhand,Khunti,ARJUN MUNDA,MALE,50.0,ST,BJP,Lotus,381566.0,1072.0,382638.0,31.815868771327654,45.944089698547366,1202664.0,2019,1.0,True,45.96931438518844,381193.0,1445.0,2.0,47.96931438518844,1.0
Jharkhand,Kodarma,ANNPURNA DEVI,FEMALE,50.0,GENERAL,BJP,Lotus,751996.0,1020.0,753016.0,41.50849583132363,62.25016760894167,1814125.0,2019,1.0,True,62.2563435220468,297416.0,455600.0,2.0,64.25634352204679,1.0
Jharkhand,Lohardaga,SUDARSHAN BHAGAT,MALE,52.0,ST,BJP,Lotus,369527.0,2068.0,371595.0,30.10606941989134,45.40688957399309,1234286.0,2019,1.0,True,45.452265916457705,361232.0,10363.0,2.0,47.452265916457705,1.0
Jharkhand,Palamau,VISHNU DAYAL RAM,MALE,68.0,SC,BJP,Lotus,753240.0,2419.0,755659.0,40.163842501571935,62.429177826649465,1881441.0,2019,1.0,True,62.46421772486313,278053.0,477606.0,2.0,64.46421772486313,1.0
Jharkhand,Rajmahal,VIJAY KUMAR HANSDAK,MALE,36.0,ST,JMM,Bow & Arrow,506589.0,1241.0,507830.0,34.91593992447932,48.46385895731557,1454436.0,2019,1.0,True,48.47292577627983,408635.0,99195.0,0.0,48.47292577627983,1.0
Jharkhand,Ranchi,SANJAY SETH,MALE,60.0,GENERAL,BJP,Lotus,703983.0,2527.0,706510.0,36.87500619794056,57.178860064712765,1915959.0,2019,1.0,True,57.210715459873704,423730.0,282780.0,2.0,59.210715459873704,1.0
Jharkhand,Singhbhum,GEETA KORA,FEMALE,35.0,ST,INC,Hand,431545.0,270.0,431815.0,34.0034033720314,49.096889652945485,1269917.0,2019,1.0,True,49.10733070329763,359660.0,72155.0,-1.0,48.10733070329763,1.0
Karnataka,Bagalkot,Gaddigoudar Parvatagouda Chandanagouda,MALE,68.0,GENERAL,BJP,Lotus,661662.0,2976.0,664638.0,39.00434856602954,55.17032427936536,1704010.0,2019,1.0,True,55.17440040909404,496451.0,168187.0,2.0,57.17440040909404,1.0
Karnataka,Bangalore North,D.V. Sadananda Gowda,MALE,66.0,GENERAL,BJP,Lotus,821934.0,2566.0,824500.0,28.937439677108017,52.841589310937984,2849250.0,2019,1.0,True,52.8708994593638,676982.0,147518.0,2.0,54.8708994593638,1.0
Karnataka,Bangalore Rural,D.K. SURESH,MALE,52.0,GENERAL,INC,Hand,877712.0,546.0,878258.0,35.16607686695832,54.11911581292858,2497458.0,2019,1.0,True,54.14974727265328,671388.0,206870.0,-1.0,53.14974727265328,1.0
Karnataka,Bangalore South,TEJASVI SURYA,MALE,28.0,GENERAL,BJP,Lotus,736605.0,2624.0,739229.0,33.36640353438902,62.13799439670426,2215489.0,2019,1.0,True,62.198956491887614,408037.0,331192.0,2.0,64.19895649188761,1.0
Karnataka,Bangalore central,P. C. Mohan,MALE,55.0,GENERAL,BJP,Lotus,601170.0,1683.0,602853.0,27.342541353772216,50.33477026969484,2204817.0,2019,1.0,True,50.35381554483084,531885.0,70968.0,2.0,52.35381554483084,1.0
Karnataka,Belgaum,ANGADI SURESH CHANNABASAPPA,MALE,63.0,GENERAL,BJP,Lotus,756986.0,5005.0,761991.0,42.824121167842186,63.12355961436186,1779350.0,2019,1.0,True,63.22375249848784,370687.0,391304.0,2.0,65.22375249848784,1.0
Karnataka,Bellary,Y. DEVENDRAPPA,MALE,67.0,ST,BJP,Lotus,614274.0,2114.0,616388.0,35.187305835246676,50.44153569806503,1751734.0,2019,1.0,True,50.44397123884753,560681.0,55707.0,2.0,52.44397123884753,1.0
Karnataka,Bidar,BHAGWANTH KHUBA,MALE,50.0,GENERAL,BJP,Lotus,583833.0,1638.0,585471.0,32.98251642869818,52.35576858587711,1775095.0,2019,1.0,True,52.406757449870966,468637.0,116834.0,2.0,54.406757449870966,1.0
Karnataka,Bijapur,JIGAJINAGI RAMESH CHANDAPPA,MALE,66.0,SC,BJP,Lotus,633868.0,1999.0,635867.0,35.37336440461574,57.15694390886055,1797587.0,2019,1.0,True,57.21552268674069,377829.0,258038.0,2.0,59.21552268674069,1.0
Karnataka,Chamarajanagar,V. SRINIVAS PRASAD,MALE,71.0,SC,BJP,Lotus,567010.0,1527.0,568537.0,33.71439685993217,44.741151704735486,1686333.0,2019,1.0,True,44.74351084241393,566720.0,1817.0,2.0,46.74351084241393,1.0
Karnataka,Chikkballapur,B.N.Bache Gowda,MALE,76.0,GENERAL,BJP,Lotus,744475.0,1437.0,745912.0,41.23840378597729,53.740560970671915,1808780.0,2019,1.0,True,53.78023782898318,563802.0,182110.0,2.0,55.78023782898318,1.0
Karnataka,Chikkodi,ANNASAHEB SHANKAR JOLLE,MALE,55.0,GENERAL,BJP,Lotus,641232.0,3785.0,645017.0,39.999665127908735,52.8926602502864,1612556.0,2019,1.0,True,52.97667691402974,526140.0,118877.0,2.0,54.97667691402974,1.0
Karnataka,Chitradurga,A NARAYANASWAMY,MALE,62.0,SC,BJP,Lotus,624200.0,1995.0,626195.0,35.56646955952773,50.23601972232785,1760633.0,2019,1.0,True,50.25843733697178,546017.0,80178.0,2.0,52.25843733697178,1.0
Karnataka,Dakshina Kannada,NALIN KUMAR KATEEL,MALE,52.0,GENERAL,BJP,Lotus,772754.0,1531.0,774285.0,44.88671146728998,57.55280979553974,1724976.0,2019,1.0,True,57.565988792890025,499664.0,274621.0,2.0,59.565988792890025,1.0
Karnataka,Davanagere,G M SIDDESHWAR,MALE,67.0,GENERAL,BJP,Lotus,651353.0,1643.0,652996.0,39.98594053876639,54.633730050827246,1633064.0,2019,1.0,True,54.66295436243184,483294.0,169702.0,2.0,56.66295436243184,1.0
Karnataka,Dharwad,Pralhad Joshi,MALE,56.0,GENERAL,BJP,Lotus,682557.0,2280.0,684837.0,39.64757938784619,56.40520270348182,1727311.0,2019,1.0,True,56.43462532086806,479765.0,205072.0,2.0,58.43462532086806,1.0
Karnataka,Gulbarga,DR. UMESH G JADHAV,MALE,60.0,SC,BJP,Lotus,617692.0,2500.0,620192.0,31.87394161165403,52.09635514010841,1945765.0,2019,1.0,True,52.14497532708741,524740.0,95452.0,2.0,54.14497532708741,1.0
Karnataka,Hassan,PRAJWAL REVANNA,MALE,28.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,675512.0,1094.0,676606.0,40.93202718210961,52.9155290763014,1652999.0,2019,1.0,True,52.96113191478703,535282.0,141324.0,0.0,52.96113191478703,1.0
Karnataka,Haveri,UDASI. S.C.,MALE,52.0,GENERAL,BJP,Lotus,681147.0,2513.0,683660.0,40.014983816307776,53.92116653836933,1708510.0,2019,1.0,True,53.972632371737426,542778.0,140882.0,2.0,55.972632371737426,1.0
Karnataka,Kolar,S. MUNISWAMY,MALE,44.0,SC,BJP,Lotus,707930.0,1235.0,709165.0,43.508096205982845,56.32348047364254,1629961.0,2019,1.0,True,56.34773640480203,499144.0,210021.0,2.0,58.34773640480203,1.0
Karnataka,Koppal,KARADI SANGANNA AMARAPPA,MALE,64.0,GENERAL,BJP,Lotus,584997.0,1786.0,586783.0,33.78737635264264,49.28352876257635,1736693.0,2019,1.0,True,49.29512150658589,548386.0,38397.0,2.0,51.29512150658589,1.0
Karnataka,Mandya,SUMALATHA AMBAREESH,FEMALE,55.0,GENERAL,IND,Man Blowing Turha,702167.0,1493.0,703660.0,41.10153948238439,51.00382568558635,1712004.0,2019,1.0,True,51.01906163673407,577784.0,125876.0,0.0,51.01906163673407,1.0
Karnataka,Mysore,PRATHAP SIMHA,MALE,42.0,GENERAL,BJP,Lotus,685105.0,3869.0,688974.0,36.331910060100206,52.27011849605076,1896333.0,2019,1.0,True,52.272577256701425,550327.0,138647.0,2.0,54.272577256701425,1.0
Karnataka,Raichur,RAJA AMARESHWARA NAIK,MALE,62.0,ST,BJP,Lotus,596804.0,1533.0,598337.0,31.030793422272744,53.18730766016986,1928204.0,2019,1.0,True,53.214601760073286,480621.0,117716.0,2.0,55.214601760073286,1.0
Karnataka,Shimoga,B.Y.RAGHAVENDRA.,MALE,46.0,GENERAL,BJP,Lotus,728902.0,970.0,729872.0,43.53109858361942,56.8406477232107,1676668.0,2019,1.0,True,56.862346396047926,506512.0,223360.0,2.0,58.862346396047926,1.0
Karnataka,Tumkur,G. S. BASAVARAJ,MALE,78.0,GENERAL,BJP,Lotus,594011.0,2116.0,596127.0,37.060013863460455,47.863656180924615,1608545.0,2019,1.0,True,47.88714857437555,582788.0,13339.0,2.0,49.88714857437555,1.0
Karnataka,Udupi Chikmagalur,SHOBHA KARANDLAJE,FEMALE,52.0,GENERAL,BJP,Lotus,717482.0,1434.0,718916.0,47.49062957869106,62.426332228515754,1513806.0,2019,1.0,True,62.45947044861392,369317.0,349599.0,2.0,64.45947044861393,1.0
Karnataka,Uttara Kannada,ANANTKUMAR HEGDE,MALE,51.0,GENERAL,BJP,Lotus,783211.0,2831.0,786042.0,50.49739849505236,68.091546184565,1556599.0,2019,1.0,True,68.14526476401845,306393.0,479649.0,2.0,70.14526476401845,1.0
Kerala,Alappuzha,Adv. A M ARIFF,MALE,54.0,GENERAL,CPIM,"Hammer, Sickle and Star",443003.0,2967.0,445970.0,32.87164968552393,40.91047525391887,1356701.0,2019,1.0,True,40.96248098698665,435496.0,10474.0,0.0,40.96248098698665,1.0
Kerala,Alathur,RAMYA HARIDAS,FEMALE,32.0,SC,INC,Hand,532493.0,1322.0,533815.0,42.13905338989607,52.36684010610413,1266794.0,2019,1.0,True,52.39937844971696,374847.0,158968.0,-1.0,51.39937844971696,1.0
Kerala,Attingal,Adv. ADOOR PRAKASH,MALE,63.0,GENERAL,INC,Hand,379469.0,1526.0,380995.0,28.207017050292063,37.87045946117879,1350710.0,2019,1.0,True,37.9141755101066,342748.0,38247.0,-1.0,36.9141755101066,1.0
Kerala,Chalakudy,BENNY BEHANAN,MALE,66.0,GENERAL,INC,Hand,472935.0,509.0,473444.0,38.485218221146695,47.80171904611417,1230197.0,2019,1.0,True,47.811808237328115,341170.0,132274.0,-1.0,46.811808237328115,1.0
Kerala,Ernakulam,HIBI EDEN,MALE,35.0,GENERAL,INC,Hand,490854.0,409.0,491263.0,39.42809308716408,50.78231116716112,1245972.0,2019,1.0,True,50.7921294702353,322110.0,169153.0,-1.0,49.7921294702353,1.0
Kerala,Idukki,Adv. DEAN KURIAKOSE,MALE,37.0,GENERAL,INC,Hand,497697.0,796.0,498493.0,41.39650603600259,54.21000718822827,1204191.0,2019,1.0,True,54.2254570612109,327440.0,171053.0,-1.0,53.2254570612109,1.0
Kerala,Kannur,K. SUDHAKARAN,MALE,70.0,GENERAL,INC,Hand,527685.0,2056.0,529741.0,41.82551024436461,50.224509028714024,1266550.0,2019,1.0,True,50.26759229561927,435182.0,94559.0,-1.0,49.26759229561927,1.0
Kerala,Kasaragod,Rajmohan Unnithan,MALE,65.0,GENERAL,INC,Hand,473983.0,978.0,474961.0,34.822796067560304,43.17438703243981,1363937.0,2019,1.0,True,43.17627091834833,434523.0,40438.0,-1.0,42.17627091834833,1.0
Kerala,Kollam,N.K.Premachandran,MALE,58.0,GENERAL,RSP,Spade & Stoker,497264.0,2413.0,499677.0,38.533916342772535,51.56534921471966,1296720.0,2019,1.0,True,51.61296653421105,350821.0,148856.0,0.0,51.61296653421105,1.0
Kerala,Kottayam,Thomas Chazhikadan,MALE,66.0,GENERAL,KEC(M),Two Leaves,420294.0,752.0,421046.0,34.89240887115086,46.23586720664845,1206698.0,2019,1.0,True,46.25156123158516,314787.0,106259.0,0.0,46.25156123158516,1.0
Kerala,Kozhikode,M.K.RAGHAVAN,MALE,66.0,GENERAL,INC,Hand,491835.0,1609.0,493444.0,37.438165010652305,45.821547764750456,1318024.0,2019,1.0,True,45.850883624033976,408219.0,85225.0,-1.0,44.850883624033976,1.0
Kerala,Malappuram,P.K. Kunhalikutty,MALE,67.0,GENERAL,IUML,Ladder,589153.0,720.0,589873.0,43.03933328663655,57.003630656774895,1370544.0,2019,1.0,True,57.013603088289585,329720.0,260153.0,0.0,57.013603088289585,1.0
Kerala,Mavelikkara,KODIKUNNIL SURESH,MALE,56.0,SC,INC,Hand,437997.0,2418.0,440415.0,33.66824605420678,45.29340984820437,1308102.0,2019,1.0,True,45.355213766754034,379277.0,61138.0,-1.0,44.355213766754034,1.0
Kerala,Palakkad,V K SREEKANDAN,MALE,49.0,GENERAL,INC,Hand,398714.0,560.0,399274.0,30.179212553193096,38.80688986212111,1323010.0,2019,1.0,True,38.83047783173142,387637.0,11637.0,-1.0,37.83047783173142,1.0
Kerala,Pathanamthitta,ANTO ANTONY,MALE,62.0,GENERAL,INC,Hand,380089.0,838.0,380927.0,27.54868771519757,37.07758974788247,1382741.0,2019,1.0,True,37.10738753868529,336684.0,44243.0,-1.0,36.10738753868529,1.0
Kerala,Ponnani,E. T. Mohammed Basheer,MALE,72.0,GENERAL,IUML,Ladder,521438.0,386.0,521824.0,38.459820622448504,51.29166887826013,1356803.0,2019,1.0,True,51.29676141418411,328551.0,193273.0,0.0,51.29676141418411,1.0
Kerala,Thiruvananthapuram,Dr. SHASHI THAROOR,MALE,63.0,GENERAL,INC,Hand,414057.0,2074.0,416131.0,30.342920184596046,41.149428242562806,1371427.0,2019,1.0,True,41.19374764893385,316142.0,99989.0,-1.0,40.19374764893385,1.0
Kerala,Thrissur,T. N. PRATHAPAN,MALE,58.0,GENERAL,INC,Hand,414541.0,548.0,415089.0,31.043743596263585,39.83113301513642,1337110.0,2019,1.0,True,39.84080532197426,321456.0,93633.0,-1.0,38.84080532197426,1.0
Kerala,Vadakara,K. MURALEEDHARAN,MALE,62.0,GENERAL,INC,Hand,525004.0,1751.0,526755.0,40.86774570456333,49.4173174273781,1288926.0,2019,1.0,True,49.431832578060266,442092.0,84663.0,-1.0,48.431832578060266,1.0
Kerala,Wayanad,Rahul Gandhi,MALE,48.0,GENERAL,INC,Hand,705034.0,1333.0,706367.0,51.9510119667951,64.64069387669194,1359679.0,2019,1.0,True,64.6739553395587,274597.0,431770.0,-1.0,63.6739553395587,1.0
Lakshadweep,Lakshadweep,MOHAMMED FAIZAL PP,MALE,43.0,ST,NCP,Clock,22796.0,55.0,22851.0,41.40499012484372,48.592268107004635,55189.0,2019,1.0,True,48.609840668808104,22028.0,823.0,0.0,48.609840668808104,1.0
Madhya Pradesh,BALAGHAT,DR DHAL SINGH BISEN,MALE,66.0,GENERAL,BJP,Lotus,692859.0,3243.0,696102.0,39.37841010338147,50.70931647155667,1767725.0,2019,1.0,True,50.73563174827152,454036.0,242066.0,2.0,52.73563174827152,1.0
Madhya Pradesh,BETUL,DURGA DAS (D.D.) UIKEY,MALE,55.0,ST,BJP,Lotus,810237.0,1011.0,811248.0,46.69222538716512,59.72366189219751,1737437.0,2019,1.0,True,59.74473011517413,451007.0,360241.0,2.0,61.74473011517413,1.0
Madhya Pradesh,BHIND,SANDHYA RAY,FEMALE,45.0,SC,BJP,Lotus,522990.0,4704.0,527694.0,29.892020433527023,54.81299281097145,1765334.0,2019,1.0,True,54.928816565645214,327809.0,199885.0,2.0,56.928816565645214,1.0
Madhya Pradesh,BHOPAL,SADHVI PRAGYA SINGH THAKUR,FEMALE,49.0,GENERAL,BJP,Lotus,865212.0,1270.0,866482.0,40.43575388230968,61.51068845839583,2142861.0,2019,1.0,True,61.5419253754029,501660.0,364822.0,2.0,63.5419253754029,1.0
Madhya Pradesh,CHHINDWARA,NAKUL KAMAL NATH,MALE,44.0,GENERAL,INC,Hand,586551.0,754.0,587305.0,38.77156001882778,47.04167794706835,1514783.0,2019,1.0,True,47.05852659108628,549769.0,37536.0,-1.0,46.05852659108628,1.0
Madhya Pradesh,DAMOH,PRAHALAD SINGH PATEL,MALE,59.0,GENERAL,BJP,Lotus,704221.0,303.0,704524.0,39.83113756002029,60.50506481851245,1768777.0,2019,1.0,True,60.51436748535078,351113.0,353411.0,2.0,62.51436748535078,1.0
Madhya Pradesh,DEWAS,MAHENDRA SINGH SOLANKY,MALE,35.0,SC,BJP,Lotus,860708.0,1721.0,862429.0,48.987647280351126,61.615450783598725,1760503.0,2019,1.0,True,61.64848393004447,490180.0,372249.0,2.0,63.64848393004447,1.0
Madhya Pradesh,DHAR,CHATTARSINGH DARBAR,MALE,65.0,ST,BJP,Lotus,721025.0,1122.0,722147.0,40.43034435498454,53.72422022744079,1786151.0,2019,1.0,True,53.725898944448915,566118.0,156029.0,2.0,55.725898944448915,1.0
Madhya Pradesh,GUNA,"KRISHNA PAL SINGH ""Dr. K. P. YADAV""",MALE,43.0,GENERAL,BJP,Lotus,610855.0,3194.0,614049.0,36.643802917425546,52.095134753590166,1675724.0,2019,1.0,True,52.1076896835856,488500.0,125549.0,2.0,54.1076896835856,1.0
Madhya Pradesh,GWALIOR,VIVEK NARAYAN SHEJWALKAR,MALE,71.0,GENERAL,BJP,Lotus,624801.0,2449.0,627250.0,31.350837488454296,52.40674148291235,2000744.0,2019,1.0,True,52.441442827331585,480408.0,146842.0,2.0,54.441442827331585,1.0
Madhya Pradesh,HOSHANGABAD,UDAY PRATAP SINGH,MALE,54.0,GENERAL,BJP,Lotus,876911.0,1016.0,877927.0,51.45688427861472,69.32987655412917,1706141.0,2019,1.0,True,69.35370089638027,324245.0,553682.0,2.0,71.35370089638027,1.0
Madhya Pradesh,INDORE,SHANKAR LALWANI,MALE,57.0,GENERAL,BJP,Lotus,1066824.0,1745.0,1068569.0,45.459801410715656,65.57267296475504,2350580.0,2019,1.0,True,65.59227503640028,520815.0,547754.0,2.0,67.59227503640028,1.0
Madhya Pradesh,JABALPUR,RAKESH SINGH,MALE,56.0,GENERAL,BJP,Lotus,825674.0,780.0,826454.0,45.412230279472475,65.3809154628736,1819893.0,2019,1.0,True,65.40611424903824,371710.0,454744.0,2.0,67.40611424903824,1.0
Madhya Pradesh,KHAJURAHO,V.D. SHARMA (VISHNU DATT SHARMA),MALE,49.0,GENERAL,BJP,Lotus,810410.0,725.0,811135.0,44.03328818546275,64.46194755530408,1842095.0,2019,1.0,True,64.48926404634186,318753.0,492382.0,2.0,66.48926404634186,1.0
Madhya Pradesh,KHANDWA,NANDKUMAR SINGH CHOUHAN (NANDU BHAIYA),MALE,66.0,GENERAL,BJP,Lotus,837969.0,940.0,838909.0,43.94367894062769,57.14031751394266,1909055.0,2019,1.0,True,57.14101807868198,565566.0,273343.0,2.0,59.14101807868198,1.0
Madhya Pradesh,KHARGONE,GAJENDRA UMRAO SINGH PATEL,MALE,43.0,ST,BJP,Lotus,772221.0,1329.0,773550.0,42.169446435726414,54.17009219875042,1834385.0,2019,1.0,True,54.18508034774276,571040.0,202510.0,2.0,56.18508034774276,1.0
Madhya Pradesh,MANDLA,FAGGAN SINGH KULASTE,MALE,59.0,ST,BJP,Lotus,735365.0,1901.0,737266.0,37.783962932802126,48.5704554423093,1951267.0,2019,1.0,True,48.59209559368728,639592.0,97674.0,2.0,50.59209559368728,1.0
Madhya Pradesh,MANDSOUR,Sudheer Gupta,MALE,59.0,GENERAL,BJP,Lotus,845944.0,1842.0,847786.0,48.145723007027755,61.81293222557208,1760875.0,2019,1.0,True,61.85207639784134,471052.0,376734.0,2.0,63.85207639784134,1.0
