state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes
Haryana,Bhiwani-Mahendragarh,Dharambir Singh S/o Bhale Ram,MALE,64.0,GENERAL,BJP,Lotus,725725.0,10974.0,736699.0,44.53191256572954,63.18682638222979,1654317.0,2019,1.0,True,63.44754826180008,292236.0,444463.0
Haryana,Bhiwani-Mahendragarh,Shruti Choudhry,FEMALE,43.0,GENERAL,INC,Hand,290463.0,1773.0,292236.0,17.665054520989628,25.06514247289233,1654317.0,2019,2.0,False,25.168566421069404,84956.0,
Haryana,Faridabad,KRISHAN PAL,MALE,62.0,GENERAL,BJP,Lotus,910787.0,2435.0,913222.0,44.07833514173073,68.7601411611992,2071816.0,2019,1.0,True,68.8032426853111,274983.0,638239.0
Haryana,Faridabad,AVTAR SINGH BHADANA,MALE,62.0,GENERAL,INC,Hand,274755.0,228.0,274983.0,13.272558953111666,20.70457117429282,2071816.0,2019,2.0,False,20.717549602763516,86752.0,
Haryana,Gurgaon,RAO INDERJIT SINGH,MALE,69.0,GENERAL,BJP,Lotus,877241.0,4305.0,881546.0,40.98826071916114,60.87600243353192,2150728.0,2019,1.0,True,60.94300139162632,495290.0,386256.0
Haryana,Gurgaon,CAPT. AJAY SINGH,MALE,60.0,GENERAL,INC,Hand,494733.0,557.0,495290.0,23.028946477657797,34.20272480994074,2150728.0,2019,2.0,False,34.240367671407505,26756.0,
Haryana,Hisar,BRIJENDRA SINGH,MALE,46.0,GENERAL,BJP,Lotus,599951.0,3338.0,603289.0,36.97038332116898,51.044947109600145,1631817.0,2019,1.0,True,51.13186294410651,289221.0,314068.0
Haryana,Hisar,DUSHYANT CHAUTALA,MALE,31.0,GENERAL,JNJP,Chappals,288425.0,796.0,289221.0,17.72386241839618,24.47130752920352,1631817.0,2019,2.0,False,24.512975593053127,184369.0,
Haryana,Karnal,Sanjay Bhatia,MALE,51.0,GENERAL,BJP,Lotus,909432.0,2162.0,911594.0,47.87298346333591,70.04319717489554,1904193.0,2019,1.0,True,70.08369198030017,255452.0,656142.0
Haryana,Karnal,Kuldip Sharma,MALE,62.0,GENERAL,INC,Hand,255163.0,289.0,255452.0,13.41523679585,19.627898828559005,1904193.0,2019,2.0,False,19.639246510784012,67183.0,
Haryana,Kurukshetra,NAYAB SINGH,MALE,49.0,GENERAL,BJP,Lotus,686588.0,2041.0,688629.0,41.5503805808723,55.93312025601767,1657335.0,2019,1.0,True,55.97690460591025,304038.0,384591.0
Haryana,Kurukshetra,NIRMAL SINGH,MALE,66.0,GENERAL,INC,Hand,303722.0,316.0,304038.0,18.344993619274316,24.695146466964214,1657335.0,2019,2.0,False,24.71447778494914,75625.0,
Haryana,Rohtak,ARVIND KUMAR SHARMA,MALE,56.0,GENERAL,BJP,Lotus,566242.0,7603.0,573845.0,33.03402790690178,46.844719239441176,1737133.0,2019,1.0,True,47.014471095905115,566342.0,7503.0
Haryana,Rohtak,DEEPENDER SINGH HOODA,MALE,41.0,GENERAL,INC,Hand,563606.0,2736.0,566342.0,32.602109337627,46.23222644355809,1737133.0,2019,2.0,False,46.39975880141344,38364.0,
Haryana,Sirsa,Sunita Duggal,FEMALE,51.0,SC,BJP,Lotus,712877.0,1474.0,714351.0,39.61246547395984,52.13038452444546,1803349.0,2019,1.0,True,52.161979019865846,404433.0,309918.0
Haryana,Sirsa,Ashok Tanwar,MALE,43.0,SC,INC,Hand,404099.0,334.0,404433.0,22.426773741522023,29.513849360293538,1803349.0,2019,2.0,False,29.531736724581336,95914.0,
Haryana,Sonipat,RAMESH CHANDER KAUSHIK,MALE,62.0,GENERAL,BJP,Lotus,583988.0,3676.0,587664.0,36.89940606965543,51.95297512434293,1592611.0,2019,1.0,True,52.02721126980023,422800.0,164864.0
Haryana,Sonipat,BHUPINDER SINGH HOODA,MALE,72.0,GENERAL,INC,Hand,421229.0,1571.0,422800.0,26.5476001358775,37.378021935276266,1592611.0,2019,2.0,False,37.431431778825214,51162.0,
Himachal Pradesh,Hamirpur,ANURAG SINGH THAKUR,MALE,44.0,GENERAL,BJP,Lotus,668812.0,13880.0,682692.0,50.114331310482726,68.81372299002003,1362269.0,2019,1.0,True,69.04491967252076,283120.0,399572.0
Himachal Pradesh,Hamirpur,RAM LAL THAKUR,MALE,68.0,GENERAL,INC,Hand,281000.0,2120.0,283120.0,20.78297311323975,28.537819767822786,1362269.0,2019,2.0,False,28.633699615176507,8026.0,
Himachal Pradesh,Kangra,Kishan Kapoor,MALE,67.0,ST,BJP,Lotus,712133.0,13085.0,725218.0,50.809128601634654,71.83534147684725,1427338.0,2019,1.0,True,72.01846296235608,247595.0,477623.0
Himachal Pradesh,Kangra,Pawan Kajal,MALE,45.0,GENERAL,INC,Hand,245474.0,2121.0,247595.0,17.346627077818987,24.52513778334238,1427338.0,2019,2.0,False,24.58765686616239,11327.0,
Himachal Pradesh,Mandi,RAM SWAROOP SHARMA,MALE,60.0,GENERAL,BJP,Lotus,638441.0,8748.0,647189.0,50.50395563816953,68.62008931790132,1281462.0,2019,1.0,True,68.74962156259328,241730.0,405459.0
Himachal Pradesh,Mandi,AASHRAY SHARMA,MALE,32.0,GENERAL,INC,Hand,240184.0,1546.0,241730.0,18.86361046991639,25.630123798173777,1281462.0,2019,2.0,False,25.67850507398252,14838.0,
Himachal Pradesh,Shimla,SURESH KUMAR KASHYAP,MALE,48.0,SC,BJP,Lotus,601305.0,4877.0,606182.0,48.14464472215935,66.23861251009399,1259085.0,2019,1.0,True,66.35041106296252,278668.0,327514.0
Himachal Pradesh,Shimla,DHANI RAM SHANDIL,MALE,78.0,SC,INC,Hand,277647.0,1021.0,278668.0,22.13258040561201,30.45056050981862,1259085.0,2019,2.0,False,30.501955435980676,8357.0,
Jammu & Kashmir,Anantnag,HASNAIN MASOODI,MALE,65.0,GENERAL,JKN,Plough,40032.0,148.0,40180.0,2.874560284565729,32.02486749292631,1397779.0,2019,1.0,True,32.17076607737638,33504.0,6676.0
Jammu & Kashmir,Anantnag,GHULAM AHMAD MIR,MALE,60.0,GENERAL,INC,Hand,32879.0,625.0,33504.0,2.3969454398728267,26.703861634718844,1397779.0,2019,2.0,False,26.82551883166795,30524.0,
Jammu & Kashmir,Baramulla,MOHAMMAD AKBAR LONE,MALE,71.0,GENERAL,JKN,Plough,132969.0,457.0,133426.0,10.125381525007247,29.260151886297997,1317738.0,2019,1.0,True,29.28899132916255,103193.0,30233.0
Jammu & Kashmir,Baramulla,RAJA AIJAZ ALI,MALE,67.0,GENERAL,JPC,Apple,103052.0,141.0,103193.0,7.831071123394787,22.63009348704712,1317738.0,2019,2.0,False,22.652398199978048,102168.0,
Jammu & Kashmir,Jammu,Jugal Kishore,MALE,56.0,GENERAL,BJP,Lotus,840214.0,17852.0,858066.0,41.91203838026827,57.80608426239249,2047302.0,2019,1.0,True,58.024675495927426,555191.0,302875.0
Jammu & Kashmir,Jammu,Raman Bhalla,MALE,56.0,GENERAL,INC,Hand,551187.0,4004.0,555191.0,27.118177972766112,37.402038686676725,2047302.0,2019,2.0,False,37.54347289516126,14276.0,
Jammu & Kashmir,Ladakh,Jamyang Tsering Namgyal,MALE,33.0,ST,BJP,Lotus,41315.0,1599.0,42914.0,23.94326905909659,33.697683549273656,179232.0,2019,1.0,True,33.9439672219322,31984.0,10930.0
Jammu & Kashmir,Ladakh,Sajjad Hussain,MALE,37.0,ST,IND,Battery torch,31552.0,432.0,31984.0,17.84502767362971,25.115037298782884,179232.0,2019,2.0,False,25.298593643712525,29365.0,
Jammu & Kashmir,Srinagar,Farooq Abdullah,MALE,83.0,GENERAL,JKN,Plough,106596.0,154.0,106750.0,8.245338004790407,57.12741420184842,1294671.0,2019,1.0,True,57.13689303759527,36700.0,70050.0
Jammu & Kashmir,Srinagar,Aga Syed Mohsin,MALE,58.0,GENERAL,PDP,Ink Pot & Pen,36620.0,80.0,36700.0,2.83469700024176,19.64005715417177,1294671.0,2019,2.0,False,19.64331592018498,28773.0,
Jammu & Kashmir,Udhampur,DR. JITENDRA SINGH,MALE,62.0,GENERAL,BJP,Lotus,715406.0,8905.0,724311.0,42.96500922995155,61.243193425102305,1685816.0,2019,1.0,True,61.37589047921276,367059.0,357252.0
Jammu & Kashmir,Udhampur,VIKRAMADITYA SINGH,MALE,54.0,GENERAL,INC,Hand,366123.0,936.0,367059.0,21.773372657514223,31.036205905232183,1685816.0,2019,2.0,False,31.10345277568525,24319.0,
Jharkhand,Chatra,SUNIL KUMAR SINGH,MALE,55.0,GENERAL,BJP,Lotus,526205.0,1872.0,528077.0,37.052366725651794,57.03046365054063,1425218.0,2019,1.0,True,57.03163390165854,150206.0,377871.0
Jharkhand,Chatra,MANOJ KUMAR YADAV,MALE,62.0,GENERAL,INC,Hand,149254.0,952.0,150206.0,10.539159623299732,16.221721118498074,1425218.0,2019,2.0,False,16.22205398423435,83425.0,
Jharkhand,Dhanbad,PASHUPATI NATH SINGH,MALE,69.0,GENERAL,BJP,Lotus,824704.0,2530.0,827234.0,39.91220833007661,66.0063115143246,2072634.0,2019,1.0,True,66.02991498359297,341040.0,486194.0
Jharkhand,Dhanbad,KIRTI AZAD,MALE,58.0,GENERAL,INC,Hand,340141.0,899.0,341040.0,16.454424659636,27.21212193749925,2072634.0,2019,2.0,False,27.22185283245678,11110.0,
Jharkhand,Dumka,SUNIL SOREN,MALE,39.0,ST,BJP,Lotus,483748.0,1175.0,484923.0,34.705454201923345,47.264325557685765,1397253.0,2019,1.0,True,47.26492444208786,437333.0,47590.0
Jharkhand,Dumka,SHIBU SOREN,MALE,72.0,ST,JMM,Bow & Arrow,436158.0,1175.0,437333.0,31.29948549045878,42.6258381003157,1397253.0,2019,2.0,False,42.626378210626456,16562.0,
Jharkhand,Giridih,Chandra Prakash Choudhary,MALE,50.0,GENERAL,AJSUP,Banana,646864.0,1413.0,648277.0,39.30349766856451,58.5533565278967,1649413.0,2019,1.0,True,58.56594616764747,399930.0,248347.0
Jharkhand,Giridih,Jagarnath Mahto,MALE,52.0,GENERAL,JMM,Bow & Arrow,398268.0,1662.0,399930.0,24.24680780374594,36.12228087098837,1649413.0,2019,2.0,False,36.130047573533,19708.0,
Jharkhand,Godda,Nishikant Dubey,MALE,47.0,GENERAL,BJP,Lotus,635383.0,2227.0,637610.0,37.140181014768466,53.38583639708191,1716766.0,2019,1.0,True,53.39956249225316,453383.0,184227.0
Jharkhand,Godda,Pradeep Yadav,MALE,53.0,GENERAL,JVM,Comb,450677.0,2706.0,453383.0,26.409132054106383,37.960870537190736,1716766.0,2019,2.0,False,37.97063070125189,18683.0,
Jharkhand,Hazaribagh,JAYANT SINHA,MALE,55.0,GENERAL,BJP,Lotus,727359.0,1439.0,728798.0,43.70694437364502,67.39505558627756,1667465.0,2019,1.0,True,67.42329977269551,249250.0,479548.0
Jharkhand,Hazaribagh,GOPAL PRASAD SAHU,MALE,74.0,GENERAL,INC,Hand,249022.0,228.0,249250.0,14.947839984647354,23.049209252604538,1667465.0,2019,2.0,False,23.058868806369336,32109.0,
Jharkhand,Jamshedpur,Bidyut Baran Mahato,MALE,56.0,GENERAL,BJP,Lotus,678984.0,648.0,679632.0,39.901390200900735,59.38622559586588,1703279.0,2019,1.0,True,59.39665765329577,377542.0,302090.0
Jharkhand,Jamshedpur,Champai Soren,MALE,62.0,ST,JMM,Bow & Arrow,377352.0,190.0,377542.0,22.16559941148808,32.98960964744803,1703279.0,2019,2.0,False,32.995404753955945,9542.0,
Jharkhand,Khunti,ARJUN MUNDA,MALE,50.0,ST,BJP,Lotus,381566.0,1072.0,382638.0,31.815868771327654,45.944089698547366,1202664.0,2019,1.0,True,45.96931438518844,381193.0,1445.0
Jharkhand,Khunti,KALI CHARAN MUNDA,MALE,57.0,ST,INC,Hand,380468.0,725.0,381193.0,31.695718837514057,45.7705857349724,1202664.0,2019,2.0,False,45.79571516272074,21245.0,
Jharkhand,Kodarma,ANNPURNA DEVI,FEMALE,50.0,GENERAL,BJP,Lotus,751996.0,1020.0,753016.0,41.50849583132363,62.25016760894167,1814125.0,2019,1.0,True,62.2563435220468,297416.0,455600.0
Jharkhand,Kodarma,BABU LAL MARANDI,MALE,61.0,ST,JVM,Comb,297232.0,184.0,297416.0,16.394460139185558,24.586723057120963,1814125.0,2019,2.0,False,24.58916233513374,68207.0,
Jharkhand,Lohardaga,SUDARSHAN BHAGAT,MALE,52.0,ST,BJP,Lotus,369527.0,2068.0,371595.0,30.10606941989134,45.40688957399309,1234286.0,2019,1.0,True,45.452265916457705,361232.0,10363.0
Jharkhand,Lohardaga,SUKHDEO BHAGAT,MALE,57.0,ST,INC,Hand,360068.0,1164.0,361232.0,29.26647470683456,44.140587291520795,1234286.0,2019,2.0,False,44.184698183597334,19546.0,
Jharkhand,Palamau,VISHNU DAYAL RAM,MALE,68.0,SC,BJP,Lotus,753240.0,2419.0,755659.0,40.163842501571935,62.429177826649465,1881441.0,2019,1.0,True,62.46421772486313,278053.0,477606.0
Jharkhand,Palamau,GHURAN RAM,MALE,51.0,SC,RJD,Hurricane Lamp,276967.0,1086.0,278053.0,14.778725455648091,22.971499290332495,1881441.0,2019,2.0,False,22.98439260440406,53597.0,
Jharkhand,Rajmahal,VIJAY KUMAR HANSDAK,MALE,36.0,ST,JMM,Bow & Arrow,506589.0,1241.0,507830.0,34.91593992447932,48.46385895731557,1454436.0,2019,1.0,True,48.47292577627983,408635.0,99195.0
Jharkhand,Rajmahal,HEMLAL MURMU,MALE,63.0,ST,BJP,Lotus,407626.0,1009.0,408635.0,28.09577045672687,38.99735936242965,1454436.0,2019,2.0,False,39.00465514953845,35586.0,
Jharkhand,Ranchi,SANJAY SETH,MALE,60.0,GENERAL,BJP,Lotus,703983.0,2527.0,706510.0,36.87500619794056,57.178860064712765,1915959.0,2019,1.0,True,57.210715459873704,423730.0,282780.0
Jharkhand,Ranchi,SUBODH KANT SAHAY,MALE,67.0,GENERAL,INC,Hand,422600.0,1130.0,423730.0,22.115817718437608,34.29307210827977,1915959.0,2019,2.0,False,34.31217740982051,29539.0,
Jharkhand,Singhbhum,GEETA KORA,FEMALE,35.0,ST,INC,Hand,431545.0,270.0,431815.0,34.0034033720314,49.096889652945485,1269917.0,2019,1.0,True,49.10733070329763,359660.0,72155.0
Jharkhand,Singhbhum,LAXMAN GILUWA,MALE,57.0,ST,BJP,Lotus,359159.0,501.0,359660.0,28.321535974398326,40.89294566557061,1269917.0,2019,2.0,False,40.90164204751577,24270.0,
Karnataka,Bagalkot,Gaddigoudar Parvatagouda Chandanagouda,MALE,68.0,GENERAL,BJP,Lotus,661662.0,2976.0,664638.0,39.00434856602954,55.17032427936536,1704010.0,2019,1.0,True,55.17440040909404,496451.0,168187.0
Karnataka,Bagalkot,Veena Kashappanavar,FEMALE,38.0,GENERAL,INC,Hand,495636.0,815.0,496451.0,29.134277381001283,41.20944432731082,1704010.0,2019,2.0,False,41.21248899024002,11328.0,
Karnataka,Bangalore North,D.V. Sadananda Gowda,MALE,66.0,GENERAL,BJP,Lotus,821934.0,2566.0,824500.0,28.937439677108017,52.841589310937984,2849250.0,2019,1.0,True,52.8708994593638,676982.0,147518.0
Karnataka,Bangalore North,Krishna Byregowda,MALE,46.0,GENERAL,INC,Hand,675834.0,1148.0,676982.0,23.760007019391068,43.38727084887498,2849250.0,2019,2.0,False,43.411336880289895,11632.0,
Karnataka,Bangalore Rural,D.K. SURESH,MALE,52.0,GENERAL,INC,Hand,877712.0,546.0,878258.0,35.16607686695832,54.11911581292858,2497458.0,2019,1.0,True,54.14974727265328,671388.0,206870.0
Karnataka,Bangalore Rural,ASHWATHNARAYANGOWDA,MALE,59.0,GENERAL,BJP,Lotus,670483.0,905.0,671388.0,26.882854486441815,41.37158434925784,2497458.0,2019,2.0,False,41.39500069671115,19972.0,
Karnataka,Bangalore South,TEJASVI SURYA,MALE,28.0,GENERAL,BJP,Lotus,736605.0,2624.0,739229.0,33.36640353438902,62.13799439670426,2215489.0,2019,1.0,True,62.198956491887614,408037.0,331192.0
Karnataka,Bangalore South,B.K.HARIPRASAD,MALE,64.0,GENERAL,INC,Hand,407372.0,665.0,408037.0,18.41746901022754,34.29870962806927,2215489.0,2019,2.0,False,34.332359269022646,9938.0,
Karnataka,Bangalore central,P. C. Mohan,MALE,55.0,GENERAL,BJP,Lotus,601170.0,1683.0,602853.0,27.342541353772216,50.33477026969484,2204817.0,2019,1.0,True,50.35381554483084,531885.0,70968.0
Karnataka,Bangalore central,Rizwan Arshad,MALE,39.0,GENERAL,INC,Hand,531196.0,689.0,531885.0,24.123770816353467,44.409349020236505,2204817.0,2019,2.0,False,44.42615228100773,28906.0,
Karnataka,Belgaum,ANGADI SURESH CHANNABASAPPA,MALE,63.0,GENERAL,BJP,Lotus,756986.0,5005.0,761991.0,42.824121167842186,63.12355961436186,1779350.0,2019,1.0,True,63.22375249848784,370687.0,391304.0
Karnataka,Belgaum,Dr.SADHUNAVAR,MALE,69.0,GENERAL,INC,Hand,369944.0,743.0,370687.0,20.83271981341501,30.70782062093772,1779350.0,2019,2.0,False,30.756561616091215,8151.0,
Karnataka,Bellary,Y. DEVENDRAPPA,MALE,67.0,ST,BJP,Lotus,614274.0,2114.0,616388.0,35.187305835246676,50.44153569806503,1751734.0,2019,1.0,True,50.44397123884753,560681.0,55707.0
Karnataka,Bellary,V. S. UGRAPPA,MALE,65.0,ST,INC,Hand,559970.0,711.0,560681.0,32.007199723245655,45.8828054354186,1751734.0,2019,2.0,False,45.88502086051037,9961.0,
Karnataka,Bidar,BHAGWANTH KHUBA,MALE,50.0,GENERAL,BJP,Lotus,583833.0,1638.0,585471.0,32.98251642869818,52.35576858587711,1775095.0,2019,1.0,True,52.406757449870966,468637.0,116834.0
Karnataka,Bidar,ESHWAR B. KHANDRE,MALE,57.0,GENERAL,INC,Hand,467297.0,1340.0,468637.0,26.400671513355626,41.90788326455057,1775095.0,2019,2.0,False,41.94869701665015,15188.0,
Karnataka,Bijapur,JIGAJINAGI RAMESH CHANDAPPA,MALE,66.0,SC,BJP,Lotus,633868.0,1999.0,635867.0,35.37336440461574,57.15694390886055,1797587.0,2019,1.0,True,57.21552268674069,377829.0,258038.0
Karnataka,Bijapur,DR. SUNITA DEVANAND CHAVAN,FEMALE,42.0,SC,JD(S),A lady farmer carrying paddy on her head,377342.0,487.0,377829.0,21.01867670382574,33.96237099918831,1797587.0,2019,2.0,False,33.9971782168418,23706.0,
Karnataka,Chamarajanagar,V. SRINIVAS PRASAD,MALE,71.0,SC,BJP,Lotus,567010.0,1527.0,568537.0,33.71439685993217,44.741151704735486,1686333.0,2019,1.0,True,44.74351084241393,566720.0,1817.0
Karnataka,Chamarajanagar,R. DHRUVANARAYANA,MALE,58.0,SC,INC,Hand,565754.0,966.0,566720.0,33.60664827172332,44.59816246630861,1686333.0,2019,2.0,False,44.600514064366656,87631.0,
Karnataka,Chikkballapur,B.N.Bache Gowda,MALE,76.0,GENERAL,BJP,Lotus,744475.0,1437.0,745912.0,41.23840378597729,53.740560970671915,1808780.0,2019,1.0,True,53.78023782898318,563802.0,182110.0
Karnataka,Chikkballapur,M.Veerappa Moily,MALE,79.0,GENERAL,INC,Hand,563396.0,406.0,563802.0,31.17029157774854,40.620121081825694,1808780.0,2019,2.0,False,40.65011107001412,23446.0,
Karnataka,Chikkodi,ANNASAHEB SHANKAR JOLLE,MALE,55.0,GENERAL,BJP,Lotus,641232.0,3785.0,645017.0,39.999665127908735,52.8926602502864,1612556.0,2019,1.0,True,52.97667691402974,526140.0,118877.0
Karnataka,Chikkodi,PRAKASH BABANNA HUKKERI,MALE,72.0,GENERAL,INC,Hand,524871.0,1269.0,526140.0,32.62770409213695,43.144512879638334,1612556.0,2019,2.0,False,43.21304522446325,15575.0,
Karnataka,Chitradurga,A NARAYANASWAMY,MALE,62.0,SC,BJP,Lotus,624200.0,1995.0,626195.0,35.56646955952773,50.23601972232785,1760633.0,2019,1.0,True,50.25843733697178,546017.0,80178.0
Karnataka,Chitradurga,B N CHANDRAPPA,MALE,64.0,SC,INC,Hand,545159.0,858.0,546017.0,31.01253924014829,43.80380038283009,1760633.0,2019,2.0,False,43.82334764637425,8907.0,
Karnataka,Dakshina Kannada,NALIN KUMAR KATEEL,MALE,52.0,GENERAL,BJP,Lotus,772754.0,1531.0,774285.0,44.88671146728998,57.55280979553974,1724976.0,2019,1.0,True,57.565988792890025,499664.0,274621.0
Karnataka,Dakshina Kannada,MITHUN M RAI,MALE,34.0,GENERAL,INC,Hand,499387.0,277.0,499664.0,28.966431996735025,37.14015789235045,1724976.0,2019,2.0,False,37.14866260383528,46839.0,
Karnataka,Davanagere,G M SIDDESHWAR,MALE,67.0,GENERAL,BJP,Lotus,651353.0,1643.0,652996.0,39.98594053876639,54.633730050827246,1633064.0,2019,1.0,True,54.66295436243184,483294.0,169702.0
Karnataka,Davanagere,H B MANJAPPA,MALE,51.0,GENERAL,INC,Hand,482683.0,611.0,483294.0,29.59430861252223,40.43539919262064,1633064.0,2019,2.0,False,40.457028627491034,7736.0,
Karnataka,Dharwad,Pralhad Joshi,MALE,56.0,GENERAL,BJP,Lotus,682557.0,2280.0,684837.0,39.64757938784619,56.40520270348182,1727311.0,2019,1.0,True,56.43462532086806,479765.0,205072.0
Karnataka,Dharwad,Vinay Kulkarni,MALE,52.0,GENERAL,INC,Hand,479119.0,646.0,479765.0,27.77525297992081,39.5148656907205,1727311.0,2019,2.0,False,39.53547781014499,6344.0,
Karnataka,Gulbarga,DR. UMESH G JADHAV,MALE,60.0,SC,BJP,Lotus,617692.0,2500.0,620192.0,31.87394161165403,52.09635514010841,1945765.0,2019,1.0,True,52.14497532708741,524740.0,95452.0
Karnataka,Gulbarga,MALLIKARJUN KHARGE,MALE,77.0,SC,INC,Hand,523552.0,1188.0,524740.0,26.968313234126423,44.07835218161551,1945765.0,2019,2.0,False,44.119489372864926,10865.0,
Karnataka,Hassan,PRAJWAL REVANNA,MALE,28.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,675512.0,1094.0,676606.0,40.93202718210961,52.9155290763014,1652999.0,2019,1.0,True,52.96113191478703,535282.0,141324.0
Karnataka,Hassan,MANJU A,MALE,60.0,GENERAL,BJP,Lotus,533389.0,1893.0,535282.0,32.382475730475335,41.86296047481217,1652999.0,2019,2.0,False,41.89903816048192,38761.0,
Karnataka,Haveri,UDASI. S.C.,MALE,52.0,GENERAL,BJP,Lotus,681147.0,2513.0,683660.0,40.014983816307776,53.92116653836933,1708510.0,2019,1.0,True,53.972632371737426,542778.0,140882.0
Karnataka,Haveri,D.R. PATIL,MALE,72.0,GENERAL,INC,Hand,541969.0,809.0,542778.0,31.76908534336937,42.80961725325896,1708510.0,2019,2.0,False,42.85047750850847,7479.0,
Karnataka,Kolar,S. MUNISWAMY,MALE,44.0,SC,BJP,Lotus,707930.0,1235.0,709165.0,43.508096205982845,56.32348047364254,1629961.0,2019,1.0,True,56.34773640480203,499144.0,210021.0
Karnataka,Kolar,K.H. MUNIYAPPA,MALE,71.0,SC,INC,Hand,498259.0,885.0,499144.0,30.62306398742056,39.64313994280009,1629961.0,2019,2.0,False,39.660212418884896,13889.0,
Karnataka,Koppal,KARADI SANGANNA AMARAPPA,MALE,64.0,GENERAL,BJP,Lotus,584997.0,1786.0,586783.0,33.78737635264264,49.28352876257635,1736693.0,2019,1.0,True,49.29512150658589,548386.0,38397.0
Karnataka,Koppal,K.RAJASHEKAR BASAVARAJ HITNAL,MALE,38.0,GENERAL,INC,Hand,547573.0,813.0,548386.0,31.576450184344612,46.058589297907744,1736693.0,2019,2.0,False,46.06942345383321,10813.0,
Karnataka,Mandya,SUMALATHA AMBAREESH,FEMALE,55.0,GENERAL,IND,Man Blowing Turha,702167.0,1493.0,703660.0,41.10153948238439,51.00382568558635,1712004.0,2019,1.0,True,51.01906163673407,577784.0,125876.0
Karnataka,Mandya,NIKHIL KUMARASWAMY,MALE,31.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,576545.0,1239.0,577784.0,33.74898656778839,41.879877241737226,1712004.0,2019,2.0,False,41.89238767120308,18323.0,
Karnataka,Mysore,PRATHAP SIMHA,MALE,42.0,GENERAL,BJP,Lotus,685105.0,3869.0,688974.0,36.331910060100206,52.27011849605076,1896333.0,2019,1.0,True,52.272577256701425,550327.0,138647.0
Karnataka,Mysore,C.H.VIJAYASHANKAR,MALE,62.0,GENERAL,INC,Hand,548911.0,1416.0,550327.0,29.02058868352763,41.75144127583353,1896333.0,2019,2.0,False,41.753405243084245,24597.0,
Karnataka,Raichur,RAJA AMARESHWARA NAIK,MALE,62.0,ST,BJP,Lotus,596804.0,1533.0,598337.0,31.030793422272744,53.18730766016986,1928204.0,2019,1.0,True,53.214601760073286,480621.0,117716.0
Karnataka,Raichur,B. V NAIK,MALE,53.0,ST,INC,Hand,479959.0,662.0,480621.0,24.925837722564623,42.72330976512985,1928204.0,2019,2.0,False,42.74523406128684,14921.0,
Karnataka,Shimoga,B.Y.RAGHAVENDRA.,MALE,46.0,GENERAL,BJP,Lotus,728902.0,970.0,729872.0,43.53109858361942,56.8406477232107,1676668.0,2019,1.0,True,56.862346396047926,506512.0,223360.0
Karnataka,Shimoga,S.MADHUBANGARAPPA,MALE,52.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,506212.0,300.0,506512.0,30.209439197265052,39.44591676291035,1676668.0,2019,2.0,False,39.46097507200581,7350.0,
Karnataka,Tumkur,G. S. BASAVARAJ,MALE,78.0,GENERAL,BJP,Lotus,594011.0,2116.0,596127.0,37.060013863460455,47.863656180924615,1608545.0,2019,1.0,True,47.88714857437555,582788.0,13339.0
Karnataka,Tumkur,H. D. DEVEGOWDA,MALE,86.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,581624.0,1164.0,582788.0,36.23075512341899,46.792654012263654,1608545.0,2019,2.0,False,46.81562073746564,17227.0,
Karnataka,Udupi Chikmagalur,SHOBHA KARANDLAJE,FEMALE,52.0,GENERAL,BJP,Lotus,717482.0,1434.0,718916.0,47.49062957869106,62.426332228515754,1513806.0,2019,1.0,True,62.45947044861392,369317.0,349599.0
Karnataka,Udupi Chikmagalur,PRAMOD MADHWARAJ,MALE,50.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,368932.0,385.0,369317.0,24.396587145248468,32.0692622498856,1513806.0,2019,2.0,False,32.08628580761973,15947.0,
Karnataka,Uttara Kannada,ANANTKUMAR HEGDE,MALE,51.0,GENERAL,BJP,Lotus,783211.0,2831.0,786042.0,50.49739849505236,68.091546184565,1556599.0,2019,1.0,True,68.14526476401845,306393.0,479649.0
Karnataka,Uttara Kannada,ANAND ASNOTIKAR,MALE,39.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,306130.0,263.0,306393.0,19.683489453610083,26.54155008272767,1556599.0,2019,2.0,False,26.5624891632278,16017.0,
Kerala,Alappuzha,Adv. A M ARIFF,MALE,54.0,GENERAL,CPIM,"Hammer, Sickle and Star",443003.0,2967.0,445970.0,32.87164968552393,40.91047525391887,1356701.0,2019,1.0,True,40.96248098698665,435496.0,10474.0
Kerala,Alappuzha,Adv. SHANIMOL OSMAN,FEMALE,52.0,GENERAL,INC,Hand,433790.0,1706.0,435496.0,32.099629911085785,39.949656549051845,1356701.0,2019,2.0,False,40.00044088146902,187729.0,
Kerala,Alathur,RAMYA HARIDAS,FEMALE,32.0,SC,INC,Hand,532493.0,1322.0,533815.0,42.13905338989607,52.36684010610413,1266794.0,2019,1.0,True,52.39937844971696,374847.0,158968.0
