state,constituency,winning_party,alliance_2019,winner_vote_share,margin_votes,party_type,ideology,effective_num_parties,top2_margin_pct
Karnataka,Tumkur,BJP,NDA,47.88714857437555,13339.0,national,centre-right,2.2278779059970177,1.0715278369099082
Karnataka,Udupi Chikmagalur,BJP,NDA,62.45947044861392,349599.0,national,centre-right,2.0264811581022246,30.37318464099419
Karnataka,Uttara Kannada,BJP,NDA,68.14526476401845,479649.0,national,centre-right,1.8681268501171229,41.582775600790654
Kerala,Alappuzha,CPIM,OTHER,40.96248098698665,10474.0,unknown,unknown,2.796552234687702,0.9620401055176302
Kerala,Alathur,INC,INDIA,52.39937844971696,158968.0,national,centre-left,2.3932314040377762,15.60432807881871
Kerala,Attingal,INC,INDIA,37.9141755101066,38247.0,national,centre-left,3.1137591284795465,3.8060958037114645
Kerala,Chalakudy,INC,INDIA,47.811808237328115,132274.0,national,centre-left,2.690824543228083,13.357987687634306
Kerala,Ernakulam,INC,INDIA,50.7921294702353,169153.0,national,centre-left,2.5691453577510757,17.488882892216004
Kerala,Idukki,INC,INDIA,54.2254570612109,171053.0,national,centre-left,2.3349030317063377,18.606935517030948
Kerala,Kannur,INC,INDIA,50.26759229561927,94559.0,national,centre-left,2.339074268169631,8.972787192007907
Kerala,Kasaragod,INC,INDIA,43.17627091834833,40438.0,national,centre-left,2.7167306573733176,3.6760113849266958
Kerala,Kollam,RSP,INDIA,51.61296653421105,148856.0,national,far-left,2.444086200376728,15.375732215844472
Kerala,Kottayam,KEC(M),OTHER,46.25156123158516,106259.0,unknown,unknown,2.7573145094207145,11.672464872975887
Kerala,Kozhikode,INC,INDIA,45.850883624033976,85225.0,national,centre-left,2.655524733765286,7.919118596757272
Kerala,Malappuram,IUML,INDIA,57.013603088289585,260153.0,regional,muslim_minority,2.3076985031230097,25.144836065098417
Kerala,Mavelikkara,INC,INDIA,45.355213766754034,61138.0,national,centre-left,2.6507711152596674,6.296168521217055
