state,constituency,actual_winner,actual_party,actual_vote_share,actual_margin_votes,sim_winner,sim_party,sim_vote_share,flipped
Rajasthan,Bikaner (SC),ARJUN RAM MEGHWAL,BJP,59.816678458854966,264081.0,ARJUN RAM MEGHWAL,BJP,59.81667845885495,False
Tamil Nadu,Namakkal,CHINRAJ A.K.P,DMK,55.239668575924306,265151.0,CHINRAJ A.K.P,DMK,55.23966857592432,False
Bihar,Supaul,Dileshwar Kamait,JD(U),53.778746044535275,266853.0,Dileshwar Kamait,JD(U),53.77874604453526,False
Bihar,Darbhanga,Gopal Jee Thakur,BJP,60.7948633983975,267979.0,Gopal Jee Thakur,BJP,60.79486339839752,False
Andhra Pradesh,Rajampet,P.V.MIDHUN REDDY,YSRCP,57.353592180039435,268284.0,P.V.MIDHUN REDDY,YSRCP,57.35359218003945,False
Uttar Pradesh,Shahjahanpur,Arun Kumar Sagar,BJP,58.08590262503193,268418.0,Arun Kumar Sagar,BJP,57.23051288268564,False
Gujarat,Sabarkantha,RATHOD DIPSINH SHANKARSINH,BJP,57.61737361831916,268986.0,RATHOD DIPSINH SHANKARSINH,BJP,57.61737361831914,False
Maharashtra,Kolhapur,Sanjay Sadashivrao Mandlik,SHS,56.28612347578844,270568.0,Sanjay Sadashivrao Mandlik,SHS,56.28612347578844,False
Odisha,Jagatsinghpur,RAJASHREE MALLICK,BJD,50.43850015050562,271655.0,RAJASHREE MALLICK,BJD,50.438500150505625,False
Madhya Pradesh,KHANDWA,NANDKUMAR SINGH CHOUHAN (NANDU BHAIYA),BJP,57.14101807868198,273343.0,NANDKUMAR SINGH CHOUHAN (NANDU BHAIYA),BJP,57.141018078681974,False
Rajasthan,Jodhpur,Gajendra Singh Shekhawat,BJP,58.599227628295935,274440.0,Gajendra Singh Shekhawat,BJP,58.59922762829592,False
Karnataka,Dakshina Kannada,NALIN KUMAR KATEEL,BJP,57.565988792890025,274621.0,NALIN KUMAR KATEEL,BJP,57.565988792890046,False
Uttar Pradesh,Akbarpur,Devendra Singh 'Bhole',BJP,56.69307158587515,275142.0,Devendra Singh 'Bhole',BJP,55.80925672028078,False
Maharashtra,Akola,Dhotre Sanjay Shamrao,BJP,49.52869291788752,275596.0,Dhotre Sanjay Shamrao,BJP,48.2700431335553,False
Bihar,Ujiarpur,Nityanand Rai,BJP,56.11420388658019,277278.0,Nityanand Rai,BJP,56.11420388658019,False
Gujarat,Surendranagar,Dr. MUNJAPARA MAHENDRABHAI,BJP,58.62751756940076,277437.0,Dr. MUNJAPARA MAHENDRABHAI,BJP,58.62751756940076,False
Bihar,Bhagalpur,AJAY KUMAR MANDAL,JD(U),59.30391609545352,277630.0,AJAY KUMAR MANDAL,JD(U),59.3039160954535,False
Maharashtra,Hingoli,Hemant Patil,SHS,50.652604370047584,277856.0,Hemant Patil,SHS,50.15109343569067,False
Rajasthan,Kota,OM BIRLA,BJP,58.52458680618039,279677.0,OM BIRLA,BJP,58.52458680618038,False
Maharashtra,Ahmadnagar,Dr. SUJAY RADHAKRISHNA VIKHEPATIL,BJP,58.536447590416,281474.0,Dr. SUJAY RADHAKRISHNA VIKHEPATIL,BJP,57.90502293443248,False
Gujarat,Mahesana,SHARDABEN ANILBHAI PATEL,BJP,60.95774434394578,281519.0,SHARDABEN ANILBHAI PATEL,BJP,60.95774434394578,False
Telangana,Hyderabad,ASADUDDIN OWAISI,AIMIM,58.94606502998159,282186.0,ASADUDDIN OWAISI,AIMIM,58.9460650299816,False
Jharkhand,Ranchi,SANJAY SETH,BJP,57.210715459873704,282780.0,SANJAY SETH,BJP,57.210715459873704,False
Bihar,Patna Sahib,RAVI SHANKAR PRASAD,BJP,61.84620553098134,284657.0,RAVI SHANKAR PRASAD,BJP,61.84620553098134,False
Bihar,Gopalganj (SC),DR. ALOK KUMAR SUMAN,JD(U),55.4359746935239,286434.0,DR. ALOK KUMAR SUMAN,JD(U),55.435974693523896,False
Madhya Pradesh,SIDHI,Riti Pathak,BJP,54.44291555735731,286524.0,Riti Pathak,BJP,54.44291555735732,False
Tamil Nadu,Kancheepuram,Selvam.G,DMK,55.26804846753264,286632.0,Selvam.G,DMK,55.26804846753265,False
Maharashtra,Latur,Sudhakar Tukaram Shrangare,BJP,56.223662223703016,289111.0,Sudhakar Tukaram Shrangare,BJP,54.99865550120907,False
Uttar Pradesh,Bulandshahr,BHOLA SINGH,BJP,60.63576144795124,290057.0,BHOLA SINGH,BJP,59.832409640766585,False
Maharashtra,Nashik,Godse Hemant Tukaram,SHS,50.266046634416426,292204.0,Godse Hemant Tukaram,SHS,50.266046634416426,False
Uttar Pradesh,Mathura,HEMA MALINI,BJP,60.875499101775496,293471.0,HEMA MALINI,BJP,60.0770398997709,False
Bihar,Purvi Champaran,RADHA MOHAN SINGH,BJP,57.81338803281969,293648.0,RADHA MOHAN SINGH,BJP,57.8133880328197,False
Bihar,Paschim Champaran,DR. SANJAY JAISWAL,BJP,59.599619324419315,293906.0,DR. SANJAY JAISWAL,BJP,59.599619324419315,False
West Bengal,Jadavpur,MIMI CHAKRABORTY,AITC,47.91390318283742,295239.0,MIMI CHAKRABORTY,AITC,47.91390318283741,False
Rajasthan,Sikar,Sumedhanand Saraswati,BJP,58.18553410064591,297156.0,Sumedhanand Saraswati,BJP,58.18553410064591,False
Uttarakhand,Tehri Garhwal,MALA RAJYA LAXMI SHAH,BJP,64.53064770012408,300586.0,MALA RAJYA LAXMI SHAH,BJP,64.53064770012406,False
Tamil Nadu,Chennai central,DAYANIDHI MARAN,DMK,57.15335158189573,301520.0,DAYANIDHI MARAN,DMK,57.15335158189573,False
Bihar,Madhepura,Dinesh Chandra Yadav,JD(U),54.41890951943476,301527.0,Dinesh Chandra Yadav,JD(U),54.41890951943476,False
Uttar Pradesh,Gorakhpur,Ravindra Shyamnarayan Shukla alias Ravi Kishan,BJP,60.53527035753629,301664.0,Ravindra Shyamnarayan Shukla alias Ravi Kishan,BJP,58.5352703575363,False
Jharkhand,Jamshedpur,Bidyut Baran Mahato,BJP,59.39665765329577,302090.0,Bidyut Baran Mahato,BJP,59.39665765329576,False
Rajasthan,Jhunjhunu,NARENDRA KUMAR,BJP,61.56863595531671,302547.0,NARENDRA KUMAR,BJP,61.56863595531672,False
Uttarakhand,Garhwal,Tirath Singh Rawat,BJP,68.25402808891953,302669.0,Tirath Singh Rawat,BJP,68.25402808891954,False
Jammu & Kashmir,Jammu,Jugal Kishore,BJP,58.024675495927426,302875.0,Jugal Kishore,BJP,58.024675495927426,False
Tamil Nadu,Tiruvannamalai,ANNADURAI C N,DMK,57.849719855973056,304187.0,ANNADURAI C N,DMK,57.849719855973056,False
Rajasthan,Banswara,KANAKMAL KATARA,BJP,49.435530756679825,305464.0,KANAKMAL KATARA,BJP,49.435530756679825,False
Gujarat,Kachchh,CHAVDA VINOD LAKHAMSHI,BJP,62.25911309443529,305513.0,CHAVDA VINOD LAKHAMSHI,BJP,62.25911309443531,False
Madhya Pradesh,SAGAR,RAJBAHADUR SINGH,BJP,62.30684310747945,305542.0,RAJBAHADUR SINGH,BJP,62.30684310747945,False
Tripura,Tripura West,Pratima Bhoumik,BJP,51.77426416491011,305689.0,Pratima Bhoumik,BJP,51.77426416491011,False
Haryana,Sirsa,Sunita Duggal,BJP,52.161979019865846,309918.0,Sunita Duggal,BJP,52.161979019865846,False
Madhya Pradesh,REWA,JANARDAN MISHRA,BJP,57.61346398868592,312808.0,JANARDAN MISHRA,BJP,57.61346398868592,False
Haryana,Hisar,BRIJENDRA SINGH,BJP,51.13186294410651,314068.0,BRIJENDRA SINGH,BJP,51.1318629441065,False
Telangana,Medak,Kotha Prabhakar Reddy,TRS,51.820212254493256,316427.0,Kotha Prabhakar Reddy,TRS,51.820212254493256,False
West Bengal,Jaynagar,PRATIMA MONDAL,AITC,56.1316184180836,316775.0,PRATIMA MONDAL,AITC,56.13161841808358,False
Rajasthan,BHARATPUR,RANJEETA KOLI,BJP,61.73647123248492,318399.0,RANJEETA KOLI,BJP,61.73647123248492,False
West Bengal,Diamond harbour,ABHISHEK BANERJEE,AITC,56.14803953436546,320594.0,ABHISHEK BANERJEE,AITC,56.148039534365466,False
Gujarat,Ahmedabad West,DR. KIRIT P. SOLANKI,BJP,64.3537166607825,321546.0,DR. KIRIT P. SOLANKI,BJP,64.3537166607825,False
Bihar,Jhanjharpur,Ramprit Mandal,JD(U),56.799225316388856,322951.0,Ramprit Mandal,JD(U),56.799225316388856,False
Rajasthan,Barmer,KAILASH CHOUDHARY,BJP,59.51931804838881,323808.0,KAILASH CHOUDHARY,BJP,59.51931804838881,False
Maharashtra,Pune,Girish Bhalchandra Bapat,BJP,61.12953954460626,324628.0,Girish Bhalchandra Bapat,BJP,59.929185471966086,False
Himachal Pradesh,Shimla,SURESH KUMAR KASHYAP,BJP,66.35041106296252,327514.0,SURESH KUMAR KASHYAP,BJP,66.35041106296252,False
Tamil Nadu,Arakkonam,S. JAGATHRAKSHAKAN,DMK,57.05906320560922,328956.0,S. JAGATHRAKSHAKAN,DMK,57.05906320560923,False
Gujarat,Bhavnagar,DR.BHARATIBEN DHIRUBHAI SHIYAL,BJP,63.50584233428312,329519.0,DR.BHARATIBEN DHIRUBHAI SHIYAL,BJP,63.50584233428312,False
Rajasthan,Alwar,Balak Nath,BJP,60.06293879782629,329971.0,Balak Nath,BJP,60.062938797826305,False
Karnataka,Bangalore South,TEJASVI SURYA,BJP,62.198956491887614,331192.0,TEJASVI SURYA,BJP,62.1989564918876,False
Tamil Nadu,Sivaganga,KARTI P CHIDAMBARAM,INC,52.2010792388526,332244.0,KARTI P CHIDAMBARAM,INC,52.2010792388526,False
Maharashtra,Jalna,Danve Raosaheb Dadarao,BJP,57.77638169117958,332815.0,Danve Raosaheb Dadarao,BJP,56.55917757907495,False
Gujarat,Bharuch,Mansukhbhai Dhanjibhai Vasava,BJP,55.473700232664335,334214.0,Mansukhbhai Dhanjibhai Vasava,BJP,55.473700232664335,False
Rajasthan,Churu,RAHUL KASWAN,BJP,59.694810835713355,334402.0,RAHUL KASWAN,BJP,59.69481083571334,False
Maharashtra,Raver,Khadse Raksha Nikhil,BJP,59.96371358434944,335882.0,Khadse Raksha Nikhil,BJP,58.757501089798446,False
Uttar Pradesh,Gautam Buddha Nagar,Dr. MAHESH SHARMA,BJP,59.64397911772983,336922.0,Dr. MAHESH SHARMA,BJP,58.82038685482635,False
Uttar Pradesh,Kushi Nagar,VIJAY KUMAR DUBEY,BJP,56.69256122539091,337560.0,VIJAY KUMAR DUBEY,BJP,54.692561225390925,False
Uttarakhand,Nainital-udhamsingh Nagar,Ajay Bhatt,BJP,61.35495045964865,339096.0,Ajay Bhatt,BJP,61.35495045964864,False
Bihar,Sheohar,RAMA DEVI,BJP,60.59156306399126,340360.0,RAMA DEVI,BJP,60.59156306399126,False
Uttar Pradesh,Maharajganj,PANKAJ CHOUDHARY,BJP,59.201200408177904,340424.0,PANKAJ CHOUDHARY,BJP,57.2012004081779,False
Haryana,Ambala,RATTAN LAL KATARIA,BJP,56.715404164150016,342345.0,RATTAN LAL KATARIA,BJP,56.71540416415001,False
Maharashtra,Kalyan,Dr. SHRIKANT EKNATH SHINDE,SHS,62.868114921381576,344343.0,Dr. SHRIKANT EKNATH SHINDE,SHS,62.868114921381576,False
Assam,Gauhati,QUEEN OJA,BJP,57.203798482444014,345606.0,QUEEN OJA,BJP,57.203798482444014,False
Tamil Nadu,Thoothukkudi,KANIMOZHI KARUNANIDHI,DMK,56.810654690026766,347209.0,KANIMOZHI KARUNANIDHI,DMK,56.810654690026766,False
Uttar Pradesh,Lucknow,Rajnath Singh,BJP,56.70015092548222,347302.0,Rajnath Singh,BJP,54.70015092548222,False
Madhya Pradesh,TIKAMGARH,Dr Virendra Kumar,BJP,61.2966758820912,348059.0,Dr Virendra Kumar,BJP,61.2966758820912,False
Chhattisgarh,RAIPUR,Sunil Kumar Soni,BJP,60.01088630259625,348238.0,Sunil Kumar Soni,BJP,60.01088630259625,False
Karnataka,Udupi Chikmagalur,SHOBHA KARANDLAJE,BJP,62.45947044861392,349599.0,SHOBHA KARANDLAJE,BJP,62.45947044861391,False
Telangana,Warangal,DAYAKAR PASUNOORI,TRS,57.69329672348101,350298.0,DAYAKAR PASUNOORI,TRS,57.693296723481026,False
West Bengal,Basirhat,Nusrat Jahan Ruhi,AITC,54.56336567971708,350369.0,Nusrat Jahan Ruhi,AITC,54.56336567971708,False
Assam,Lakhimpur,PRADAN BARUAH,BJP,60.48711854028041,350551.0,PRADAN BARUAH,BJP,60.487118540280406,False
Madhya Pradesh,DAMOH,PRAHALAD SINGH PATEL,BJP,60.51436748535078,353411.0,PRAHALAD SINGH PATEL,BJP,60.5143674853508,False
Gujarat,Valsad,Dr.K.C.PATEL,BJP,61.24992760102731,353797.0,Dr.K.C.PATEL,BJP,61.24992760102732,False
Bihar,Valmiki Nagar,BAIDYANATH PRASAD MAHTO,JD(U),58.39219447916364,354616.0,BAIDYANATH PRASAD MAHTO,JD(U),58.39219447916363,False
Tamil Nadu,Thiruvallur,Dr.K.Jayakumar,INC,54.48785638859557,356955.0,Dr.K.Jayakumar,INC,54.48785638859557,False
Jammu & Kashmir,Udhampur,DR. JITENDRA SINGH,BJP,61.37589047921276,357252.0,DR. JITENDRA SINGH,BJP,61.37589047921277,False
Madhya Pradesh,BETUL,DURGA DAS (D.D.) UIKEY,BJP,59.74473011517413,360241.0,DURGA DAS (D.D.) UIKEY,BJP,59.744730115174136,False
Assam,Dibrugarh,RAMESWAR TELI,BJP,64.93569271118427,364566.0,RAMESWAR TELI,BJP,64.93569271118427,False
Madhya Pradesh,BHOPAL,SADHVI PRAGYA SINGH THAKUR,BJP,61.5419253754029,364822.0,SADHVI PRAGYA SINGH THAKUR,BJP,61.54192537540288,False
Madhya Pradesh,UJJAIN,ANIL FIROJIYA,BJP,63.20607164328297,365637.0,ANIL FIROJIYA,BJP,63.20607164328298,False
Uttar Pradesh,Jhansi,Anurag Sharma,BJP,58.6051025063546,365683.0,Anurag Sharma,BJP,56.6051025063546,False
NCT OF Delhi,NORTH EAST DELHI,MANOJ TIWARI,BJP,53.904377426914586,366102.0,MANOJ TIWARI,BJP,53.90437742691459,False
NCT OF Delhi,SOUTH DELHI,RAMESH BIDHURI,BJP,56.58059234637488,367043.0,RAMESH BIDHURI,BJP,56.58059234637487,False
Gujarat,Kheda,Chauhan Devusinh,BJP,65.04192027729006,367145.0,Chauhan Devusinh,BJP,65.04192027729006,False
Tamil Nadu,Thanjavur,"PALANIMANICKAM,S.S.",DMK,55.60472157421052,368129.0,"PALANIMANICKAM,S.S.",DMK,55.60472157421052,False
Gujarat,Banaskantha,PARBATBHAI SAVABHAI PATEL,BJP,61.620516096366785,368296.0,PARBATBHAI SAVABHAI PATEL,BJP,61.62051609636677,False
Gujarat,Rajkot,KUNDARIA MOHANBHAI KALYANJIBHAI,BJP,63.470543500176944,368407.0,KUNDARIA MOHANBHAI KALYANJIBHAI,BJP,63.47054350017696,False
Madhya Pradesh,DEWAS,MAHENDRA SINGH SOLANKY,BJP,61.64848393004447,372249.0,MAHENDRA SINGH SOLANKY,BJP,61.64848393004447,False
Madhya Pradesh,MANDSOUR,Sudheer Gupta,BJP,61.85207639784134,376734.0,Sudheer Gupta,BJP,61.85207639784134,False
Jharkhand,Chatra,SUNIL KUMAR SINGH,BJP,57.03163390165854,377871.0,SUNIL KUMAR SINGH,BJP,57.03163390165854,False
Gujarat,Chhota Udaipur,RATHVA GITABEN VAJESINGBHAI,BJP,62.02599843077944,377943.0,RATHVA GITABEN VAJESINGBHAI,BJP,62.02599843077944,False
Andhra Pradesh,Kadapa,Y.S.Avinash Reddy,YSRCP,63.79027911437648,380726.0,Y.S.Avinash Reddy,YSRCP,63.79027911437648,False
Haryana,Kurukshetra,NAYAB SINGH,BJP,55.97690460591025,384591.0,NAYAB SINGH,BJP,55.97690460591025,False
Haryana,Gurgaon,RAO INDERJIT SINGH,BJP,60.94300139162632,386256.0,RAO INDERJIT SINGH,BJP,60.943001391626325,False
NCT OF Delhi,EAST DELHI,GAUTAM GAMBHIR,BJP,55.34618995866661,391222.0,GAUTAM GAMBHIR,BJP,55.34618995866661,False
Karnataka,Belgaum,ANGADI SURESH CHANNABASAPPA,BJP,63.22375249848784,391304.0,ANGADI SURESH CHANNABASAPPA,BJP,63.22375249848785,False
Chhattisgarh,DURG,VIJAY BAGHEL,BJP,61.018422466731224,391978.0,VIJAY BAGHEL,BJP,61.018422466731224,False
Rajasthan,Jaipur Rural,COL. RAJYAVARDHAN RATHORE,BJP,64.23877940898869,393171.0,COL. RAJYAVARDHAN RATHORE,BJP,64.23877940898869,False
Himachal Pradesh,Hamirpur,ANURAG SINGH THAKUR,BJP,69.04491967252076,399572.0,ANURAG SINGH THAKUR,BJP,69.04491967252078,False
Tamil Nadu,Kallakurichi,Gautham Sigamani Pon,DMK,59.92427607680332,399919.0,Gautham Sigamani Pon,DMK,59.92427607680332,False
Uttar Pradesh,Unnao,Swami Sakshi Ji Maharaj,BJP,56.868535158712966,400956.0,Swami Sakshi Ji Maharaj,BJP,54.86853515871296,False
Madhya Pradesh,SHAHDOL,HIMADRI SINGH,BJP,60.42510530286995,403333.0,HIMADRI SINGH,BJP,60.425105302869945,False
Tamil Nadu,Perambalur,"Dr.PAARIVENDHAR, T. R",DMK,61.99831877450087,403518.0,"Dr.PAARIVENDHAR, T. R",DMK,61.99831877450087,False
Himachal Pradesh,Mandi,RAM SWAROOP SHARMA,BJP,68.74962156259328,405459.0,RAM SWAROOP SHARMA,BJP,68.74962156259328,False
Rajasthan,Ganganagar,NIHAL CHAND,BJP,61.79905149938178,406978.0,NIHAL CHAND,BJP,61.7990514993818,False
Bihar,Muzaffarpur,Ajay Nishad,BJP,63.02682390656336,409988.0,Ajay Nishad,BJP,63.026823906563365,False
Maharashtra,Jalgaon,Unmesh Bhaiyyasaheb Patil,BJP,65.5967184825187,411617.0,Unmesh Bhaiyyasaheb Patil,BJP,65.07281064215098,False
Maharashtra,Thane,RAJAN BABURAO VICHARE,SHS,63.30265745592977,412145.0,RAJAN BABURAO VICHARE,SHS,63.30265745592977,False
West Bengal,Darjeeling,RAJU BISTA,BJP,59.18762378972121,413443.0,RAJU BISTA,BJP,59.18762378972121,False
Rajasthan,Ajmer,Bhagirath Chaudhary,BJP,64.5751037462744,416424.0,Bhagirath Chaudhary,BJP,64.5751037462744,False
Tamil Nadu,Karur,Jothimani S,INC,63.06373026700448,420546.0,Jothimani S,INC,63.063730267004495,False
Bihar,Begusarai,Giriraj Singh,BJP,56.47816487352255,422217.0,Giriraj Singh,BJP,56.47816487352254,False
Gujarat,Panchmahal,Ratansinh Magansinh Rathod,BJP,67.56041473650795,428541.0,Ratansinh Magansinh Rathod,BJP,67.56041473650795,False
Rajasthan,Jaipur,Ramcharan Bohra,BJP,63.44839756001769,430626.0,Ramcharan Bohra,BJP,63.448397560017696,False
Madhya Pradesh,RAJGARH,RODMAL NAGAR,BJP,65.3657894089559,431019.0,RODMAL NAGAR,BJP,65.3657894089559,False
Kerala,Wayanad,Rahul Gandhi,INC,64.6739553395587,431770.0,Rahul Gandhi,INC,64.6739553395587,False
Gujarat,Ahmedabad East,Patel Hasmukhbhai Somabhai,BJP,67.16733833945288,434330.0,Patel Hasmukhbhai Somabhai,BJP,67.16733833945288,False
Rajasthan,Udaipur,ARJUNLAL MEENA,BJP,59.92005599105683,437914.0,ARJUNLAL MEENA,BJP,59.92005599105683,False
Haryana,Bhiwani-Mahendragarh,Dharambir Singh S/o Bhale Ram,BJP,63.44754826180008,444463.0,Dharambir Singh S/o Bhale Ram,BJP,63.447548261800094,False
Rajasthan,JHALAWAR-BARAN,DUSHYANT SINGH,BJP,64.77996420093031,453928.0,DUSHYANT SINGH,BJP,64.77996420093031,False
Madhya Pradesh,JABALPUR,RAKESH SINGH,BJP,65.40611424903824,454744.0,RAKESH SINGH,BJP,65.40611424903825,False
Bihar,Madhubani,ASHOK KUMAR YADAV,BJP,61.82816786827545,454940.0,ASHOK KUMAR YADAV,BJP,61.82816786827545,False
Jharkhand,Kodarma,ANNPURNA DEVI,BJP,62.2563435220468,455600.0,ANNPURNA DEVI,BJP,62.256343522046784,False
Tamil Nadu,Tiruchirappalli,Thirunavukkarasar. SU,INC,59.27941285916292,459286.0,Thirunavukkarasar. SU,INC,59.27941285916292,False
Tamil Nadu,Chennai North,Dr. KALANIDHI VEERASWAMY,DMK,61.848055298285274,461518.0,Dr. KALANIDHI VEERASWAMY,DMK,61.848055298285274,False
Maharashtra,Mumbai North,Gopal Shetty,BJP,71.39899712960428,465247.0,Gopal Shetty,BJP,70.25024837146158,False
Jharkhand,Palamau,VISHNU DAYAL RAM,BJP,62.46421772486313,477606.0,VISHNU DAYAL RAM,BJP,62.46421772486313,False
Himachal Pradesh,Kangra,Kishan Kapoor,BJP,72.01846296235608,477623.0,Kishan Kapoor,BJP,72.01846296235608,False
Uttar Pradesh,Varanasi,NARENDRA MODI,BJP,63.61897864732441,479505.0,NARENDRA MODI,BJP,61.6189786473244,False
Jharkhand,Hazaribagh,JAYANT SINHA,BJP,67.42329977269551,479548.0,JAYANT SINHA,BJP,67.42329977269551,False
Karnataka,Uttara Kannada,ANANTKUMAR HEGDE,BJP,68.14526476401845,479649.0,ANANTKUMAR HEGDE,BJP,68.14526476401845,False
Rajasthan,Pali,P. P. CHAUDHARY,BJP,66.19721002883514,481597.0,P. P. CHAUDHARY,BJP,66.19721002883514,False
Jharkhand,Dhanbad,PASHUPATI NATH SINGH,BJP,66.02991498359297,486194.0,PASHUPATI NATH SINGH,BJP,66.02991498359296,False
Madhya Pradesh,KHAJURAHO,V.D. SHARMA (VISHNU DATT SHARMA),BJP,64.48926404634186,492382.0,V.D. SHARMA (VISHNU DATT SHARMA),BJP,64.48926404634186,False
Uttar Pradesh,Fatehpur Sikri,RAJKUMAR CHAHAR,BJP,64.32496328885571,495065.0,RAJKUMAR CHAHAR,BJP,63.596901315158895,False
Uttar Pradesh,Ghaziabad,Vijay Kumar Singh,BJP,61.95672423474341,501500.0,Vijay Kumar Singh,BJP,59.9567242347434,False
Madhya Pradesh,VIDISHA,Ramakant Bhargava,BJP,68.22844180815905,503084.0,Ramakant Bhargava,BJP,68.22844180815906,False
Tamil Nadu,Sriperumbudur,Baalu.T.R.,DMK,56.38976046039828,507955.0,Baalu.T.R.,DMK,56.38976046039828,False
Tamil Nadu,Dindigul,"VELUSAMY, P.",DMK,64.35287910996634,538972.0,"VELUSAMY, P.",DMK,64.35287910996634,False
Madhya Pradesh,INDORE,SHANKAR LALWANI,BJP,65.59227503640028,547754.0,SHANKAR LALWANI,BJP,65.59227503640028,False
Gujarat,Surat,Darshana Vikram Jardosh,BJP,74.47042901053152,548230.0,Darshana Vikram Jardosh,BJP,74.47042901053149,False
Rajasthan,Rajsamand,Diya Kumari,BJP,69.60862043239275,551916.0,Diya Kumari,BJP,69.60862043239277,False
Madhya Pradesh,HOSHANGABAD,UDAY PRATAP SINGH,BJP,69.35370089638027,553682.0,UDAY PRATAP SINGH,BJP,69.35370089638029,False
NCT OF Delhi,NORTH WEST DELHI,HANS RAJ HANS,BJP,60.49080445514561,553897.0,HANS RAJ HANS,BJP,60.49080445514562,False
Gujarat,Gandhinagar,AMIT SHAH,BJP,69.66988295212953,557014.0,AMIT SHAH,BJP,69.66988295212951,False
Rajasthan,Chittorgarh,Chandra Prakash Joshi,BJP,67.38202308810223,576247.0,Chandra Prakash Joshi,BJP,67.38202308810222,False
NCT OF Delhi,WEST DELHI,PARVESH SAHIB SINGH VERMA,BJP,60.0476830967792,578486.0,PARVESH SAHIB SINGH VERMA,BJP,60.04768309677922,False
Gujarat,Vadodara,RANJANBEN BHATT,BJP,72.29684181591495,589177.0,RANJANBEN BHATT,BJP,72.29684181591496,False
Rajasthan,Bhilwara,SUBHASH CHANDRA BAHERIA,BJP,71.58723339638752,612000.0,SUBHASH CHANDRA BAHERIA,BJP,71.58723339638752,False
Haryana,Faridabad,KRISHAN PAL,BJP,68.8032426853111,638239.0,KRISHAN PAL,BJP,68.80324268531112,False
Haryana,Karnal,Sanjay Bhatia,BJP,70.08369198030017,656142.0,Sanjay Bhatia,BJP,70.08369198030017,False
Gujarat,Navsari,C. R. Patil,BJP,74.36740167184243,689668.0,C. R. Patil,BJP,74.36740167184242,False
