party,votes,vote_share_pct,seats,seat_share_pct,representation_gap
TRPS,4433.0,0.0006869007398261862,0.0,0.0,-0.0006869007398261862
AJP,4429.0,0.0006862809331581724,0.0,0.0,-0.0006862809331581724
RKSYPP,4401.0,0.0006819422864820765,0.0,0.0,-0.0006819422864820765
JJ,4356.0,0.0006749694614669224,0.0,0.0,-0.0006749694614669224
BHRTPNCLP,4345.0,0.0006732649931298848,0.0,0.0,-0.0006732649931298848
BHRTASP,4300.0,0.0006662921681147305,0.0,0.0,-0.0006662921681147305
ADPT,4297.0,0.0006658273131137203,0.0,0.0,-0.0006658273131137203
KS,4284.0,0.0006638129414426757,0.0,0.0,-0.0006638129414426757
ABHSP,4225.0,0.0006546707930894736,0.0,0.0,-0.0006546707930894736
GSSP,4211.0,0.0006525014697514256,0.0,0.0,-0.0006525014697514256
NMSP,4184.0,0.0006483177747423331,0.0,0.0,-0.0006483177747423331
KRUNDSVKRA,4175.0,0.0006469232097393023,0.0,0.0,-0.0006469232097393023
LLRP,4169.0,0.0006459934997372818,0.0,0.0,-0.0006459934997372818
apnipp,4109.0,0.0006366963997170762,0.0,0.0,-0.0006366963997170762
APNHQP,4094.0,0.0006343721247120249,0.0,0.0,-0.0006343721247120249
SBNP,4088.0,0.0006334424147100043,0.0,0.0,-0.0006334424147100043
INDPPLSADH,4041.0,0.0006261596863608433,0.0,0.0,-0.0006261596863608433
TMTHK,4033.0,0.0006249200730248158,0.0,0.0,-0.0006249200730248158
BTJP,4020.0,0.0006229057013537714,0.0,0.0,-0.0006229057013537714
BYKD,4007.0,0.0006208913296827268,0.0,0.0,-0.0006208913296827268
BAWPA,3989.0,0.0006181021996766651,0.0,0.0,-0.0006181021996766651
GRBKLYNP,3979.0,0.0006165526830066309,0.0,0.0,-0.0006165526830066309
LJSPty,3954.0,0.0006126788913315452,0.0,0.0,-0.0006126788913315452
AKNDBRTSMR,3930.0,0.000608960051323463,0.0,0.0,-0.000608960051323463
RSVP,3926.0,0.0006083402446554493,0.0,0.0,-0.0006083402446554493
RACHEP,3915.0,0.0006066357763184117,0.0,0.0,-0.0006066357763184117
RSHTMNVP,3905.0,0.0006050862596483774,0.0,0.0,-0.0006050862596483774
ABSHP,3892.0,0.0006030718879773329,0.0,0.0,-0.0006030718879773329
AKLVJYP,3882.0,0.0006015223713072986,0.0,0.0,-0.0006015223713072986
GNDWDKP,3857.0,0.0005976485796322129,0.0,0.0,-0.0005976485796322129
SWTNKSP,3849.0,0.0005964089662961855,0.0,0.0,-0.0005964089662961855
UTRASMNTP,3845.0,0.0005957891596281719,0.0,0.0,-0.0005957891596281719
MPC,3793.0,0.0005877316729439937,0.0,0.0,-0.0005877316729439937
ISP,3790.0,0.0005872668179429834,0.0,0.0,-0.0005872668179429834
TK,3785.0,0.0005864920596079662,0.0,0.0,-0.0005864920596079662
BhNP,3772.0,0.0005844776879369218,0.0,0.0,-0.0005844776879369218
TLGUNGP,3741.0,0.0005796741862598156,0.0,0.0,-0.0005796741862598156
CCP,3712.0,0.0005751805879167162,0.0,0.0,-0.0005751805879167162
ASSP,3672.0,0.0005689825212365792,0.0,0.0,-0.0005689825212365792
SANBP,3656.0,0.0005665032945645244,0.0,0.0,-0.0005665032945645244
MTRSP,3634.0,0.0005630943578904489,0.0,0.0,-0.0005630943578904489
JSWBHVKP,3628.0,0.0005621646478884284,0.0,0.0,-0.0005621646478884284
AIYDPMP,3528.0,0.0005466694811880859,0.0,0.0,-0.0005466694811880859
LSD,3519.0,0.0005452749161850551,0.0,0.0,-0.0005452749161850551
MCPI,3505.0,0.000543105592847007,0.0,0.0,-0.000543105592847007
NNRP,3501.0,0.0005424857861789934,0.0,0.0,-0.0005424857861789934
BHRBKP,3430.0,0.0005314842178217501,0.0,0.0,-0.0005314842178217501
PBM,3414.0,0.0005290049911496954,0.0,0.0,-0.0005290049911496954
SUSP,3409.0,0.0005282302328146782,0.0,0.0,-0.0005282302328146782
PPIS,3392.0,0.00052559605447562,0.0,0.0,-0.00052559605447562
JaRaP,3376.0,0.0005231168278035652,0.0,0.0,-0.0005231168278035652
BRM,3358.0,0.0005203276977975035,0.0,0.0,-0.0005203276977975035
VIP,3330.0,0.0005159890511214076,0.0,0.0,-0.0005159890511214076
svjn,3280.0,0.0005082414677712362,0.0,0.0,-0.0005082414677712362
JNTSMTP,3264.0,0.0005057622410991815,0.0,0.0,-0.0005057622410991815
RJP(E),3263.0,0.0005056072894321781,0.0,0.0,-0.0005056072894321781
MJLMSMJP,3237.0,0.0005015785460900891,0.0,0.0,-0.0005015785460900891
AMJNMTP,3205.0,0.0004966200927459793,0.0,0.0,-0.0004966200927459793
RSTRSMPRP,3205.0,0.0004966200927459793,0.0,0.0,-0.0004966200927459793
RPI,3204.0,0.000496465141078976,0.0,0.0,-0.000496465141078976
RBS,3161.0,0.0004898022193978287,0.0,0.0,-0.0004898022193978287
ABUAJP,3155.0,0.0004888725093958081,0.0,0.0,-0.0004888725093958081
BHRTJNTM,3094.0,0.00047942045770859915,0.0,0.0,-0.00047942045770859915
APTADMK,3078.0,0.0004769412310365443,0.0,0.0,-0.0004769412310365443
BUP,3018.0,0.00046764413101633875,0.0,0.0,-0.00046764413101633875
BHAZS,3018.0,0.00046764413101633875,0.0,0.0,-0.00046764413101633875
LKSWRJP,2992.0,0.0004636153876742497,0.0,0.0,-0.0004636153876742497
RASTSA,2988.0,0.000462995581006236,0.0,0.0,-0.000462995581006236
MAHMMK,2981.0,0.00046191091933721204,0.0,0.0,-0.00046191091933721204
RASMARP,2978.0,0.0004614460643362018,0.0,0.0,-0.0004614460643362018
KKJHS,2976.0,0.0004611361610021949,0.0,0.0,-0.0004611361610021949
JaSD,2955.0,0.000457882175995123,0.0,0.0,-0.000457882175995123
JUSTIP,2946.0,0.0004564876109920921,0.0,0.0,-0.0004564876109920921
SBKP,2944.0,0.00045617770765808534,0.0,0.0,-0.00045617770765808534
UMEDPI,2944.0,0.00045617770765808534,0.0,0.0,-0.00045617770765808534
SMSSMJP,2904.0,0.00044997964097794827,0.0,0.0,-0.00044997964097794827
NBHS,2898.0,0.0004490499309759277,0.0,0.0,-0.0004490499309759277
RPIS,2818.0,0.0004366537976156536,0.0,0.0,-0.0004366537976156536
BPKP,2816.0,0.00043634389428164684,0.0,0.0,-0.00043634389428164684
AZSP,2791.0,0.00043247010260656117,0.0,0.0,-0.00043247010260656117
NPM,2779.0,0.00043061068260252,0.0,0.0,-0.00043061068260252
ABCD(A),2777.0,0.00043030077926851316,0.0,0.0,-0.00043030077926851316
GRBDMCTP,2748.0,0.0004258071809254138,0.0,0.0,-0.0004258071809254138
BPSJP,2737.0,0.00042410271258837615,0.0,0.0,-0.00042410271258837615
STHSHKRVP,2673.0,0.0004141858059001569,0.0,0.0,-0.0004141858059001569
SAAFP,2666.0,0.0004131011442311329,0.0,0.0,-0.0004131011442311329
BTJSP,2640.0,0.0004090724008890439,0.0,0.0,-0.0004090724008890439
JMM(U),2615.0,0.0004051986092139582,0.0,0.0,-0.0004051986092139582
VKK,2599.0,0.00040271938254190343,0.0,0.0,-0.00040271938254190343
BMJP,2566.0,0.00039760597753079035,0.0,0.0,-0.00039760597753079035
SERSNMH,2533.0,0.00039249257251967726,0.0,0.0,-0.00039249257251967726
SMARTIP,2510.0,0.0003889286841785985,0.0,0.0,-0.0003889286841785985
AMM,2505.0,0.00038815392584358135,0.0,0.0,-0.00038815392584358135
AIUC,2500.0,0.00038737916750856424,0.0,0.0,-0.00038737916750856424
pms,2468.0,0.00038242071416445464,0.0,0.0,-0.00038242071416445464
GJRTLKTNTP,2458.0,0.00038087119749442036,0.0,0.0,-0.00038087119749442036
ODSHJP,2442.0,0.0003783919708223656,0.0,0.0,-0.0003783919708223656
BNRP,2434.0,0.0003771523574863382,0.0,0.0,-0.0003771523574863382
APKGNTRP,2432.0,0.0003768424541523313,0.0,0.0,-0.0003768424541523313
PAP,2429.0,0.00037637759915132106,0.0,0.0,-0.00037637759915132106
BRMNP,2426.0,0.00037591274415031076,0.0,0.0,-0.00037591274415031076
GaAP,2425.0,0.00037575779248330733,0.0,0.0,-0.00037575779248330733
AHIMSASP,2421.0,0.0003751379858152936,0.0,0.0,-0.0003751379858152936
BNGNBNRMS,2410.0,0.00037343351747825594,0.0,0.0,-0.00037343351747825594
INGRP,2387.0,0.0003698696291371772,0.0,0.0,-0.0003698696291371772
SRSMJNP,2379.0,0.0003686300158011498,0.0,0.0,-0.0003686300158011498
VSP,2361.0,0.00036584088579508814,0.0,0.0,-0.00036584088579508814
LKSNP,2350.0,0.0003641364174580504,0.0,0.0,-0.0003641364174580504
RJBVP,2347.0,0.0003636715624570401,0.0,0.0,-0.0003636715624570401
NYP,2343.0,0.00036305175578902645,0.0,0.0,-0.00036305175578902645
DSPVAD,2342.0,0.000362896804122023,0.0,0.0,-0.000362896804122023
RRS,2333.0,0.00036150223911899217,0.0,0.0,-0.00036150223911899217
SAJP,2320.0,0.00035948786744794764,0.0,0.0,-0.00035948786744794764
TMMDK,2315.0,0.00035871310911293053,0.0,0.0,-0.00035871310911293053
AADP,2311.0,0.00035809330244491685,0.0,0.0,-0.00035809330244491685
BKLJP,2310.0,0.0003579383507779134,0.0,0.0,-0.0003579383507779134
RJUP,2309.0,0.00035778339911091,0.0,0.0,-0.00035778339911091
RSD,2293.0,0.00035530417243885516,0.0,0.0,-0.00035530417243885516
US,2285.0,0.00035406455910282775,0.0,0.0,-0.00035406455910282775
ABHM,2278.0,0.00035297989743380377,0.0,0.0,-0.00035297989743380377
NIP,2269.0,0.0003515853324307729,0.0,0.0,-0.0003515853324307729
AJPK,2244.0,0.00034771154075568725,0.0,0.0,-0.00034771154075568725
SJAP,2239.0,0.00034693678242067014,0.0,0.0,-0.00034693678242067014
CHNYUTP,2195.0,0.0003401189090725194,0.0,0.0,-0.0003401189090725194
LOKJANP,2191.0,0.0003394991024045057,0.0,0.0,-0.0003394991024045057
AADMPRVTNP,2128.0,0.0003297371473832899,0.0,0.0,-0.0003297371473832899
ABMVMP,2108.0,0.0003266381140432214,0.0,0.0,-0.0003266381140432214
MKUP,2105.0,0.0003261732590422111,0.0,0.0,-0.0003261732590422111
JHNDCGP,2101.0,0.0003255534523741974,0.0,0.0,-0.0003255534523741974
RPWP,2101.0,0.0003255534523741974,0.0,0.0,-0.0003255534523741974
PBLBRP,2099.0,0.00032524354904019055,0.0,0.0,-0.00032524354904019055
SNHRABHRTP,2091.0,0.00032400393570416314,0.0,0.0,-0.00032400393570416314
MBCOI,2090.0,0.0003238489840371597,0.0,0.0,-0.0003238489840371597
ASJP,2083.0,0.0003227643223681358,0.0,0.0,-0.0003227643223681358
MANBP,2082.0,0.0003226093707011323,0.0,0.0,-0.0003226093707011323
VIPty,2033.0,0.0003150167390179645,0.0,0.0,-0.0003150167390179645
SACP,2029.0,0.00031439693234995076,0.0,0.0,-0.00031439693234995076
RPIK,2018.0,0.00031269246401291305,0.0,0.0,-0.00031269246401291305
BHRTSRVDHN,2012.0,0.0003117627540108925,0.0,0.0,-0.0003117627540108925
PUNP,2009.0,0.00031129789900988226,0.0,0.0,-0.00031129789900988226
SPSTWDJAP,2003.0,0.00031036818900786166,0.0,0.0,-0.00031036818900786166
NBPP,1994.0,0.00030897362400483086,0.0,0.0,-0.00030897362400483086
YBS,1990.0,0.00030835381733681713,0.0,0.0,-0.00030835381733681713
BHRTYLKVNP,1956.0,0.00030308546065870067,0.0,0.0,-0.00030308546065870067
SaBP,1949.0,0.0003020007989896767,0.0,0.0,-0.0003020007989896767
SamAP,1943.0,0.00030107108898765614,0.0,0.0,-0.00030107108898765614
JNTASP,1942.0,0.0003009161373206527,0.0,0.0,-0.0003009161373206527
BHRJAP,1940.0,0.00030060623398664584,0.0,0.0,-0.00030060623398664584
HFPP,1935.0,0.00029983147565162873,0.0,0.0,-0.00029983147565162873
MPJVP,1932.0,0.0002993666206506185,0.0,0.0,-0.0002993666206506185
UMK,1929.0,0.0002989017656496082,0.0,0.0,-0.0002989017656496082
MNGSMJP,1905.0,0.00029518292564152595,0.0,0.0,-0.00029518292564152595
TMK,1904.0,0.0002950279739745225,0.0,0.0,-0.0002950279739745225
BSKRP,1880.0,0.00029130913396644033,0.0,0.0,-0.00029130913396644033
SMJWDLKPRS,1880.0,0.00029130913396644033,0.0,0.0,-0.00029130913396644033
BHRASP,1874.0,0.0002903794239644198,0.0,0.0,-0.0002903794239644198
KCVP,1867.0,0.00028929476229539575,0.0,0.0,-0.00028929476229539575
TAGRNP,1843.0,0.00028557592228731357,0.0,0.0,-0.00028557592228731357
BJNP,1838.0,0.00028480116395229645,0.0,0.0,-0.00028480116395229645
VRA,1828.0,0.0002832516472822622,0.0,0.0,-0.0002832516472822622
HCHLJP,1825.0,0.00028278679228125193,0.0,0.0,-0.00028278679228125193
AJD,1817.0,0.00028154717894522446,0.0,0.0,-0.00028154717894522446
RSTHNDEKD,1806.0,0.00027984271060818686,0.0,0.0,-0.00027984271060818686
BLIP,1803.0,0.00027937785560717656,0.0,0.0,-0.00027937785560717656
MANAK,1792.0,0.00027767338727013885,0.0,0.0,-0.00027767338727013885
PRJVNIP,1792.0,0.00027767338727013885,0.0,0.0,-0.00027767338727013885
NP,1767.0,0.00027379959559505323,0.0,0.0,-0.00027379959559505323
PEOPRTCP,1737.0,0.00026915104558495045,0.0,0.0,-0.00026915104558495045
KJD,1735.0,0.00026884114225094363,0.0,0.0,-0.00026884114225094363
ILP(AP),1729.0,0.00026791143224892303,0.0,0.0,-0.00026791143224892303
TLGNARJYS,1727.0,0.00026760152891491617,0.0,0.0,-0.00026760152891491617
ARP,1727.0,0.00026760152891491617,0.0,0.0,-0.00026760152891491617
AKNDBHRJNP,1716.0,0.0002658970605778785,0.0,0.0,-0.0002658970605778785
AimPP,1715.0,0.0002657421089108751,0.0,0.0,-0.0002657421089108751
BED,1704.0,0.0002640376405738374,0.0,0.0,-0.0002640376405738374
KMGRKSNP,1701.0,0.0002635727855728271,0.0,0.0,-0.0002635727855728271
ANSP,1698.0,0.00026310793057181687,0.0,0.0,-0.00026310793057181687
JDKRP,1690.0,0.0002618683172357894,0.0,0.0,-0.0002618683172357894
PRVPOI,1686.0,0.0002612485105677757,0.0,0.0,-0.0002612485105677757
BHAJASP,1685.0,0.00026109355890077234,0.0,0.0,-0.00026109355890077234
RDD,1683.0,0.0002607836555667655,0.0,0.0,-0.0002607836555667655
PCHVP,1682.0,0.00026062870389976204,0.0,0.0,-0.00026062870389976204
YVP,1679.0,0.00026016384889875174,0.0,0.0,-0.00026016384889875174
BAAP,1675.0,0.00025954404223073807,0.0,0.0,-0.00025954404223073807
TJP,1648.0,0.0002553603472216456,0.0,0.0,-0.0002553603472216456
JNSHSK,1644.0,0.0002547405405536319,0.0,0.0,-0.0002547405405536319
RasLP,1641.0,0.00025427568555262155,0.0,0.0,-0.00025427568555262155
RJ,1639.0,0.00025396578221861474,0.0,0.0,-0.00025396578221861474
SWJP,1637.0,0.00025365587888460787,0.0,0.0,-0.00025365587888460787
ATBP,1617.0,0.00025055684554453936,0.0,0.0,-0.00025055684554453936
YSEP,1616.0,0.00025040189387753593,0.0,0.0,-0.00025040189387753593
PS,1614.0,0.00025009199054352906,0.0,0.0,-0.00025009199054352906
HMSP,1614.0,0.00025009199054352906,0.0,0.0,-0.00025009199054352906
SJVP,1610.0,0.0002494721838755154,0.0,0.0,-0.0002494721838755154
ABHRTJNSVP,1602.0,0.000248232570539488,0.0,0.0,-0.000248232570539488
LSEP,1585.0,0.00024559839220042977,0.0,0.0,-0.00024559839220042977
ABD,1584.0,0.00024544344053342634,0.0,0.0,-0.00024544344053342634
JSPVR,1574.0,0.00024389392386339206,0.0,0.0,-0.00024389392386339206
HNDSWRJD,1573.0,0.00024373897219638862,0.0,0.0,-0.00024373897219638862
IUC,1572.0,0.0002435840205293852,0.0,0.0,-0.0002435840205293852
BHLBP,1552.0,0.0002404849871893167,0.0,0.0,-0.0002404849871893167
bhp,1549.0,0.00024002013218830644,0.0,0.0,-0.00024002013218830644
BLKSKTIP,1537.0,0.0002381607121842653,0.0,0.0,-0.0002381607121842653
RNVP,1527.0,0.00023661119551423104,0.0,0.0,-0.00023661119551423104
AlPP,1495.0,0.00023165274217012142,0.0,0.0,-0.00023165274217012142
RSHSNSP,1494.0,0.000231497790503118,0.0,0.0,-0.000231497790503118
PASIP,1493.0,0.00023134283883611458,0.0,0.0,-0.00023134283883611458
MMKA,1488.0,0.00023056808050109744,0.0,0.0,-0.00023056808050109744
BHUNP,1483.0,0.00022979332216608033,0.0,0.0,-0.00022979332216608033
AJPty,1478.0,0.0002290185638310632,0.0,0.0,-0.0002290185638310632
RSHTSMNYPP,1474.0,0.00022839875716304948,0.0,0.0,-0.00022839875716304948
JNLKVKSP,1473.0,0.00022824380549604605,0.0,0.0,-0.00022824380549604605
BhBSP,1459.0,0.0002260744821579981,0.0,0.0,-0.0002260744821579981
TRP,1452.0,0.00022498982048897414,0.0,0.0,-0.00022498982048897414
AVIRP,1444.0,0.00022375020715294672,0.0,0.0,-0.00022375020715294672
SZPB,1441.0,0.00022328535215193642,0.0,0.0,-0.00022328535215193642
VSJNP,1421.0,0.00022018631881186795,0.0,0.0,-0.00022018631881186795
SMBSP,1412.0,0.0002187917538088371,0.0,0.0,-0.0002187917538088371
SWSSP,1408.0,0.00021817194714082342,0.0,0.0,-0.00021817194714082342
SPIP,1400.0,0.00021693233380479598,0.0,0.0,-0.00021693233380479598
ADJP,1376.0,0.0002132134937967138,0.0,0.0,-0.0002132134937967138
aimpr,1374.0,0.0002129035904627069,0.0,0.0,-0.0002129035904627069
YVTRP,1369.0,0.0002121288321276898,0.0,0.0,-0.0002121288321276898
HJPS,1366.0,0.00021166397712667952,0.0,0.0,-0.00021166397712667952
PRJP,1364.0,0.00021135407379267265,0.0,0.0,-0.00021135407379267265
BGVKP,1347.0,0.00020871989545361442,0.0,0.0,-0.00020871989545361442
RTJNMS,1333.0,0.00020655057211556646,0.0,0.0,-0.00020655057211556646
grac,1331.0,0.00020624066878155962,0.0,0.0,-0.00020624066878155962
SKJLP,1324.0,0.00020515600711253562,0.0,0.0,-0.00020515600711253562
RtrJP,1319.0,0.0002043812487775185,0.0,0.0,-0.0002043812487775185
JNSKJNDL,1318.0,0.00020422629711051507,0.0,0.0,-0.00020422629711051507
LSMP,1294.0,0.0002005074571024329,0.0,0.0,-0.0002005074571024329
RViP,1269.0,0.00019663366542734722,0.0,0.0,-0.00019663366542734722
BLFP,1265.0,0.0001960138587593335,0.0,0.0,-0.0001960138587593335
RJSTHNRJP,1264.0,0.00019585890709233008,0.0,0.0,-0.00019585890709233008
ABHKP,1259.0,0.00019508414875731294,0.0,0.0,-0.00019508414875731294
PEP,1252.0,0.00019399948708828898,0.0,0.0,-0.00019399948708828898
CHALP,1243.0,0.00019260492208525817,0.0,0.0,-0.00019260492208525817
RVP,1240.0,0.0001921400670842479,0.0,0.0,-0.0001921400670842479
IBP,1239.0,0.00019198511541724446,0.0,0.0,-0.00019198511541724446
PHCPP,1228.0,0.00019028064708020677,0.0,0.0,-0.00019028064708020677
SRVRP,1202.0,0.0001862519037381177,0.0,0.0,-0.0001862519037381177
nafp,1197.0,0.00018547714540310056,0.0,0.0,-0.00018547714540310056
MEDP,1194.0,0.0001850122904020903,0.0,0.0,-0.0001850122904020903
NJMP,1193.0,0.00018485733873508688,0.0,0.0,-0.00018485733873508688
SJSMP,1191.0,0.00018454743540108,0.0,0.0,-0.00018454743540108
ASaP,1190.0,0.00018439248373407658,0.0,0.0,-0.00018439248373407658
KMSMP,1177.0,0.00018237811206303205,0.0,0.0,-0.00018237811206303205
AACP,1173.0,0.00018175830539501835,0.0,0.0,-0.00018175830539501835
RAJUP,1157.0,0.00017927907872296355,0.0,0.0,-0.00017927907872296355
RSSCMJP,1136.0,0.0001760250937158916,0.0,0.0,-0.0001760250937158916
NGPP,1133.0,0.00017556023871488134,0.0,0.0,-0.00017556023871488134
JaHP,1130.0,0.00017509538371387106,0.0,0.0,-0.00017509538371387106
SNYGWDIP,1128.0,0.0001747854803798642,0.0,0.0,-0.0001747854803798642
JSKP,1120.0,0.00017354586704383679,0.0,0.0,-0.00017354586704383679
IMP,1117.0,0.0001730810120428265,0.0,0.0,-0.0001730810120428265
RATLJNTAP,1116.0,0.00017292606037582308,0.0,0.0,-0.00017292606037582308
AaSamP,1100.0,0.00017044683370376828,0.0,0.0,-0.00017044683370376828
RJSNP,1090.0,0.000168897317033734,0.0,0.0,-0.000168897317033734
bmd,1078.0,0.0001670378970296929,0.0,0.0,-0.0001670378970296929
ManKP,1076.0,0.00016672799369568607,0.0,0.0,-0.00016672799369568607
VTIP,1073.0,0.0001662631386946758,0.0,0.0,-0.0001662631386946758
PSS,1069.0,0.0001656433320266621,0.0,0.0,-0.0001656433320266621
LKRJJNTP,1061.0,0.00016440371869063468,0.0,0.0,-0.00016440371869063468
ABMP,1057.0,0.00016378391202262097,0.0,0.0,-0.00016378391202262097
VINPA,1054.0,0.0001633190570216107,0.0,0.0,-0.0001633190570216107
SLDP,1044.0,0.00016176954035157645,0.0,0.0,-0.00016176954035157645
PNGDSP,1040.0,0.00016114973368356274,0.0,0.0,-0.00016114973368356274
NSCBRAP,1019.0,0.0001578957486764908,0.0,0.0,-0.0001578957486764908
RSSDP,994.0,0.00015402195700140516,0.0,0.0,-0.00015402195700140516
SSF,987.0,0.00015293729533238118,0.0,0.0,-0.00015293729533238118
RJnPty,983.0,0.00015231748866436747,0.0,0.0,-0.00015231748866436747
INDMP,982.0,0.00015216253699736404,0.0,0.0,-0.00015216253699736404
KPPR,978.0,0.00015154273032935033,0.0,0.0,-0.00015154273032935033
MAIIJP,960.0,0.0001487536003232887,0.0,0.0,-0.0001487536003232887
JNTADRBARP,956.0,0.000148133793655275,0.0,0.0,-0.000148133793655275
BLNDBHRTP,955.0,0.00014797884198827156,0.0,0.0,-0.00014797884198827156
PSPU,952.0,0.00014751398698726126,0.0,0.0,-0.00014751398698726126
WPOI,951.0,0.00014735903532025785,0.0,0.0,-0.00014735903532025785
AIUUK,950.0,0.00014720408365325442,0.0,0.0,-0.00014720408365325442
BHJMP,945.0,0.00014642932531823728,0.0,0.0,-0.00014642932531823728
AaSaP,945.0,0.00014642932531823728,0.0,0.0,-0.00014642932531823728
BRJ,941.0,0.0001458095186502236,0.0,0.0,-0.0001458095186502236
BKP,940.0,0.00014565456698322016,0.0,0.0,-0.00014565456698322016
JRVP,939.0,0.00014549961531621673,0.0,0.0,-0.00014549961531621673
AIMK,937.0,0.0001451897119822099,0.0,0.0,-0.0001451897119822099
JKRP,936.0,0.00014503476031520646,0.0,0.0,-0.00014503476031520646
SBM,930.0,0.0001441050503131859,0.0,0.0,-0.0001441050503131859
ABKMP,924.0,0.00014317534031116537,0.0,0.0,-0.00014317534031116537
SRKRP,909.0,0.00014085106530611398,0.0,0.0,-0.00014085106530611398
DSPI,885.0,0.00013713222529803176,0.0,0.0,-0.00013713222529803176
BJJP,879.0,0.0001362025152960112,0.0,0.0,-0.0001362025152960112
ASGP,865.0,0.00013403319195796323,0.0,0.0,-0.00013403319195796323
UPRP,854.0,0.00013232872362092557,0.0,0.0,-0.00013232872362092557
DIGVBHP,850.0,0.00013170891695291184,0.0,0.0,-0.00013170891695291184
RPIB,848.0,0.000131399013618905,0.0,0.0,-0.000131399013618905
JSEP,847.0,0.0001312440619519016,0.0,0.0,-0.0001312440619519016
INYJP,847.0,0.0001312440619519016,0.0,0.0,-0.0001312440619519016
SatBP,842.0,0.00013046930361688446,0.0,0.0,-0.00013046930361688446
BRSBD,841.0,0.00013031435194988102,0.0,0.0,-0.00013031435194988102
ABML(S),821.0,0.0001272153186098125,0.0,0.0,-0.0001272153186098125
NWLBRP,819.0,0.00012690541527580565,0.0,0.0,-0.00012690541527580565
AKBAP,818.0,0.00012675046360880222,0.0,0.0,-0.00012675046360880222
KNBHJSWP,817.0,0.0001265955119417988,0.0,0.0,-0.0001265955119417988
PPSP,802.0,0.00012427123693674742,0.0,0.0,-0.00012427123693674742
JSKHP,797.0,0.0001234964786017303,0.0,0.0,-0.0001234964786017303
RSHTBHUP,795.0,0.00012318657526772344,0.0,0.0,-0.00012318657526772344
RMEP,791.0,0.00012256676859970973,0.0,0.0,-0.00012256676859970973
TCPY,790.0,0.00012241181693270633,0.0,0.0,-0.00012241181693270633
CSBGP,790.0,0.00012241181693270633,0.0,0.0,-0.00012241181693270633
LPRSTRP,782.0,0.0001211722035966789,0.0,0.0,-0.0001211722035966789
AnAP,781.0,0.00012101725192967548,0.0,0.0,-0.00012101725192967548
ABSTP,780.0,0.00012086230026267205,0.0,0.0,-0.00012086230026267205
MNDB,772.0,0.00011962268692664465,0.0,0.0,-0.00011962268692664465
RCMP,771.0,0.00011946773525964122,0.0,0.0,-0.00011946773525964122
bhmm,766.0,0.00011869297692462409,0.0,0.0,-0.00011869297692462409
RJKMP,764.0,0.00011838307359061724,0.0,0.0,-0.00011838307359061724
TMNK,761.0,0.00011791821858960698,0.0,0.0,-0.00011791821858960698
BTMSP,758.0,0.00011745336358859669,0.0,0.0,-0.00011745336358859669
ABTP,742.0,0.00011497413691654188,0.0,0.0,-0.00011497413691654188
JeSM,741.0,0.00011481918524953845,0.0,0.0,-0.00011481918524953845
MNK,736.0,0.00011404442691452133,0.0,0.0,-0.00011404442691452133
BHRLVP,723.0,0.00011203005524347678,0.0,0.0,-0.00011203005524347678
JHUP,711.0,0.00011017063523943569,0.0,0.0,-0.00011017063523943569
AIPDP,711.0,0.00011017063523943569,0.0,0.0,-0.00011017063523943569
BBKD,709.0,0.00010986073190542882,0.0,0.0,-0.00010986073190542882
ALPU,695.0,0.00010769140856738088,0.0,0.0,-0.00010769140856738088
ANC,688.0,0.0001066067468983569,0.0,0.0,-0.0001066067468983569
RaCP,685.0,0.00010614189189734661,0.0,0.0,-0.00010614189189734661
BPS,683.0,0.00010583198856333976,0.0,0.0,-0.00010583198856333976
NRPI,657.0,0.00010180324522125068,0.0,0.0,-0.00010180324522125068
STWDRKSKP,657.0,0.00010180324522125068,0.0,0.0,-0.00010180324522125068
SACSP,652.0,0.00010102848688623357,0.0,0.0,-0.00010102848688623357
YIPP,649.0,0.00010056363188522328,0.0,0.0,-0.00010056363188522328
ADRSP,643.0,9.963392188320274e-05,0.0,0.0,-9.963392188320274e-05
RLPI,641.0,9.932401854919587e-05,0.0,0.0,-9.932401854919587e-05
AIJYMKG,633.0,9.808440521316847e-05,0.0,0.0,-9.808440521316847e-05
PRJPP,633.0,9.808440521316847e-05,0.0,0.0,-9.808440521316847e-05
MSMDNP,622.0,9.63799368761308e-05,0.0,0.0,-9.63799368761308e-05
RRP,614.0,9.514032354010339e-05,0.0,0.0,-9.514032354010339e-05
BIP,610.0,9.452051687208968e-05,0.0,0.0,-9.452051687208968e-05
MBMP,604.0,9.359080687006912e-05,0.0,0.0,-9.359080687006912e-05
KSNVSWP,603.0,9.34358552030657e-05,0.0,0.0,-9.34358552030657e-05
VTIPP,601.0,9.312595186905885e-05,0.0,0.0,-9.312595186905885e-05
AWMIPCHDAP,594.0,9.204129020003487e-05,0.0,0.0,-9.204129020003487e-05
BNPA,586.0,9.080167686400746e-05,0.0,0.0,-9.080167686400746e-05
GSD,583.0,9.033682186299718e-05,0.0,0.0,-9.033682186299718e-05
AINDKSJNTP,578.0,8.956206352798006e-05,0.0,0.0,-8.956206352798006e-05
KRJAP,575.0,8.909720852696978e-05,0.0,0.0,-8.909720852696978e-05
RSTRSURKP,574.0,8.894225685996635e-05,0.0,0.0,-8.894225685996635e-05
DKD,547.0,8.475856185087387e-05,0.0,0.0,-8.475856185087387e-05
