state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,raw_swing,sim_vote_share,sim_rank
Maharashtra,Palghar,Baliram Sukur Jadhav,MALE,63.0,ST,BVA,Auto- Rickshaw,491391.0,205.0,491596.0,26.071064913025033,40.891467870906354,1885600.0,2019,2.0,False,40.90017729655616,29479.0,,0.0,40.90017729655616,2.0
Maharashtra,Palghar,NOTA,,,,NOTA,,29463.0,16.0,29479.0,1.563375053033517,2.452093957978601,1885600.0,2019,3.0,False,2.452616226586829,13932.0,,0.0,2.452616226586829,3.0
Maharashtra,Palghar,Dattaram Jayram Karbat,MALE,55.0,ST,IND,BUCKET,13921.0,11.0,13932.0,0.7388629613915996,1.1588782870028789,1885600.0,2019,4.0,False,1.1591251151262831,13728.0,,0.0,1.1591251151262831,4.0
Maharashtra,Palghar,Suresh Arjun Padavi,MALE,34.0,ST,VBA,Key,13715.0,13.0,13728.0,0.7280441238862961,1.14190935429052,1885600.0,2019,5.0,False,1.1421525682209026,13446.0,,0.0,1.1421525682209026,5.0
Maharashtra,Palghar,Sanjay Laxman Tambda,MALE,43.0,ST,BSP,Elephant,13439.0,7.0,13446.0,0.7130886720407298,1.1184523002469644,1885600.0,2019,6.0,False,1.1186905180869944,11918.0,,0.0,1.1186905180869944,6.0
Maharashtra,Palghar,Comrad Shankar Badade,MALE,62.0,ST,MLPOIRF,Cup & Saucer,11917.0,1.0,11918.0,0.6320534577853203,0.9913516669896864,1885600.0,2019,7.0,False,0.9915628138153204,10218.0,,0.0,0.9915628138153203,7.0
Maharashtra,Palghar,Raju Damu Lade,MALE,39.0,ST,IND,Hat,10217.0,1.0,10218.0,0.5418964785744591,0.8499438943866937,1885600.0,2019,8.0,False,0.8501249229371491,9904.0,,0.0,0.8501249229371491,8.0
Maharashtra,Palghar,Vishnu Kakadya Padavi,MALE,41.0,ST,IND,Pot,9902.0,2.0,9904.0,0.5252439541790411,0.823825046976494,1885600.0,2019,9.0,False,0.8240005125043576,8213.0,,0.0,0.8240005125043576,9.0
Maharashtra,Palghar,Devram Zipar Kurkute,MALE,42.0,ST,APoI,Coat,8209.0,4.0,8213.0,0.4355642766228256,0.68316590375787,1885600.0,2019,10.0,False,0.6833114104602472,7539.0,,0.0,0.6833114104602472,10.0
Maharashtra,Palghar,Swapnil Mahadev Koli,MALE,49.0,ST,IND,Boat with Man and Sail,7539.0,0.0,7539.0,0.3998196860415782,0.6271018809729187,1885600.0,2019,11.0,False,0.6272354466650193,6185.0,,0.0,0.6272354466650193,11.0
Maharashtra,Palghar,Sanjay Rama Kohkera,MALE,32.0,ST,BMUP,Cot,6180.0,5.0,6185.0,0.3280123037759864,0.5144747491467705,1885600.0,2019,12.0,False,0.5145843265185229,5304.0,,0.0,0.5145843265185229,12.0
Maharashtra,Palghar,Bhondave Tai Maruti,FEMALE,55.0,ST,IND,Bat,5304.0,0.0,5304.0,0.2812897751378871,0.4411922505213371,1885600.0,2019,13.0,False,0.4412862195398941,,,0.0,0.4412862195398941,13.0
Maharashtra,Parbhani,JADHAV SANJAY (BANDU) HARIBHAU,MALE,52.0,GENERAL,SHS,Bow and Arrow,538214.0,727.0,538941.0,27.147561892135315,43.00889320177609,1985228.0,2019,1.0,True,43.01953572129868,496742.0,42199.0,0.0,43.01953572129869,1.0
Maharashtra,Parbhani,RAJESH UTTAMRAO VITEKAR,MALE,39.0,GENERAL,NCP,Clock,496372.0,370.0,496742.0,25.021911840856564,39.64130327222582,1985228.0,2019,2.0,False,39.65111248405548,149946.0,,0.0,39.65111248405549,2.0
Maharashtra,Parbhani,ALAMGIR MOHD. KHAN,MALE,37.0,GENERAL,VBA,Cup & Saucer,149834.0,112.0,149946.0,7.553087101330426,11.96608070277362,1985228.0,2019,3.0,False,11.96904170079072,17095.0,,0.0,11.969041700790722,3.0
Maharashtra,Parbhani,COM. RAJAN KSHIRSAGAR,MALE,52.0,GENERAL,CPI,Ears of Corn And Sickle,17085.0,10.0,17095.0,0.8611101596390943,1.3642254519221253,1985228.0,2019,4.0,False,1.3645630285237176,6655.0,,0.0,1.3645630285237178,4.0
Maharashtra,Parbhani,SANGITA KALYANRAO NIRMAL,FEMALE,42.0,GENERAL,IND,DIAMOND,6653.0,2.0,6655.0,0.3352259790814959,0.5310863049161594,1985228.0,2019,5.0,False,0.5312177218382768,6185.0,,0.0,0.5312177218382768,5.0
Maharashtra,Parbhani,BOBADE SAKHARAM GYANBA,MALE,43.0,GENERAL,IND,Sewing Machine,6183.0,2.0,6185.0,0.3115511165468148,0.4935790827808333,1985228.0,2019,6.0,False,0.4937012185679552,6128.0,,0.0,0.49370121856795524,6.0
Maharashtra,Parbhani,SHAIKH SALIM SHAIKH IBRAHIM,MALE,45.0,GENERAL,BAHUMP,Whistle,6127.0,1.0,6128.0,0.3086799098138854,0.4890303345644214,1985228.0,2019,7.0,False,0.4891513447670864,5653.0,,0.0,0.4891513447670865,7.0
Maharashtra,Parbhani,DR.VAIJNATH SITARAM PHAD,MALE,62.0,GENERAL,BSP,Elephant,5636.0,17.0,5653.0,0.2847531870394735,0.4511240994276557,1985228.0,2019,8.0,False,0.4512357297598465,4550.0,,0.0,0.45123572975984655,8.0
Maharashtra,Parbhani,NOTA,,,,NOTA,,4537.0,13.0,4550.0,0.229192818154892,0.3631018313100714,1985228.0,2019,9.0,False,0.3631916805956662,4047.0,,0.0,0.36319168059566626,9.0
Maharashtra,Parbhani,GOVIND (BHAIYA) RAMRAO DESHMUKH PEDGAONKAR,MALE,37.0,GENERAL,IND,Helicopter,4045.0,2.0,4047.0,0.2038556780379885,0.3229611233652437,1985228.0,2019,10.0,False,0.3230410398616838,2909.0,,0.0,0.32304103986168387,10.0
Maharashtra,Parbhani,KISHOR BABURAO MUNNEMANIK,MALE,35.0,ST,IND,COMPUTER,2909.0,0.0,2909.0,0.1465322874752925,0.2321457642375819,1985228.0,2019,11.0,False,0.2322032085390754,2775.0,,0.0,0.23220320853907542,11.0
Maharashtra,Parbhani,DR. APPASAHEB ONKAR KADAM,MALE,54.0,GENERAL,STBP,Pressure Cooker,2771.0,4.0,2775.0,0.139782433050511,0.2214522157989996,1985228.0,2019,12.0,False,0.2215070139896646,2392.0,,0.0,0.22150701398966463,12.0
Maharashtra,Parbhani,UTTAMRAO PANDURANGRAO RATHOD,MALE,66.0,GENERAL,BMUP,Cot,2388.0,4.0,2392.0,0.1204899386871432,0.1908878198887232,1985228.0,2019,13.0,False,0.1909350549417217,2009.0,,0.0,0.19093505494172172,13.0
Maharashtra,Parbhani,SANTOSH GOVIND RATHOD,MALE,35.0,GENERAL,BBKD,Television,2008.0,1.0,2009.0,0.1011974443237754,0.1603234239784469,1985228.0,2019,14.0,False,0.1603630958937788,1987.0,,0.0,0.16036309589377884,14.0
Maharashtra,Parbhani,HARISHCHANDRA DATTU PATIL,MALE,59.0,GENERAL,SanS,Auto- Rickshaw,1987.0,0.0,1987.0,0.1000892592689605,0.1585677667721125,1985228.0,2019,15.0,False,0.1586070042513382,1668.0,,0.0,0.15860700425133822,15.0
Maharashtra,Parbhani,KISHOR NAMDEV GAWARE,MALE,27.0,SC,BPSJP,Gas Cylinder,1666.0,2.0,1668.0,0.084020575974145,0.1331107372802635,1985228.0,2019,16.0,False,0.1331436754359497,1627.0,,0.0,0.13314367543594974,16.0
Maharashtra,Parbhani,ADV. YASHWANT RAMBHAU KASBE,MALE,51.0,SC,BARESP,Air Conditioner,1625.0,2.0,1627.0,0.0819553220083537,0.1298388306684585,1985228.0,2019,17.0,False,0.1298709591932195,1473.0,,0.0,0.12987095919321953,17.0
Maharashtra,Parbhani,SUBHASH ASHOKRAO AMBHORE (DUDHAGAONKAR),MALE,31.0,GENERAL,ANC,Gramophone,1471.0,2.0,1473.0,0.0741980266246496,0.1175492302241176,1985228.0,2019,18.0,False,0.1175783176961354,,,0.0,0.11757831769613541,18.0
Maharashtra,Pune,Girish Bhalchandra Bapat,MALE,68.0,GENERAL,BJP,Lotus,631875.0,960.0,632835.0,30.485966054925655,61.10486706950391,2075824.0,2019,1.0,True,61.12953954460626,308207.0,324628.0,-1.5,59.929185471966086,1.0
Maharashtra,Pune,Mohan Joshi,MALE,62.0,GENERAL,INC,Hand,307870.0,337.0,308207.0,14.847453348646129,29.759649458216742,2075824.0,2019,2.0,False,29.77166559122751,64793.0,,1.0,30.92629707661056,2.0
Maharashtra,Pune,Anil Narayan Jadhav,MALE,35.0,GENERAL,VBA,Cup & Saucer,64734.0,59.0,64793.0,3.121314716469219,6.256240018384518,2075824.0,2019,3.0,False,6.258766117097937,11001.0,,0.0,6.290217203113503,3.0
Maharashtra,Pune,NOTA,,,,NOTA,,10972.0,29.0,11001.0,0.5299582238185896,1.062227346198634,2075824.0,2019,4.0,False,1.0626562445664562,4792.0,,0.0,1.0679962256949307,4.0
Maharashtra,Pune,Uttam Pandurang Shinde,MALE,52.0,GENERAL,BSP,Elephant,4779.0,13.0,4792.0,0.2308480873137607,0.4627027945626628,2075824.0,2019,5.0,False,0.4628896213037413,1343.0,,0.0,0.46521569980275496,5.0
Maharashtra,Pune,Anand Prakash Vanjape,MALE,43.0,GENERAL,IND,Kettle,1343.0,0.0,1343.0,0.0646971997626003,0.1296765135846528,2075824.0,2019,6.0,False,0.1297288734163031,1117.0,,0.0,0.13038077730281716,6.0
Maharashtra,Pune,Suhas Popat Gajarmal,MALE,33.0,SC,RJSPS,Violin,1117.0,0.0,1117.0,0.0538099569134955,0.1078545537409211,2075824.0,2019,7.0,False,0.1078981024616609,959.0,,0.0,0.10844030398156873,7.0
Maharashtra,Pune,Amol Jayraj Shinde,MALE,32.0,GENERAL,HBP,Ganna Kisan,956.0,3.0,959.0,0.0461985216473072,0.0925984933191973,2075824.0,2019,8.0,False,0.0926358820597429,847.0,,0.0,0.09310138900476672,8.0
Maharashtra,Pune,Rajesh Surendrakumar Agarwal,MALE,48.0,GENERAL,HAPa,Ring,847.0,0.0,847.0,0.0408030738636801,0.0817840707417728,2075824.0,2019,9.0,False,0.0818170929140794,780.0,,0.0,0.0822282340845019,9.0
Maharashtra,Pune,Balasaheb Misal Patil,MALE,44.0,GENERAL,BMUP,Cot,779.0,1.0,780.0,0.0375754399216889,0.0753147286642063,2075824.0,2019,10.0,False,0.0753451386930129,647.0,,0.0,0.07572375748041497,10.0
Maharashtra,Pune,Johnson Vasant Kolhapure,MALE,49.0,GENERAL,IND,Glass Tumbler,647.0,0.0,647.0,0.0311683456786317,0.0624726018535147,2075824.0,2019,11.0,False,0.0624978265825377,624.0,,0.0,0.0628118860126007,11.0
Maharashtra,Pune,Amol Alias Yabes S. Tujare,MALE,34.0,SC,IND,Gas Stove,624.0,0.0,624.0,0.0300603519373511,0.0602517829313651,2075824.0,2019,12.0,False,0.0602761109544104,601.0,,0.0,0.06057900598433205,12.0
Maharashtra,Pune,Sayyad Raj Faiyaz,MALE,42.0,GENERAL,BKNP,Auto- Rickshaw,601.0,0.0,601.0,0.0289523581960705,0.0580309640092154,2075824.0,2019,13.0,False,0.058054395326283,554.0,,0.0,0.05834612595606332,13.0
Maharashtra,Pune,Jafar Khursid Choudhari,MALE,58.0,SC,IND,Tractor Chalata Kisan,554.0,0.0,554.0,0.0266881970725841,0.0534927688204747,2075824.0,2019,14.0,False,0.0535143677383707,547.0,,0.0,0.05378328415916652,14.0
Maharashtra,Pune,Adv. Ramesh Devaram Dharmavat,MALE,37.0,GENERAL,PUNP,Helmet,546.0,1.0,547.0,0.0263509815861074,0.0528168674093857,2075824.0,2019,15.0,False,0.0528381934167668,525.0,,0.0,0.05310371197665005,15.0
Maharashtra,Pune,Adv. Kumar Devba Kalel Patil,MALE,38.0,GENERAL,IND,Walking Stick,524.0,1.0,525.0,0.0252911614857521,0.0506926058316773,2075824.0,2019,16.0,False,0.0507130741202972,487.0,,0.0,0.050967913688740894,16.0
Maharashtra,Pune,Sim Khirid,MALE,45.0,GENERAL,BAHUMP,Whistle,485.0,2.0,487.0,0.0234605631305929,0.0470234267429083,2075824.0,2019,17.0,False,0.0470424135173042,446.0,,0.0,0.04727880755507959,17.0
Maharashtra,Pune,Adv. Mahesh Gajendragadkar,MALE,57.0,GENERAL,SwaBP,Telephone,445.0,1.0,446.0,0.021485443852658,0.0430645756208154,2075824.0,2019,18.0,False,0.0430819639193382,441.0,,0.0,0.04329845620033989,18.0
Maharashtra,Pune,Kshirsagar Kanchan Devdas,FEMALE,46.0,SC,IND,Balloon,441.0,0.0,441.0,0.0212445756480318,0.0425817888986089,2075824.0,2019,19.0,False,0.0425989822610496,426.0,,0.0,0.042813047498542305,19.0
Maharashtra,Pune,Rahul Vishwas Joshi,MALE,42.0,GENERAL,IND,SHIP,425.0,1.0,426.0,0.0205219710341531,0.0411334287319896,2075824.0,2019,20.0,False,0.041150037286184,383.0,,0.0,0.041356821393149744,20.0
Maharashtra,Pune,Prof. Nalawade Hanmant Mahadeo,MALE,49.0,GENERAL,APoI,Coat,383.0,0.0,383.0,0.0184505044743677,0.0369814629210141,2075824.0,2019,21.0,False,0.0369963950249025,343.0,,0.0,0.03718230655769095,21.0
Maharashtra,Pune,Chincholikar Jayant Eknath,MALE,51.0,SC,BARESP,Air Conditioner,343.0,0.0,343.0,0.016523558837358,0.0331191691433625,2075824.0,2019,22.0,False,0.0331325417585941,339.0,,0.0,0.03329903694331065,22.0
Maharashtra,Pune,Javed Shabbir Sayyed,MALE,43.0,GENERAL,IND,Television,339.0,0.0,339.0,0.0163308642736571,0.0327329397655973,2075824.0,2019,23.0,False,0.0327461564319633,333.0,,0.0,0.032910709981872656,23.0
Maharashtra,Pune,Krupal Paluskar,MALE,33.0,GENERAL,PRCP,Bat,333.0,0.0,333.0,0.0160418224281056,0.0321535956989496,2075824.0,2019,24.0,False,0.032166578442017,309.0,,0.0,0.032328219539715576,24.0
Maharashtra,Pune,Sanjay Baburao Jadhav,MALE,47.0,SC,IND,Key,308.0,1.0,309.0,0.0148856550458998,0.0298362194323586,2075824.0,2019,25.0,False,0.029848266482232,298.0,,0.0,0.029998257771087434,25.0
Maharashtra,Pune,Znyosho Vijayprakash,MALE,72.0,GENERAL,IND,Shoe,298.0,0.0,298.0,0.0143557449957221,0.0287740886435044,2075824.0,2019,26.0,False,0.0287857068339972,265.0,,0.0,0.02893035862713286,26.0
Maharashtra,Pune,Hemant Baburao Kolekar Patil Alias Hemant Patil,MALE,48.0,GENERAL,IND,Pressure Cooker,264.0,1.0,265.0,0.0127660148451891,0.0255876962769419,2075824.0,2019,27.0,False,0.0255980278892928,230.0,,0.0,0.025726661195269146,27.0
Maharashtra,Pune,Vijay Laxaman Saroade,MALE,43.0,SC,IND,Almirah,230.0,0.0,230.0,0.0110799374128057,0.0222081892214967,2075824.0,2019,28.0,False,0.022217156281273,225.0,,0.0,0.02232880028268643,28.0
Maharashtra,Pune,Nikhil Umesh Zingade,MALE,33.0,GENERAL,BPSJP,Gas Cylinder,225.0,0.0,225.0,0.0108390692081795,0.0217254024992903,2075824.0,2019,29.0,False,0.0217341746229845,207.0,,0.0,0.02184339158088894,29.0
Maharashtra,Pune,Rakesh Prabhakar Chavan,MALE,45.0,GENERAL,IND,Apple,207.0,0.0,207.0,0.0099719436715251,0.019987370299347,2075824.0,2019,30.0,False,0.0199954406531457,171.0,,0.0,0.020095920254417785,30.0
Maharashtra,Pune,Ravindra Bansiram Mahapure,MALE,52.0,SC,IND,Baby Walker,170.0,1.0,171.0,0.0082376925982164,0.0165113058994606,2075824.0,2019,31.0,False,0.0165179727134682,161.0,,0.0,0.016600977601475577,31.0
Maharashtra,Pune,Sawant Chandrakant Parmeshwar,MALE,46.0,SC,IND,Battery Torch,160.0,1.0,161.0,0.0077559561889639,0.0155457324550477,2075824.0,2019,32.0,False,0.0155520093968911,,,0.0,0.0156301601978805,32.0
Maharashtra,Raigad,Tatkare Sunil Dattatray,MALE,64.0,GENERAL,NCP,Clock,484563.0,2405.0,486968.0,29.46027290354,47.38965124958276,1652965.0,2019,1.0,True,47.487437430946095,455530.0,31438.0,0.0,47.487437430946095,1.0
Maharashtra,Raigad,Anant Geete,MALE,67.0,GENERAL,SHS,Bow and Arrow,452942.0,2588.0,455530.0,27.5583572549933,44.33023901718888,1652965.0,2019,2.0,False,44.4217122540267,23196.0,,0.0,44.4217122540267,2.0
Maharashtra,Raigad,Suman Bhaskar Koli,FEMALE,61.0,GENERAL,VBA,Cup & Saucer,23042.0,154.0,23196.0,1.4032965005308642,2.257335903766411,1652965.0,2019,3.0,False,2.2619938037986596,12265.0,,0.0,2.2619938037986596,3.0
Maharashtra,Raigad,Subhash Janardan Patil,MALE,50.0,GENERAL,IND,Air Conditioner,12264.0,1.0,12265.0,0.7419999818507954,1.1935775504265835,1652965.0,2019,4.0,False,1.196040438161345,11490.0,,0.0,1.196040438161345,4.0
Maharashtra,Raigad,NOTA,,,,NOTA,,11435.0,55.0,11490.0,0.6951145366054332,1.1181578519691353,1652965.0,2019,5.0,False,1.1204651149183738,9752.0,,0.0,1.1204651149183738,5.0
Maharashtra,Raigad,Sunil Sakharam Tatkare,MALE,43.0,GENERAL,IND,Pen Nib with Seven Rays,9746.0,6.0,9752.0,0.5899701445584147,0.9490230959445612,1652965.0,2019,6.0,False,0.9509813577618784,6356.0,,0.0,0.9509813577618785,6.0
Maharashtra,Raigad,Milind B. Salvi,MALE,61.0,SC,BSP,Elephant,6333.0,23.0,6356.0,0.3845211483606731,0.6185388430910205,1652965.0,2019,7.0,False,0.6198151671384843,4689.0,,0.0,0.6198151671384843,7.0
Maharashtra,Raigad,Avinash Vasant Patil,MALE,51.0,GENERAL,IND,Cauliflower,4686.0,3.0,4689.0,0.2836720680716167,0.4563135046025479,1652965.0,2019,8.0,False,0.457255084756506,4126.0,,0.0,0.45725508475650595,8.0
Maharashtra,Raigad,Sunil Pandurang Tatkare,MALE,43.0,GENERAL,IND,Pot,4120.0,6.0,4126.0,0.2496120607514375,0.4015247430134597,1652965.0,2019,9.0,False,0.4023532692909669,2192.0,,0.0,0.4023532692909669,9.0
Maharashtra,Raigad,Gajendra Parshuram Turbadkar,MALE,50.0,GENERAL,KKJHS,Helicopter,2187.0,5.0,2192.0,0.1326101883584952,0.213316101959647,1652965.0,2019,10.0,False,0.2137562690949587,1482.0,,0.0,0.2137562690949587,10.0
Maharashtra,Raigad,Sandip Pandurang Parte,MALE,51.0,GENERAL,BAHUMP,Whistle,1481.0,1.0,1482.0,0.0896570707788731,0.1442219265986299,1652965.0,2019,11.0,False,0.144519521349785,1476.0,,0.0,0.144519521349785,11.0
Maharashtra,Raigad,Yogesh Kadam,MALE,29.0,GENERAL,IND,Bat,1470.0,6.0,1476.0,0.0892940866866509,0.1436380321589594,1652965.0,2019,12.0,False,0.1439344220730652,1441.0,,0.0,0.1439344220730652,12.0
Maharashtra,Raigad,Nathuram Hate,MALE,58.0,SC,BMUP,Table,1417.0,24.0,1441.0,0.0871766794820217,0.1402319812608811,1652965.0,2019,13.0,False,0.1405213429588665,1417.0,,0.0,0.1405213429588665,13.0
Maharashtra,Raigad,Ghag Sanjay Arjun,MALE,47.0,GENERAL,IND,Ring,1416.0,1.0,1417.0,0.085724743113133,0.1378964035021988,1652965.0,2019,14.0,False,0.1381809458519874,1215.0,,0.0,0.1381809458519874,14.0
Maharashtra,Raigad,Munafar Jainubhidin Choudhary,MALE,40.0,GENERAL,IND,Television,1211.0,4.0,1215.0,0.073504278674987,0.1182386240332897,1652965.0,2019,15.0,False,0.1184826035357549,1049.0,,0.0,0.1184826035357549,15.0
Maharashtra,Raigad,Madhukar Mahadev Khamkar,MALE,42.0,GENERAL,IND,Auto- Rickshaw,1049.0,0.0,1049.0,0.063461718790174,0.1020842112024041,1652965.0,2019,16.0,False,0.102294856879841,823.0,,0.0,0.102294856879841,16.0
Maharashtra,Raigad,Prakash Sakharam Kalke,MALE,34.0,GENERAL,BKNP,Cot,807.0,16.0,823.0,0.0497893179831393,0.0800908539748127,1652965.0,2019,17.0,False,0.0802561174567294,,,0.0,0.0802561174567294,17.0
Maharashtra,Ramtek,Krupal Balaji Tumane,MALE,53.0,SC,SHS,Bow and Arrow,594827.0,2299.0,597126.0,31.0556053681055,49.85168704421839,1922764.0,2019,1.0,True,49.89588416570294,470343.0,126783.0,0.0,49.40186551059697,1.0
Maharashtra,Ramtek,Kishore Uttamrao Gajbhiye,MALE,61.0,SC,INC,Hand,468738.0,1605.0,470343.0,24.46181642676897,39.267076026565256,1922764.0,2019,2.0,False,39.30188912582808,44327.0,,1.0,39.902860520621864,2.0
Maharashtra,Ramtek,Subhash Dharamdas Gajbhiye,MALE,29.0,SC,BSP,Elephant,44242.0,85.0,44327.0,2.305379131292244,3.7006858378450582,1922764.0,2019,3.0,False,3.7039667631506825,36340.0,,0.0,3.6672938249016656,3.0
Maharashtra,Ramtek,Kiran Premkumar Rodge (Patankar),FEMALE,58.0,SC,VBA,Cup & Saucer,36218.0,122.0,36340.0,1.889987538772309,3.0338828106411313,1922764.0,2019,4.0,False,3.036572566898184,11920.0,,0.0,3.0065074919784,4.0
Maharashtra,Ramtek,NOTA,,,,NOTA,,11800.0,120.0,11920.0,0.6199408767794696,0.995153635191037,1922764.0,2019,5.0,False,0.996035910771226,8714.0,,0.0,0.9861741690804218,5.0
Maharashtra,Ramtek,Archana Chandrakumar Ukey,FEMALE,45.0,SC,RJBP,Cauliflower,8698.0,16.0,8714.0,0.4532017449879444,0.7274973806253939,1922764.0,2019,6.0,False,0.7281423596023878,7876.0,,0.0,0.7209330293092949,6.0
Maharashtra,Ramtek,Sonali Ravindra Bagade,FEMALE,34.0,SC,IND,Key,7861.0,15.0,7876.0,0.4096186531472401,0.6575360764064268,1922764.0,2019,7.0,False,0.6581190296337396,3838.0,,0.0,0.6516029996373659,7.0
Maharashtra,Ramtek,Sandesh Bhioram Bhalekar,MALE,68.0,SC,IND,Cot,3826.0,12.0,3838.0,0.199608480291913,0.3204194338811409,1922764.0,2019,8.0,False,0.3207035088540239,2779.0,,0.0,0.31752822658814245,8.0
Maharashtra,Ramtek,Dhiman Vinod Bhivaji Patil,MALE,51.0,SC,APoI,Coat,2771.0,8.0,2779.0,0.1445315181686364,0.2320077141103936,1922764.0,2019,9.0,False,0.2322134057074863,2397.0,,0.0,0.2299142630767191,9.0
Maharashtra,Ramtek,Tumane Kanteshwar Khushalji,MALE,32.0,SC,IND,Bat,2394.0,3.0,2397.0,0.1246642853725158,0.2001160456000768,1922764.0,2019,10.0,False,0.2002934629294151,2222.0,,0.0,0.19831035933605456,10.0
Maharashtra,Ramtek,Professor Dr. Natthurao Madhavrao Lokhande,MALE,70.0,SC,IND,Auto- Rickshaw,2218.0,4.0,2222.0,0.1155628043795286,0.18550598803645,1922764.0,2019,11.0,False,0.1856704524944349,1779.0,,0.0,0.18383213118260883,11.0
Maharashtra,Ramtek,Chandrabhan Baliram Ramteke,MALE,58.0,SC,RJanPty,Slate,1774.0,5.0,1779.0,0.0925230553515668,0.148521670889669,1922764.0,2019,12.0,False,0.1486533460790277,1661.0,,0.0,0.14718153077131454,12.0
Maharashtra,Ramtek,Anil Mahadeo Dhone,MALE,54.0,SC,IND,Helicopter,1654.0,7.0,1661.0,0.0863860567391525,0.1386703177896235,1922764.0,2019,13.0,False,0.1387932590428696,1505.0,,0.0,0.13741906835927684,13.0
Maharashtra,Ramtek,Dr. L.J. Kanhekar,MALE,62.0,SC,PPID,Black Board,1498.0,7.0,1505.0,0.0782727365396897,0.1256464950471905,1922764.0,2019,14.0,False,0.1257578897408301,1421.0,,0.0,0.12451276211963376,14.0
Maharashtra,Ramtek,Com. BANDU RAMCHANDRA MESHRAM,MALE,51.0,SC,CPIM,Saw,1417.0,4.0,1421.0,0.0739040256630559,0.1186336674166496,1922764.0,2019,15.0,False,0.1187388447320395,1413.0,,0.0,0.1175632126059797,15.0
Maharashtra,Ramtek,Gautam Wasnik,MALE,44.0,SC,IND,Almirah,1410.0,3.0,1413.0,0.0734879579605193,0.1179657790708838,1922764.0,2019,16.0,False,0.1180703642550119,1083.0,,0.0,0.11690135074753653,16.0
Maharashtra,Ramtek,Shailesh Sambhaji Janbandhu,MALE,44.0,SC,SUCI(C),Battery Torch,1083.0,0.0,1083.0,0.0563251652308863,0.0904153848080447,1922764.0,2019,17.0,False,0.0904955445776206,,,0.0,0.08959954908675306,17.0
Maharashtra,Ratnagiri - sindhudurg,Vinayak Raut,MALE,65.0,GENERAL,SHS,Bow and Arrow,456013.0,2009.0,458022.0,31.466696712025534,50.758515218511555,1455577.0,2019,1.0,True,50.82909592920668,279700.0,178322.0,0.0,50.32583755366997,1.0
Maharashtra,Ratnagiri - sindhudurg,Nilesh Narayan Rane,MALE,38.0,GENERAL,MSHP,Refrigerator,278626.0,1074.0,279700.0,19.215747432117983,30.99666982506885,1455577.0,2019,2.0,False,31.03977130224991,63299.0,,0.0,30.7324468339108,2.0
Maharashtra,Ratnagiri - sindhudurg,Navinchandra Bhalchandra Bandivadekar,MALE,62.0,GENERAL,INC,Hand,63013.0,286.0,63299.0,4.3487221905814675,7.014866654476343,1455577.0,2019,3.0,False,7.024620964108391,30882.0,,1.0,7.945169271394445,3.0
Maharashtra,Ratnagiri - sindhudurg,Maruti Ramchandra Joshi,MALE,74.0,GENERAL,VBA,Whistle,30639.0,243.0,30882.0,2.1216328644929123,3.422378110610569,1455577.0,2019,4.0,False,3.427136994480092,17668.0,,0.0,3.393204945029794,4.0
Maharashtra,Ratnagiri - sindhudurg,Nilesh Bhikaji Bhatade,MALE,28.0,GENERAL,IND,Almirah,17667.0,1.0,17668.0,1.2138141781575278,1.9579877099367768,1455577.0,2019,5.0,False,1.9607103302400837,13777.0,,0.0,1.94129735667335,5.0
Maharashtra,Ratnagiri - sindhudurg,NOTA,,,,NOTA,,13715.0,62.0,13777.0,0.9464975058001054,1.5267826963888935,1455577.0,2019,6.0,False,1.5289057176657026,9565.0,,0.0,1.5137680372927746,6.0
Maharashtra,Ratnagiri - sindhudurg,Rajesh Dilipkumar Jadhav,MALE,32.0,SC,BARESP,Air Conditioner,9563.0,2.0,9565.0,0.6571277232327799,1.0600041003817788,1455577.0,2019,7.0,False,1.061478056868146,6868.0,,0.0,1.050968373136778,7.0
Maharashtra,Ratnagiri - sindhudurg,Kishor Sidu Varak,MALE,29.0,GENERAL,BSP,Elephant,6822.0,46.0,6868.0,0.471840376702847,0.7611195150467388,1455577.0,2019,8.0,False,0.7621778666566049,5904.0,,0.0,0.7546315511451532,8.0
Maharashtra,Ratnagiri - sindhudurg,Bhikuram Kashiram Palkar,MALE,63.0,SC,BMUP,Cot,5895.0,9.0,5904.0,0.4056123447952255,0.6542879465398873,1455577.0,2019,9.0,False,0.6551977467589685,5633.0,,0.0,0.6487106403554143,9.0
Maharashtra,Ratnagiri - sindhudurg,Narayan Dasharath Gavas,MALE,41.0,GENERAL,IND,Jackfruit,5629.0,4.0,5633.0,0.386994298480946,0.6242554205384798,1455577.0,2019,10.0,False,0.6251234599412718,4393.0,,0.0,0.6189341187537344,10.0
Maharashtra,Ratnagiri - sindhudurg,Vinayak Lavu Raut,MALE,47.0,GENERAL,IND,Trumpet,4388.0,5.0,4393.0,0.3018047138694826,0.4868372203844385,1455577.0,2019,11.0,False,0.4875141770853909,3257.0,,0.0,0.4826873040449414,11.0
Maharashtra,Ratnagiri - sindhudurg,Amberkar Pandharinath Vidyadhar,MALE,39.0,GENERAL,IND,Gas Cylinder,3252.0,5.0,3257.0,0.2237600621609162,0.3609444176626715,1455577.0,2019,12.0,False,0.3614463179529065,2134.0,,0.0,0.35786764153753114,12.0
