state,constituency,candidate,gender,age,category,party,party_symbol,total_votes_polled_in_the_constituency,valid_votes,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,over_total_valid_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,raw_swing,sim_vote_share,sim_rank
Tamil Nadu,THENI,MANIKANDAN R,MALE,45.0,GENERAL,IND,Gift pack,1143159.0,1129883.0,1195.0,6.0,1201.0,0.07,0.11,0.11,1630328.0,2024,14.0,False,0.1052383460142181,1128.0,,0.0,0.10523834601421807,14.0
Tamil Nadu,THENI,REVATHI K,FEMALE,49.0,GENERAL,IND,Jackfruit,1143159.0,1129883.0,1115.0,13.0,1128.0,0.07,0.1,0.1,1630328.0,2024,15.0,False,0.0988416771890408,1094.0,,0.0,0.09884167718904079,15.0
Tamil Nadu,THENI,MUDIYARASU,MALE,52.0,GENERAL,AIYDPMP,Peas,1143159.0,1129883.0,1078.0,16.0,1094.0,0.07,0.1,0.1,1630328.0,2024,16.0,False,0.0958624067773144,932.0,,0.0,0.09586240677731439,16.0
Tamil Nadu,THENI,THIAGARAJAN O V,MALE,45.0,GENERAL,IND,Bat,1143159.0,1129883.0,924.0,8.0,932.0,0.06,0.08,0.08,1630328.0,2024,17.0,False,0.0816670595214415,805.0,,0.0,0.08166705952144149,17.0
Tamil Nadu,THENI,VASANTHA SARAVANAN,MALE,29.0,GENERAL,IND,Frying pan,1143159.0,1129883.0,803.0,2.0,805.0,0.05,0.07,0.07,1630328.0,2024,18.0,False,0.0705386082776399,667.0,,0.0,0.07053860827763989,18.0
Tamil Nadu,THENI,VIJAYAN K,MALE,44.0,GENERAL,IND,Binoculars,1143159.0,1129883.0,665.0,2.0,667.0,0.04,0.06,0.06,1630328.0,2024,19.0,False,0.0584462754300445,617.0,,0.0,0.05844627543004449,19.0
Tamil Nadu,THENI,SETHUPATHI G,MALE,34.0,GENERAL,IND,Bucket,1143159.0,1129883.0,613.0,4.0,617.0,0.04,0.05,0.05,1630328.0,2024,20.0,False,0.0540649954127998,603.0,,0.0,0.05406499541279979,20.0
Tamil Nadu,THENI,JOHNGILBERTRAJ,MALE,34.0,GENERAL,IND,Pot,1143159.0,1129883.0,598.0,5.0,603.0,0.04,0.05,0.05,1630328.0,2024,21.0,False,0.0528382370079713,592.0,,0.0,0.05283823700797129,21.0
Tamil Nadu,THENI,AATHIMUTHUKUMAR M,MALE,32.0,GENERAL,IND,Auto- rickshaw,1143159.0,1129883.0,587.0,5.0,592.0,0.04,0.05,0.05,1630328.0,2024,22.0,False,0.0518743554041774,543.0,,0.0,0.0518743554041774,22.0
Tamil Nadu,THENI,MUTHUKUMAR,MALE,36.0,GENERAL,IND,Electric pole,1143159.0,1129883.0,539.0,4.0,543.0,0.03,0.05,0.05,1630328.0,2024,23.0,False,0.0475807009872776,486.0,,0.0,0.04758070098727759,23.0
Tamil Nadu,THENI,HARIKRISHNAKUMAR R,MALE,29.0,SC,IND,Black board,1143159.0,1129883.0,481.0,5.0,486.0,0.03,0.04,0.04,1630328.0,2024,24.0,False,0.0425860417676186,453.0,,0.0,0.04258604176761859,24.0
Tamil Nadu,THENI,SATHEESH KUMAR A,MALE,33.0,GENERAL,IND,Robot,1143159.0,1129883.0,447.0,6.0,453.0,0.03,0.04,0.04,1630328.0,2024,25.0,False,0.0396943969562371,377.0,,0.0,0.039694396956237096,25.0
Tamil Nadu,THENI,KUMAR,MALE,26.0,GENERAL,IND,Air conditioner,1143159.0,1129883.0,376.0,1.0,377.0,0.02,0.03,0.03,1630328.0,2024,26.0,False,0.0330348513300251,,,0.0,0.0330348513300251,26.0
Tamil Nadu,THOOTHUKKUDI,KANIMOZHI KARUNANIDHI,FEMALE,56.0,GENERAL,DMK,Rising sun,981034.0,968720.0,537879.0,2850.0,540729.0,37.01,55.12,55.82,1461182.0,2024,1.0,True,55.259543435739054,147991.0,392738.0,0.0,55.259543435739054,1.0
Tamil Nadu,THOOTHUKKUDI,SIVASAMY VELUMANI R,MALE,42.0,GENERAL,ADMK,Two leaves,981034.0,968720.0,147407.0,584.0,147991.0,10.13,15.09,15.28,1461182.0,2024,2.0,False,15.123869984037215,122380.0,,0.0,15.123869984037217,2.0
Tamil Nadu,THOOTHUKKUDI,VIJAYASEELAN SDR,MALE,51.0,GENERAL,TMC(M),Bicycle,981034.0,968720.0,121680.0,700.0,122380.0,8.38,12.47,12.63,1461182.0,2024,3.0,False,12.50656599824634,120300.0,,0.0,12.50656599824634,3.0
Tamil Nadu,THOOTHUKKUDI,ROWENA RUTH JANE J,FEMALE,32.0,GENERAL,NTK,Mike,981034.0,968720.0,119374.0,926.0,120300.0,8.23,12.26,12.42,1461182.0,2024,4.0,False,12.29400138575776,9806.0,,0.0,12.29400138575776,4.0
Tamil Nadu,THOOTHUKKUDI,NOTA,,,,NOTA,NOTA,981034.0,968720.0,9682.0,124.0,9806.0,0.67,1.0,1.01,1461182.0,2024,5.0,False,1.0021195144533717,6640.0,,0.0,1.0021195144533717,5.0
Tamil Nadu,THOOTHUKKUDI,RAJHA N P,MALE,51.0,GENERAL,NIDP,Battery Torch,981034.0,968720.0,6622.0,18.0,6640.0,0.45,0.68,0.69,1461182.0,2024,6.0,False,0.678571647559697,6072.0,,0.0,0.678571647559697,6.0
Tamil Nadu,THOOTHUKKUDI,ARUNADEVI R,FEMALE,38.0,SC,IND,Ganna kisan,981034.0,968720.0,6029.0,43.0,6072.0,0.42,0.62,0.63,1461182.0,2024,7.0,False,0.620525157226277,3640.0,,0.0,0.620525157226277,7.0
Tamil Nadu,THOOTHUKKUDI,CHITHIRAI JEGAN S,MALE,37.0,GENERAL,IND,Coconut farm,981034.0,968720.0,3637.0,3.0,3640.0,0.25,0.37,0.38,1461182.0,2024,8.0,False,0.3719880718550146,3376.0,,0.0,0.3719880718550146,8.0
Tamil Nadu,THOOTHUKKUDI,SIVANESWARAN J,MALE,35.0,GENERAL,IND,Balloon,981034.0,968720.0,3363.0,13.0,3376.0,0.23,0.34,0.35,1461182.0,2024,9.0,False,0.3450087171930025,2245.0,,0.0,0.3450087171930025,9.0
Tamil Nadu,THOOTHUKKUDI,SAMUEL T,MALE,42.0,GENERAL,IND,Ring,981034.0,968720.0,2240.0,5.0,2245.0,0.15,0.23,0.23,1461182.0,2024,10.0,False,0.2294267091523373,2195.0,,0.0,0.22942670915233732,10.0
Tamil Nadu,THOOTHUKKUDI,MANIKKARAJ A,MALE,40.0,GENERAL,BSP,Elephant,981034.0,968720.0,2158.0,37.0,2195.0,0.15,0.22,0.23,1461182.0,2024,11.0,False,0.2243169828905925,1839.0,,0.0,0.2243169828905925,11.0
Tamil Nadu,THOOTHUKKUDI,AASIRIYAR SHANMUGA SUNDARAM K,MALE,37.0,SC,IND,Diamond,981034.0,968720.0,1832.0,7.0,1839.0,0.13,0.19,0.19,1461182.0,2024,12.0,False,0.1879357319069702,1792.0,,0.0,0.1879357319069702,12.0
Tamil Nadu,THOOTHUKKUDI,KALEERMURUGAPAVENTHAN R,MALE,53.0,GENERAL,MANAK,Pressure cooker,981034.0,968720.0,1736.0,56.0,1792.0,0.12,0.18,0.18,1461182.0,2024,13.0,False,0.1831325892209302,897.0,,0.0,0.1831325892209302,13.0
Tamil Nadu,THOOTHUKKUDI,PONKUMARAN T P S,MALE,64.0,GENERAL,IND,Television,981034.0,968720.0,894.0,3.0,897.0,0.06,0.09,0.09,1461182.0,2024,14.0,False,0.0916684891357,829.0,,0.0,0.0916684891357,14.0
Tamil Nadu,THOOTHUKKUDI,JEYAKUMAR C,MALE,60.0,SC,IND,Pot,981034.0,968720.0,825.0,4.0,829.0,0.06,0.08,0.09,1461182.0,2024,15.0,False,0.0847192614197272,805.0,,0.0,0.0847192614197272,15.0
Tamil Nadu,THOOTHUKKUDI,GANDHIMALLAR S M,MALE,54.0,SC,IND,Mixee,981034.0,968720.0,791.0,14.0,805.0,0.06,0.08,0.08,1461182.0,2024,16.0,False,0.0822665928140897,769.0,,0.0,0.0822665928140897,16.0
Tamil Nadu,THOOTHUKKUDI,BISHOP DR GODFREY NOBLE,MALE,53.0,GENERAL,AJPK,Auto- rickshaw,981034.0,968720.0,757.0,12.0,769.0,0.05,0.08,0.08,1461182.0,2024,17.0,False,0.0785875899056335,739.0,,0.0,0.0785875899056335,17.0
Tamil Nadu,THOOTHUKKUDI,PERUMALKUMAR P,MALE,32.0,GENERAL,PMTDK,Chappals,981034.0,968720.0,727.0,12.0,739.0,0.05,0.08,0.08,1461182.0,2024,18.0,False,0.0755217541485867,710.0,,0.0,0.0755217541485867,18.0
Tamil Nadu,THOOTHUKKUDI,ESAKKIMUTHU V,MALE,43.0,GENERAL,IND,Jackfruit,981034.0,968720.0,699.0,11.0,710.0,0.05,0.07,0.07,1461182.0,2024,19.0,False,0.0725581129167748,689.0,,0.0,0.0725581129167748,19.0
Tamil Nadu,THOOTHUKKUDI,KANNAN G,MALE,44.0,GENERAL,IND,Tiller,981034.0,968720.0,679.0,10.0,689.0,0.05,0.07,0.07,1461182.0,2024,20.0,False,0.070412027886842,663.0,,0.0,0.070412027886842,20.0
Tamil Nadu,THOOTHUKKUDI,DAVID JEBASEELAN J,MALE,26.0,GENERAL,IND,Pen drive,981034.0,968720.0,656.0,7.0,663.0,0.05,0.07,0.07,1461182.0,2024,21.0,False,0.0677549702307347,578.0,,0.0,0.0677549702307347,21.0
Tamil Nadu,THOOTHUKKUDI,SUDALAIMUTHU P,MALE,58.0,GENERAL,IND,Gas cylinder,981034.0,968720.0,576.0,2.0,578.0,0.04,0.06,0.06,1461182.0,2024,22.0,False,0.0590684355857688,480.0,,0.0,0.0590684355857688,22.0
Tamil Nadu,THOOTHUKKUDI,KRISHNAN S,MALE,48.0,GENERAL,IND,Refrigerator,981034.0,968720.0,479.0,1.0,480.0,0.03,0.05,0.05,1461182.0,2024,23.0,False,0.0490533721127491,461.0,,0.0,0.0490533721127491,23.0
Tamil Nadu,THOOTHUKKUDI,RADHAKRISHNAN V G,MALE,67.0,GENERAL,IND,Matchbox,981034.0,968720.0,456.0,5.0,461.0,0.03,0.05,0.05,1461182.0,2024,24.0,False,0.0471116761332861,444.0,,0.0,0.0471116761332861,24.0
Tamil Nadu,THOOTHUKKUDI,JAMES P,MALE,40.0,GENERAL,IND,Laptop,981034.0,968720.0,433.0,11.0,444.0,0.03,0.05,0.05,1461182.0,2024,25.0,False,0.0453743692042929,429.0,,0.0,0.0453743692042929,25.0
Tamil Nadu,THOOTHUKKUDI,PONRAJ K,MALE,58.0,GENERAL,IND,Carrom board,981034.0,968720.0,428.0,1.0,429.0,0.03,0.04,0.04,1461182.0,2024,26.0,False,0.0438414513257695,396.0,,0.0,0.0438414513257695,26.0
Tamil Nadu,THOOTHUKKUDI,PRASANNA KUMAR M,MALE,33.0,GENERAL,IND,Truck,981034.0,968720.0,396.0,0.0,396.0,0.03,0.04,0.04,1461182.0,2024,27.0,False,0.040469031993018,341.0,,0.0,0.040469031993018,27.0
Tamil Nadu,THOOTHUKKUDI,SELVAMUTHUKUMAR M,MALE,49.0,GENERAL,IND,Computer,981034.0,968720.0,341.0,0.0,341.0,0.02,0.03,0.04,1461182.0,2024,28.0,False,0.0348483331050989,291.0,,0.0,0.0348483331050989,28.0
Tamil Nadu,THOOTHUKKUDI,SENTHIL KUMAR S,MALE,36.0,SC,IND,Brief case,981034.0,968720.0,290.0,1.0,291.0,0.02,0.03,0.03,1461182.0,2024,29.0,False,0.0297386068433541,,,0.0,0.029738606843354096,29.0
Tamil Nadu,TIRUCHIRAPPALLI,DURAI VAIKO,MALE,51.0,GENERAL,MDMK,Matchbox,1056843.0,1042115.0,538877.0,3336.0,542213.0,34.88,51.3,52.03,1554620.0,2024,1.0,True,51.34767851934347,229119.0,313094.0,0.0,51.34767851934347,1.0
Tamil Nadu,TIRUCHIRAPPALLI,KARUPPAIAH. P,MALE,40.0,GENERAL,ADMK,Two leaves,1056843.0,1042115.0,227445.0,1674.0,229119.0,14.74,21.68,21.99,1554620.0,2024,2.0,False,21.69761469140993,107458.0,,0.0,21.69761469140993,2.0
Tamil Nadu,TIRUCHIRAPPALLI,RAJESSH. T,MALE,44.0,GENERAL,NTK,Mike,1056843.0,1042115.0,106752.0,706.0,107458.0,6.91,10.17,10.31,1554620.0,2024,3.0,False,10.176293888806816,100747.0,,0.0,10.176293888806816,3.0
Tamil Nadu,TIRUCHIRAPPALLI,SENTHILNATHAN. P,MALE,47.0,GENERAL,AMMKMNKZ,Pressure cooker,1056843.0,1042115.0,99561.0,1186.0,100747.0,6.48,9.53,9.67,1554620.0,2024,4.0,False,9.540760859271716,14796.0,,0.0,9.540760859271716,4.0
Tamil Nadu,TIRUCHIRAPPALLI,SELVARAJ. S,MALE,33.0,GENERAL,IND,Biscuit,1056843.0,1042115.0,14781.0,15.0,14796.0,0.95,1.4,1.42,1554620.0,2024,5.0,False,1.4011841312772026,13849.0,,0.0,1.4011841312772026,5.0
Tamil Nadu,TIRUCHIRAPPALLI,NOTA,,,,NOTA,NOTA,1056843.0,1042115.0,13560.0,289.0,13849.0,0.89,1.31,1.33,1554620.0,2024,6.0,False,1.311503043664367,5166.0,,0.0,1.311503043664367,6.0
Tamil Nadu,TIRUCHIRAPPALLI,DAMODARAN. S,MALE,62.0,GENERAL,IND,Gas Stove,1056843.0,1042115.0,5138.0,28.0,5166.0,0.33,0.49,0.5,1554620.0,2024,7.0,False,0.4892212234507994,4431.0,,0.0,0.4892212234507994,7.0
Tamil Nadu,TIRUCHIRAPPALLI,ALLIMUTHU. M,MALE,58.0,SC,BSP,Elephant,1056843.0,1042115.0,4353.0,78.0,4431.0,0.29,0.42,0.43,1554620.0,2024,8.0,False,0.4196165778378808,3499.0,,0.0,0.41961657783788087,8.0
Tamil Nadu,TIRUCHIRAPPALLI,RAJENDRAN. S,MALE,63.0,GENERAL,IND,Battery Torch,1056843.0,1042115.0,3489.0,10.0,3499.0,0.23,0.33,0.34,1554620.0,2024,9.0,False,0.3313559931967377,2952.0,,0.0,0.3313559931967377,9.0
Tamil Nadu,TIRUCHIRAPPALLI,JEEVANANTHAM. M,MALE,48.0,GENERAL,IND,Ganna kisan,1056843.0,1042115.0,2879.0,73.0,2952.0,0.19,0.28,0.28,1554620.0,2024,10.0,False,0.2795549848290282,2646.0,,0.0,0.2795549848290282,10.0
Tamil Nadu,TIRUCHIRAPPALLI,SAKTHIVEL,MALE,45.0,GENERAL,APTADMK,Jackfruit,1056843.0,1042115.0,2587.0,59.0,2646.0,0.17,0.25,0.25,1554620.0,2024,11.0,False,0.250576724206507,2283.0,,0.0,0.250576724206507,11.0
Tamil Nadu,TIRUCHIRAPPALLI,BACKIYARAJ VELLAISAMY,MALE,42.0,SC,NADLMMKLK,Auto- rickshaw,1056843.0,1042115.0,2120.0,163.0,2283.0,0.15,0.22,0.22,1554620.0,2024,12.0,False,0.2162005522915554,2171.0,,0.0,0.2162005522915554,12.0
Tamil Nadu,TIRUCHIRAPPALLI,KARUPPIAH. S,MALE,55.0,GENERAL,IND,Peas,1056843.0,1042115.0,2156.0,15.0,2171.0,0.14,0.21,0.21,1554620.0,2024,13.0,False,0.2055941301029202,2052.0,,0.0,0.2055941301029202,13.0
Tamil Nadu,TIRUCHIRAPPALLI,SATHIS KUMAR. S,MALE,40.0,GENERAL,IND,Whistle,1056843.0,1042115.0,2048.0,4.0,2052.0,0.13,0.19,0.2,1554620.0,2024,14.0,False,0.1943248065274952,1736.0,,0.0,0.1943248065274952,14.0
Tamil Nadu,TIRUCHIRAPPALLI,KAVITHA. S,FEMALE,33.0,GENERAL,IND,Pen stand,1056843.0,1042115.0,1719.0,17.0,1736.0,0.11,0.16,0.17,1554620.0,2024,15.0,False,0.1643995439238459,1664.0,,0.0,0.1643995439238459,15.0
Tamil Nadu,TIRUCHIRAPPALLI,NAGARAJAN. M,MALE,48.0,GENERAL,IND,Pencil sharpner,1056843.0,1042115.0,1656.0,8.0,1664.0,0.11,0.16,0.16,1554620.0,2024,16.0,False,0.1575811296597232,1566.0,,0.0,0.1575811296597232,16.0
Tamil Nadu,TIRUCHIRAPPALLI,GOVINDARASU. P,MALE,43.0,SC,IND,Television,1056843.0,1042115.0,1562.0,4.0,1566.0,0.1,0.15,0.15,1554620.0,2024,17.0,False,0.1483005102446674,1498.0,,0.0,0.1483005102446674,17.0
Tamil Nadu,TIRUCHIRAPPALLI,ANBIN AMUDHAN. R,MALE,44.0,GENERAL,IND,Camera,1056843.0,1042115.0,1492.0,6.0,1498.0,0.1,0.14,0.14,1554620.0,2024,18.0,False,0.141860896772996,1463.0,,0.0,0.141860896772996,18.0
Tamil Nadu,TIRUCHIRAPPALLI,DURAIRAJ. A,MALE,59.0,GENERAL,IND,Pencil box,1056843.0,1042115.0,1455.0,8.0,1463.0,0.09,0.14,0.14,1554620.0,2024,19.0,False,0.1385463898390475,1352.0,,0.0,0.1385463898390475,19.0
Tamil Nadu,TIRUCHIRAPPALLI,SASIKUMAR. P,MALE,43.0,SC,IND,Scissors,1056843.0,1042115.0,1346.0,6.0,1352.0,0.09,0.13,0.13,1554620.0,2024,20.0,False,0.1280346678485251,1263.0,,0.0,0.1280346678485251,20.0
Tamil Nadu,TIRUCHIRAPPALLI,PANNEERSELVAM. P,MALE,54.0,GENERAL,IND,Gramophone,1056843.0,1042115.0,1255.0,8.0,1263.0,0.08,0.12,0.12,1554620.0,2024,21.0,False,0.1196063502164846,1202.0,,0.0,0.1196063502164846,21.0
Tamil Nadu,TIRUCHIRAPPALLI,DURAI. S,MALE,55.0,GENERAL,IND,Pen drive,1056843.0,1042115.0,1198.0,4.0,1202.0,0.08,0.11,0.12,1554620.0,2024,22.0,False,0.1138296381316029,1178.0,,0.0,0.1138296381316029,22.0
Tamil Nadu,TIRUCHIRAPPALLI,ANAND SELVARAJ,MALE,35.0,GENERAL,IND,CCTV Camera,1056843.0,1042115.0,1172.0,6.0,1178.0,0.08,0.11,0.11,1554620.0,2024,23.0,False,0.1115568333768954,1166.0,,0.0,0.1115568333768954,23.0
Tamil Nadu,TIRUCHIRAPPALLI,SANKAR. R,MALE,46.0,GENERAL,IND,Grapes,1056843.0,1042115.0,1162.0,4.0,1166.0,0.08,0.11,0.11,1554620.0,2024,24.0,False,0.1104204309995416,978.0,,0.0,0.1104204309995416,24.0
Tamil Nadu,TIRUCHIRAPPALLI,AMBIVENKATESAN,MALE,37.0,GENERAL,IND,Ship,1056843.0,1042115.0,972.0,6.0,978.0,0.06,0.09,0.09,1554620.0,2024,25.0,False,0.0926167937543325,880.0,,0.0,0.0926167937543325,25.0
Tamil Nadu,TIRUCHIRAPPALLI,DURAI. T,MALE,47.0,GENERAL,IND,Diamond,1056843.0,1042115.0,877.0,3.0,880.0,0.06,0.08,0.08,1554620.0,2024,26.0,False,0.0833361743392767,834.0,,0.0,0.0833361743392767,26.0
Tamil Nadu,TIRUCHIRAPPALLI,SATHYAMURTHY. T,MALE,56.0,SC,IND,Bucket,1056843.0,1042115.0,826.0,8.0,834.0,0.05,0.08,0.08,1554620.0,2024,27.0,False,0.0789799652260872,802.0,,0.0,0.0789799652260872,27.0
Tamil Nadu,TIRUCHIRAPPALLI,VIJAYAKUMAR. P,MALE,46.0,GENERAL,IND,Coconut farm,1056843.0,1042115.0,797.0,5.0,802.0,0.05,0.08,0.08,1554620.0,2024,28.0,False,0.0759495588864772,777.0,,0.0,0.0759495588864772,28.0
Tamil Nadu,TIRUCHIRAPPALLI,ROJA RAMANI. S,FEMALE,43.0,SC,AMGRDMK,Pan,1056843.0,1042115.0,738.0,39.0,777.0,0.05,0.07,0.07,1554620.0,2024,29.0,False,0.0735820539336568,774.0,,0.0,0.0735820539336568,29.0
Tamil Nadu,TIRUCHIRAPPALLI,PERIYASAMY. V,MALE,51.0,SC,IND,Box,1056843.0,1042115.0,771.0,3.0,774.0,0.05,0.07,0.07,1554620.0,2024,30.0,False,0.0732979533393183,747.0,,0.0,0.0732979533393183,30.0
Tamil Nadu,TIRUCHIRAPPALLI,AKILA. M,FEMALE,42.0,GENERAL,IND,Bangles,1056843.0,1042115.0,742.0,5.0,747.0,0.05,0.07,0.07,1554620.0,2024,31.0,False,0.0707410479902724,675.0,,0.0,0.0707410479902724,31.0
Tamil Nadu,TIRUCHIRAPPALLI,RAJENDRAN. P,MALE,67.0,GENERAL,IND,Bricks,1056843.0,1042115.0,674.0,1.0,675.0,0.04,0.06,0.06,1554620.0,2024,32.0,False,0.0639226337261497,608.0,,0.0,0.0639226337261497,32.0
Tamil Nadu,TIRUCHIRAPPALLI,MANIKANDARAJ. S,MALE,32.0,GENERAL,IND,Robot,1056843.0,1042115.0,601.0,7.0,608.0,0.04,0.06,0.06,1554620.0,2024,33.0,False,0.0575777204525911,497.0,,0.0,0.0575777204525911,33.0
Tamil Nadu,TIRUCHIRAPPALLI,MURUGESAN. P,MALE,53.0,GENERAL,IND,Electric pole,1056843.0,1042115.0,494.0,3.0,497.0,0.03,0.05,0.05,1554620.0,2024,34.0,False,0.0470659984620687,491.0,,0.0,0.0470659984620687,34.0
Tamil Nadu,TIRUCHIRAPPALLI,JOSEPH. L,MALE,53.0,GENERAL,SMKNK,Ring,1056843.0,1042115.0,482.0,9.0,491.0,0.03,0.05,0.05,1554620.0,2024,35.0,False,0.0464977972733918,431.0,,0.0,0.0464977972733918,35.0
Tamil Nadu,TIRUCHIRAPPALLI,MUTHURAJA. T,MALE,45.0,SC,IND,Cake,1056843.0,1042115.0,428.0,3.0,431.0,0.03,0.04,0.04,1554620.0,2024,36.0,False,0.040815785386623,,,0.0,0.040815785386623,36.0
Tamil Nadu,TIRUNELVELI,ROBERT BRUCE C,MALE,62.0,GENERAL,INC,Hand,1069236.0,1060052.0,499493.0,2803.0,502296.0,30.33,46.98,47.38,1656265.0,2024,1.0,True,47.055781639948734,336676.0,165620.0,0.0,47.05578163994875,1.0
Tamil Nadu,TIRUNELVELI,NAINAR NAGENTHRAN,MALE,63.0,GENERAL,BJP,Lotus,1069236.0,1060052.0,334431.0,2245.0,336676.0,20.33,31.49,31.76,1656265.0,2024,2.0,False,31.54027175094243,89601.0,,0.0,31.540271750942438,2.0
Tamil Nadu,TIRUNELVELI,JANSI RANI M,FEMALE,42.0,GENERAL,ADMK,Two leaves,1069236.0,1060052.0,88996.0,605.0,89601.0,5.41,8.38,8.45,1656265.0,2024,3.0,False,8.393945185151876,87686.0,,0.0,8.393945185151878,3.0
Tamil Nadu,TIRUNELVELI,SATHYA,FEMALE,46.0,GENERAL,NTK,Mike,1069236.0,1060052.0,86918.0,768.0,87686.0,5.29,8.2,8.27,1656265.0,2024,4.0,False,8.214545345534397,19852.0,,0.0,8.214545345534399,4.0
Tamil Nadu,TIRUNELVELI,POTTAL SUNDARA MUNISWARAN,MALE,43.0,GENERAL,IND,Baby walker,1069236.0,1060052.0,19802.0,50.0,19852.0,1.2,1.86,1.87,1656265.0,2024,5.0,False,1.859762723804813,7396.0,,0.0,1.8597627238048136,5.0
Tamil Nadu,TIRUNELVELI,NOTA,,,,NOTA,NOTA,1069236.0,1060052.0,7285.0,111.0,7396.0,0.45,0.69,0.7,1656265.0,2024,6.0,False,0.6928674745748739,3781.0,,0.0,0.6928674745748741,6.0
Tamil Nadu,TIRUNELVELI,ATHISAYAM V,MALE,49.0,SC,IND,Television,1069236.0,1060052.0,3744.0,37.0,3781.0,0.23,0.35,0.36,1656265.0,2024,7.0,False,0.3542092916938342,2067.0,,0.0,0.3542092916938343,7.0
Tamil Nadu,TIRUNELVELI,BALASUBRAMANIAN,MALE,48.0,SC,BSP,Elephant,1069236.0,1060052.0,2044.0,23.0,2067.0,0.12,0.19,0.19,1656265.0,2024,8.0,False,0.1936394091328102,1895.0,,0.0,0.19363940913281025,8.0
Tamil Nadu,TIRUNELVELI,CHINNA MAHARAJA K,MALE,38.0,GENERAL,IND,Flute,1069236.0,1060052.0,1888.0,7.0,1895.0,0.11,0.18,0.18,1656265.0,2024,9.0,False,0.1775262120496736,1836.0,,0.0,0.17752621204967364,9.0
Tamil Nadu,TIRUNELVELI,DAVID M,MALE,42.0,GENERAL,IND,Whistle,1069236.0,1060052.0,1829.0,7.0,1836.0,0.11,0.17,0.17,1656265.0,2024,10.0,False,0.1719990107246441,1497.0,,0.0,0.17199901072464416,10.0
Tamil Nadu,TIRUNELVELI,SAMUEL LAWRENCE PONNIAH,MALE,64.0,GENERAL,IND,Bat,1069236.0,1060052.0,1493.0,4.0,1497.0,0.09,0.14,0.14,1656265.0,2024,11.0,False,0.1402410234503226,1475.0,,0.0,0.14024102345032266,11.0
Tamil Nadu,TIRUNELVELI,BISHOP DR GODFREY WASHINGTON NOBLE,MALE,53.0,GENERAL,AJPK,Auto- rickshaw,1069236.0,1060052.0,1457.0,18.0,1475.0,0.09,0.14,0.14,1656265.0,2024,12.0,False,0.1381800331257354,1450.0,,0.0,0.13818003312573543,12.0
Tamil Nadu,TIRUNELVELI,LENIN K,MALE,36.0,SC,IND,Ring,1069236.0,1060052.0,1441.0,9.0,1450.0,0.09,0.14,0.14,1656265.0,2024,13.0,False,0.1358379986659771,1413.0,,0.0,0.13583799866597712,13.0
Tamil Nadu,TIRUNELVELI,CHANDRAN M,MALE,40.0,GENERAL,VTVTK,Pestle and mortar,1069236.0,1060052.0,1409.0,4.0,1413.0,0.09,0.13,0.13,1656265.0,2024,14.0,False,0.132371787665535,1346.0,,0.0,0.13237178766553503,14.0
Tamil Nadu,TIRUNELVELI,SELVA KUMAR S,MALE,27.0,SC,BHUDRP,Pen nib with seven rays,1069236.0,1060052.0,1317.0,29.0,1346.0,0.08,0.13,0.13,1656265.0,2024,15.0,False,0.1260951353133829,1072.0,,0.0,0.12609513531338296,15.0
Tamil Nadu,TIRUNELVELI,KUMAR V,MALE,39.0,GENERAL,PMTDK,Chappals,1069236.0,1060052.0,1057.0,15.0,1072.0,0.06,0.1,0.1,1656265.0,2024,16.0,False,0.1004264376344327,1048.0,,0.0,0.10042643763443272,16.0
Tamil Nadu,TIRUNELVELI,MUTHURAMAN A,MALE,39.0,GENERAL,AVRMK,Diamond,1069236.0,1060052.0,1046.0,2.0,1048.0,0.06,0.1,0.1,1656265.0,2024,17.0,False,0.0981780845530648,917.0,,0.0,0.09817808455306483,17.0
Tamil Nadu,TIRUNELVELI,THALAPATHY MURUGAN M,MALE,49.0,SC,IND,Pressure cooker,1069236.0,1060052.0,913.0,4.0,917.0,0.06,0.09,0.09,1656265.0,2024,18.0,False,0.0859058239839317,875.0,,0.0,0.08590582398393173,18.0
Tamil Nadu,TIRUNELVELI,SIVARAM K,MALE,51.0,GENERAL,IND,Helmet,1069236.0,1060052.0,855.0,20.0,875.0,0.05,0.08,0.08,1656265.0,2024,19.0,False,0.0819712060915379,790.0,,0.0,0.08197120609153792,19.0
Tamil Nadu,TIRUNELVELI,RAMAKRISHNAN N,MALE,33.0,GENERAL,NIDP,Air conditioner,1069236.0,1060052.0,790.0,0.0,790.0,0.05,0.07,0.07,1656265.0,2024,20.0,False,0.0740082889283599,788.0,,0.0,0.07400828892835991,20.0
Tamil Nadu,TIRUNELVELI,SURESH,MALE,34.0,GENERAL,IND,Balloon,1069236.0,1060052.0,777.0,11.0,788.0,0.05,0.07,0.07,1656265.0,2024,21.0,False,0.0738209261715793,689.0,,0.0,0.07382092617157932,21.0
Tamil Nadu,TIRUNELVELI,DR RAJENDRA RETNAM K,MALE,65.0,GENERAL,IND,Bangles,1069236.0,1060052.0,685.0,4.0,689.0,0.04,0.06,0.06,1656265.0,2024,22.0,False,0.0645464697109367,636.0,,0.0,0.06454646971093671,22.0
