state,constituency,candidate,gender,age,category,party,party_symbol,total_votes_polled_in_the_constituency,valid_votes,general,postal,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,over_total_valid_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,raw_swing,sim_vote_share,sim_rank
Uttar Pradesh,Baghpat,DR RAJKUMAR SANGWAN,MALE,63.0,GENERAL,RLD,Hand pump,934744.0,928663.0,485765.0,3202.0,488967.0,29.36,52.31,52.65,1665208.0,2024,1.0,True,52.36465393623504,329508.0,159459.0,0.0,51.337896015916705,1.0
Uttar Pradesh,Baharaich,ANAND KUMAR,MALE,49.0,SC,BJP,Lotus,1056593.0,1043702.0,518575.0,227.0,518802.0,28.21,49.1,49.71,1839281.0,2024,1.0,True,49.10265899148752,454575.0,64227.0,-2.0,47.10265899148752,1.0
Uttar Pradesh,Ballia,SANATAN PANDEY,MALE,61.0,GENERAL,SP,Bicycle,1007726.0,999135.0,464473.0,2595.0,467068.0,24.11,46.35,46.75,1936995.0,2024,1.0,True,46.36729863936259,423684.0,43384.0,2.0,48.367298639362595,1.0
Uttar Pradesh,Banda,KRISHNA DEVI SHIVSHANKER PATEL,FEMALE,54.0,GENERAL,SP,Bicycle,1044901.0,1030897.0,406018.0,549.0,406567.0,23.25,38.91,39.44,1749034.0,2024,1.0,True,38.938276003417194,335357.0,71210.0,2.0,40.93827600341719,1.0
Uttar Pradesh,Bansgaon,SADAL PRASAD,MALE,67.0,SC,INC,Hand,945860.0,935742.0,423872.0,1671.0,425543.0,23.31,44.99,45.48,1825711.0,2024,2.0,False,45.04230161426728,64750.0,,0.0,45.9615322594564,1.0
Uttar Pradesh,Barabanki,TANUJ PUNIA,MALE,39.0,SC,INC,Hand,1290963.0,1282413.0,718528.0,1399.0,719927.0,37.51,55.77,56.14,1919282.0,2024,1.0,True,55.78087978466397,504223.0,215704.0,0.0,56.91926508639181,1.0
Uttar Pradesh,Bareilly,PRAVEEN SINGH ARON,MALE,66.0,GENERAL,SP,Bicycle,1120305.0,1113298.0,530825.0,1498.0,532323.0,27.64,47.52,47.81,1926167.0,2024,2.0,False,47.54760360785239,6260.0,,2.0,49.54760360785238,1.0
Uttar Pradesh,Basti,RAM PRASAD CHAUDHARY,MALE,70.0,GENERAL,SP,Bicycle,1084777.0,1075109.0,523487.0,3518.0,527005.0,27.67,48.58,49.02,1904843.0,2024,1.0,True,48.66743007009152,426011.0,100994.0,2.0,50.66743007009153,1.0
Uttar Pradesh,Bhadohi,DR. VINOD KUMAR BIND,MALE,50.0,GENERAL,BJP,Lotus,1085742.0,1073764.0,458877.0,1105.0,459982.0,22.55,42.37,42.84,2039941.0,2024,1.0,True,42.394927893544015,415910.0,44072.0,-2.0,41.21931417708573,1.0
Uttar Pradesh,Bijnor,CHANDAN CHAUHAN,MALE,35.0,GENERAL,RLD,Hand pump,1024843.0,1019986.0,402604.0,1889.0,404493.0,23.2,39.47,39.66,1743213.0,2024,1.0,True,39.48461196057913,366985.0,37508.0,0.0,38.710403882920716,1.0
Uttar Pradesh,Bulandshahr,DR BHOLA SINGH,MALE,46.0,SC,BJP,Lotus,1056357.0,1047474.0,594040.0,3270.0,597310.0,31.98,56.54,57.02,1867981.0,2024,1.0,True,56.64933293753124,322176.0,275134.0,-2.0,55.76462544646045,1.0
Uttar Pradesh,Chandauli,BIRENDRA SINGH,MALE,65.0,GENERAL,SP,Bicycle,1119838.0,1107494.0,472928.0,1548.0,474476.0,25.64,42.37,42.84,1850547.0,2024,1.0,True,42.4967689178405,452911.0,21565.0,2.0,44.4967689178405,1.0
Uttar Pradesh,Deoria,SHASHANK MANI,MALE,54.0,GENERAL,BJP,Lotus,1043740.0,1033096.0,503509.0,1032.0,504541.0,26.88,48.34,48.84,1877227.0,2024,1.0,True,48.359736530343866,469699.0,34842.0,-2.0,47.30585360239171,1.0
Uttar Pradesh,Dhaurahra,ANAND BHADAURIYA,MALE,46.0,GENERAL,SP,Bicycle,1112068.0,1104703.0,442650.0,1093.0,443743.0,25.8,39.9,40.17,1719979.0,2024,1.0,True,39.91043731736471,439294.0,4449.0,2.0,41.91043731736471,1.0
Uttar Pradesh,Domariyaganj,JAGDAMBIKA PAL,MALE,74.0,GENERAL,BJP,Lotus,1022585.0,1009518.0,462614.0,689.0,463303.0,23.61,45.31,45.89,1962205.0,2024,1.0,True,45.46799939153946,420575.0,42728.0,-2.0,43.46799939153946,1.0
Uttar Pradesh,Etah,DEVESH SHAKYA,MALE,42.0,GENERAL,SP,Bicycle,1011620.0,1005225.0,474263.0,1545.0,475808.0,27.92,47.03,47.33,1703935.0,2024,1.0,True,47.091938585543474,447756.0,28052.0,2.0,49.091938585543474,1.0
Uttar Pradesh,Etawah,JITENDRA KUMAR DOHARE,MALE,57.0,SC,SP,Bicycle,1034154.0,1027518.0,489358.0,1389.0,490747.0,26.75,47.45,47.76,1834489.0,2024,1.0,True,47.47094170542396,432328.0,58419.0,2.0,49.47094170542396,1.0
Uttar Pradesh,Faizabad,AWADHESH PRASAD,MALE,79.0,SC,SP,Bicycle,1141689.0,1133125.0,553549.0,740.0,554289.0,28.73,48.55,48.92,1929399.0,2024,1.0,True,48.59366630401144,499722.0,54567.0,2.0,50.59366630401145,1.0
Uttar Pradesh,Farrukhabad,DR. NAVAL KISHOR SHAKYA,MALE,49.0,GENERAL,SP,Bicycle,1035044.0,1029429.0,484485.0,800.0,485285.0,27.7,46.89,47.14,1751985.0,2024,2.0,False,46.94213740841986,45390.0,,2.0,48.94213740841986,1.0
Uttar Pradesh,Fatehpur,NARESH CHANDRA UTTAM PATEL,MALE,68.0,GENERAL,SP,Bicycle,1109359.0,1098824.0,499866.0,462.0,500328.0,25.76,45.1,45.53,1942597.0,2024,1.0,True,45.19903445883441,467129.0,33199.0,2.0,47.19903445883441,1.0
Uttar Pradesh,Fatehpur Sikri,RAJKUMAR CHAHAR,MALE,56.0,GENERAL,BJP,Lotus,1034638.0,1026362.0,442862.0,2795.0,445657.0,24.66,43.07,43.42,1807314.0,2024,1.0,True,43.09383022854408,402252.0,43405.0,-2.0,41.93247982504497,1.0
Uttar Pradesh,Firozabad,AKSHAYA YADAV,MALE,37.0,GENERAL,SP,Bicycle,1108735.0,1102017.0,541861.0,1176.0,543037.0,28.64,48.98,49.28,1896052.0,2024,1.0,True,49.04171964858538,453725.0,89312.0,2.0,51.041719648585385,1.0
Uttar Pradesh,Gautam Buddha Nagar,DR. MAHESH SHARMA,MALE,64.0,GENERAL,BJP,Lotus,1440060.0,1426920.0,855413.0,2416.0,857829.0,31.99,59.57,60.12,2681482.0,2024,1.0,True,59.68569011246525,298357.0,559472.0,-2.0,57.68569011246525,1.0
Uttar Pradesh,Ghaziabad,ATUL GARG,MALE,66.0,GENERAL,BJP,Lotus,1470740.0,1462219.0,853036.0,1134.0,854170.0,28.97,58.08,58.42,2948720.0,2024,1.0,True,58.089810463605886,517205.0,336965.0,-2.0,57.23450047306725,1.0
Uttar Pradesh,Ghazipur,AFZAL ANSARI,MALE,70.0,GENERAL,SP,Bicycle,1154838.0,1144029.0,537784.0,2128.0,539912.0,25.85,46.75,47.19,2088636.0,2024,1.0,True,46.82289561822366,415051.0,124861.0,2.0,48.82289561822366,1.0
Uttar Pradesh,Ghosi,RAJEEV RAI,MALE,54.0,GENERAL,SP,Bicycle,1150742.0,1147072.0,501407.0,1724.0,503131.0,24.07,43.72,43.86,2090637.0,2024,1.0,True,43.728087329109414,340188.0,162943.0,2.0,44.83145816579355,1.0
Uttar Pradesh,Gonda,KIRTIVARDHAN SINGH,MALE,58.0,GENERAL,BJP,Lotus,953302.0,943829.0,473691.0,567.0,474258.0,25.72,49.75,50.25,1843873.0,2024,1.0,True,49.77080106287859,428034.0,46224.0,-2.0,47.7708010628786,1.0
Uttar Pradesh,Gorakhpur,RAVINDRA SHUKLA ALIAS RAVI KISHAN,MALE,55.0,GENERAL,BJP,Lotus,1154974.0,1146732.0,584512.0,1322.0,585834.0,27.87,50.72,51.09,2101746.0,2024,1.0,True,50.747349518759755,482308.0,103526.0,-2.0,48.74734951875975,1.0
Uttar Pradesh,Hamirpur,AJENDRA SINGH LODHI,MALE,53.0,GENERAL,SP,Bicycle,1116908.0,1101846.0,490003.0,680.0,490683.0,26.64,43.93,44.53,1841604.0,2024,1.0,True,43.99564601062136,488054.0,2629.0,2.0,45.99564601062136,1.0
Uttar Pradesh,Hardoi,USHA VERMA,FEMALE,60.0,SC,SP,Bicycle,1102070.0,1091302.0,457553.0,1389.0,458942.0,24.01,41.64,42.05,1911779.0,2024,2.0,False,41.71760068938185,122629.0,,2.0,43.71760068938184,1.0
Uttar Pradesh,Hathras,ANOOP PRADHAN BALMIKI,MALE,44.0,SC,BJP,Lotus,1083446.0,1076421.0,552334.0,2412.0,554746.0,28.5,51.2,51.54,1946138.0,2024,1.0,True,51.2363307226245,307428.0,247318.0,-2.0,49.2363307226245,1.0
Uttar Pradesh,Jalaun,NARAYAN DAS AHIRWAR,MALE,63.0,SC,SP,Bicycle,1129208.0,1117795.0,529444.0,736.0,530180.0,26.37,46.95,47.43,2010583.0,2024,1.0,True,46.96226313146121,476282.0,53898.0,2.0,48.962263131461214,1.0
Uttar Pradesh,Jaunpur,BABU SINGH KUSHWAHA,MALE,57.0,GENERAL,SP,Bicycle,1104876.0,1095459.0,506076.0,3054.0,509130.0,25.73,46.08,46.48,1979004.0,2024,1.0,True,46.20943411981252,409795.0,99335.0,2.0,48.20943411981252,1.0
Uttar Pradesh,Jhansi,ANURAG SHARMA,MALE,59.0,GENERAL,BJP,Lotus,1381376.0,1365204.0,689438.0,878.0,690316.0,31.92,49.97,50.57,2162404.0,2024,1.0,True,50.00456354409181,587702.0,102614.0,-2.0,48.984248514379395,1.0
Uttar Pradesh,Kairana,IQRA CHOUDHARY,FEMALE,29.0,GENERAL,SP,Bicycle,1080035.0,1076557.0,526887.0,1126.0,528013.0,30.56,48.89,49.05,1727579.0,2024,1.0,True,48.898876279628006,458897.0,69116.0,2.0,50.898876279628006,1.0
Uttar Pradesh,Kaiserganj,KARAN BHUSHAN SINGH,MALE,33.0,GENERAL,BJP,Lotus,1062305.0,1047212.0,570436.0,827.0,571263.0,29.97,53.78,54.55,1906032.0,2024,1.0,True,53.78622896735615,422420.0,148843.0,-2.0,51.78622896735615,1.0
Uttar Pradesh,Kannauj,AKHILESH YADAV,MALE,50.0,GENERAL,SP,Bicycle,1218971.0,1213015.0,640207.0,2085.0,642292.0,32.22,52.69,52.95,1993616.0,2024,1.0,True,52.740564593010696,471370.0,170922.0,2.0,54.740564593010696,1.0
Uttar Pradesh,Kanpur,RAMESH AWASTHI,MALE,56.0,GENERAL,BJP,Lotus,887948.0,883279.0,440609.0,2446.0,443055.0,26.61,49.9,50.16,1664794.0,2024,1.0,True,49.92754080478163,422087.0,20968.0,-2.0,48.905653882430215,1.0
Uttar Pradesh,Kaushambi,PUSHPENDRA SAROJ,MALE,25.0,SC,SP,Bicycle,1010109.0,996362.0,509175.0,612.0,509787.0,26.66,50.47,51.16,1912536.0,2024,1.0,True,50.50751538893661,405843.0,103944.0,2.0,52.507515388936596,1.0
Uttar Pradesh,Kheri,UTKARSH VERMA 'MADHUR',MALE,38.0,GENERAL,SP,Bicycle,1213543.0,1205428.0,555277.0,2088.0,557365.0,29.79,45.93,46.24,1871224.0,2024,1.0,True,45.93570410735816,523036.0,34329.0,2.0,47.93570410735816,1.0
Uttar Pradesh,Kushi Nagar,VIJAY KUMAR DUBAY,MALE,57.0,GENERAL,BJP,Lotus,1080710.0,1070701.0,516006.0,339.0,516345.0,27.51,47.78,48.22,1876962.0,2024,1.0,True,47.78835021004495,434555.0,81790.0,-2.0,45.78835021004496,1.0
Uttar Pradesh,Lalganj,DAROGA PRASAD SAROJ,MALE,71.0,SC,SP,Bicycle,1004152.0,996344.0,437567.0,2392.0,439959.0,23.9,43.81,44.16,1841110.0,2024,1.0,True,43.84516033875536,324936.0,115023.0,2.0,45.84516033875536,1.0
Uttar Pradesh,Lucknow,RAJ NATH SINGH,MALE,72.0,GENERAL,BJP,Lotus,1140222.0,1129542.0,610597.0,2112.0,612709.0,28.18,53.74,54.24,2173953.0,2024,1.0,True,53.89333375553702,477550.0,135159.0,-2.0,51.89333375553703,1.0
Uttar Pradesh,Machhlishahr,PRIYA SAROJ,FEMALE,25.0,SC,SP,Bicycle,1062071.0,1050760.0,449561.0,1731.0,451292.0,23.22,42.49,42.95,1943763.0,2024,1.0,True,42.57218674739143,415442.0,35850.0,2.0,44.57218674739143,1.0
Uttar Pradesh,Maharajganj,PANKAJ CHAUDHARY,MALE,59.0,GENERAL,BJP,Lotus,1210504.0,1200706.0,590487.0,823.0,591310.0,29.46,48.85,49.25,2007065.0,2024,1.0,True,48.85038716974087,555859.0,35451.0,-2.0,47.806517520143736,1.0
Uttar Pradesh,Mainpuri,DIMPLE YADAV,FEMALE,46.0,GENERAL,SP,Bicycle,1056192.0,1049429.0,596710.0,1816.0,598526.0,33.29,56.67,57.03,1798051.0,2024,1.0,True,56.78555536896673,376887.0,221639.0,2.0,58.78555536896675,1.0
Uttar Pradesh,Mathura,HEMAMALINI DHARMENDRA DEOL,FEMALE,74.0,GENERAL,BJP,Lotus,957463.0,952483.0,507535.0,2529.0,510064.0,26.3,53.27,53.55,1939130.0,2024,1.0,True,53.295661859513544,216657.0,293407.0,-2.0,52.342512101544436,1.0
Uttar Pradesh,Meerut,SUNITA VERMA,FEMALE,47.0,GENERAL,SP,Bicycle,1183456.0,1177703.0,535009.0,875.0,535884.0,26.72,45.28,45.5,2005669.0,2024,2.0,False,45.318690649051696,87025.0,,2.0,47.318690649051696,1.0
Uttar Pradesh,Mirzapur,ANUPRIYA PATEL,FEMALE,43.0,GENERAL,ADAL,Cup & saucer,1105445.0,1090356.0,470866.0,765.0,471631.0,24.7,42.66,43.25,1909448.0,2024,1.0,True,42.66590073321543,433821.0,37810.0,0.0,41.82931444432885,1.0
Uttar Pradesh,Misrikh,SANGITA RAJVANSHI,FEMALE,41.0,SC,SP,Bicycle,1052758.0,1043954.0,440157.0,1453.0,441610.0,23.49,41.95,42.3,1879798.0,2024,2.0,False,41.97881524701445,111945.0,,2.0,43.97881524701446,1.0
Uttar Pradesh,Mohanlalganj,R. K. CHAUDHARY,MALE,65.0,SC,SP,Bicycle,1379358.0,1368586.0,666560.0,1309.0,667869.0,30.5,48.42,48.8,2189866.0,2024,1.0,True,48.485827455330565,597577.0,70292.0,2.0,50.485827455330565,1.0
Uttar Pradesh,Moradabad,RUCHI VIRA,FEMALE,62.0,GENERAL,SP,Bicycle,1283812.0,1277361.0,636733.0,630.0,637363.0,30.9,49.65,49.9,2062642.0,2024,1.0,True,49.6703904737041,531601.0,105762.0,2.0,51.670390473704096,1.0
Uttar Pradesh,Muzaffarnagar,HARENDRA SINGH MALIK,MALE,69.0,GENERAL,SP,Bicycle,1078915.0,1074753.0,469804.0,917.0,470721.0,25.81,43.63,43.8,1823717.0,2024,1.0,True,43.639058877190315,446049.0,24672.0,2.0,45.639058877190315,1.0
Uttar Pradesh,Nagina,CHANDRASHEKHAR,MALE,36.0,SC,ASPKR,Kettle,1001499.0,995996.0,511812.0,740.0,512552.0,31.11,51.18,51.46,1647310.0,2024,1.0,True,51.18850138269835,361079.0,151473.0,0.0,51.18850138269835,1.0
Uttar Pradesh,Phulpur,AMAR NATH SINGH MAURYA,MALE,54.0,GENERAL,SP,Bicycle,1015032.0,1009357.0,446596.0,1672.0,448268.0,21.64,44.16,44.41,2071536.0,2024,2.0,False,44.17199435567152,82586.0,,2.0,46.17199435567152,1.0
Uttar Pradesh,Pilibhit,JITIN PRASADA,MALE,50.0,GENERAL,BJP,Lotus,1161235.0,1154206.0,605199.0,1959.0,607158.0,33.11,52.29,52.6,1833961.0,2024,1.0,True,52.298511473822664,442223.0,164935.0,-2.0,50.29851147382267,1.0
Uttar Pradesh,Pratapgarh,SHIV PAL SINGH PATEL (DR. S P SINGH),MALE,68.0,GENERAL,SP,Bicycle,947386.0,944397.0,439836.0,2096.0,441932.0,24.06,46.65,46.8,1836748.0,2024,1.0,True,46.65233804291831,375726.0,66206.0,2.0,48.6523380429183,1.0
Uttar Pradesh,Rae Bareli,RAHUL GANDHI,MALE,53.0,GENERAL,INC,Hand,1039951.0,1031347.0,686044.0,1605.0,687649.0,38.44,66.12,66.67,1788731.0,2024,1.0,True,66.1697871189807,297619.0,390030.0,0.0,67.5201909377354,1.0
Uttar Pradesh,Rampur,MOHIBBULLAH,MALE,48.0,GENERAL,SP,Bicycle,968791.0,962426.0,481252.0,251.0,481503.0,27.78,49.7,50.03,1733243.0,2024,1.0,True,49.737986259385856,394069.0,87434.0,2.0,51.73798625938586,1.0
Uttar Pradesh,Robertsganj,CHHOTELAL,MALE,51.0,SC,SP,Bicycle,1011592.0,990513.0,465240.0,608.0,465848.0,26.16,46.05,47.03,1780728.0,2024,1.0,True,46.14435215864573,336614.0,129234.0,2.0,47.20034525357424,1.0
Uttar Pradesh,Saharanpur,IMRAN MASOOD,MALE,53.0,GENERAL,INC,Hand,1230347.0,1224889.0,547383.0,584.0,547967.0,29.5,44.54,44.74,1857816.0,2024,1.0,True,44.56991105815178,483425.0,64542.0,0.0,45.47950107974671,1.0
Uttar Pradesh,Salempur,RAMASHANKAR RAJBHAR,MALE,63.0,GENERAL,SP,Bicycle,917622.0,909813.0,403616.0,1856.0,405472.0,22.72,44.19,44.57,1784412.0,2024,1.0,True,44.19978154752432,401899.0,3573.0,2.0,46.19978154752432,1.0
Uttar Pradesh,Sambhal,ZIA UR REHMAN,MALE,35.0,GENERAL,SP,Bicycle,1195706.0,1187766.0,570745.0,416.0,571161.0,30.07,47.77,48.09,1899292.0,2024,1.0,True,47.79657953293059,449667.0,121494.0,2.0,49.79657953293061,1.0
Uttar Pradesh,Sant Kabir Nagar,LAXMIKANT PAPPU NISHAD,MALE,51.0,GENERAL,SP,Bicycle,1092192.0,1081975.0,497488.0,1207.0,498695.0,24.02,45.66,46.09,2076050.0,2024,1.0,True,45.70143749736529,406525.0,92170.0,2.0,47.70143749736529,1.0
Uttar Pradesh,Shahjahanpur,ARUN KUMAR SAGAR,MALE,47.0,SC,BJP,Lotus,1248747.0,1239412.0,591500.0,1218.0,592718.0,25.4,47.47,47.82,2333143.0,2024,1.0,True,47.49715923205508,537339.0,55379.0,-2.0,45.497159232055076,1.0
Uttar Pradesh,Shrawasti,RAM SHIROMANI VERMA,MALE,48.0,GENERAL,SP,Bicycle,1046633.0,1036656.0,510754.0,301.0,511055.0,25.8,48.83,49.3,1980743.0,2024,1.0,True,48.8333804733366,434382.0,76673.0,2.0,50.83338047333661,1.0
Uttar Pradesh,Sitapur,RAKESH RATHOR,MALE,60.0,GENERAL,INC,Hand,1102725.0,1095057.0,530467.0,671.0,531138.0,30.17,48.17,48.5,1760367.0,2024,1.0,True,48.19698461454699,441497.0,89641.0,0.0,49.18059654545611,1.0
Uttar Pradesh,Sultanpur,RAMBHUAL NISHAD,MALE,64.0,GENERAL,SP,Bicycle,1034131.0,1024874.0,442886.0,1444.0,444330.0,23.95,42.97,43.35,1855602.0,2024,1.0,True,42.99744432627854,401156.0,43174.0,2.0,44.99744432627853,1.0
Uttar Pradesh,Unnao,ANNU TANDON,FEMALE,66.0,GENERAL,SP,Bicycle,1303551.0,1292818.0,577699.0,2616.0,580315.0,24.75,44.52,44.89,2344843.0,2024,2.0,False,44.56176940129973,72527.0,,2.0,46.56176940129973,1.0
Uttar Pradesh,Varanasi,NARENDRA MODI,MALE,73.0,GENERAL,BJP,Lotus,1131818.0,1121665.0,611439.0,1531.0,612970.0,30.65,54.16,54.65,1999861.0,2024,1.0,True,54.23826896242334,460457.0,152513.0,-2.0,53.30435608410545,1.0
Uttarakhand,Almora,AJAY TAMTA,MALE,51.0,SC,BJP,Lotus,675014.0,651478.0,417535.0,11632.0,429167.0,31.36,63.58,65.88,1368432.0,2024,1.0,True,64.19879221597105,195070.0,234097.0,0.0,64.19879221597105,1.0
Uttarakhand,Garhwal,ANIL BALUNI,MALE,53.0,GENERAL,BJP,Lotus,746210.0,726056.0,418531.0,13628.0,432159.0,30.78,57.91,59.52,1404233.0,2024,1.0,True,58.60331339474472,268656.0,163503.0,0.0,58.603313394744724,1.0
Uttarakhand,Haridwar,TRIVENDRA SINGH RAWAT,MALE,63.0,GENERAL,BJP,Lotus,1304517.0,1295795.0,648498.0,5310.0,653808.0,32.03,50.12,50.46,2041472.0,2024,1.0,True,50.19165176724194,489752.0,164056.0,0.0,50.191651767241964,1.0
Uttarakhand,Nainital-Udhamsingh Nagar,AJAY BHATT,MALE,64.0,GENERAL,BJP,Lotus,1271666.0,1255585.0,766397.0,6274.0,772671.0,38.13,60.76,61.54,2026438.0,2024,1.0,True,61.03169312236181,438123.0,334548.0,0.0,61.03169312236181,1.0
Uttarakhand,Tehri Garhwal,MALA RAJYA LAKSHMI SHAH,FEMALE,73.0,GENERAL,BJP,Lotus,866774.0,854583.0,455949.0,6654.0,462603.0,29.08,53.37,54.13,1590526.0,2024,1.0,True,53.66368885006629,190110.0,272493.0,0.0,53.66368885006631,1.0
West Bengal,Alipurduars,MANOJ TIGGA,MALE,51.0,ST,BJP,Lotus,1422285.0,1400091.0,691533.0,3781.0,695314.0,39.1,48.89,49.66,1778463.0,2024,1.0,True,48.91792464976161,619867.0,75447.0,0.0,48.9179246497616,1.0
West Bengal,Arambag,BAG MITALI,FEMALE,47.0,SC,AITC,Flowers and Grass,1561188.0,1541048.0,710432.0,2155.0,712587.0,37.8,45.64,46.24,1885001.0,2024,1.0,True,45.70563775151869,706188.0,6399.0,0.0,45.70563775151869,1.0
West Bengal,Asansol,SHATRUGHAN PRASAD SINHA,MALE,77.0,GENERAL,AITC,Flowers and Grass,1302426.0,1286030.0,603105.0,2540.0,605645.0,34.18,46.5,47.09,1771875.0,2024,1.0,True,46.53295327074081,546081.0,59564.0,0.0,46.53295327074081,1.0
West Bengal,Baharampur,PATHAN YUSUF,MALE,41.0,GENERAL,AITC,Flowers and Grass,1387690.0,1377285.0,523630.0,886.0,524516.0,29.31,37.8,38.08,1789424.0,2024,1.0,True,37.87748145901485,439494.0,85022.0,0.0,37.87748145901485,1.0
West Bengal,Balurghat,SUKANTA MAJUMDAR,MALE,44.0,GENERAL,BJP,Lotus,1240016.0,1229871.0,572925.0,2071.0,574996.0,36.77,46.37,46.75,1563941.0,2024,1.0,True,46.47153336113563,564610.0,10386.0,0.0,46.47153336113561,1.0
West Bengal,Bangaon,SHANTANU THAKUR,MALE,42.0,SC,BJP,Lotus,1493680.0,1486423.0,716952.0,2553.0,719505.0,39.08,48.17,48.41,1841292.0,2024,1.0,True,48.18840967967488,645812.0,73693.0,0.0,48.18840967967488,1.0
West Bengal,Bankura,ARUP CHAKRABORTY,MALE,68.0,GENERAL,AITC,Flowers and Grass,1450168.0,1421465.0,637465.0,4348.0,641813.0,35.95,44.26,45.15,1785138.0,2024,1.0,True,44.33408350222495,609035.0,32778.0,0.0,44.33408350222495,1.0
West Bengal,Barasat,Dr. KAKOLI GHOSH DASTIDAR,FEMALE,65.0,GENERAL,AITC,Flowers and Grass,1534562.0,1514709.0,689513.0,2497.0,692010.0,36.28,45.09,45.69,1907604.0,2024,1.0,True,45.1526522558709,577821.0,114189.0,0.0,45.1526522558709,1.0
West Bengal,Bardhaman Purba,DR. SHARMILA SARKAR,FEMALE,45.0,SC,AITC,Flowers and Grass,1498938.0,1484613.0,717881.0,2421.0,720302.0,39.94,48.05,48.52,1803240.0,2024,1.0,True,48.10640415144493,559730.0,160572.0,0.0,48.10640415144493,1.0
West Bengal,Bardhaman-Durgapur,AZAD KIRTI JHA,MALE,65.0,GENERAL,AITC,Flowers and Grass,1502830.0,1480178.0,717069.0,3598.0,720667.0,38.88,47.95,48.69,1853336.0,2024,1.0,True,47.98774515189713,582686.0,137981.0,0.0,47.98774515189712,1.0
West Bengal,Barrackpur,PARTHA BHOWMICK,MALE,60.0,GENERAL,AITC,Flowers and Grass,1142509.0,1130778.0,518486.0,1745.0,520231.0,34.4,45.53,46.01,1512101.0,2024,1.0,True,45.55996356821327,455793.0,64438.0,0.0,45.55996356821327,1.0
West Bengal,Basirhat,SK NURUL ISLAM,MALE,61.0,GENERAL,AITC,Flowers and Grass,1526081.0,1518153.0,801542.0,2220.0,803762.0,44.51,52.67,52.94,1805874.0,2024,1.0,True,52.76102615135476,470215.0,333547.0,0.0,52.76102615135476,1.0
West Bengal,Birbhum,SATABDI ROY,FEMALE,55.0,GENERAL,AITC,Flowers and Grass,1528210.0,1513339.0,714972.0,2989.0,717961.0,38.61,46.98,47.44,1859447.0,2024,1.0,True,47.004449297906554,520311.0,197650.0,0.0,47.00444929790655,1.0
West Bengal,Bishnupur,KHAN SAUMITRA,MALE,43.0,SC,BJP,Lotus,1514635.0,1494740.0,677320.0,2810.0,680130.0,38.68,44.9,45.5,1758481.0,2024,1.0,True,44.92651954722725,674563.0,5567.0,0.0,44.92651954722725,1.0
West Bengal,Bolpur,ASIT KUMAR MAL,MALE,69.0,SC,AITC,Flowers and Grass,1529897.0,1506748.0,851209.0,4424.0,855633.0,46.45,55.93,56.79,1842192.0,2024,1.0,True,55.979705195391475,528380.0,327253.0,0.0,55.979705195391475,1.0
West Bengal,Coochbehar,JAGADISH CHANDRA BARMA BASUNIA,MALE,60.0,SC,AITC,Flowers and Grass,1624634.0,1607485.0,785747.0,2628.0,788375.0,40.0,48.53,49.04,1970743.0,2024,1.0,True,48.57373287789394,749125.0,39250.0,0.0,48.573732877893946,1.0
West Bengal,Darjeeling,RAJU BISTA,MALE,38.0,GENERAL,BJP,Lotus,1331004.0,1309391.0,675324.0,4007.0,679331.0,38.23,51.04,51.88,1776898.0,2024,1.0,True,51.17710251225694,500806.0,178525.0,0.0,51.17710251225694,1.0
West Bengal,Diamond harbour,ABHISHEK BANERJEE,MALE,36.0,GENERAL,AITC,Flowers and Grass,1531287.0,1520629.0,1043493.0,4737.0,1048230.0,55.71,68.45,68.93,1881552.0,2024,1.0,True,68.47519984426617,337300.0,710930.0,0.0,68.47519984426617,1.0
West Bengal,Dum dum,SOUGATA RAY,MALE,76.0,GENERAL,AITC,Flowers and Grass,1260841.0,1248712.0,526289.0,2290.0,528579.0,31.08,41.92,42.33,1700882.0,2024,1.0,True,41.949182807611784,457919.0,70660.0,0.0,41.9491828076118,1.0
West Bengal,Ghatal,ADHIKARI DEEPAK (DEV),MALE,41.0,GENERAL,AITC,Flowers and Grass,1602280.0,1587590.0,834558.0,3432.0,837990.0,43.14,52.3,52.78,1942313.0,2024,1.0,True,52.35618122702361,655122.0,182868.0,0.0,52.356181227023605,1.0
West Bengal,Hooghly,RACHNA BANERJEE,FEMALE,51.0,GENERAL,AITC,Flowers and Grass,1518072.0,1504159.0,700120.0,2624.0,702744.0,37.78,46.29,46.72,1860103.0,2024,1.0,True,46.30898886400164,625891.0,76853.0,0.0,46.308988864001634,1.0
West Bengal,Howrah,PRASUN BANERJEE,MALE,69.0,GENERAL,AITC,Flowers and Grass,1272558.0,1261712.0,625229.0,1264.0,626493.0,35.4,49.23,49.65,1769973.0,2024,1.0,True,49.26049460762575,457051.0,169442.0,0.0,49.260494607625745,1.0
West Bengal,Jadavpur,SAYANI GHOSH,FEMALE,31.0,GENERAL,AITC,Flowers and Grass,1569002.0,1559094.0,714049.0,3850.0,717899.0,35.29,45.76,46.05,2034251.0,2024,1.0,True,45.82795247266374,459698.0,258201.0,0.0,45.82795247266373,1.0
