state,constituency,candidate,gender,age,category,party,party_symbol,total_votes_polled_in_the_constituency,valid_votes,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,over_total_valid_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes
Maharashtra,Satara,SHASHIKANT JAYVANTRAO SHINDE,MALE,61.0,GENERAL,NCPSP,Man blowing turha,1200184.0,1192482.0,536475.0,1888.0,538363.0,28.34,44.86,45.15,1899325.0,2024,2.0,False,44.938330756825515,37062.0,
Maharashtra,Shirdi,BHAUSAHEB RAJARAM WAKCHAURE,MALE,74.0,SC,SHSUBT,Flaming torch,1060418.0,1054484.0,475637.0,1263.0,476900.0,28.39,44.97,45.23,1680067.0,2024,1.0,True,44.996339152947925,426371.0,50529.0
Maharashtra,Shirdi,LOKHANDE SADASHIV KISAN,MALE,61.0,SC,SHS,Bow and arrow,1060418.0,1054484.0,425498.0,873.0,426371.0,25.38,40.21,40.43,1680067.0,2024,2.0,False,40.22884068144592,90929.0,
Maharashtra,Shirur,DR. AMOL RAMSING KOLHE,MALE,43.0,GENERAL,NCPSP,Man blowing turha,1377691.0,1364803.0,697768.0,924.0,698692.0,27.49,50.71,51.19,2541750.0,2024,1.0,True,50.833779567889735,557741.0,140951.0
Maharashtra,Shirur,ADHALRAO SHIVAJI DATTATREY,MALE,68.0,GENERAL,NCP,Clock,1377691.0,1364803.0,557138.0,603.0,557741.0,21.94,40.48,40.87,2541750.0,2024,2.0,False,40.57880017228534,28330.0,
Maharashtra,Solapur,PRANITI SUSHILKUMAR SHINDE,FEMALE,43.0,SC,INC,Hand,1205023.0,1201760.0,618350.0,1875.0,620225.0,30.52,51.47,51.61,2031921.0,2024,1.0,True,51.49296172222984,546028.0,74197.0
Maharashtra,Solapur,RAM VITTHAL SATPUTE,MALE,36.0,SC,BJP,Lotus,1205023.0,1201760.0,544770.0,1258.0,546028.0,26.87,45.31,45.44,2031921.0,2024,2.0,False,45.33290161355268,10507.0,
Maharashtra,Thane,NARESH GANPAT MHASKE,MALE,54.0,GENERAL,SHS,Bow and arrow,1311056.0,1291167.0,732109.0,2122.0,734231.0,29.27,56.0,56.87,2508072.0,2024,1.0,True,56.08807181903461,517220.0,217011.0
Maharashtra,Thane,RAJAN BABURAO VICHARE,MALE,62.0,GENERAL,SHSUBT,Flaming torch,1311056.0,1291167.0,515013.0,2207.0,517220.0,20.62,39.45,40.06,2508072.0,2024,2.0,False,39.51055254578066,17901.0,
Maharashtra,Wardha,AMAR SHARADRAO KALE,MALE,50.0,GENERAL,NCPSP,Man blowing turha,1096649.0,1090378.0,530761.0,2345.0,533106.0,31.65,48.61,48.89,1684292.0,2024,1.0,True,48.6849459184009,451458.0,81648.0
Maharashtra,Wardha,RAMDAS CHANDRABHAN TADAS,MALE,71.0,GENERAL,BJP,Lotus,1096649.0,1090378.0,449599.0,1859.0,451458.0,26.8,41.17,41.4,1684292.0,2024,2.0,False,41.22858927573396,20795.0,
Maharashtra,Yavatmal- Washim,SANJAY UTTAMRAO DESHMUKH,MALE,55.0,GENERAL,SHSUBT,Flaming torch,1225601.0,1216139.0,591899.0,2908.0,594807.0,30.62,48.53,48.91,1942461.0,2024,1.0,True,48.5346747937627,500334.0,94473.0
Maharashtra,Yavatmal- Washim,RAJSHRITAI HEMANT PATIL (MAHALLE),FEMALE,51.0,GENERAL,SHS,Bow and arrow,1225601.0,1216139.0,498514.0,1820.0,500334.0,25.76,40.82,41.14,1942461.0,2024,2.0,False,40.825928373846416,56390.0,
Manipur,Inner Manipur,ANGOMCHA BIMOL AKOIJAM,MALE,57.0,GENERAL,INC,Hand,806037.0,793100.0,370678.0,3339.0,374017.0,37.36,46.4,47.16,1001115.0,2024,1.0,True,46.93417091543826,264216.0,109801.0
Manipur,Inner Manipur,THOUNAOJAM BASANTA KUMAR SINGH,MALE,59.0,GENERAL,BJP,Lotus,806037.0,793100.0,262217.0,1999.0,264216.0,26.39,32.78,33.31,1001115.0,2024,2.0,False,33.15560229239161,135640.0,
Manipur,Outer Manipur,ALFRED KANNGAM S ARTHUR,MALE,50.0,ST,INC,Hand,799732.0,789510.0,381813.0,3141.0,384954.0,36.65,48.14,48.76,1050242.0,2024,1.0,True,48.316441476777094,299536.0,85418.0
Manipur,Outer Manipur,KACHUI TIMOTHY ZIMIK,MALE,62.0,ST,NPF,Cock,799732.0,789510.0,298358.0,1178.0,299536.0,28.52,37.45,37.94,1050242.0,2024,2.0,False,37.59543637470426,89910.0,
Meghalaya,Shillong,DR. RICKY ANDREW J. SYNGKON,MALE,52.0,ST,VOTPP,Winnower,1038557.0,1026903.0,569156.0,1922.0,571078.0,40.71,54.99,55.61,1402892.0,2024,1.0,True,55.0218660366833,199168.0,371910.0
Meghalaya,Shillong,VINCENT H. PALA,MALE,56.0,ST,INC,Hand,1038557.0,1026903.0,198045.0,1123.0,199168.0,14.2,19.18,19.4,1402892.0,2024,2.0,False,19.18931391997965,186488.0,
Meghalaya,Tura,SALENG A SANGMA,MALE,45.0,ST,INC,Hand,676470.0,668216.0,382058.0,1861.0,383919.0,46.39,56.75,57.45,827559.0,2024,1.0,True,56.95654366996214,228678.0,155241.0
Meghalaya,Tura,AGATHA K SANGMA,FEMALE,43.0,ST,NPEP,Book,676470.0,668216.0,227210.0,1468.0,228678.0,27.63,33.8,34.22,827559.0,2024,2.0,False,33.92566789702933,48709.0,
Mizoram,MIZORAM,RICHARD VANLALHMANGAIHA,MALE,45.0,ST,ZPM,Hat,491828.0,489443.0,206377.0,2175.0,208552.0,24.21,42.4,42.61,861327.0,2024,1.0,True,42.445902600257256,140264.0,68288.0
Mizoram,MIZORAM,K VANLALVENA,MALE,54.0,ST,MNF,Star,491828.0,489443.0,139532.0,732.0,140264.0,16.28,28.52,28.66,861327.0,2024,2.0,False,28.547470570037618,98595.0,
NCT OF Delhi,Chandni Chowk,PRAVEEN KHANDELWAL,MALE,64.0,GENERAL,BJP,Lotus,966352.0,960539.0,514958.0,1538.0,516496.0,31.37,53.45,53.77,1646467.0,2024,1.0,True,53.461849783977264,427171.0,89325.0
NCT OF Delhi,Chandni Chowk,JAI PRAKASH AGARWAL,MALE,79.0,GENERAL,INC,Hand,966352.0,960539.0,426542.0,629.0,427171.0,25.94,44.2,44.47,1646467.0,2024,2.0,False,44.2159316511093,5829.0,
NCT OF Delhi,East Delhi,HARSH MALHOTRA,MALE,60.0,GENERAL,BJP,Lotus,1264411.0,1258655.0,663420.0,1399.0,664819.0,31.34,52.58,52.82,2121610.0,2024,1.0,True,52.59440100818876,571156.0,93663.0
NCT OF Delhi,East Delhi,KULDEEP KUMAR (MONU),MALE,35.0,SC,AAAP,Broom,1264411.0,1258655.0,570494.0,662.0,571156.0,26.92,45.17,45.38,2121610.0,2024,2.0,False,45.184640785286014,9197.0,
NCT OF Delhi,New Delhi,BANSURI SWARAJ,FEMALE,40.0,GENERAL,BJP,Lotus,847764.0,842655.0,451464.0,1721.0,453185.0,29.68,53.46,53.78,1526694.0,2024,1.0,True,53.47517546385232,374815.0,78370.0
NCT OF Delhi,New Delhi,SOMNATH BHARTI,MALE,49.0,GENERAL,AAAP,Broom,847764.0,842655.0,374032.0,783.0,374815.0,24.55,44.21,44.48,1526694.0,2024,2.0,False,44.22762865382528,5629.0,
NCT OF Delhi,North-East Delhi,MANOJ TIWARI,MALE,53.0,GENERAL,BJP,Lotus,1553679.0,1546858.0,821567.0,2884.0,824451.0,33.45,53.06,53.3,2464397.0,2024,1.0,True,53.09683390104274,685673.0,138778.0
NCT OF Delhi,North-East Delhi,KANHAIYA KUMAR,MALE,37.0,GENERAL,INC,Hand,1553679.0,1546858.0,684501.0,1172.0,685673.0,27.82,44.13,44.33,2464397.0,2024,2.0,False,44.1591621472103,12138.0,
NCT OF Delhi,North-West Delhi,YOGENDER CHANDOLIYA,MALE,61.0,SC,BJP,Lotus,1490322.0,1478223.0,863255.0,3228.0,866483.0,33.72,58.14,58.62,2569274.0,2024,1.0,True,58.26243421393256,575634.0,290849.0
NCT OF Delhi,North-West Delhi,UDIT RAJ,MALE,66.0,SC,INC,Hand,1490322.0,1478223.0,574451.0,1183.0,575634.0,22.4,38.62,38.94,2569274.0,2024,2.0,False,38.70570808233151,11997.0,
NCT OF Delhi,South Delhi,RAMVIR SINGH BIDHURI,MALE,71.0,GENERAL,BJP,Lotus,1296306.0,1290037.0,691184.0,1648.0,692832.0,30.21,53.45,53.71,2293698.0,2024,1.0,True,53.459341758243454,568499.0,124333.0
NCT OF Delhi,South Delhi,SAHI RAM,MALE,63.0,GENERAL,AAAP,Broom,1296306.0,1290037.0,567716.0,783.0,568499.0,24.79,43.86,44.07,2293698.0,2024,2.0,False,43.86573127427666,9861.0,
NCT OF Delhi,West Delhi,KAMALJEET SEHRAWAT,FEMALE,51.0,GENERAL,BJP,Lotus,1524751.0,1515795.0,838332.0,4326.0,842658.0,32.5,55.27,55.59,2592498.0,2024,1.0,True,55.27460258944935,643645.0,199013.0
NCT OF Delhi,West Delhi,MAHABAL MISHRA,MALE,69.0,GENERAL,AAAP,Broom,1524751.0,1515795.0,641759.0,1886.0,643645.0,24.83,42.21,42.46,2592498.0,2024,2.0,False,42.22023832169887,8699.0,
Nagaland,Nagaland,S SUPONGMEREN JAMIR,MALE,61.0,ST,INC,Hand,766573.0,759150.0,399512.0,2439.0,401951.0,30.33,52.43,52.95,1325383.0,2024,1.0,True,52.83295390617195,350967.0,50984.0
Nagaland,Nagaland,DR CHUMBEN MURRY,MALE,61.0,ST,NDPP,Globe,766573.0,759150.0,350072.0,895.0,350967.0,26.48,45.78,46.23,1325383.0,2024,2.0,False,46.131551690597746,6232.0,
Odisha,Aska,ANITA SUBHADARSHINI,FEMALE,52.0,GENERAL,BJP,Lotus,1018539.0,995973.0,493032.0,1194.0,494226.0,30.44,48.52,49.62,1623404.0,2024,1.0,True,48.55282469835369,394252.0,99974.0
Odisha,Aska,RANJITA SAHU,FEMALE,32.0,GENERAL,BJD,Conch,1018539.0,995973.0,393759.0,493.0,394252.0,24.29,38.71,39.58,1623404.0,2024,2.0,False,38.73136630402961,75255.0,
Odisha,Balasore,PRATAP CHANDRA SARANGI,MALE,69.0,GENERAL,BJP,Lotus,1240999.0,1231339.0,561211.0,2275.0,563486.0,35.0,45.41,45.76,1610043.0,2024,1.0,True,45.490771642762226,416335.0,147151.0
Odisha,Balasore,LEKHASRI SAMANTSINGHAR,FEMALE,53.0,GENERAL,BJD,Conch,1240999.0,1231339.0,415543.0,792.0,416335.0,25.86,33.55,33.81,1610043.0,2024,2.0,False,33.61112860282139,236851.0,
Odisha,Bargarh,PRADEEP PUROHIT,MALE,58.0,GENERAL,BJP,Lotus,1312526.0,1297323.0,709606.0,6753.0,716359.0,43.84,54.58,55.22,1633893.0,2024,1.0,True,54.689570825673506,464692.0,251667.0
Odisha,Bargarh,PARINITA MISHRA,FEMALE,45.0,GENERAL,BJD,Conch,1312526.0,1297323.0,463008.0,1684.0,464692.0,28.44,35.4,35.82,1633893.0,2024,2.0,False,35.476354797139244,93551.0,
Odisha,Berhampur,DR. PRADEEP KUMAR PANIGRAHY,MALE,60.0,GENERAL,BJP,Lotus,1046688.0,1026981.0,510585.0,2517.0,513102.0,32.16,49.02,49.96,1595228.0,2024,1.0,True,49.19845472772199,347626.0,165476.0
Odisha,Berhampur,BHRUGU BAXIPATRA,MALE,49.0,GENERAL,BJD,Conch,1046688.0,1026981.0,346780.0,846.0,347626.0,21.79,33.21,33.85,1595228.0,2024,2.0,False,33.33189506799639,129744.0,
Odisha,Bhadrak,AVIMANYU SETHI,MALE,53.0,SC,BJP,Lotus,1303583.0,1291899.0,569705.0,3614.0,573319.0,32.32,43.98,44.38,1773928.0,2024,1.0,True,44.19062462183313,481775.0,91544.0
Odisha,Bhadrak,MANJULATA MANDAL,FEMALE,47.0,SC,BJD,Conch,1303583.0,1291899.0,480105.0,1670.0,481775.0,27.16,36.96,37.29,1773928.0,2024,2.0,False,37.13454146327552,221874.0,
Odisha,Bhubaneswar,APARAJITA SARANGI,FEMALE,54.0,GENERAL,BJP,Lotus,1083541.0,1073913.0,509567.0,2952.0,512519.0,30.6,47.3,47.72,1675019.0,2024,1.0,True,47.35833452687312,477367.0,35152.0
Odisha,Bhubaneswar,MANMATH KUMAR ROUTRAY,MALE,42.0,GENERAL,BJD,Conch,1083541.0,1073913.0,475990.0,1377.0,477367.0,28.5,44.06,44.45,1675019.0,2024,2.0,False,44.11018143344899,66362.0,
Odisha,Bolangir,SANGEETA KUMARI SINGH DEO,FEMALE,62.0,GENERAL,BJP,Lotus,1404453.0,1384184.0,614196.0,3548.0,617744.0,34.25,43.98,44.63,1803544.0,2024,1.0,True,44.11675646028418,485080.0,132664.0
Odisha,Bolangir,SURENDRA SINGH BHOI,MALE,62.0,GENERAL,BJD,Conch,1404453.0,1384184.0,483964.0,1116.0,485080.0,26.9,34.54,35.04,1803544.0,2024,2.0,False,34.642434768698116,230874.0,
Odisha,Cuttack,BHARTRUHARI MAHTAB,MALE,66.0,GENERAL,BJP,Lotus,1123079.0,1112636.0,529271.0,2330.0,531601.0,33.75,47.33,47.78,1574979.0,2024,1.0,True,47.43070766732543,474524.0,57077.0
Odisha,Cuttack,SANTRUPT MISRA,MALE,58.0,GENERAL,BJD,Conch,1123079.0,1112636.0,473443.0,1081.0,474524.0,30.13,42.25,42.65,1574979.0,2024,2.0,False,42.33816175125692,83815.0,
Odisha,Dhenkanal,RUDRA NARAYAN PANY,MALE,65.0,GENERAL,BJP,Lotus,1202003.0,1177896.0,593907.0,4814.0,598721.0,39.04,49.81,50.83,1533702.0,2024,1.0,True,50.24205465761161,522154.0,76567.0
Odisha,Dhenkanal,ABINASH SAMAL,MALE,36.0,GENERAL,BJD,Conch,1202003.0,1177896.0,520144.0,2010.0,522154.0,34.05,43.44,44.33,1533702.0,2024,2.0,False,43.81688600815828,34730.0,
Odisha,Jagatsinghpur,BIBHU PRASAD TARAI,MALE,59.0,SC,BJP,Lotus,1291326.0,1281405.0,585672.0,3421.0,589093.0,34.58,45.62,45.97,1703489.0,2024,1.0,True,45.79794400472056,548397.0,40696.0
Odisha,Jagatsinghpur,DR. RAJASHREE MALLICK,FEMALE,60.0,SC,BJD,Conch,1291326.0,1281405.0,546443.0,1954.0,548397.0,32.19,42.47,42.8,1703489.0,2024,2.0,False,42.63410887305866,123570.0,
Odisha,Jajpur,RABINDRA NARAYAN BEHERA,MALE,61.0,SC,BJP,Lotus,1161596.0,1154420.0,528959.0,5280.0,534239.0,34.5,45.99,46.28,1548594.0,2024,1.0,True,46.00717528642586,532652.0,1587.0
Odisha,Jajpur,SARMISTHA SETHI,FEMALE,50.0,SC,BJD,Conch,1161596.0,1154420.0,529428.0,3224.0,532652.0,34.4,45.86,46.14,1548594.0,2024,2.0,False,45.87050726484833,53145.0,
Odisha,Kalahandi,MALVIKA DEVI,FEMALE,43.0,GENERAL,BJP,Lotus,1338480.0,1314529.0,538535.0,5768.0,544303.0,31.98,40.67,41.41,1702038.0,2024,1.0,True,40.794862109179434,410490.0,133813.0
Odisha,Kalahandi,LAMBODAR NIAL,MALE,55.0,GENERAL,BJD,Conch,1338480.0,1314529.0,408267.0,2223.0,410490.0,24.12,30.67,31.23,1702038.0,2024,2.0,False,30.76573700162789,303199.0,
Odisha,Kandhamal,SUKANTA KUMAR PANIGRAHI,MALE,57.0,GENERAL,BJP,Lotus,999765.0,980371.0,413320.0,3095.0,416415.0,31.06,41.65,42.48,1340580.0,2024,1.0,True,41.80491541435472,395044.0,21371.0
Odisha,Kandhamal,ACHYUTANANDA SAMANTA,MALE,60.0,GENERAL,BJD,Conch,999765.0,980371.0,393644.0,1400.0,395044.0,29.47,39.51,40.3,1340580.0,2024,2.0,False,39.65942870681494,144322.0,
Odisha,Kendrapara,BAIJAYANT PANDA,MALE,60.0,GENERAL,BJP,Lotus,1283464.0,1271293.0,612916.0,2789.0,615705.0,34.29,47.97,48.43,1795725.0,2024,1.0,True,48.21087958105345,549169.0,66536.0
Odisha,Kendrapara,ANSHUMAN MOHANTY,MALE,40.0,GENERAL,BJD,Conch,1283464.0,1271293.0,547681.0,1488.0,549169.0,30.58,42.79,43.2,1795725.0,2024,2.0,False,43.000983472032125,94832.0,
Odisha,Keonjhar,ANANTA NAYAK,MALE,55.0,ST,BJP,Lotus,1258771.0,1231852.0,571133.0,2790.0,573923.0,36.1,45.59,46.59,1589941.0,2024,1.0,True,45.672143019142695,476881.0,97042.0
Odisha,Keonjhar,DHANURJAYA SIDU,MALE,58.0,ST,BJD,Conch,1258771.0,1231852.0,476206.0,675.0,476881.0,29.99,37.88,38.71,1589941.0,2024,2.0,False,37.94965044981956,105278.0,
Odisha,Koraput,SAPTAGIRI SANKAR ULAKA,MALE,45.0,ST,INC,Hand,1155221.0,1110513.0,468948.0,2098.0,471046.0,31.79,40.78,42.42,1481642.0,2024,1.0,True,41.04564684149301,323318.0,147728.0
Odisha,Koraput,KAUSALYA HIKAKA,FEMALE,38.0,ST,BJD,Conch,1155221.0,1110513.0,322466.0,852.0,323318.0,21.82,27.99,29.11,1481642.0,2024,2.0,False,28.173037124819732,232089.0,
Odisha,Mayurbhanj,NABA CHARAN MAJHI,MALE,62.0,ST,BJP,Lotus,1178141.0,1154097.0,580579.0,5392.0,585971.0,37.9,49.74,50.77,1546274.0,2024,1.0,True,49.91022528853115,366637.0,219334.0
Odisha,Mayurbhanj,SUDAM MARNDI,MALE,56.0,ST,BJD,Conch,1178141.0,1154097.0,364745.0,1892.0,366637.0,23.71,31.12,31.77,1546274.0,2024,2.0,False,31.22839742770751,135399.0,
Odisha,Nabarangpur,BALABHADRA MAJHI,MALE,63.0,ST,BJP,Lotus,1250175.0,1199207.0,478330.0,3066.0,481396.0,31.78,38.51,40.14,1514610.0,2024,1.0,True,38.74492444515986,393860.0,87536.0
Odisha,Nabarangpur,PRADEEP KUMAR MAJHI,MALE,48.0,ST,BJD,Conch,1250175.0,1199207.0,392448.0,1412.0,393860.0,26.0,31.5,32.84,1514610.0,2024,2.0,False,31.69963178333568,303392.0,
Odisha,Puri,SAMBIT PATRA,MALE,50.0,GENERAL,BJP,Lotus,1201434.0,1189328.0,625372.0,3958.0,629330.0,39.59,52.38,52.91,1589698.0,2024,1.0,True,52.57832903625752,524621.0,104709.0
Odisha,Puri,ARUP MOHAN PATNAIK,MALE,68.0,GENERAL,BJD,Conch,1201434.0,1189328.0,523036.0,1585.0,524621.0,33.0,43.67,44.11,1589698.0,2024,2.0,False,43.83025687211869,24342.0,
Odisha,Sambalpur,DHARMENDRA PRADHAN,MALE,54.0,GENERAL,BJP,Lotus,1200815.0,1184264.0,587827.0,4335.0,592162.0,39.44,49.31,50.0,1501538.0,2024,1.0,True,49.48096799072819,472326.0,119836.0
Odisha,Sambalpur,PRANAB PRAKASH DAS,MALE,51.0,GENERAL,BJD,Conch,1200815.0,1184264.0,471198.0,1128.0,472326.0,31.46,39.33,39.88,1501538.0,2024,2.0,False,39.46748978689732,89113.0,
Odisha,Sundargarh,JUAL ORAM,MALE,63.0,ST,BJP,Lotus,1159760.0,1137976.0,490655.0,3627.0,494282.0,31.3,42.62,43.44,1579096.0,2024,1.0,True,42.76620836026327,355474.0,138808.0
Odisha,Sundargarh,DILIP KUMAR TIRKEY,MALE,46.0,ST,BJD,Conch,1159760.0,1137976.0,353708.0,1766.0,355474.0,22.51,30.65,31.24,1579096.0,2024,2.0,False,30.75627910920532,261986.0,
Puducherry,PUDUCHERRY,VE. VAITHILINGAM,MALE,73.0,GENERAL,INC,Hand,811432.0,798177.0,424292.0,1713.0,426005.0,41.6,52.5,53.37,1024024.0,2024,1.0,True,52.72730648315469,289489.0,136516.0
Puducherry,PUDUCHERRY,A. NAMASSIVAYAM,MALE,54.0,GENERAL,BJP,Lotus,811432.0,798177.0,288050.0,1439.0,289489.0,28.27,35.68,36.27,1024024.0,2024,2.0,False,35.83050721588237,39603.0,
Punjab,Amritsar,GURJEET SINGH AUJLA,MALE,51.0,GENERAL,INC,Hand,905825.0,901942.0,254414.0,767.0,255181.0,15.78,28.17,28.29,1617542.0,2024,1.0,True,28.176371602462748,214880.0,40301.0
Punjab,Amritsar,KULDEEP SINGH DHALIWAL,MALE,61.0,GENERAL,AAAP,Broom,905825.0,901942.0,214268.0,612.0,214880.0,13.28,23.72,23.82,1617542.0,2024,2.0,False,23.726448011165388,207205.0,
Punjab,Anandpur Sahib,MALVINDER SINGH KANG,MALE,45.0,GENERAL,AAAP,Broom,1077450.0,1070721.0,312241.0,976.0,313217.0,17.99,29.07,29.25,1740606.0,2024,1.0,True,29.07903739870006,302371.0,10846.0
Punjab,Anandpur Sahib,VIJAY INDER SINGLA,MALE,52.0,GENERAL,INC,Hand,1077450.0,1070721.0,301414.0,957.0,302371.0,17.37,28.06,28.24,1740606.0,2024,2.0,False,28.07209575879449,186578.0,
Punjab,Bathinda,HARSIMRAT KAUR BADAL,FEMALE,57.0,GENERAL,SAD,Scales,1151720.0,1146237.0,375019.0,1539.0,376558.0,22.7,32.7,32.85,1659163.0,2024,1.0,True,32.71089413379432,326902.0,49656.0
Punjab,Bathinda,GURMEET SINGH KHUDIAN,MALE,61.0,GENERAL,AAAP,Broom,1151720.0,1146237.0,325019.0,1883.0,326902.0,19.7,28.38,28.52,1659163.0,2024,2.0,False,28.39736963263462,202011.0,
Punjab,Faridkot,SARABJEET SINGH KHALSA,MALE,45.0,SC,IND,Ganna kisan,1014543.0,1010312.0,296922.0,1140.0,298062.0,18.63,29.38,29.5,1599861.0,2024,1.0,True,29.381490554041335,228009.0,70053.0
Punjab,Faridkot,KARAMJIT SINGH ANMOL,MALE,52.0,SC,AAAP,Broom,1014543.0,1010312.0,226676.0,1333.0,228009.0,14.25,22.47,22.57,1599861.0,2024,2.0,False,22.476009285774133,160357.0,
Punjab,Fatehgarh Sahib,AMAR SINGH,MALE,70.0,SC,INC,Hand,974566.0,965068.0,331324.0,1267.0,332591.0,21.36,34.13,34.46,1557201.0,2024,1.0,True,34.13794731569526,298389.0,34202.0
Punjab,Fatehgarh Sahib,GURPREET SINGH GP,MALE,53.0,SC,AAAP,Broom,974566.0,965068.0,297439.0,950.0,298389.0,19.16,30.62,30.92,1557201.0,2024,2.0,False,30.62737104005518,127521.0,
Punjab,Firozpur,SHER SINGH GHUBAYA,MALE,61.0,SC,INC,Hand,1127376.0,1119015.0,264712.0,1914.0,266626.0,15.92,23.65,23.83,1674979.0,2024,1.0,True,23.697666460761788,263384.0,3242.0
Punjab,Firozpur,JAGDEEP SINGH KAKA BRAR,MALE,57.0,GENERAL,AAAP,Broom,1127376.0,1119015.0,261273.0,2111.0,263384.0,15.72,23.36,23.54,1674979.0,2024,2.0,False,23.40951813814588,255097.0,
Punjab,Gurdaspur,SUKHJINDER SINGH RANDHAWA,MALE,65.0,GENERAL,INC,Hand,1081028.0,1074472.0,361713.0,2330.0,364043.0,22.37,33.68,33.88,1627611.0,2024,1.0,True,33.77567436673452,281182.0,82861.0
Punjab,Gurdaspur,DINESH SINGH BABBU,MALE,61.0,GENERAL,BJP,Lotus,1081028.0,1074472.0,278701.0,2481.0,281182.0,17.28,26.01,26.17,1627611.0,2024,2.0,False,26.08788431527909,277252.0,
Punjab,Hoshiarpur,DR. RAJ KUMAR CHABBEWAL,MALE,54.0,SC,AAAP,Broom,949116.0,942933.0,302402.0,1457.0,303859.0,18.78,32.01,32.22,1618186.0,2024,1.0,True,32.03624727855475,259748.0,44111.0
Punjab,Hoshiarpur,YAMINI GOMAR,FEMALE,49.0,SC,INC,Hand,949116.0,942933.0,257936.0,1812.0,259748.0,16.05,27.37,27.55,1618186.0,2024,2.0,False,27.38556751029273,199994.0,
Punjab,Jalandhar,CHARANJIT SINGH CHANNI,MALE,61.0,SC,INC,Hand,989316.0,984364.0,389509.0,544.0,390053.0,23.56,39.43,39.62,1655868.0,2024,1.0,True,39.43486397326073,214060.0,175993.0
Punjab,Jalandhar,SUSHIL KUMAR RINKU,MALE,49.0,SC,BJP,Lotus,989316.0,984364.0,213702.0,358.0,214060.0,12.93,21.64,21.75,1655868.0,2024,2.0,False,21.641743512077056,208889.0,
Punjab,Khadoor Sahib,AMRITPAL SINGH,MALE,31.0,GENERAL,IND,Mike,1049273.0,1043713.0,402600.0,1830.0,404430.0,24.07,38.54,38.75,1680035.0,2024,1.0,True,38.621420693013995,207310.0,197120.0
Punjab,Khadoor Sahib,KULBIR SINGH ZIRA,MALE,44.0,GENERAL,INC,Hand,1049273.0,1043713.0,206286.0,1024.0,207310.0,12.34,19.76,19.86,1680035.0,2024,2.0,False,19.79726213156475,194836.0,
Punjab,Ludhiana,AMRINDER SINGH RAJA WARRING,MALE,46.0,GENERAL,INC,Hand,1059678.0,1054081.0,321424.0,800.0,322224.0,18.3,30.41,30.57,1760756.0,2024,1.0,True,30.422685210974382,301282.0,20942.0
Punjab,Ludhiana,RAVNEET SINGH BITTU,MALE,48.0,GENERAL,BJP,Lotus,1059678.0,1054081.0,300927.0,355.0,301282.0,17.11,28.43,28.58,1760756.0,2024,2.0,False,28.445452373916236,237077.0,
Punjab,Patiala,DR DHARAMVIRA GANDHI,MALE,73.0,GENERAL,INC,Hand,1152252.0,1145062.0,304672.0,944.0,305616.0,16.87,26.52,26.69,1811580.0,2024,1.0,True,26.53508638645948,290785.0,14831.0
Punjab,Patiala,DR BALBIR SINGH,MALE,67.0,GENERAL,AAAP,Broom,1152252.0,1145062.0,290085.0,700.0,290785.0,16.05,25.24,25.39,1811580.0,2024,2.0,False,25.247385918559957,288998.0,
Punjab,Sangrur,GURMEET SINGH MEET HAYER,MALE,35.0,GENERAL,AAAP,Broom,1010706.0,1005845.0,362791.0,1294.0,364085.0,23.28,36.02,36.2,1563808.0,2024,1.0,True,36.05998029049239,191525.0,172560.0
Punjab,Sangrur,SUKHPAL SINGH KHAIRA,MALE,59.0,GENERAL,INC,Hand,1010706.0,1005845.0,190209.0,1316.0,191525.0,12.25,18.95,19.04,1563808.0,2024,2.0,False,18.96916303922588,187246.0,
Rajasthan,AJMER,BHAGIRATH CHOUDHARY,MALE,69.0,GENERAL,BJP,Lotus,1202835.0,1189777.0,741151.0,6311.0,747462.0,37.38,62.14,62.82,1999399.0,2024,1.0,True,62.22736161721109,417471.0,329991.0
Rajasthan,AJMER,RAMCHANDRA CHOUDHARY,MALE,79.0,GENERAL,INC,Hand,1202835.0,1189777.0,413685.0,3786.0,417471.0,20.88,34.71,35.09,1999399.0,2024,2.0,False,34.75510311119325,11402.0,
Rajasthan,ALWAR,BHUPENDER YADAV,MALE,55.0,GENERAL,BJP,Lotus,1256821.0,1247616.0,624110.0,7882.0,631992.0,30.46,50.28,50.66,2075093.0,2024,1.0,True,50.4206829536044,583710.0,48282.0
Rajasthan,ALWAR,LALIT YADAV,MALE,37.0,GENERAL,INC,Hand,1256821.0,1247616.0,575964.0,7746.0,583710.0,28.13,46.44,46.79,2075093.0,2024,2.0,False,46.56871739966397,19287.0,
Rajasthan,BANSWARA,RAJ KUMAR ROAT,MALE,31.0,ST,BHRTADVSIP,Hockey and ball,1637022.0,1615882.0,815430.0,5401.0,820831.0,37.3,50.14,50.8,2200607.0,2024,1.0,True,50.14692837226578,573777.0,247054.0
Rajasthan,BANSWARA,MAHENDRAJEETSINGH MALVIYA,MALE,63.0,ST,BJP,Lotus,1637022.0,1615882.0,568589.0,5188.0,573777.0,26.07,35.05,35.51,2200607.0,2024,2.0,False,35.053688421433336,74598.0,
Rajasthan,BARMER,UMMEDA RAM BENIWAL,MALE,46.0,GENERAL,INC,Hand,1689138.0,1670148.0,699122.0,5554.0,704676.0,31.91,41.72,42.19,2208630.0,2024,1.0,True,41.74494727943646,586500.0,118176.0
