state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes
Maharashtra,Hatkanangle,Ajay Prakash Kurane,MALE,44.0,SC,BSP,Elephant,4072.0,84.0,4156.0,0.23393590403899683,0.33133675565827664,1776555.0,2019,8,False,0.33189294775401273,3587.0,
Maharashtra,Hatkanangle,Mahadev Jagannath Jagadale,MALE,35.0,GENERAL,IND,DIAMOND,3585.0,2.0,3587.0,0.20190762458803696,0.28597327780227105,1776555.0,2019,9,False,0.2864533213651693,3316.0,
Maharashtra,Hatkanangle,Anandrao Vasantrao Sarnaik (Fouji Bapu),MALE,58.0,GENERAL,IND,Battery Torch,3300.0,16.0,3316.0,0.1866533825296712,0.2643678252557376,1776555.0,2019,10,False,0.2648116012397272,2820.0,
Maharashtra,Hatkanangle,Patil Raghunath Ramchandra,MALE,68.0,GENERAL,IND,Kettle,2819.0,1.0,2820.0,0.15873417935273604,0.22482426635138122,1776555.0,2019,11,False,0.22520166329795857,1991.0,
Maharashtra,Hatkanangle,Aitawade Vidyasagar Devappa,MALE,73.0,GENERAL,IND,Helicopter,1986.0,5.0,1991.0,0.11207083372031824,0.15873231003744678,1776555.0,2019,12,False,0.15899876298802676,1744.0,
Maharashtra,Hatkanangle,Prof. Dr. Prashant Gangawane,MALE,36.0,SC,BARESP,Air Conditioner,1735.0,9.0,1744.0,0.0981675208479332,0.13904025550241447,1776555.0,2019,13,False,0.1392736527629928,1408.0,
Maharashtra,Hatkanangle,Kamble Vishwas Ananda,MALE,52.0,SC,IND,Gas Cylinder,1402.0,6.0,1408.0,0.07925451224420296,0.11225268334139885,1776555.0,2019,14,False,0.11244111415727862,1184.0,
Maharashtra,Hatkanangle,Kishor Rajaram Panhalkar,MALE,26.0,GENERAL,IND,CCTV Camera,1181.0,3.0,1184.0,0.06664583984171614,0.09439430190072175,1776555.0,2019,15,False,0.09455275508680247,1181.0,
Maharashtra,Hatkanangle,Madan Vajir Sardar,MALE,39.0,SC,BMUP,Cot,1170.0,11.0,1181.0,0.06647697369346854,0.09415512714928412,1776555.0,2019,16,False,0.09431317884925144,1011.0,
Maharashtra,Hatkanangle,Dr. Nitin Udal Bhat,MALE,33.0,GENERAL,IND,COMPUTER,1011.0,0.0,1011.0,0.05690789195943835,0.08060189123448454,1776555.0,2019,17,False,0.08073719205469367,1001.0,
Maharashtra,Hatkanangle,Sanjay Ghanshyam Agrawal,MALE,49.0,GENERAL,IND,Auto- Rickshaw,1000.0,1.0,1001.0,0.05634500479861304,0.07980464206302573,1776555.0,2019,18,False,0.07993860459619026,,
Maharashtra,Hingoli,Hemant Patil,MALE,48.0,GENERAL,SHS,Bow and Arrow,583392.0,2920.0,586312.0,33.81797270507674,50.5979200305152,1733729.0,2019,1,True,50.652604370047584,308456.0,277856.0
Maharashtra,Hingoli,Wankhede Subhashrao Bapurao,MALE,56.0,GENERAL,INC,Hand,306928.0,1528.0,308456.0,17.79147721472041,26.619328993663093,1733729.0,2019,2,False,26.648098168837407,174051.0,
Maharashtra,Hingoli,Mohan Fattusing Rathod,MALE,60.0,GENERAL,VBA,Key,173388.0,663.0,174051.0,10.039112225728474,15.020362160814038,1733729.0,2019,3,False,15.03659560645382,23690.0,
Maharashtra,Hingoli,Sandesh Ramchandra Chavan,MALE,44.0,GENERAL,IND,SHIP,23662.0,28.0,23690.0,1.3664188578491796,2.0444144508775275,1733729.0,2019,4,False,2.0466239775519304,8122.0,
Maharashtra,Hingoli,Jayavanta Vishwambhar Wanole,MALE,34.0,ST,IND,Auto- Rickshaw,8070.0,52.0,8122.0,0.4684699857936275,0.7009174406934268,1733729.0,2019,5,False,0.7016749660479855,6035.0,
Maharashtra,Hingoli,Altaf Ahamad,MALE,48.0,GENERAL,IUML,Gas Cylinder,6031.0,4.0,6035.0,0.3480936178606922,0.520812208148834,1733729.0,2019,6,False,0.5213750825042591,5550.0,
Maharashtra,Hingoli,Dr. Dhanve Datta Maroti,MALE,60.0,ST,BSP,Elephant,5500.0,50.0,5550.0,0.3201192343209348,0.47895737451964027,1733729.0,2019,7,False,0.4794750137363112,4242.0,
Maharashtra,Hingoli,NOTA,,,,NOTA,,4216.0,26.0,4242.0,0.24467491747556855,0.3660787716598764,1733729.0,2019,8,False,0.3664744159044022,3907.0,
Maharashtra,Hingoli,Uttam Maroti Dhabe,MALE,70.0,SC,AKHP,Helicopter,3905.0,2.0,3907.0,0.22535240513367427,0.33716873193661884,1733729.0,2019,9,False,0.3375331312914897,3618.0,
Maharashtra,Hingoli,Adv. Marotrao Kanhobarao Hukke Patil,MALE,43.0,GENERAL,IND,Sewing Machine,3616.0,2.0,3618.0,0.20868313329245805,0.31222842901118175,1733729.0,2019,10,False,0.3125658738194548,3343.0,
Maharashtra,Hingoli,Uttam Bhagaji Kamble,MALE,51.0,SC,PRCP,Cup & Saucer,3336.0,7.0,3343.0,0.19282136942970904,0.28849630685029864,1733729.0,2019,11,False,0.28880810286855646,3031.0,
Maharashtra,Hingoli,Devji Gangaram Asole,MALE,65.0,ST,IND,BUCKET,3031.0,0.0,3031.0,0.17482547733815376,0.2615711355259513,1733729.0,2019,12,False,0.26185383182608274,3011.0,
Maharashtra,Hingoli,Varsha Shivajirao Devsarkar,FEMALE,41.0,GENERAL,BMUP,Cot,2993.0,18.0,3011.0,0.173671894511772,0.2598451630051598,1733729.0,2019,13,False,0.2601259939387447,2375.0,
Maharashtra,Hingoli,Subhash Parasram Wankhede,MALE,57.0,GENERAL,BAHUMP,Whistle,2371.0,4.0,2375.0,0.13698796063283247,0.2049592368439902,1733729.0,2019,14,False,0.20518074912139442,2077.0,
Maharashtra,Hingoli,Makbul Ahemad Abdul Habib,MALE,51.0,GENERAL,IND,Ring,2077.0,0.0,2077.0,0.11979957651974443,0.1792422462841969,1733729.0,2019,15,False,0.17943596460005737,1917.0,
Maharashtra,Hingoli,Gajanan Haribhau Bhalerao,MALE,36.0,GENERAL,IND,Refrigerator,1914.0,3.0,1917.0,0.11057091390869046,0.16543446611786494,1733729.0,2019,16,False,0.1656132615013529,1847.0,
Maharashtra,Hingoli,A.Kadir Mastan Sayed,MALE,45.0,GENERAL,IND,Bat,1847.0,0.0,1847.0,0.10653337401635435,0.1593935622950947,1733729.0,2019,17,False,0.1595658288956697,1661.0,
Maharashtra,Hingoli,Kamble Trishala Milind,FEMALE,37.0,SC,IND,COMPUTER,1660.0,1.0,1661.0,0.09580505373100409,0.14334201785173378,1733729.0,2019,18,False,0.14349693654342574,1654.0,
Maharashtra,Hingoli,Prakash Vitthalrao Ghunnar,MALE,60.0,GENERAL,IND,COCONUT FARM,1654.0,0.0,1654.0,0.09540129974177049,0.14273792746945677,1733729.0,2019,19,False,0.14289219328285743,1584.0,
Maharashtra,Hingoli,Sandip Bhau Nikhate,MALE,35.0,SC,IND,Road Roller,1584.0,0.0,1584.0,0.09136375984943437,0.13669702364668654,1733729.0,2019,20,False,0.13684476067717422,1431.0,
Maharashtra,Hingoli,Asadkhan Mohammadkhan,MALE,57.0,GENERAL,BARESP,Air Conditioner,1430.0,1.0,1431.0,0.08253885122761401,0.12349333386263157,1733729.0,2019,21,False,0.12362680083903808,1400.0,
Maharashtra,Hingoli,Subhash Vitthal Wankhede,MALE,48.0,GENERAL,IND,Television,1399.0,1.0,1400.0,0.0807507978467223,0.12081807645540475,1733729.0,2019,22,False,0.12094865211366408,1399.0,
Maharashtra,Hingoli,Patrakar P. Sattar kha Kasim kha,MALE,54.0,GENERAL,IND,Football Player,1399.0,0.0,1399.0,0.0806931187054032,0.12073177782936519,1733729.0,2019,23,False,0.12086226021929718,1384.0,
Maharashtra,Hingoli,Subhash Nagorao Wankhede,MALE,58.0,GENERAL,HBP,Ganna Kisan,1377.0,7.0,1384.0,0.0798279315856169,0.11943729843877156,1733729.0,2019,24,False,0.11956638180379364,1300.0,
Maharashtra,Hingoli,Subhash Kashiba Wankhede,MALE,53.0,GENERAL,IND,Sofa,1298.0,2.0,1300.0,0.07498288371481357,0.11218821385144727,1733729.0,2019,25,False,0.1123094626769738,1283.0,
Maharashtra,Hingoli,Santosh Maroti Boinwad,MALE,37.0,GENERAL,IND,Pressure Cooker,1282.0,1.0,1283.0,0.07400233831238907,0.11072113720877451,1733729.0,2019,26,False,0.11084080047273645,1025.0,
Maharashtra,Hingoli,Wasant Kisan Paikrao,MALE,59.0,SC,IND,Apple,1024.0,1.0,1025.0,0.05912111985206454,0.08845609169056419,1733729.0,2019,27,False,0.0885516917260755,984.0,
Maharashtra,Hingoli,Subhash Maroti Wankhede,MALE,55.0,GENERAL,IND,Gas Stove,984.0,0.0,984.0,0.056756275057981954,0.08491784802294162,1733729.0,2019,28,False,0.08500962405703248,827.0,
Maharashtra,Hingoli,Sunil Dasharath Ingole,MALE,38.0,SC,IND,Laptop,827.0,0.0,827.0,0.047700649870885244,0.07136896373472838,1733729.0,2019,29,False,0.07144609664142872,,
Maharashtra,Jalgaon,Unmesh Bhaiyyasaheb Patil,MALE,40.0,GENERAL,BJP,Lotus,709510.0,4364.0,713874.0,36.961478720099414,65.35590005190943,1931400.0,2019,1,True,65.5967184825187,302257.0,411617.0
Maharashtra,Jalgaon,Gulabrao Baburao Deokar,MALE,63.0,GENERAL,NCP,Clock,299240.0,3017.0,302257.0,15.6496323910117,27.671939700829544,1931400.0,2019,2,False,27.77390315149544,37366.0,
Maharashtra,Jalgaon,Anjali Ratnakar Baviskar,FEMALE,50.0,GENERAL,VBA,Cup & Saucer,37164.0,202.0,37366.0,1.9346587967277622,3.420895790208984,1931400.0,2019,3,False,3.433500845832449,10332.0,
Maharashtra,Jalgaon,NOTA,,,,NOTA,,10295.0,37.0,10332.0,0.5349487418452935,0.94590524285284,1931400.0,2019,4,False,0.9493906422721422,6562.0,
Maharashtra,Jalgaon,Anant Prabhakar Mahajan,MALE,36.0,GENERAL,IND,Cauliflower,6557.0,5.0,6562.0,0.3397535466500984,0.6007578594270553,1931400.0,2019,5,False,0.6029714861198022,3428.0,
Maharashtra,Jalgaon,Rahul Narayan Bansode,MALE,46.0,SC,BSP,Elephant,3403.0,25.0,3428.0,0.17748783266024645,0.3138369311362307,1931400.0,2019,6,False,0.31499333349873243,3150.0,
Maharashtra,Jalgaon,Sancheti Rupesh Parasmal,MALE,40.0,GENERAL,IND,Almirah,3149.0,1.0,3150.0,0.16309412861137,0.2883857447722073,1931400.0,2019,7,False,0.2894483665463848,3144.0,
Maharashtra,Jalgaon,Onkaraba Chensing Jadhav,MALE,56.0,GENERAL,IND,Whistle,3137.0,7.0,3144.0,0.16278347312830072,0.28783643859168884,1931400.0,2019,8,False,0.2888970363243917,1629.0,
Maharashtra,Jalgaon,Subhash Shivlal Khairnar,MALE,64.0,SC,IND,Key,1628.0,1.0,1629.0,0.08434296365330848,0.14913662801077004,1931400.0,2019,9,False,0.1496861552711304,1383.0,
Maharashtra,Jalgaon,Mukesh Rajesh Kuril,MALE,38.0,SC,IND,COMPUTER,1381.0,2.0,1383.0,0.07160608884746815,0.12661507460951196,1931400.0,2019,10,False,0.12708161616941274,1295.0,
Maharashtra,Jalgaon,Sant Shri Baba Mahahansaji Maharaj Patil,MALE,43.0,GENERAL,HND,Water Tank,1288.0,7.0,1295.0,0.06704980842911877,0.11855858396190744,1931400.0,2019,11,False,0.11899543958018041,1262.0,
Maharashtra,Jalgaon,Ishwar Dayaram More (Maji Sainik),MALE,54.0,GENERAL,BMUP,Cot,1238.0,24.0,1262.0,0.06534120327223776,0.11553739996905575,1931400.0,2019,12,False,0.11596312335921828,1108.0,
Maharashtra,Jalgaon,Lalit (Bunty) Gaurishankar Sharma,MALE,34.0,GENERAL,IND,Ganna Kisan,1108.0,0.0,1108.0,0.057367712540126334,0.10143854133574785,1931400.0,2019,13,False,0.10181231432806169,817.0,
Maharashtra,Jalgaon,Sharad Gorakh Bhamre (Sutar),MALE,32.0,GENERAL,RJSPS,COCONUT FARM,814.0,3.0,817.0,0.04230092161126644,0.07479719158060107,1931400.0,2019,14,False,0.07507279856139568,670.0,
Maharashtra,Jalgaon,Mohan Shankar Birhade,MALE,53.0,SC,RSP(S),Battery Torch,664.0,6.0,670.0,0.03468986227606917,0.061339190157898064,1931400.0,2019,15,False,0.06156520812256438,,
Maharashtra,Jalna,Danve Raosaheb Dadarao,MALE,65.0,GENERAL,BJP,Lotus,694945.0,3074.0,698019.0,37.38279367187584,57.730651660414054,1867220.0,2019,1,True,57.77638169117958,365204.0,332815.0
Maharashtra,Jalna,Autade Vilas Keshavrao,MALE,50.0,GENERAL,INC,Hand,364348.0,856.0,365204.0,19.55870224183546,30.204714927516097,1867220.0,2019,2,False,30.228640909696647,77158.0,
Maharashtra,Jalna,Dr. Sharadchandra Wankhede,MALE,65.0,GENERAL,VBA,Whistle,76924.0,234.0,77158.0,4.132239371900472,6.381461852491448,1867220.0,2019,3,False,6.386516783250934,15637.0,
Maharashtra,Jalna,NOTA,,,,NOTA,,15550.0,87.0,15637.0,0.8374481850023029,1.2932802688951084,1867220.0,2019,4,False,1.294304711626725,9068.0,
Maharashtra,Jalna,Mahendra Kachru Sonwane,MALE,39.0,GENERAL,BSP,Elephant,9048.0,20.0,9068.0,0.4856417561936997,0.7499818045878905,1867220.0,2019,5,False,0.7505758857217588,6170.0,
Maharashtra,Jalna,Ratan Aasaram Landge,MALE,39.0,SC,IND,Plastering Trowel,6170.0,0.0,6170.0,0.33043776309165496,0.5102986032540013,1867220.0,2019,6,False,0.5107028247577473,5299.0,
Maharashtra,Jalna,Adv. Trimbak Baburao Jadhav,MALE,64.0,GENERAL,STBP,Cup & Saucer,5285.0,14.0,5299.0,0.28379087627596106,0.438261312583947,1867220.0,2019,7,False,0.4386084713762241,4187.0,
Maharashtra,Jalna,Shahadev Mahadev Palve,MALE,35.0,GENERAL,IND,Key,4184.0,3.0,4187.0,0.22423710114501771,0.34629177501207514,1867220.0,2019,8,False,0.3465660822140499,4081.0,
Maharashtra,Jalna,Raju Ashok Gawali,MALE,30.0,GENERAL,IND,Road Roller,4081.0,0.0,4081.0,0.218560212508435,0.3375248946320226,1867220.0,2019,9,False,0.3377922573478714,3485.0,
Maharashtra,Jalna,Adv. Yogesh Dattu Gullapelli,MALE,29.0,GENERAL,IND,Laptop,3483.0,2.0,3485.0,0.18664110281595098,0.28823186909889703,1867220.0,2019,10,False,0.2884601854587924,2844.0,
Maharashtra,Jalna,Arun Chintaman Chavhan,MALE,32.0,GENERAL,IND,Pen Nib with Seven Rays,2843.0,1.0,2844.0,0.1523119932305781,0.23521705472518312,1867220.0,2019,11,False,0.23540337659822258,2679.0,
Maharashtra,Jalna,Nade Dnyaneshwar Dagduji,MALE,52.0,SC,IND,Tractor Chalata Kisan,2678.0,1.0,2679.0,0.14347532695665213,0.22157049564302586,1867220.0,2019,12,False,0.22174600770275607,2643.0,
Maharashtra,Jalna,Uttam Dhanu Rathod,MALE,65.0,GENERAL,ALoP,Battery Torch,2640.0,3.0,2643.0,0.14154732704234102,0.2185930645705552,1867220.0,2019,13,False,0.21876621812556338,2017.0,
Maharashtra,Jalna,Feroz Ali,MALE,59.0,GENERAL,BMUP,Cot,2013.0,4.0,2017.0,0.10802155075459775,0.16681884647703737,1867220.0,2019,14,False,0.16695098825549046,1763.0,
Maharashtra,Jalna,Ahemad Rahim Shaikh,MALE,49.0,GENERAL,IND,Auto- Rickshaw,1760.0,3.0,1763.0,0.09441844024806932,0.14581141613238321,1867220.0,2019,15,False,0.14592691734974206,1745.0,
Maharashtra,Jalna,Anita Lalchand Khandade (Rajput),FEMALE,38.0,GENERAL,IND,Television,1739.0,6.0,1745.0,0.09345444029091377,0.14432270059614788,1867220.0,2019,16,False,0.1444370225611457,1567.0,
Maharashtra,Jalna,Ganesh Shankar Chandode,MALE,30.0,SC,ABHS,Gas Cylinder,1562.0,5.0,1567.0,0.0839215518257088,0.129600958071154,1867220.0,2019,17,False,0.12970361854058185,1209.0,
Maharashtra,Jalna,Annasaheb Devidasrao Ugale,MALE,51.0,GENERAL,IND,Bat,1209.0,0.0,1209.0,0.06474866378894828,0.09999206018380676,1867220.0,2019,18,False,0.10007126663405452,1154.0,
Maharashtra,Jalna,Sapkal Lilabai Dharma,FEMALE,55.0,SC,IND,Gas Stove,1152.0,2.0,1154.0,0.061803108364306296,0.09544320715642099,1867220.0,2019,19,False,0.0955188103355657,1148.0,
Maharashtra,Jalna,Sirsath Sham,MALE,31.0,GENERAL,IND,Ganna Kisan,1146.0,2.0,1148.0,0.06148177504525444,0.09494696864434256,1867220.0,2019,20,False,0.09502217873936691,1062.0,
Maharashtra,Jalna,Pramod Baburao Kharat,MALE,49.0,SC,BARESP,Air Conditioner,1061.0,1.0,1062.0,0.05687599747217789,0.08783421663788483,1867220.0,2019,21,False,0.08790379252718437,,
Maharashtra,Kalyan,Dr. SHRIKANT EKNATH SHINDE,MALE,32.0,GENERAL,SHS,Bow and Arrow,558023.0,1700.0,559723.0,28.47483512033519,62.841363793544794,1965676.0,2019,1,True,62.868114921381576,215380.0,344343.0
Maharashtra,Kalyan,BABAJI BALARAM PATIL,MALE,52.0,GENERAL,NCP,Clock,215014.0,366.0,215380.0,10.957044802907498,24.181198438966554,1965676.0,2019,2,False,24.191492205550183,65572.0,
Maharashtra,Kalyan,SANJAY HEDAOO,MALE,54.0,GENERAL,VBA,Cup & Saucer,65362.0,210.0,65572.0,3.335849855215203,7.361916352678591,1965676.0,2019,3,False,7.365050268838037,13012.0,
Maharashtra,Kalyan,NOTA,,,,NOTA,,12975.0,37.0,13012.0,0.6619605672552343,1.4608865915490428,1965676.0,2019,4,False,1.461508480725318,9627.0,
Maharashtra,Kalyan,RAVINDRA (PINTU) KENE,MALE,35.0,GENERAL,BSP,Elephant,9604.0,23.0,9627.0,0.48975517837120663,1.0808450059055206,1965676.0,2019,5,False,1.081305114044162,3261.0,
Maharashtra,Kalyan,SALVE VINOD MANOHAR,MALE,45.0,SC,BKNP,DIAMOND,3260.0,1.0,3261.0,0.16589712648473093,0.3661198259330947,1965676.0,2019,6,False,0.3662756805752584,2662.0,
Maharashtra,Kalyan,Gautam Baburao Waghchaure,MALE,56.0,GENERAL,BMUP,Cot,2660.0,2.0,2662.0,0.1354241492494185,0.298868744751272,1965676.0,2019,7,False,0.2989959710798337,2512.0,
Maharashtra,Kalyan,Asmita Pushkar Puranik,FEMALE,40.0,GENERAL,IND,Letter Box,2511.0,1.0,2512.0,0.1277931866696241,0.282027906391884,1965676.0,2019,8,False,0.2821479636936673,1389.0,
Maharashtra,Kalyan,DINKAR RANGANATH PHALAKE,MALE,64.0,GENERAL,IND,Helicopter,1389.0,0.0,1389.0,0.07066271348889644,0.1559461632079327,1965676.0,2019,9,False,0.1560125483959012,1365.0,
Maharashtra,Kalyan,Chandrakant Rambhaji Mote,MALE,57.0,SC,IND,Green Chilli,1365.0,0.0,1365.0,0.06944175947612932,0.15325162907043063,1965676.0,2019,10,False,0.15331686721411458,1302.0,
Maharashtra,Kalyan,MUNIR AHMAD ANSARI,MALE,45.0,GENERAL,IUML,Auto- Rickshaw,1302.0,0.0,1302.0,0.06623675519261567,0.14617847695948769,1965676.0,2019,11,False,0.1462407041119247,1274.0,
Maharashtra,Kalyan,AJAYSHYAM RAMLAKHAN MORYA,MALE,47.0,GENERAL,IND,Sewing Machine,1274.0,0.0,1274.0,0.06481230884438738,0.1430348537990686,1965676.0,2019,12,False,0.14309574273317363,1187.0,
Maharashtra,Kalyan,Suhas Dhananjay Bonde,MALE,47.0,GENERAL,IND,Tractor Chalata Kisan,1186.0,1.0,1187.0,0.0603863505481066,0.13326716755062357,1965676.0,2019,13,False,0.1333238984491971,1093.0,
Maharashtra,Kalyan,Sayyed Waseem Ali Nazir Ali,MALE,40.0,GENERAL,IND,Battery Torch,1093.0,0.0,1093.0,0.05560428066476877,0.12271357551207375,1965676.0,2019,14,False,0.12276581382053278,1081.0,
Maharashtra,Kalyan,Santosh Bhikaji Bhalerao,MALE,41.0,SC,APoI,Coat,1078.0,3.0,1081.0,0.05499380365838521,0.12136630844332272,1965676.0,2019,15,False,0.12141797322963946,1073.0,
Maharashtra,Kalyan,Habibur Rehman,MALE,59.0,GENERAL,PECP,Glass Tumbler,1073.0,0.0,1073.0,0.05458681898746284,0.12046813039748869,1965676.0,2019,16,False,0.12051941283571059,1031.0,
Maharashtra,Kalyan,MOHAMMED AHMED KHAN (AHMED NETA),MALE,53.0,GENERAL,BAHUMP,Whistle,1030.0,1.0,1031.0,0.052450149465120395,0.11575269565686007,1965676.0,2019,17,False,0.115801970767584,915.0,
Maharashtra,Kalyan,Amrish Raj Morajkar,MALE,33.0,GENERAL,IND,Key,915.0,0.0,915.0,0.04654887173674604,0.10272911399226668,1965676.0,2019,18,False,0.10277284505561528,843.0,
Maharashtra,Kalyan,Dr. Suresh Abhiman Gawai,MALE,50.0,SC,BHAPRAP,Ludo,841.0,2.0,843.0,0.04288600969844471,0.09464551157976046,1965676.0,2019,19,False,0.09468580151025538,798.0,
Maharashtra,Kalyan,MILIND KAMBLE,MALE,35.0,SC,BAAP,Fountain,793.0,5.0,798.0,0.04059672092450638,0.08959326007194407,1965676.0,2019,20,False,0.08963139929440544,792.0,
Maharashtra,Kalyan,SONALI ASHOK GANGAWANE,FEMALE,34.0,SC,IND,Laptop,790.0,2.0,792.0,0.040291482421314605,0.08891962653756853,1965676.0,2019,21,False,0.0889574789989588,767.0,
Maharashtra,Kalyan,SHIVA KRISHNAMURTHY IYER,MALE,57.0,GENERAL,IND,CCTV Camera,765.0,2.0,767.0,0.03901965532468219,0.08611282014433722,1965676.0,2019,22,False,0.08614947776793105,722.0,
Maharashtra,Kalyan,Haresh Sambhaji Bramhane,MALE,43.0,SC,BARESP,Air Conditioner,721.0,1.0,722.0,0.03673036655074387,0.08106056863652082,1965676.0,2019,23,False,0.08109507555208112,690.0,
Maharashtra,Kalyan,NARENDRBHAI MORE,MALE,56.0,SC,IND,Television,690.0,0.0,690.0,0.035102427867054385,0.07746785645318471,1965676.0,2019,24,False,0.0775008339763656,495.0,
Maharashtra,Kalyan,Zafarullah Gulam Rab Sayyed,MALE,36.0,GENERAL,IND,Bat,495.0,0.0,495.0,0.02518217651332163,0.05557476658598034,1965676.0,2019,25,False,0.055598424374349247,471.0,
Maharashtra,Kalyan,Vinay Dubey,MALE,33.0,GENERAL,IND,COMPUTER,471.0,0.0,471.0,0.02396122250055452,0.05288023244847827,1965676.0,2019,26,False,0.05290274319256262,434.0,
Maharashtra,Kalyan,Nafees Ansari,MALE,42.0,GENERAL,IND,Bottle,434.0,0.0,434.0,0.022078918397538557,0.04872615898649589,1965676.0,2019,27,False,0.04874690137064156,429.0,
Maharashtra,Kalyan,Mo. Yusuf Mo. Farooq Khan,MALE,40.0,GENERAL,IND,Walking Stick,429.0,0.0,429.0,0.021824552978212074,0.04816479770784963,1965676.0,2019,28,False,0.04818530112443601,413.0,
Maharashtra,Kalyan,YASMIN BANOO MOHD. SALIM,FEMALE,40.0,GENERAL,IND,CALCULATOR,412.0,1.0,413.0,0.021010583636367337,0.046368441616181574,1965676.0,2019,29,False,0.04638818033657826,,
Maharashtra,Kolhapur,Sanjay Sadashivrao Mandlik,MALE,54.0,GENERAL,SHS,Bow and Arrow,745675.0,3410.0,749085.0,39.834437297393876,56.21634156445309,1880496.0,2019,1,True,56.28612347578844,478517.0,270568.0
Maharashtra,Kolhapur,Dhananjay Mahadik,MALE,47.0,GENERAL,NCP,Clock,476820.0,1697.0,478517.0,25.446318418119475,35.911111711484544,1880496.0,2019,2,False,35.955688536366175,63439.0,
Maharashtra,Kolhapur,Dr. Aruna Mohan Mali,FEMALE,37.0,GENERAL,VBA,Cup & Saucer,63251.0,188.0,63439.0,3.3735248572716987,4.760886271260724,1880496.0,2019,3,False,4.766796007369715,8691.0,
Maharashtra,Kolhapur,NOTA,,,,NOTA,,8659.0,32.0,8691.0,0.46216530106950504,0.6522306874876173,1880496.0,2019,4,False,0.6530403080132126,5955.0,
Maharashtra,Kolhapur,Sandeep Gundopant Sankpal,MALE,38.0,GENERAL,IND,Ring,5954.0,1.0,5955.0,0.3166717717027848,0.44690297364961007,1880496.0,2019,5,False,0.44745771881471413,5034.0,
Maharashtra,Kolhapur,Dundappa Kundappa Shrikant Sir,MALE,68.0,SC,BSP,Elephant,4965.0,69.0,5034.0,0.26769533144446994,0.37778498225896506,1880496.0,2019,6,False,0.37825393056478107,3390.0,
Maharashtra,Kolhapur,Mulla Mushtak Ajij,MALE,47.0,GENERAL,IND,Whistle,3386.0,4.0,3390.0,0.18027158792148457,0.25440824192647826,1880496.0,2019,7,False,0.25472404144112193,2597.0,
Maharashtra,Kolhapur,Rajendra Balaso Koli (Galatage),MALE,55.0,GENERAL,IND,Kettle,2589.0,8.0,2597.0,0.13810186248734377,0.1948962254522313,1880496.0,2019,8,False,0.19513815210106006,2224.0,
Maharashtra,Kolhapur,Sandeep Bhairavnath Kogale,MALE,33.0,SC,IND,Bat,2222.0,2.0,2224.0,0.11826667007002409,0.16690381417241523,1880496.0,2019,9,False,0.16711099355901332,2122.0,
Maharashtra,Kolhapur,Mane Arvind Bhiva,MALE,51.0,SC,IND,Pen Nib with Seven Rays,2119.0,3.0,2122.0,0.11284256919451038,0.1592490529109106,1880496.0,2019,10,False,0.15944673036520965,2055.0,
Maharashtra,Kolhapur,Bajirao Sadashiv Naik,MALE,39.0,SC,IND,Helicopter,2051.0,4.0,2055.0,0.10927967940373177,0.15422092541560853,1880496.0,2019,11,False,0.1544123614045739,1902.0,
Maharashtra,Kolhapur,Kisan Keraba Katkar,MALE,64.0,GENERAL,BALP,Plate Containing Food,1899.0,3.0,1902.0,0.10114352809046125,0.1427387835233515,1880496.0,2019,12,False,0.1429159666138684,1758.0,
Maharashtra,Kolhapur,Yuvraj Bhimrao Desai,MALE,35.0,GENERAL,IND,Almirah,1753.0,5.0,1758.0,0.09348597391326544,0.1319320617424038,1880496.0,2019,13,False,0.13209583034026323,1570.0,
Maharashtra,Kolhapur,Dayanand Maruti Kamble,MALE,37.0,SC,BARESP,Air Conditioner,1560.0,10.0,1570.0,0.0834886115152598,0.11782328608394423,1880496.0,2019,14,False,0.1179695413163898,1421.0,
Maharashtra,Kolhapur,Nagratna Siddharth,MALE,48.0,SC,BMUP,Cot,1417.0,4.0,1421.0,0.07556517004024471,0.10664133090782467,1880496.0,2019,15,False,0.10677370586661779,1092.0,
Maharashtra,Kolhapur,Paresh Dattatray Bhosale,MALE,38.0,GENERAL,IND,Gas Cylinder,1088.0,4.0,1092.0,0.058069785843734845,0.08195097350552044,1880496.0,2019,16,False,0.08205270007483927,,
Maharashtra,Latur,Sudhakar Tukaram Shrangare,MALE,57.0,SC,BJP,Lotus,657590.0,3905.0,661495.0,35.06175208318205,56.14983248294484,1886657.0,2019,1,True,56.223662223703016,372384.0,289111.0
Maharashtra,Latur,Kamant Machhindra Gunwantrao,MALE,59.0,SC,INC,Hand,370835.0,1549.0,372384.0,19.737768974434676,31.609156863360916,1886657.0,2019,2,False,31.650718801368754,112255.0,
Maharashtra,Latur,Ram Garkar,MALE,59.0,SC,VBA,Whistle,111780.0,475.0,112255.0,5.949942146346686,9.528567026769624,1886657.0,2019,3,False,9.541095855481572,6564.0,
Maharashtra,Latur,NOTA,,,,NOTA,,6511.0,53.0,6564.0,0.34791697695977597,0.5571735242413773,1886657.0,2019,4,False,0.5579061350975996,6549.0,
Maharashtra,Latur,Dr.Siddharthkumar Digambarrao Suryawanshi,MALE,40.0,SC,BSP,Elephant,6509.0,40.0,6549.0,0.34712191988262836,0.5559002757856155,1886657.0,2019,5,False,0.5566312124854021,5208.0,
