district_id,state,district,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct
UTTAR_PRADESH__GONDA,Uttar Pradesh,Gonda,NFHS-5,2020,,91.82845831664852,19.6037147438574,15.693595822910073,26.435968360049955,23.865137506261572,,39.21688052937472,57.86773996080902,-44892.95921402808,34.627666533188
UTTAR_PRADESH__GORAKHPUR,Uttar Pradesh,Gorakhpur,NFHS-5,2020,,63.77907379726081,35.47093372572316,18.12210090400909,0.7732680822950205,36.22092620273917,,51.15014529951672,69.97568243072084,-55179.39817007218,52.81976654743723
UTTAR_PRADESH__HAMIRPUR,Uttar Pradesh,Hamirpur,NFHS-5,2020,,94.4620404000813,62.12827535002272,55.28819651230988,36.666628567010825,39.56831026200736,,48.00292903741179,68.76150939200083,22271.505189530308,66.77224240048787
UTTAR_PRADESH__HARDOI,Uttar Pradesh,Hardoi,NFHS-5,2020,,92.11183554092356,20.97919814716134,19.784276462437862,10.779337617911276,25.282597552067333,,44.54678992302,62.72522841124702,-46733.85570200722,34.38366744956778
UTTAR_PRADESH__JALAUN,Uttar Pradesh,Jalaun,NFHS-5,2020,,80.89288564675567,33.77416101216738,32.191468823309236,20.84667876846812,26.01183671376419,,53.80478184216501,72.11519360064982,-12975.68669172152,46.15002898904196
UTTAR_PRADESH__JAUNPUR,Uttar Pradesh,Jaunpur,NFHS-5,2020,,74.71894363190245,32.14652096183453,30.727772919419856,12.089091635123529,0.7093740212073372,,51.293618132951934,70.49847667042714,-50468.207497561896,39.40548463221466
UTTAR_PRADESH__JHANSI,Uttar Pradesh,Jhansi,NFHS-5,2020,,79.18252215499865,31.42415338659312,34.36455879828076,27.23795023899885,33.34684624121675,,55.33640682259365,74.11370522660474,2601.525451387501,47.508910792018256
UTTAR_PRADESH__JYOTIBA_PHULE_NAGAR,Uttar Pradesh,Jyotiba Phule Nagar,NFHS-5,2020,,95.4547552540602,68.18328677842126,36.765344839407945,23.863349240341424,28.408593986281243,,43.63380673652899,62.33241199067102,-5937.909480052397,59.09279728654162
UTTAR_PRADESH__KANNAUJ,Uttar Pradesh,Kannauj,NFHS-5,2020,,86.86015095834914,56.41747107133397,40.56118947335445,25.363272768547475,46.70332612023698,,53.36469464663672,68.45230534738981,-3304.2465178807865,60.26154288659733
UTTAR_PRADESH__KANPUR_DEHAT,Uttar Pradesh,Kanpur Dehat,NFHS-5,2020,,76.93873582451567,29.50470953866433,3.2217226815900064,3.887491572435138,18.15873282028531,,57.30128258230893,71.93982901723842,-65549.07771705273,51.25447577926592
UTTAR_PRADESH__KANPUR_NAGAR,Uttar Pradesh,Kanpur Nagar,NFHS-5,2020,,95.69137526967232,31.172537941559938,17.24258342499646,18.95986870690853,34.549687859943326,,66.64474782013536,74.36273429693236,-24259.474572251187,27.89503974830089
UTTAR_PRADESH__KANSHIRAM_NAGAR,Uttar Pradesh,Kanshiram Nagar,NFHS-5,2020,,91.51453655935693,49.08721935614162,48.39184996498251,11.85042592294961,25.67507554588756,,40.44983748516848,59.25461124233641,-20520.551416780698,40.60175591549855
UTTAR_PRADESH__KAUSHAMBI,Uttar Pradesh,Kaushambi,NFHS-5,2020,,76.07833174544007,36.211656851829616,17.810116172135455,17.810116172135455,28.808617685698295,,40.22343652896884,60.49947226247339,-36215.0411364085,49.480696584916664
UTTAR_PRADESH__KHERI,Uttar Pradesh,Kheri,NFHS-5,2020,,89.20857281077784,56.83429124311138,23.235862112806743,19.840794811004205,38.55197311291992,,41.98437770013109,58.268866567099366,3007.6614237706035,56.83429124311138
UTTAR_PRADESH__KUSHINAGAR,Uttar Pradesh,Kushinagar,NFHS-5,2020,,100.0,41.77791614448424,22.081981391637846,33.17793537079288,32.33751196867111,,44.15132302579632,65.10925137028308,-19949.81691049389,79.48893884593346
UTTAR_PRADESH__LALITPUR,Uttar Pradesh,Lalitpur,NFHS-5,2020,,68.44474893836752,35.80037876938147,23.39610216619921,8.869261709142439,25.89767231371813,,41.95883089525837,62.02483264717766,-42265.918605631654,66.26651072366032
UTTAR_PRADESH__LUCKNOW,Uttar Pradesh,Lucknow,NFHS-5,2020,,100.0,57.31226039062726,63.04292501778064,32.32805261686617,36.60640949885689,,63.07934636747835,72.76915700971736,33806.19558298109,43.820176768256275
UTTAR_PRADESH__MAHAMAYA_NAGAR,Uttar Pradesh,Mahamaya Nagar,NFHS-5,2020,,85.06433987573809,47.72518956508336,47.7067688990441,26.508810157161676,12.166705422135356,,49.87983491197273,69.26663054775172,17.247596549956864,47.72518956508336
UTTAR_PRADESH__MAHOBA,Uttar Pradesh,Mahoba,NFHS-5,2020,,79.56025974537701,48.9006493634425,58.28301840223181,44.847897290086976,26.05795017413792,,45.366943359375,64.81780091689218,28689.265443410655,48.9006493634425
UTTAR_PRADESH__MAHRAJGANJ,Uttar Pradesh,Mahrajganj,NFHS-5,2020,,100.0,32.37816403978511,40.16360718671103,28.58168979972487,50.82497477201019,,41.250271499498446,63.80831899165843,4822.086261797065,53.67233045205537
UTTAR_PRADESH__MAINPURI,Uttar Pradesh,Mainpuri,NFHS-5,2020,,93.6222890349848,42.600601314863226,47.93302700541963,30.352090319170756,42.584869611971754,,56.19309559939302,71.68577488707712,15928.8637610763,36.22289034984803
UTTAR_PRADESH__MATHURA,Uttar Pradesh,Mathura,NFHS-5,2020,,88.24740596593621,29.484435795617134,9.573754917341914,11.904036478923151,29.051374918592636,,47.82811706872284,69.00217609947883,-47485.8686677491,29.484435795617134
UTTAR_PRADESH__MAU,Uttar Pradesh,Mau,NFHS-5,2020,,80.81123566725526,36.0374522241842,16.83291044709757,14.820598723301307,47.32603488254514,,54.06250945009389,69.35280867024488,-29621.940907053628,29.641197446602614
UTTAR_PRADESH__MEERUT,Uttar Pradesh,Meerut,NFHS-5,2020,,80.99923882719715,29.642993362192787,17.813460958526413,14.502395840580052,42.7554278365949,,54.82061824065821,68.71284731750306,-28904.228305487515,48.96381593701273
UTTAR_PRADESH__MIRZAPUR,Uttar Pradesh,Mirzapur,NFHS-5,2020,,100.0,69.08930449583856,78.41573946660264,38.140485762158896,67.82276486230006,,47.51086380319211,65.9784866593208,74153.21711223516,69.08930449583856
UTTAR_PRADESH__MORADABAD,Uttar Pradesh,Moradabad,NFHS-5,2020,,79.76752386879868,41.860223151694605,36.832715544515985,7.749047516526598,27.03345704687187,,39.95085551079416,54.22829146535655,-18573.08774537577,32.072135025318964
UTTAR_PRADESH__MUZAFFARNAGAR,Uttar Pradesh,Muzaffarnagar,NFHS-5,2020,,90.22972474145324,31.608073190172675,27.73361071481185,12.84408018520479,30.80741564146988,,49.68062815948901,66.03927904828683,-14893.123237238464,21.83779793162591
UTTAR_PRADESH__PILIBHIT,Uttar Pradesh,Pilibhit,NFHS-5,2020,,94.36384245252044,55.820584259526186,28.13427765561561,18.23368078767681,24.271299305079197,,42.419486863989235,61.034401055221906,-18691.27726988284,66.18305471512262
UTTAR_PRADESH__PRATAPGARH,Uttar Pradesh,Pratapgarh,NFHS-5,2020,,84.16988745496107,36.67954981984421,35.38229884475905,35.38229884475905,30.40202176526463,,50.53959437474423,69.82077536369495,-4939.13697273619,36.67954981984421
UTTAR_PRADESH__RAE_BARELI,Uttar Pradesh,Rae Bareli,NFHS-5,2020,,100.0,22.38905790186256,2.7625519270468057,11.543490661705455,29.82495122326483,,48.38897603593914,66.52993195027565,-56171.27383418018,38.533428857389445
