state,lok_sabha_constituency,has_nfhs4,has_nfhs5,coverage_share_nfhs4,coverage_share_nfhs5,fertility_rate_change,electricity_pct_change,improved_sanitation_pct_change,lpg_pct_change,mobile_phone_pct_change,bank_account_pct_change,women_secondary_edu_pct_change,female_literacy_pct_change,male_literacy_pct_change,wealth_index_mean_change,urban_pct_change,fertility_rate_annual_change,electricity_pct_annual_change,improved_sanitation_pct_annual_change,lpg_pct_annual_change,mobile_phone_pct_annual_change,bank_account_pct_annual_change,women_secondary_edu_pct_annual_change,female_literacy_pct_annual_change,male_literacy_pct_annual_change,wealth_index_mean_annual_change,urban_pct_annual_change,change_quality_flag
Gujarat,Rajkot,True,True,1.0,1.0,,16.919031548769127,40.76555313907262,-24.787840459511532,-4.342067889603194,,,,,,68.02815635188277,,3.383806309753825,8.153110627814524,-4.957568091902306,-0.8684135779206388,,,,,,13.605631270376554,low
Gujarat,Sabarkantha,True,True,1.0,1.0,,1.0180242189637028,68.35923775796851,20.338891594025196,39.61991183043137,,,,,,-16.80155914165225,,0.20360484379274055,13.671847551593704,4.067778318805039,7.923982366086274,,,,,,-3.36031182833045,low
Gujarat,Surat,True,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,medium
Gujarat,Surendranagar,True,True,1.0,1.0,,26.349557116241513,25.14696041930396,25.730567257924868,30.35127811747842,,,,,,15.998289044745624,,5.269911423248303,5.029392083860792,5.146113451584974,6.070255623495684,,,,,,3.1996578089491248,low
Gujarat,Vadodara,True,True,0.9999,0.9999,,1.4094962776402298,3.396110187503501,-2.0650336136386738,-0.3617304282467707,,,,,,5.667312155327368,,0.28189925552804596,0.6792220375007002,-0.41300672272773475,-0.07234608564935414,,,,,,1.1334624310654735,medium
Gujarat,Valsad,True,True,0.1667,0.1667,,13.050189201686479,80.5875352969672,52.60398142092036,61.65989583754635,,,,,,-22.67728286929668,,2.610037840337296,16.11750705939344,10.520796284184073,12.331979167509271,,,,,,-4.535456573859336,low
Haryana,Ambala,True,True,0.9999,0.9999,,-20.32488680591821,-11.646567940960693,-7.210418212060077,-9.957747907013077,,,,,,-15.669665463197692,,-4.064977361183642,-2.3293135881921385,-1.4420836424120154,-1.9915495814026154,,,,,,-3.1339330926395386,low
Haryana,Bhiwani,True,True,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,medium
Haryana,Faridabad,True,True,0.125,0.125,,5.809150513966159,-11.069480953301223,-1.844005965283337,-18.982096806891064,,,,,,-40.7331303496039,,1.1618301027932318,-2.2138961906602446,-0.36880119305666736,-3.796419361378213,,,,,,-8.14662606992078,low
Haryana,Gurgaon,True,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,medium
Haryana,Hisar,True,True,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,medium
Haryana,Karnal,True,True,1.0,1.0,,7.141363219889342,-22.523459368868853,14.87998272646903,-9.167639300160673,,,,,,1.0436618988298747,,1.4282726439778686,-4.504691873773771,2.975996545293806,-1.8335278600321345,,,,,,0.20873237976597495,low
Haryana,Kurukshetra,True,True,0.9999,0.9999,,3.8533583600365375,25.215160782125903,13.945207013745211,-5.317226125054999,,,,,,-18.252638931973642,,0.7706716720073075,5.0430321564251805,2.789041402749042,-1.0634452250109998,,,,,,-3.6505277863947283,low
Haryana,Rohtak,True,True,0.8888,0.8888,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,medium
Haryana,Sirsa,True,True,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,medium
Haryana,Sonipat,True,True,1.0,1.0,,5.5410660609171885,5.489903730253118,8.283902672798895,-2.149650887297108,,,,,,-0.7910831627936972,,1.1082132121834376,1.0979807460506237,1.656780534559779,-0.42993017745942164,,,,,,-0.15821663255873944,medium
Himachal Pradesh,Hamirpur,True,True,1.0001,1.0001,,-9.338140708213402,18.740753891998615,-26.780856265804758,-10.998352332787306,,,,,,-3.620920452325766,,-1.8676281416426803,3.748150778399723,-5.3561712531609516,-2.1996704665574613,,,,,,-0.7241840904651532,low
Himachal Pradesh,Kangra,True,True,1.0,1.0,,-30.80791706252191,66.43403288039184,-17.60231657474369,5.445741090031941,,,,,,10.07613632550525,,-6.161583412504382,13.286806576078368,-3.5204633149487377,1.0891482180063883,,,,,,2.01522726510105,low
Himachal Pradesh,Mandi,True,True,1.0,1.0,,-37.65223305924374,26.015037864958686,-21.93542681055809,-11.945804406179338,,,,,,-2.2009617833128523,,-7.530446611848748,5.203007572991737,-4.387085362111618,-2.389160881235868,,,,,,-0.44019235666257045,low
Jharkhand,Chatra,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Dhanbad,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Dumka,True,True,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Giridih,True,True,0.0,0.9999,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Godda,True,True,0.0,0.3333,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Hazaribagh,True,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,medium
Jharkhand,Jamshedpur,True,True,0.0,0.909,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Khunti,True,True,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Kodarma,True,True,0.0,0.8333999999999999,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Palamu,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Rajmahal,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Jharkhand,Ranchi,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Karnataka,Bagalkot,True,True,1.0,1.0,,-84.30378421806853,77.35155992334074,-3.2333508605618815,-1.940344736262083,,,,,,0.0,,-16.860756843613707,15.470311984668148,-0.6466701721123763,-0.3880689472524166,,,,,,0.0,low
Karnataka,"Bangalore Central 160 Sarvagnanagar, 161 C.V. Raman Nagar (SC)",True,True,1.0,1.0,,-42.004345839024836,40.744337045156655,-40.06880911789352,-19.223069162156932,,,,,,-49.741457060259,,-8.400869167804967,8.14886740903133,-8.013761823578704,-3.8446138324313863,,,,,,-9.9482914120518,low
Karnataka,Bangalore North,True,True,1.0,1.0,,-42.004345839024836,40.744337045156655,-40.06880911789352,-19.223069162156932,,,,,,-49.741457060259,,-8.400869167804967,8.14886740903133,-8.013761823578704,-3.8446138324313863,,,,,,-9.9482914120518,low
Karnataka,Bangalore Rural,True,True,0.5,1.0,,-56.032308574322656,-3.843878818898318,-31.670269740617364,-15.328625762263236,,,,,,-36.72101690391001,,-11.206461714864531,-0.7687757637796636,-6.334053948123473,-3.0657251524526474,,,,,,-7.344203380782003,low
Karnataka,Bangalore South,True,True,1.0,1.0,,-42.004345839024836,40.744337045156655,-40.06880911789352,-19.223069162156932,,,,,,-49.741457060259,,-8.400869167804967,8.14886740903133,-8.013761823578704,-3.8446138324313863,,,,,,-9.9482914120518,low
Karnataka,Belgaum,True,True,1.0,1.0,,5.741268394627099,18.89597492781057,-50.54008422201027,73.14022375322382,,,,,,17.864559417987707,,1.1482536789254199,3.779194985562114,-10.108016844402055,14.628044750644765,,,,,,3.5729118835975413,low
Karnataka,Bellary,True,True,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,medium
Karnataka,Bidar,True,True,0.7143,1.0,,1.2359051769211788,56.873947118884274,29.90360511733946,22.95975408881176,,,,,,-7.040801109848516,,0.24718103538423578,11.374789423776855,5.980721023467892,4.591950817762352,,,,,,-1.4081602219697031,low
Karnataka,Bijapur,True,True,1.0,1.0,,13.458851232017835,75.12594482871592,-15.403859343735368,91.25087170798444,,,,,,62.89790974507367,,2.691770246403567,15.025188965743183,-3.0807718687470738,18.25017434159689,,,,,,12.579581949014734,low
Karnataka,"Chamarajanagar 213. Heggadadevankote (ST), 214. Nanjangud (SC)",True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Karnataka,Chikkballapur,True,True,0.1429,1.0001,,-63.43220305330341,-23.539234597679055,-40.06880911789352,-19.223069162156932,,,,,,-49.741457060259,,-12.686440610660682,-4.707846919535811,-8.013761823578704,-3.8446138324313863,,,,,,-9.9482914120518,low
Karnataka,Chikkodi,True,True,1.0001,1.0001,,-1.9012428818263345,19.3178288718008,-41.82243273945497,49.49213603005255,,,,,,5.65203537482013,,-0.3802485763652669,3.86356577436016,-8.364486547890994,9.89842720601051,,,,,,1.130407074964026,low
Karnataka,Chitradurga,True,True,1.0,1.0,,-64.4811850614719,55.22402026361759,-15.250003343812034,-8.297760481674723,,,,,,65.75041199978823,,-12.896237012294382,11.044804052723517,-3.050000668762407,-1.6595520963349446,,,,,,13.150082399957645,low
Karnataka,"Dakshina Kannada 200. Belthangady, 201. Moodabidri, 202. Mangalore City North",True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Karnataka,Davanagere,True,True,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,medium
Karnataka,Dharwad,True,True,1.0,1.0,,-43.916823437776884,44.31216996634822,-9.11760901857214,-24.660916495199558,,,,,,-57.25632549977616,,-8.783364687555377,8.862433993269644,-1.8235218037144278,-4.932183299039911,,,,,,-11.451265099955233,low
Karnataka,Gulbarga,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Karnataka,Hassan,True,True,1.0,1.0,,-41.7990858127795,19.845598359845027,-1.8692225832640368,-10.696535266518021,,,,,,-27.735935339764456,,-8.3598171625559,3.9691196719690054,-0.3738445166528074,-2.1393070533036043,,,,,,-5.547187067952891,low
Karnataka,Haveri,True,True,1.0,1.0,,-2.1556214852567024,69.2581331115793,-13.496959110570401,-8.882951686589411,,,,,,-22.943605717633403,,-0.4311242970513405,13.851626622315859,-2.6993918221140802,-1.7765903373178822,,,,,,-4.588721143526681,low
Karnataka,Kolar,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Karnataka,Koppal,True,True,1.0,1.0,,-14.025042950975902,58.465553928258934,60.05436651181518,-2.5686664780234585,,,,,,47.98915724590637,,-2.8050085901951802,11.693110785651786,12.010873302363036,-0.5137332956046917,,,,,,9.597831449181275,low
Karnataka,Mandya,True,True,0.875,1.0,,7.228232484248764,90.63342806142452,86.16238644582612,-3.229190282658048,,,,,,-10.948779434581244,,1.4456464968497529,18.126685612284906,17.232477289165224,-0.6458380565316096,,,,,,-2.189755886916249,low
Karnataka,Mysore,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Karnataka,Raichur,True,True,0.5,1.0,,25.362981944808254,96.74323689408916,69.77695952478422,-1.5732094657194318,,,,,,19.776959524784214,,5.072596388961651,19.348647378817834,13.955391904956844,-0.31464189314388635,,,,,,3.955391904956843,low
Karnataka,Shimoga,True,True,1.0,1.0,,-20.68834138067602,21.102278834101156,-15.496909910637791,-7.635421934213981,,,,,,-43.487709466390015,,-4.137668276135204,4.220455766820232,-3.099381982127558,-1.5270843868427961,,,,,,-8.697541893278004,low
Karnataka,Tumkur,True,True,1.0,1.0,,26.883803219783857,42.61451406415257,-6.474651608788887,-3.645295562582152,,,,,,22.117263089921185,,5.3767606439567714,8.522902812830514,-1.2949303217577772,-0.7290591125164304,,,,,,4.423452617984237,low
Karnataka,Udupi,True,True,1.0,1.0,,0.2924126248146166,17.868747263104048,-7.982473100966365,-2.354469976935837,,,,,,-8.84091792362549,,0.05848252496292332,3.5737494526208096,-1.596494620193273,-0.4708939953871674,,,,,,-1.768183584725098,medium
Karnataka,Uttara Kannada,True,True,1.0,1.0,,20.231244981325688,18.840877968413338,6.6610203013606935,-4.693669279046102,,,,,,60.47797753384944,,4.046248996265137,3.7681755936826677,1.3322040602721388,-0.9387338558092203,,,,,,12.095595506769888,low
Kerala,Alappuzha,True,True,1.0,1.0,,-47.35439035755229,-53.28181904375593,-18.338646149703074,13.896777179585161,,,,,,-35.014010445649454,,-9.470878071510459,-10.656363808751186,-3.6677292299406146,2.779355435917032,,,,,,-7.002802089129891,low
Kerala,Alathur,True,True,1.0,1.0,,-1.4338626725684378,-39.001044997993375,-24.585381320831235,-3.032537296621417,,,,,,-23.36024181080006,,-0.28677253451368756,-7.800208999598675,-4.917076264166247,-0.6065074593242834,,,,,,-4.6720483621600115,low
Kerala,Attingal,True,True,1.0,1.0,,-26.15706137596687,-30.80625219907904,31.488914646242172,1.128633176168936,,,,,,1.72400656440578,,-5.231412275193374,-6.161250439815808,6.297782929248434,0.22572663523378722,,,,,,0.344801312881156,low
Kerala,Chalakudy,True,True,1.0,1.0,,-1.4338626725684378,-39.001044997993375,-24.585381320831235,-3.032537296621417,,,,,,-23.36024181080006,,-0.28677253451368756,-7.800208999598675,-4.917076264166247,-0.6065074593242834,,,,,,-4.6720483621600115,low
Kerala,Ernakulam,True,True,1.0,1.0,,18.813499678225142,-33.43982445352394,12.482419579650703,1.326973582931835,,,,,,-21.168435691326795,,3.7626999356450286,-6.687964890704788,2.4964839159301406,0.265394716586367,,,,,,-4.233687138265359,low
Kerala,Idukki,True,True,1.0,1.0,,-26.630534943676807,-18.429145612760024,8.655850487178446,-2.651604509597369,,,,,,-11.613680707014108,,-5.326106988735361,-3.685829122552005,1.7311700974356892,-0.5303209019194738,,,,,,-2.322736141402822,low
Kerala,Kasaragod,True,True,1.0,1.0,,-46.15820963481889,-8.960129292923384,7.939855123946122,-0.5057208533788327,,,,,,-15.83707623801265,,-9.231641926963778,-1.7920258585846767,1.5879710247892245,-0.10114417067576653,,,,,,-3.1674152476025297,low
Kerala,Kollam,True,True,1.0,1.0,,-72.92087985575638,-40.01919136039692,-14.53031206180767,-13.284762425722525,,,,,,-18.384737425515908,,-14.584175971151277,-8.003838272079383,-2.906062412361534,-2.656952485144505,,,,,,-3.676947485103182,low
Kerala,Kottayam,True,True,1.0,1.0,,31.260618772901637,-37.11353886809137,8.404812299408508,5.238331106306887,,,,,,-13.818731160975886,,6.252123754580327,-7.422707773618273,1.6809624598817017,1.0476662212613774,,,,,,-2.763746232195177,low
Kerala,Kozhikode,True,True,1.0,1.0,,33.68618209127453,-92.9689655228142,-10.396745179333507,-16.192602979334943,,,,,,-30.535725985166064,,6.7372364182549065,-18.59379310456284,-2.0793490358667013,-3.2385205958669885,,,,,,-6.107145197033213,low
Kerala,Malappuram,True,True,1.0,1.0,,9.68244778938707,-20.398351960099674,25.672565560393153,-1.2513110083986483,,,,,,53.6479995241093,,1.936489557877414,-4.079670392019935,5.134513112078631,-0.2502622016797297,,,,,,10.72959990482186,low
Kerala,Mavelikkara,True,True,1.0,1.0,,-66.52925748120536,-43.334848281236674,-15.482395583781521,-6.489377524395604,,,,,,-22.542055680549296,,-13.305851496241072,-8.666969656247336,-3.096479116756304,-1.2978755048791206,,,,,,-4.508411136109859,low
Kerala,Palakkad,True,True,1.0,1.0,,43.70773786757813,-40.7872532826588,4.327205019166312,9.149688629681942,,,,,,-6.4690266306249775,,8.741547573515627,-8.157450656531761,0.8654410038332625,1.8299377259363883,,,,,,-1.2938053261249955,low
Kerala,Pathanamthitta,True,True,1.0,1.0,,6.008588596856455,-2.3994807820648845,21.341583957882904,6.103581378226696,,,,,,68.759373725942,,1.2017177193712911,-0.4798961564129769,4.268316791576581,1.2207162756453394,,,,,,13.751874745188399,low
Kerala,Ponnani,True,True,1.0,1.0,,9.68244778938707,-20.398351960099674,25.672565560393153,-1.2513110083986483,,,,,,53.6479995241093,,1.936489557877414,-4.079670392019935,5.134513112078631,-0.2502622016797297,,,,,,10.72959990482186,low
Kerala,"Thiruvanantha puram                    -puram, 135- Nemom, 137- Parassala, 139- Kovalam and",True,True,1.0,1.0,,-26.15706137596687,-30.80625219907904,31.488914646242172,1.128633176168936,,,,,,1.72400656440578,,-5.231412275193374,-6.161250439815808,6.297782929248434,0.22572663523378722,,,,,,0.344801312881156,low
Kerala,Thrissur,True,True,1.0,1.0,,-1.4338626725684378,-39.001044997993375,-24.585381320831235,-3.032537296621417,,,,,,-23.36024181080006,,-0.28677253451368756,-7.800208999598675,-4.917076264166247,-0.6065074593242834,,,,,,-4.6720483621600115,low
Kerala,Vadakara,True,True,1.0,1.0,,-6.900266032147698,-41.345700832681345,1.6886817622225045,-5.455086307577993,,,,,,-31.05073123896858,,-1.3800532064295397,-8.26914016653627,0.3377363524445009,-1.0910172615155986,,,,,,-6.210146247793716,low
Madhya Pradesh,119-Narsingpur,True,True,1.0,1.0,,-5.032304372317206,27.28766955285273,7.343812026314226,11.676971370610662,,,,,,-1.4244688870430862,,-1.0064608744634413,5.457533910570546,1.4687624052628452,2.3353942741221325,,,,,,-0.2848937774086172,low
Madhya Pradesh,BALAGHAT,True,True,1.0,1.0,,-10.240610615122577,-1.5822752570012515,-1.4621701646185283,-1.096302681683126,,,,,,-2.13276617866436,,-2.0481221230245152,-0.3164550514002503,-0.2924340329237057,-0.2192605363366252,,,,,,-0.42655323573287196,medium
Madhya Pradesh,BETUL,True,True,1.0,1.0,,6.604392140667954,70.28295978162747,49.75900472757678,41.57754733342357,,,,,,64.91770657098253,,1.3208784281335908,14.056591956325494,9.951800945515355,8.315509466684713,,,,,,12.983541314196506,low
Madhya Pradesh,BHIND,True,True,0.8333999999999999,1.0001,,-6.48607981692367,22.072924822570187,14.176363166145936,20.192397847522635,,,,,,7.7392160559998615,,-1.297215963384734,4.414584964514037,2.835272633229187,4.038479569504527,,,,,,1.5478432111999723,medium
Madhya Pradesh,BHOPAL,True,True,1.0,1.0,,22.68752393503472,71.63091584395855,81.5168664558113,85.51832063714076,,,,,,64.51544524023056,,4.537504787006943,14.32618316879171,16.30337329116226,17.103664127428154,,,,,,12.903089048046112,low
Madhya Pradesh,CHHINDWARA,True,True,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,medium
Madhya Pradesh,DAMOH,True,True,0.8573,1.0002,,-9.616866309349355,23.792651214514848,4.409005496903757,5.784701506950147,,,,,,20.22861451238439,,-1.923373261869871,4.758530242902969,0.8818010993807514,1.1569403013900295,,,,,,4.045722902476878,low
Madhya Pradesh,DEWAS,True,True,1.0,1.0,,-15.172618999703502,53.00531706225672,7.8074502088957125,7.914627048682949,,,,,,49.852236597691984,,-3.0345237999407004,10.601063412451344,1.5614900417791424,1.5829254097365897,,,,,,9.970447319538398,low
Madhya Pradesh,DHAR,True,True,1.0,1.0,,-61.67570372875055,39.63359786863295,-16.94045324099196,-3.119806806714733,,,,,,-5.724507239543307,,-12.33514074575011,7.926719573726589,-3.388090648198392,-0.6239613613429466,,,,,,-1.1449014479086614,low
Madhya Pradesh,GUNA,True,True,1.0,1.0,,-10.427502344376094,30.14599345338798,-0.031921439367229354,5.508934814477399,,,,,,6.445563511949469,,-2.085500468875219,6.029198690677596,-0.006384287873445871,1.10178696289548,,,,,,1.2891127023898938,low
Madhya Pradesh,GWALIOR,True,True,1.0,1.0,,-23.936494234928972,57.2522176369733,21.67525059457158,16.19998141824837,,,,,,25.962944924542985,,-4.787298846985794,11.45044352739466,4.335050118914316,3.239996283649674,,,,,,5.192588984908597,low
Madhya Pradesh,INDORE,True,True,1.0,1.0,,-17.82357454824475,81.73695175000375,13.872522117556947,9.027198662076977,,,,,,66.52953494642173,,-3.56471490964895,16.34739035000075,2.7745044235113894,1.8054397324153952,,,,,,13.305906989284347,low
Madhya Pradesh,JABALPUR,True,True,1.0,1.0,,-55.06165906892542,0.9804936906524837,1.623802577520752,1.6128539653096978,,,,,,-0.23314671650543417,,-11.012331813785085,0.19609873813049675,0.3247605155041504,0.3225707930619396,,,,,,-0.04662934330108683,low
Madhya Pradesh,KHAJURAHO,True,True,0.625,1.0,,-19.747843553997825,18.31309284806757,-9.40155627808026,-1.3596962764821825,,,,,,-16.459369658140574,,-3.949568710799565,3.662618569613514,-1.8803112556160522,-0.2719392552964365,,,,,,-3.291873931628115,low
Madhya Pradesh,KHANDWA,True,True,0.2,1.0,,-27.979032394017764,37.917663817586956,14.002711257970859,2.8844457161818777,,,,,,9.022773364721935,,-5.595806478803553,7.5835327635173915,2.800542251594172,0.5768891432363755,,,,,,1.804554672944387,low
Madhya Pradesh,KHARGONE (ST) 183-Maheshwar (SC),True,True,1.0,1.0,,3.6427975625115607,45.01533837901026,25.93801992405951,-2.863095325278115,,,,,,34.64147682479931,,0.7285595125023121,9.003067675802052,5.187603984811902,-0.572619065055623,,,,,,6.928295364959863,low
Madhya Pradesh,MANDLA,True,True,1.0,1.0,,19.4050637641094,64.70244602427415,53.12873211803454,4.3950567413844395,,,,,,38.16208834199227,,3.88101275282188,12.940489204854831,10.625746423606909,0.8790113482768879,,,,,,7.632417668398455,low
Madhya Pradesh,MANDSOUR,True,True,1.0,1.0,,-50.19369257133208,29.261610531170913,24.078060088055146,-3.4336754245434653,,,,,,-4.898551247013282,,-10.038738514266417,5.852322106234182,4.815612017611029,-0.6867350849086931,,,,,,-0.9797102494026564,low
Madhya Pradesh,MORENA,True,True,1.0,1.0,,24.18531931725228,51.30328107228152,48.098469686603366,45.57576735294429,,,,,,47.03601884052442,,4.837063863450456,10.260656214456304,9.619693937320672,9.115153470588858,,,,,,9.407203768104884,medium
Madhya Pradesh,RAJGARH,True,True,1.0,1.0,,6.852803577612178,56.05077039058718,21.923537817434553,26.378065822864656,,,,,,46.63169572193216,,1.3705607155224357,11.210154078117437,4.384707563486911,5.275613164572931,,,,,,9.326339144386433,medium
Madhya Pradesh,RATLAM,True,True,0.2857,1.0,,-14.531592979970966,5.69227852027857,16.341093037607735,35.18501698201997,,,,,,3.689575798924558,,-2.9063185959941933,1.1384557040557142,3.268218607521547,7.0370033964039935,,,,,,0.7379151597849116,low
Madhya Pradesh,REWA,True,True,1.0001,1.0001,,-23.479719431963154,45.1922071587448,17.44891172626289,32.671258700230915,,,,,,31.13451011393899,,-4.695943886392631,9.03844143174896,3.4897823452525776,6.534251740046183,,,,,,6.226902022787798,low
Madhya Pradesh,SAGAR,True,True,0.875,1.0,,-20.624860477168852,27.55065444721241,22.83580612087911,25.844122658280476,,,,,,22.66136849233045,,-4.124972095433771,5.510130889442482,4.5671612241758215,5.168824531656095,,,,,,4.53227369846609,low
Madhya Pradesh,SATNA,True,True,1.0,1.0,,-12.492462887950929,52.750940338694775,52.823010601150656,28.0025829107046,,,,,,21.076641073634192,,-2.4984925775901856,10.550188067738954,10.56460212023013,5.60051658214092,,,,,,4.2153282147268385,low
Madhya Pradesh,SHAHDOL,True,True,1.0,1.0,,-9.620151670846852,27.382588873117598,-15.885634037541706,-2.840867333794797,,,,,,-29.821774362353175,,-1.9240303341693703,5.476517774623519,-3.1771268075083414,-0.5681734667589594,,,,,,-5.964354872470635,low
Madhya Pradesh,SIDHI,True,True,1.0,1.0,,11.39091942028891,66.11048271043626,75.15556288897724,80.67271146655752,,,,,,88.17011466739851,,2.278183884057782,13.222096542087252,15.031112577795449,16.134542293311505,,,,,,17.634022933479702,low
Madhya Pradesh,TIKAMGARH,True,True,1.0001,1.0001,,12.412918271924248,21.460323476506016,-2.7442853179253,1.829753075581083,,,,,,1.0833644836221765,,2.4825836543848494,4.292064695301203,-0.54885706358506,0.36595061511621657,,,,,,0.2166728967244353,low
Madhya Pradesh,UJJAIN,True,True,1.0,1.0,,-39.69779367587631,9.320345480012229,-29.767589442276588,0.7879075787414189,,,,,,-37.3303507846293,,-7.939558735175263,1.8640690960024457,-5.953517888455318,0.15758151574828377,,,,,,-7.466070156925861,low
Madhya Pradesh,VIDISHA,True,True,1.0001,1.0001,,-6.327468046042938,62.65712849900301,27.20202854940153,38.3363260445975,,,,,,18.328260277250713,,-1.2654936092085876,12.531425699800602,5.440405709880306,7.6672652089195,,,,,,3.665652055450143,low
Maharashtra,Beed,True,True,1.0,1.0,,-78.46828261594027,-45.280281301728,-30.136499512876348,-4.0545375432747655,,,,,,8.289387722725674,,-15.693656523188054,-9.056056260345601,-6.02729990257527,-0.8109075086549531,,,,,,1.6578775445451348,low
Maharashtra,Buldhana,True,True,1.0,1.0,,-8.701864027272578,9.837631110621032,-5.885292527825159,-3.1491876273213566,,,,,,-6.454186020335467,,-1.7403728054545156,1.9675262221242065,-1.1770585055650318,-0.6298375254642713,,,,,,-1.2908372040670932,low
Maharashtra,Chandrapur,True,True,1.0,1.0,,-20.929450996468006,-14.17018713588508,-3.117173244245595,-1.265229670609,,,,,,16.960357597974298,,-4.185890199293601,-2.834037427177016,-0.623434648849119,-0.2530459341218,,,,,,3.3920715195948596,low
Maharashtra,Hingoli,True,True,1.0,1.0,,29.79096498210025,33.694677156671304,-1.0616048610684208,0.0,,,,,,9.362815385626963,,5.95819299642005,6.73893543133426,-0.21232097221368415,0.0,,,,,,1.8725630771253925,low
Maharashtra,Latur,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
Maharashtra,"Mumbai North Central          East, 177. Vandre West and 175. Kalina.",True,True,1.0,1.0,,-76.00558452362262,-26.77885995219736,-30.15102292493768,-7.719663446691937,,,,,,-31.981462850580876,,-15.201116904724524,-5.3557719904394725,-6.030204584987536,-1.5439326893383876,,,,,,-6.3962925701161755,low
Maharashtra,"Mumbai North East             West, 170. Ghatkopar East and 171 Mankhurd Shivaji Nagar.",True,True,1.0,1.0,,-76.00558452362262,-26.77885995219736,-30.15102292493768,-7.719663446691937,,,,,,-31.981462850580876,,-15.201116904724524,-5.3557719904394725,-6.030204584987536,-1.5439326893383876,,,,,,-6.3962925701161755,low
Maharashtra,Mumbai North West,True,True,1.0,1.0,,-76.00558452362262,-26.77885995219736,-30.15102292493768,-7.719663446691937,,,,,,-31.981462850580876,,-15.201116904724524,-5.3557719904394725,-6.030204584987536,-1.5439326893383876,,,,,,-6.3962925701161755,low
Maharashtra,Mumbai South,True,True,1.0,1.0,,-78.86811500522036,-44.44067863648275,-31.150166504897452,-5.6976149827798315,,,,,,-30.767120907011087,,-15.773623001044072,-8.88813572729655,-6.230033300979491,-1.1395229965559663,,,,,,-6.153424181402217,low
Maharashtra,Mumbai South Central,True,True,1.0,1.0,,-76.95966593313914,-32.665544119669676,-30.484037480138273,-7.045714693670033,,,,,,-31.57672268078906,,-15.391933186627828,-6.533108823933935,-6.096807496027655,-1.4091429387340066,,,,,,-6.315344536157812,low
Maharashtra,Nanded,True,True,1.0,1.0,,-78.86811500522036,-44.44067863648275,-31.150166504897452,-5.6976149827798315,,,,,,-30.767120907011087,,-15.773623001044072,-8.88813572729655,-6.230033300979491,-1.1395229965559663,,,,,,-6.153424181402217,low
Maharashtra,Palghar,True,True,1.0,1.0,,-45.98025298824828,12.814565163037546,11.548859411386905,16.615618630509644,,,,,,29.152885191108986,,-9.196050597649656,2.562913032607509,2.309771882277381,3.3231237261019286,,,,,,5.830577038221797,low
Maharashtra,Parbhani,True,True,1.0,1.0,,-16.355262504517526,-9.37369663239969,0.0,0.0,,,,,,23.07339689454561,,-3.2710525009035054,-1.8747393264799381,0.0,0.0,,,,,,4.614679378909122,low
Maharashtra,Raver,True,True,1.0,1.0,,-45.98025298824828,12.814565163037546,11.548859411386905,16.615618630509644,,,,,,29.152885191108986,,-9.196050597649656,2.562913032607509,2.309771882277381,3.3231237261019286,,,,,,5.830577038221797,low
Maharashtra,Satara,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,low
