state_code_2011,district_code_2011,state_2011,district,population_total,male_population,female_population,households,rural_population,urban_population,rural_households,urban_households,sc_population,st_population,literates_total,male_literates,female_literates,age_0_6_population,workers_total,main_workers_total,marginal_workers_total,non_workers_total,urban_pct,rural_pct,sc_pct,st_pct,sex_ratio,literacy_rate,male_literacy,female_literacy,child_0_6_pct,worker_pct,main_worker_pct,marginal_worker_pct,non_worker_pct,source_year,geography_level
17,293,MEGHALAYA,WEST GARO HILLS,643291,324159,319132,123352,568433,74858,109609,13743,8810,474009,358702,193438,165264,112514,255693,188371,67322,387598,11.636724281856889,88.36327571814311,1.369520170498266,73.68500414275965,984.4921782211816,55.76045677617129,59.67380205393032,51.78546808217289,17.490373718892382,39.74764142510932,29.28239319374902,10.465248231360302,60.25235857489067,2011,district
17,294,MEGHALAYA,EAST GARO HILLS,317917,161223,156694,58328,273725,44192,50585,7743,509,305180,192147,102513,89634,58071,126073,83936,42137,191844,13.900483459519307,86.09951654048069,0.16010468141055684,95.99360839464389,971.9084745972968,60.439359958731366,63.58460021212854,57.20321135461472,18.266088318649206,39.65594793609653,26.401859604865418,13.254088331231106,60.344052063903476,2011,district
17,295,MEGHALAYA,SOUTH GARO HILLS,142334,73170,69164,24527,129203,13131,22176,2351,319,134237,82062,45003,37059,27909,53069,38397,14672,89265,9.225483721387722,90.77451627861228,0.22412073011367628,94.311267862914,945.2507858411917,57.654530892126964,61.50471504715047,53.58134289514776,19.60810488007082,37.28483707336265,26.97668863377689,10.308148439585763,62.71516292663735,2011,district
17,296,MEGHALAYA,WEST KHASI HILLS,383461,193715,189746,64906,340356,43105,57720,7186,168,375097,230678,117307,113371,87214,163345,119803,43542,220116,11.241038854016445,88.75896114598355,0.04381149582356485,97.81881338649823,979.5111374958057,60.15683472373984,60.55648762357071,59.74882210955699,22.743903552121335,42.597552293453575,31.24255139375321,11.35500089970036,57.40244770654643,2011,district
17,297,MEGHALAYA,RIBHOI,258840,132531,126309,46872,233587,25253,42412,4460,590,230081,155859,80977,74882,52862,106473,90875,15598,152367,9.756220058723535,90.24377994127647,0.2279400401792613,88.88927522794005,953.0524933789077,60.214418173388964,61.10042178810995,59.28476988971491,20.422654921959513,41.13467779323134,35.10856127337351,6.026116519857827,58.86532220676865,2011,district
17,298,MEGHALAYA,EAST KHASI HILLS,825922,410749,415173,164046,459441,366481,86985,77061,5642,661158,578030,287270,290760,139055,326786,289576,37210,499136,44.37234993134945,55.627650068650546,0.6831153547187264,80.05090069037996,1010.770567913738,69.98602773627533,69.93808871111068,70.033455932828,16.836335634599877,39.56620600976848,35.06093795782168,4.505268051946794,60.43379399023152,2011,district
17,299,MEGHALAYA,JAINTIA HILLS,395124,196285,198839,66028,366694,28430,61086,4942,1317,376099,187527,87371,100156,90911,154180,110617,43563,240944,7.195209605085999,92.80479039491401,0.3333130865247365,95.18505583057471,1013.0116921822861,47.46029094663954,44.51231627480449,50.37040017300429,23.0082202042903,39.02066186817303,27.99551533189581,11.02514653627722,60.979338131826964,2011,district
18,300,ASSAM,KOKRAJHAR,887142,452905,434237,181081,832201,54941,169359,11722,29570,278665,489305,275220,214085,136924,341131,253110,88021,546011,6.193033358808398,93.80696664119161,3.333175523196963,31.411544036918553,958.7816429494044,55.15520626912039,60.76771066780009,49.30141834988727,15.434282223139023,38.452806878718405,28.530945440526995,9.921861438191405,61.547193121281595,2011,district
18,301,ASSAM,DHUBRI,1949258,997848,951410,414674,1745557,203701,371075,43599,70395,6332,922341,511551,410790,368262,669819,504998,164821,1279439,10.450181556263974,89.54981844373603,3.611374174172942,0.3248415550942974,953.461849900987,47.31754339343483,51.26542319070641,43.17696891981375,18.89241957709036,34.36276778138143,25.907191351786167,8.455576429595261,65.63723221861856,2011,district
18,302,ASSAM,GOALPARA,1008183,513292,494891,198454,870121,138062,170003,28451,45094,231570,563577,304302,259275,171657,362573,266376,96197,645610,13.69414084546159,86.30585915453841,4.472799085086735,22.96904431040793,964.1510095618089,55.90026810608788,59.284383937407945,52.39032433404528,17.026373188200953,35.963014651109965,26.421393735065955,9.541620916044012,64.03698534889003,2011,district
18,303,ASSAM,BARPETA,1693622,867004,826618,337929,1546269,147353,306434,31495,95320,27344,897058,499038,398020,287829,561824,439453,122371,1131798,8.700465629284457,91.29953437071553,5.628174409638042,1.6145279170912992,953.4189000281428,52.9668367557814,57.55890399582931,48.15041530670757,16.99487843214129,33.17292760722286,25.94752548089243,7.225402126330432,66.82707239277713,2011,district
18,304,ASSAM,MORIGAON,957423,486651,470772,184602,884125,73298,168445,16157,117841,136777,539902,289698,250204,163819,351148,260968,90180,606275,7.655759262102539,92.34424073789747,12.30814384028794,14.285953021809586,967.3708674183347,56.39116670478984,59.52890264275631,53.14759586381518,17.110409923304537,36.676369796840056,27.25733557685579,9.41903421998427,63.323630203159944,2011,district
18,305,ASSAM,NAGAON,2823768,1439112,1384656,559340,2454234,369534,480399,78941,266350,115153,1710716,921850,788866,459940,979998,734993,245005,1843770,13.086556685960035,86.91344331403997,9.432432126152007,4.077990826441832,962.1599986658439,60.582739091880065,64.05686284319775,56.97198437734715,16.288165316697405,34.705329899623486,26.028802649509448,8.676527250114031,65.29467010037652,2011,district
18,306,ASSAM,SONITPUR,1924110,983904,940206,392919,1750265,173845,352647,40272,109130,232207,1108572,620525,488047,277862,770606,558325,212281,1153504,9.035086351611914,90.96491364838809,5.671713155692762,12.06828091949005,955.5871304517514,57.614793333021495,63.06763668000131,51.90851792054082,14.441066259205554,40.04999714153556,29.017311900047293,11.032685241488274,59.95000285846444,2011,district
18,307,ASSAM,LAKHIMPUR,1042137,529674,512463,204307,950804,91333,183192,21115,81840,249426,683486,375552,307934,156739,429995,283533,146462,612142,8.764010873810257,91.23598912618974,7.853094170919945,23.93408928000829,967.5064284824251,65.58504304136596,70.90247963841911,60.089021061032696,15.040153070085797,41.26088988300003,27.206883547940436,14.054006335059594,58.73911011699997,2011,district
18,308,ASSAM,DHEMAJI,686133,351249,334884,129869,637848,48285,119638,10231,44225,325560,423028,237761,185267,104247,316800,201364,115436,369333,7.037265369833545,92.96273463016645,6.445543356754449,47.44852674335734,953.4091200259644,61.65393589872517,67.69015712500249,55.32273861994004,15.193410024004091,46.17180634075318,29.347662916664845,16.824143424088334,53.82819365924683,2011,district
18,309,ASSAM,TINSUKIA,1327929,680231,647698,268598,1063186,264743,210707,57891,37688,82066,798322,453449,344873,181826,557196,410188,147008,770733,19.936532751374507,80.06346724862549,2.83810354318642,6.179999081276183,952.173599850639,60.11782256430879,66.66103132612304,53.24595722080352,13.692448918579231,41.959773451743274,30.88930206358924,11.070471388154035,58.040226548256726,2011,district
18,310,ASSAM,DIBRUGARH,1326335,676434,649901,276867,1082605,243730,222414,54453,58876,102871,884531,491361,393170,163210,560557,391597,168960,765778,18.376202090723687,81.62379790927632,4.438999197035439,7.756034486008437,960.7751827968435,66.68986342062902,72.63990278430713,60.49690645190575,12.3053376409429,42.26360610253066,29.52474299479392,12.738863107736734,57.73639389746934,2011,district
18,311,ASSAM,SIVASAGAR,1151050,589216,561834,248367,1040954,110096,222136,26231,42347,49039,813505,444767,368738,139380,485717,318950,166767,665333,9.564832109812778,90.43516789018722,3.6789887494027194,4.260370965640068,953.5280779883778,70.67503583684463,75.48454217129202,65.63112947952598,12.108944007645194,42.197732505104035,27.709482646279483,14.48824985882455,57.802267494895965,2011,district
18,312,ASSAM,JORHAT,1092256,556805,535451,236262,871722,220534,184642,51620,88665,139971,794929,432335,362594,124594,498618,338635,159983,593638,20.190687897342745,79.80931210265724,8.117602466820966,12.814852928251252,961.6490512836631,72.7786343128351,77.64567487720117,67.71749422449487,11.407032783523277,45.65028711217883,31.00326297131808,14.64702414086075,54.34971288782117,2011,district
18,313,ASSAM,GOLAGHAT,1066888,543161,523727,227197,969152,97736,204860,22337,62298,111765,721764,396475,325289,134793,479928,331210,148718,586960,9.16084912380681,90.83915087619319,5.839225860633919,10.475795022532825,964.220553390247,67.6513373475004,72.99401098385194,62.11041248589437,12.634222148904103,44.98391583746373,31.04449576712832,13.939420070335407,55.01608416253627,2011,district
18,314,ASSAM,KARBI ANGLONG,956313,490167,466146,177646,843347,112966,153957,23689,44961,538738,557214,314253,242961,151681,383441,260482,122959,572872,11.81265966268366,88.18734033731633,4.701494176069969,56.33490290312899,950.9942529790867,58.26690633715113,64.1114150891431,52.12122382257919,15.861020398133247,40.095763625507544,27.23815319879579,12.857610426711757,59.90423637449245,2011,district
18,315,ASSAM,DIMA HASAO,214102,110802,103300,42252,151613,62489,29289,12963,4337,151843,140873,78559,62314,32414,85028,68297,16731,129074,29.18655594062643,70.81344405937357,2.025670007753314,70.92086949211124,932.2936409090089,65.79714341762337,70.90034475911987,60.32333010648596,15.13951294242931,39.713781281818946,31.899281650801953,7.814499631016993,60.28621871818105,2011,district
18,316,ASSAM,CACHAR,1736617,886284,850333,379955,1421153,315464,310750,69205,264897,17569,1174128,639946,534182,256774,608062,471259,136803,1128555,18.16543313810702,81.83456686189298,15.253622416456825,1.0116796046566399,959.4362529392384,67.61007176596797,72.20552328598959,62.82033038821262,14.78587391462827,35.01416835145573,27.136611008644966,7.877557342810763,64.98583164854426,2011,district
18,317,ASSAM,KARIMGANJ,1228686,625864,602822,247714,1118986,109700,224563,23151,157890,1940,795297,435942,359355,211960,399171,293392,105779,829515,8.928237157418575,91.07176284258142,12.850313261484219,0.157892252373674,963.1836948602253,64.72744053403392,69.6544297163601,59.612124308668236,17.250949388208216,32.48763313002671,23.87851737547266,8.609115754554052,67.51236686997328,2011,district
18,318,ASSAM,HAILAKANDI,659296,337890,321406,143350,611156,48140,133091,10259,70659,691,407366,226836,180530,111278,214240,165193,49047,445056,7.301727903703344,92.69827209629665,10.717340921225064,0.10480876571373102,951.2148924206103,61.78802844245984,67.13309065080352,56.16883318917506,16.87830655729748,32.495267679464156,25.055968790952775,7.439298888511383,67.50473232053584,2011,district
18,319,ASSAM,BONGAIGAON,738804,375818,362986,150018,628994,109810,125095,24923,82784,18835,434078,237114,196964,116392,255806,191671,64135,482998,14.86321135240199,85.13678864759801,11.205136951072275,2.5493906367588695,965.8558131861698,58.75414859692151,63.09277362978889,54.26214785143229,15.754110697830548,34.624338796216584,25.943416657191893,8.680922139024695,65.37566120378341,2011,district
18,320,ASSAM,CHIRANG,482162,244860,237302,97395,446825,35337,89823,7572,35135,178688,259902,145869,114033,73215,193894,139027,54867,288268,7.328864572488085,92.67113542751191,7.286969939563881,37.0597434057433,969.1333823409295,53.90345983300219,59.57240872335212,48.05395656168089,15.184730443294992,40.21345522874055,28.83408480966978,11.379370419070769,59.78654477125945,2011,district
18,321,ASSAM,KAMRUP,1517542,778461,739081,311114,1375148,142394,280269,30845,107827,182038,995319,550219,445100,200061,628954,421244,207710,888588,9.383199937794142,90.61680006220585,7.105371712941058,11.995582329846554,949.4130084872588,65.58757517090137,70.68035521368444,60.223439650051894,13.183226559792086,41.44557448821845,27.758309160471338,13.687265327747106,58.55442551178155,2011,district
18,322,ASSAM,KAMRUP METROPOLITAN,1253938,647585,606353,293112,216927,1037011,45484,247628,101789,75121,1001191,537227,463964,125386,490932,413154,77778,763006,82.70034084619815,17.299659153801862,8.11754648156448,5.990806563003912,936.3295937984974,79.84374028061994,82.95853054039239,76.51714430373066,9.999377959675837,39.151218002803965,32.94851898578718,6.202699017016791,60.848781997196035,2011,district
18,323,ASSAM,NALBARI,771639,396006,375633,155248,688909,82730,137601,17647,60216,23364,531771,293184,238587,95333,267623,196773,70850,504016,10.721334717400236,89.27866528259976,7.803649115713436,3.027840738998418,948.5538097907607,68.91447943921963,74.03524189027439,63.51598501729081,12.354611418033562,34.68240977970268,25.500655099081303,9.18175468062138,65.31759022029732,2011,district
18,324,ASSAM,BAKSA,950075,481330,468745,191701,937833,12242,189249,2452,73083,331007,572837,322614,250223,122872,406756,278297,128459,543319,1.2885298529063494,98.71147014709365,7.692340078414863,34.84009157171803,973.8536970477635,60.293871536457644,67.02553341782145,53.38147606907807,12.93287372049575,42.81304107570455,29.2921085177486,13.52093255795595,57.18695892429545,2011,district
18,325,ASSAM,DARRANG,928500,475273,453227,187783,873006,55494,175351,12432,40260,8419,487039,268666,218373,156408,324843,241456,83387,603657,5.976736672051696,94.0232633279483,4.336025848142165,0.9067312870220787,953.6140281480328,52.4543887991384,56.52877398884431,48.18181617600011,16.84523424878837,34.985783521809374,26.004954227248252,8.98082929456112,65.01421647819063,2011,district
18,326,ASSAM,UDALGURI,831668,421617,410051,168717,794094,37574,160404,8313,37844,267372,469926,264326,205600,113274,345030,253178,91852,486638,4.517908588523305,95.4820914114767,4.550373466335124,32.148886334450765,972.5675198106338,56.50403766887748,62.6933923442366,50.14010452358365,13.620098404651856,41.486506634859104,30.442195683854617,11.044310951004487,58.5134933651409,2011,district
19,327,WEST BENGAL,DARJILING,1846823,937259,909564,391234,1118860,727963,236694,154540,317275,397389,1315585,717673,597912,193169,683726,532855,150871,1163097,39.41704213127083,60.58295786872916,17.17950231289084,21.517438325167056,970.4510706218879,71.23503443481049,76.5714706393857,65.73611092787314,10.459529689634579,37.02173949533875,28.852521329872978,8.169218165465777,62.97826050466124,2011,district
19,328,WEST BENGAL,JALPAIGURI,3872846,1983064,1889782,868326,2812495,1060351,625015,243311,1458278,731704,2498780,1396622,1102158,461700,1512910,1153765,359145,2359936,27.379116029917018,72.62088397008299,37.65391136130897,18.89318604457807,952.9606709617037,64.5205102397565,70.42747989979144,58.321965179052405,11.921465506245278,39.06455356086971,29.79114067535864,9.27341288551107,60.93544643913029,2011,district
19,329,WEST BENGAL,KOCH BIHAR,2819086,1451542,1367544,665720,2529652,289434,596027,69693,1414336,18125,1850504,1028733,821771,344645,1127977,886357,241620,1691109,10.266944676395115,89.73305532360489,50.170019644664976,0.6429388816091457,942.1318845751622,65.64198467162761,70.87173502385738,60.09100986878667,12.225416322879118,40.01215287508079,31.4412898364931,8.570863038587683,59.98784712491921,2011,district
19,330,WEST BENGAL,UTTAR DINAJPUR,3007134,1551066,1456068,605674,2644906,362228,532383,73291,807950,162816,1489667,853495,636172,485157,1075626,824342,251284,1931508,12.045622177129452,87.95437782287054,26.86777509748485,5.414324735778319,938.7530898104917,49.53776585945289,55.02634962019669,43.691091350129255,16.133534455065853,35.76914098274304,27.412878840783282,8.356262141959753,64.23085901725696,2011,district
19,331,WEST BENGAL,DAKSHIN DINAJPUR,1676276,857199,819077,396406,1439981,236295,339231,57175,482754,275366,1083685,596474,487211,188135,702987,526470,176517,973289,14.096425648282263,85.90357435171774,28.799195359236784,16.427247064325922,955.5272462987008,64.64836339600399,69.58407557638307,59.48293017628379,11.223390420193333,41.93742557908125,31.407119114036114,10.530306465045136,58.06257442091876,2011,district
19,332,WEST BENGAL,MALDAH,3988845,2051541,1937304,846991,3447185,541660,734207,112784,835430,313984,2086432,1152019,934413,609040,1537847,1050995,486852,2450998,13.57936946659998,86.42063053340003,20.944158020680174,7.871551790054515,944.3164918468605,52.30667022659442,56.15383752993481,48.23264701874358,15.268580253181058,38.55369160747033,26.348353972139805,12.205337635330528,61.44630839252967,2011,district
19,333,WEST BENGAL,MURSHIDABAD,7103807,3627564,3476243,1570759,5703115,1400692,1286200,284559,897534,91035,4055834,2177187,1878647,1013392,2589907,2022083,567824,4513900,19.71748387871461,80.28251612128538,12.634549333899415,1.281495964065465,958.2857807608632,57.09380899565543,60.01787976724876,54.042453303753504,14.26547765163102,36.458014695500594,28.464779518925553,7.993235176575039,63.541985304499406,2011,district
19,334,WEST BENGAL,BIRBHUM,3502404,1790920,1711484,817899,3052956,449448,715476,102423,1033140,242484,2158447,1201481,956966,448485,1331603,912844,418759,2170801,12.83255729493228,87.16744270506773,29.498024785261777,6.923358927182586,955.6451432783151,61.62758493880204,67.08736291961674,55.9143994334741,12.805061894630088,38.01968590716548,26.063355341074303,11.956330566091177,61.98031409283452,2011,district
19,335,WEST BENGAL,BARDDHAMAN,7717563,3966889,3750674,1730927,4639264,3078299,1071561,659366,2115719,489447,5247208,2918040,2329168,832033,2911251,2166742,744509,4806312,39.8869306282307,60.1130693717693,27.414340511376455,6.341989044987388,945.4950718308478,67.99047834141425,73.55991054955156,62.099985229321454,10.781032820852904,37.72241315036884,28.075468901258077,9.646944249110762,62.27758684963116,2011,district
19,336,WEST BENGAL,NADIA,5167600,2653768,2513832,1232282,3728727,1438873,883310,348972,1546917,140700,3480555,1878866,1601689,525180,1842607,1595880,246727,3324993,27.844124932270297,72.1558750677297,29.93492143354749,2.7227339577366667,947.268939862113,67.35341357690223,70.79993428212262,63.715037440847276,10.16293830791857,35.656920040250796,30.88242124003406,4.774498800216735,64.3430799597492,2011,district
19,337,WEST BENGAL,NORTH TWENTY FOUR PARGANAS,10009781,5119389,4890392,2348683,4277619,5732162,993234,1355449,2169084,264597,7608693,4056046,3552647,957973,3571624,3055630,515994,6438157,57.26560850831801,42.73439149168198,21.66964492030345,2.643384505615058,955.2686853841346,76.0125820934544,79.2291033168216,72.64544437337538,9.570369221864095,35.68134008126651,30.52644208699471,5.154897994271803,64.31865991873349,2011,district
19,338,WEST BENGAL,HUGLI,5519145,2814653,2704492,1287423,3390646,2128499,781480,505943,1344021,229243,4078388,2211777,1866611,533210,2152870,1714645,438225,3366275,38.56573799021407,61.43426200978593,24.351978431441825,4.153596254492317,960.8616053204428,73.89528631699294,78.58080552025419,69.0189137183619,9.661097869325774,39.00731000906843,31.067221462744683,7.940088546323751,60.99268999093157,2011,district
19,339,WEST BENGAL,BANKURA,3596674,1838095,1758579,766902,3296901,299773,701159,65743,1174447,368690,2232992,1299337,933655,418650,1466220,916393,549827,2130454,8.334728140498694,91.6652718595013,32.65369616484563,10.250859544123266,956.7399943963724,62.08491511880143,70.68932780949842,53.09144485405546,11.639920660032018,40.76599658462235,25.47890078444696,15.287095800175384,59.23400341537766,2011,district
19,340,WEST BENGAL,PURULIYA,2930115,1496996,1433119,567824,2556801,373314,495836,71988,567767,540652,1624905,1002058,622847,410227,1249642,613398,636244,1680473,12.740592092801819,87.25940790719818,19.376952781716756,18.451562481336055,957.3298793049547,55.455331957960695,66.93792100980897,43.46094078719213,14.00037199905123,42.648223704530366,20.934263672244946,21.713960032285424,57.351776295469634,2011,district
19,341,WEST BENGAL,HAORA,4850029,2500819,2349210,1061336,1775885,3074144,391434,669902,718951,15094,3605206,1942824,1662382,522802,1819845,1496267,323578,3030184,63.38403337382107,36.61596662617894,14.823643322545083,0.31121463397435356,939.3762603371135,74.33369986035136,77.68750957186425,70.76344813788465,10.779358226517822,37.522352959126636,30.8506815113889,6.671671447737736,62.477647040873364,2011,district
19,342,WEST BENGAL,KOLKATA,4496694,2356766,2139928,1024928,0,4496694,0,1024928,241932,10684,3588137,1926915,1661222,339323,1795740,1576419,219321,2700954,100.0,0.0,5.380219334471057,0.23759677665413748,907.9934113102446,79.79500050481532,81.76098093743714,77.62980810569327,7.546054946144879,39.934672005700186,35.0572887548052,4.877383250894991,60.065327994299814,2011,district
19,343,WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,8161961,4173778,3988183,1781221,6074188,2087773,1298259,482962,2464032,96976,5531657,3043277,2488380,1025679,2964494,2003685,960809,5197467,25.579306247603977,74.42069375239603,30.18921555738872,1.1881458389717863,955.5330925602656,67.77362695068011,72.91420386997103,62.393826963306346,12.566575606033892,36.320854755370675,24.549063638015422,11.771791117355253,63.67914524462932,2011,district
19,344,WEST BENGAL,PASCHIM MEDINIPUR,5913457,3007885,2905572,1301610,5190771,722686,1142875,158735,1128269,880015,4078412,2266913,1811499,685012,2509159,1510548,998611,3404298,12.221040924115961,87.77895907588403,19.079685537579792,14.881565892844067,965.9850692430064,68.96832089926417,75.3656805363237,62.34569303393618,11.583951654675092,42.4313392318571,25.544245946152987,16.887093285704115,57.5686607681429,2011,district
19,345,WEST BENGAL,PURBA MEDINIPUR,5095875,2629834,2466041,1114170,4503161,592714,988784,125386,745434,27952,3923194,2149073,1774121,587654,1910320,1127312,783008,3185555,11.631250766551378,88.36874923344863,14.628184561042017,0.5485220889444894,937.7173616281483,76.98764196531508,81.7189602081348,71.94207233375276,11.531954767336327,37.48757573527608,22.122049697058895,15.365526038217187,62.51242426472392,2011,district
20,346,JHARKHAND,GARHWA,1322784,683575,639209,254697,1253114,69670,241464,13233,319946,205874,653476,405161,248315,239664,571431,175126,396305,751353,5.266921885961729,94.73307811403828,24.18732007644483,15.56368991460435,935.097099806166,49.4015651837337,59.27089200160919,38.847231500182254,18.11815080920241,43.199116409028235,13.239198538839297,29.959917870188935,56.80088359097177,2011,district
20,347,JHARKHAND,CHATRA,1042886,533935,508951,182271,979932,62954,171296,10975,340553,45563,510061,303902,206159,195321,397690,195502,202188,645196,6.036517893614451,93.96348210638556,32.65486352295457,4.3689339007331585,953.2077874647663,48.908605542695945,56.917415041156694,40.50664995254946,18.728892707352482,38.133602330456064,18.746248391482865,19.387353938973195,61.866397669543936,2011,district
20,348,JHARKHAND,KODARMA,716259,367222,349037,116155,575013,141246,91693,24462,109003,6903,390249,238780,151469,132375,257418,143324,114094,458841,19.71996163398994,80.28003836601006,15.218377709739075,0.9637575234656738,950.4795464324033,54.48434155801184,65.02333738174728,43.39625884934835,18.48144316511206,35.93923427140183,20.01008015257051,15.929154118831319,64.06076572859818,2011,district
20,349,JHARKHAND,GIRIDIH,2445474,1258098,1187376,396521,2237450,208024,360709,35812,325493,238188,1253475,783736,469739,460251,1036277,412912,623365,1409197,8.506489948369927,91.49351005163007,13.310016790200999,9.739952254654925,943.7865730650553,51.256934238515726,62.295306089032806,39.561099432698654,18.82052313784567,42.375302293134176,16.88474299869882,25.490559294435357,57.624697706865824,2011,district
20,350,JHARKHAND,DEOGHAR,1492073,775022,717051,264347,1233712,258361,217783,46564,190036,180962,793538,489837,303701,268453,551467,297146,254321,940606,17.3155737018229,82.6844262981771,12.736374158637009,12.128226970128138,925.2008330086113,53.18359088328788,63.20298004443745,42.35417006600646,17.991948115139138,36.95978682008186,19.914977350303907,17.044809469777952,63.04021317991813,2011,district
20,351,JHARKHAND,GODDA,1313551,677927,635624,253648,1249132,64419,241815,11833,115567,279208,604519,376212,228307,241784,552191,235735,316456,761360,4.904187199431161,95.09581280056884,8.798059610932503,21.25596950556164,937.5994760497812,46.02173802159185,55.494470643594376,35.91856191710823,18.406898552092763,42.03803278289156,17.946391118426313,24.091641664465254,57.96196721710844,2011,district
20,352,JHARKHAND,SAHIBGANJ,1150567,589391,561176,227023,990901,159666,196056,30967,72341,308343,483263,287303,195960,221955,490202,322572,167630,660365,13.877157957772123,86.12284204222787,6.287421766833222,26.799221601175766,952.1285530318582,42.00216067382429,48.745739246103184,34.91952613796741,19.290923518578232,42.60525462663191,28.035916204792944,14.569338421838971,57.39474537336808,2011,district
20,353,JHARKHAND,PAKUR,900422,452661,447761,182317,832910,67512,168906,13411,28469,379054,352881,206989,145892,177623,404584,252017,152567,495838,7.497817689927612,92.50218231007239,3.161739717599081,42.09737212107212,989.1751222217068,39.19062395188034,45.72715564186002,32.58256078577634,19.726639286912135,44.93270932962544,27.98876526784108,16.943944061784364,55.06729067037456,2011,district
20,354,JHARKHAND,DHANBAD,2684487,1405956,1278531,507064,1124093,1560394,211024,296040,437309,233119,1722204,1014950,707254,373394,844504,546714,297790,1839983,58.126338477332915,41.873661522667085,16.290226028287712,8.683931045298413,909.3677184776764,64.15393332133849,72.18931460159493,55.31770445925832,13.909324202352256,31.458673482121537,20.36567880567125,11.092994676450287,68.54132651787846,2011,district
20,355,JHARKHAND,BOKARO,2062330,1072807,989523,394918,1078686,983644,206148,188770,299227,255626,1273520,759088,514432,293786,685368,380304,305064,1376962,47.69576159004621,52.30423840995378,14.509171665058455,12.39500952805807,922.3681426388903,61.75151406418953,70.75718186029734,51.98787698719484,14.245343858645318,33.232702816717016,18.44050176256952,14.792201054147494,66.76729718328298,2011,district
20,356,JHARKHAND,LOHARDAGA,461790,232629,229161,88638,404379,57411,77536,11102,15330,262734,259707,149568,110139,77649,221332,103001,118331,240458,12.432274410446306,87.56772558955369,3.3196907685311507,56.89469239264601,985.0921424242034,56.239199636198265,64.29464942032162,48.06184298375378,16.814785941661796,47.92914528248771,22.30472725697828,25.62441802550943,52.07085471751229,2011,district
20,357,JHARKHAND,PURBI SINGHBHUM,2293919,1176902,1117017,476931,1019328,1274591,218160,258771,111414,653923,1507699,856526,651173,296626,837167,529578,307589,1456752,55.56390613618005,44.436093863819956,4.856928252479708,28.506804294310307,949.116409012815,65.72590400968822,72.77802229922288,58.29571080834043,12.930970971512071,36.49505496924695,23.086168256159002,13.40888671308795,63.50494503075305,2011,district
20,358,JHARKHAND,PALAMU,1939869,1006302,933567,358754,1713866,226003,318828,39926,536382,181208,1024563,621706,402857,329728,713175,283702,429473,1226694,11.65042587927329,88.3495741207267,27.650423817278387,9.341249331784775,927.720505375126,52.81609222066026,61.78125453392719,43.152446476792775,16.99743642483075,36.7640804611033,14.6248019840515,22.139278477051803,63.2359195388967,2011,district
20,359,JHARKHAND,LATEHAR,726978,369666,357312,133381,675120,51858,123316,10065,154910,331096,350682,209706,140976,137699,313379,117311,196068,413599,7.133365796489027,92.86663420351098,21.30876037514203,45.54415676953085,966.5806430669847,48.23832358063105,56.72850627323043,39.45459430413756,18.94128845714726,43.10708164483657,16.136801938985773,26.970279705850796,56.89291835516344,2011,district
20,360,JHARKHAND,HAZARIBAGH,1734495,890881,843614,304749,1459188,275307,255451,49298,303515,121768,1013249,596113,417136,281863,654636,327316,327320,1079859,15.872458554218952,84.12754144578105,17.498753239415507,7.020371923816442,946.9435311786872,58.41752210297522,66.91275265720114,49.44631075349627,16.250436005869144,37.74216702844343,18.870968206884424,18.871198821559013,62.25783297155656,2011,district
20,361,JHARKHAND,RAMGARH,949443,494230,455213,179375,530488,418955,98829,80546,106356,201166,596497,350031,246466,134226,312125,221112,91013,637318,44.12639831985701,55.87360168014299,11.201936293173997,21.187791157552375,921.0549744046294,62.82599376687173,70.82350322724238,54.14300558200227,14.137341578167408,32.8745380186067,23.288601843396602,9.585936175210097,67.1254619813933,2011,district
20,362,JHARKHAND,DUMKA,1321442,668514,652928,275019,1231264,90178,257610,17409,79614,571077,672409,406275,266134,219449,624779,237479,387300,696663,6.824211732334828,93.17578826766517,6.02478201843138,43.216198667818944,976.6856041907873,50.88448830898366,60.77284843698113,40.76008380709665,16.606782590533676,47.280092505005896,17.97120115752337,29.308891347482525,52.719907494994104,2011,district
20,363,JHARKHAND,JAMTARA,791042,404830,386212,155275,715296,75746,140311,14964,72885,240489,426312,258260,168052,130993,326631,122434,204197,464411,9.575471340333383,90.42452865966662,9.213796486153706,30.40154631486065,954.01032532174,53.89246083014555,63.79467924807945,43.5128892939629,16.55955056747935,41.291233588102784,15.477559977851998,25.81367361025078,58.708766411897216,2011,district
20,364,JHARKHAND,RANCHI,2914253,1494937,1419316,569444,1656918,1257335,326235,243209,152943,1042016,1911433,1085244,826189,401214,1142867,756176,386691,1771386,43.14433235549556,56.855667644504436,5.248103030176172,35.755852357362244,949.4152596397039,65.58912352496506,72.59463107809894,58.210363301759436,13.767301603532706,39.21646473384431,25.947506959759497,13.268957774084816,60.78353526615569,2011,district
20,365,JHARKHAND,KHUNTI,531885,266335,265550,103700,486903,44982,94645,9055,24037,389626,284575,164741,119834,86292,259984,153087,106897,271901,8.457091288530414,91.54290871146958,4.519209979600854,73.25380486383335,997.0525841515386,53.50310687460635,61.8548069161019,45.126718132178496,16.223807777997123,48.879739041334126,28.781973546913335,20.097765494420784,51.120260958665874,2011,district
