state,district,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct,household_count,person_count,state_key,district_key,district_panel_id,nfhs4_sdist_code,district_name_source
Madhya Pradesh,TIKAMGARH,NFHS-4,2016,,47.579379554904186,2.9936846897026195,1.4968423448513095,0.0,,,,,,20.955792827918344,134,,MADHYA PRADESH,TIKAMGARH,MADHYA PRADESH__TIKAMGARH__NFHS-4,,state_file_census_name
Madhya Pradesh,Tikamgarh,NFHS-5,2020,,94.9291361945159,29.54084826198921,19.399120651021025,9.699560325510513,9.699560325510513,,,,67.84961265902274,29.54084826198921,5,,MADHYA PRADESH,TIKAMGARH,MADHYA PRADESH__TIKAMGARH__NFHS-5,,
Madhya Pradesh,UJJAIN,NFHS-4,2016,,92.98628253645568,43.968143380567135,34.66368039930633,5.789070142417297,,,,,,43.907328505788016,86,,MADHYA PRADESH,UJJAIN,MADHYA PRADESH__UJJAIN__NFHS-4,,state_file_census_name
Madhya Pradesh,UMARIA,NFHS-4,2016,,58.663324393084096,36.806826943043745,18.371610096705577,2.2406209584516,,,,,,25.011976029195203,224,,MADHYA PRADESH,UMARIA,MADHYA PRADESH__UMARIA__NFHS-4,,state_file_census_name
Madhya Pradesh,Ujjain,NFHS-5,2020,,53.28848886057936,53.28848886057936,4.89609095702974,6.576977721158716,49.9267153323214,,,,-81194.67327946798,6.576977721158716,7,,MADHYA PRADESH,UJJAIN,MADHYA PRADESH__UJJAIN__NFHS-5,,
Madhya Pradesh,Umaria,NFHS-5,2020,,59.61313107886033,39.41969661829049,0.0,0.0,20.193434460569843,,,,-72444.20393718735,19.22626215772064,5,,MADHYA PRADESH,UMARIA,MADHYA PRADESH__UMARIA__NFHS-5,,
Madhya Pradesh,VIDISHA,NFHS-4,2016,,92.66836255664704,0.0,0.0,1.4726559312078151,,,,,,0.0,68,,MADHYA PRADESH,VIDISHA,MADHYA PRADESH__VIDISHA__NFHS-4,,state_file_census_name
Madhya Pradesh,Vidisha,NFHS-5,2020,,74.06850065602445,74.06850065602445,49.37900043734964,49.37900043734964,49.37900043734964,,,,20758.19408903337,74.06850065602445,4,,MADHYA PRADESH,VIDISHA,MADHYA PRADESH__VIDISHA__NFHS-5,,
Maharashtra,AHMADNAGAR,NFHS-4,2016,,84.60126544522333,58.27709910822074,21.36095371060168,5.276842135149226,,,,,,41.12231696023711,153,,MAHARASHTRA,AHMADNAGAR,MAHARASHTRA__AHMADNAGAR__NFHS-4,,state_file_census_name
Maharashtra,AKOLA,NFHS-4,2016,,85.71428571428572,76.1904761904762,38.0952380952381,9.523809523809526,,,,,,0.0,21,,MAHARASHTRA,AKOLA,MAHARASHTRA__AKOLA__NFHS-4,,state_file_census_name
Maharashtra,AMRAVATI,NFHS-4,2016,,78.46828261594027,45.280281301728,30.136499512876348,4.0545375432747655,,,,,,29.20595648121444,97,,MAHARASHTRA,AMRAVATI,MAHARASHTRA__AMRAVATI__NFHS-4,,state_file_census_name
Maharashtra,AURANGABAD,NFHS-4,2016,,36.02506446923199,0.0,0.0,0.0,,,,,,0.0,50,,MAHARASHTRA,AURANGABAD,MAHARASHTRA__AURANGABAD__NFHS-4,,state_file_census_name
Maharashtra,Ahmadnagar,NFHS-5,2020,,54.54052923904842,54.54052923904842,27.27026461952421,27.27026461952421,27.27026461952421,,,,-12379.96680938486,54.54052923904842,3,,MAHARASHTRA,AHMADNAGAR,MAHARASHTRA__AHMADNAGAR__NFHS-5,,
Maharashtra,Akola,NFHS-5,2020,,50.0,0.0,0.0,0.0,50.0,,,,-128800.0,0.0,2,,MAHARASHTRA,AKOLA,MAHARASHTRA__AKOLA__NFHS-5,,
Maharashtra,Amravati,NFHS-5,2020,,0.0,0.0,0.0,0.0,0.0,,,,-150041.0147160652,37.495344203940114,2,,MAHARASHTRA,AMRAVATI,MAHARASHTRA__AMRAVATI__NFHS-5,,
Maharashtra,Aurangabad,NFHS-5,2020,,56.52061264093593,13.041225281871863,0.0,13.041225281871863,13.041225281871863,,,,-80711.4705947305,13.041225281871863,5,,MAHARASHTRA,AURANGABAD,MAHARASHTRA__AURANGABAD__NFHS-5,,
Maharashtra,BHANDARA,NFHS-4,2016,,91.22664080281908,70.67246045631774,42.027500681497024,12.33496476693104,,,,,,69.99198907672728,286,,MAHARASHTRA,BHANDARA,MAHARASHTRA__BHANDARA__NFHS-4,,state_file_census_name
Maharashtra,BID,NFHS-4,2016,,93.40576112779692,73.79451364776395,60.15629556414418,15.044590618664582,,,,,,70.21912300902517,96,,MAHARASHTRA,BID,MAHARASHTRA__BID__NFHS-4,,state_file_census_name
Maharashtra,BULDANA,NFHS-4,2016,,93.33333333333331,16.66666666666666,0.0,3.3333333333333317,,,,,,0.0,30,,MAHARASHTRA,BULDANA,MAHARASHTRA__BULDANA__NFHS-4,,state_file_census_name
Maharashtra,Bhandara,NFHS-5,2020,,0.0,0.0,0.0,0.0,0.0,,,,-150057.6666666667,0.0,3,,MAHARASHTRA,BHANDARA,MAHARASHTRA__BHANDARA__NFHS-5,,
Maharashtra,Bid,NFHS-5,2020,,100.0,100.0,100.0,0.0,0.0,,,,78940.0,100.0,1,,MAHARASHTRA,BID,MAHARASHTRA__BID__NFHS-5,,
Maharashtra,Buldana,NFHS-5,2020,,50.0,0.0,0.0,0.0,0.0,,,,-129806.5,0.0,2,,MAHARASHTRA,BULDANA,MAHARASHTRA__BULDANA__NFHS-5,,
Maharashtra,CHANDRAPUR,NFHS-4,2016,,58.42479520040812,14.17018713588508,3.117173244245595,1.265229670609,,,,,,20.534986605965816,156,,MAHARASHTRA,CHANDRAPUR,MAHARASHTRA__CHANDRAPUR__NFHS-4,,state_file_census_name
Maharashtra,Chandrapur,NFHS-5,2020,,37.495344203940114,0.0,0.0,0.0,37.495344203940114,,,,-88695.95375950844,37.495344203940114,2,,MAHARASHTRA,CHANDRAPUR,MAHARASHTRA__CHANDRAPUR__NFHS-5,,
Maharashtra,DHULE,NFHS-4,2016,,87.72678314164035,49.295419449848026,17.884360386019488,7.971797705633184,,,,,,62.302393115826845,308,,MAHARASHTRA,DHULE,MAHARASHTRA__DHULE__NFHS-4,,state_file_census_name
Maharashtra,Dhule,NFHS-5,2020,,100.0,100.0,0.0,0.0,0.0,,,,11376.0,100.0,1,,MAHARASHTRA,DHULE,MAHARASHTRA__DHULE__NFHS-5,,
Maharashtra,GADCHIROLI,NFHS-4,2016,,78.21704797383097,42.33629164674599,29.562875940242023,19.011334577153697,,,,,,43.33200104305799,115,,MAHARASHTRA,GADCHIROLI,MAHARASHTRA__GADCHIROLI__NFHS-4,,state_file_census_name
Maharashtra,GONDIYA,NFHS-4,2016,,86.01368237311046,32.92690228942937,30.19508053563724,16.233619782413264,,,,,,19.468411125785416,173,,MAHARASHTRA,GONDIYA,MAHARASHTRA__GONDIYA__NFHS-4,,state_file_census_name
Maharashtra,Gadchiroli,NFHS-5,2020,,100.0,100.0,0.0,0.0,0.0,,,,18337.0,100.0,1,,MAHARASHTRA,GADCHIROLI,MAHARASHTRA__GADCHIROLI__NFHS-5,,
Maharashtra,Gondiya,NFHS-5,2020,,24.24105622528411,9.08926747034093,9.08926747034093,9.08926747034093,39.39284498022729,,,,-91377.92943207533,9.08926747034093,7,,MAHARASHTRA,GONDIYA,MAHARASHTRA__GONDIYA__NFHS-5,,
Maharashtra,HINGOLI,NFHS-4,2016,,70.20903501789975,3.800667047268813,1.0616048610684208,0.0,,,,,,28.13252881831315,169,,MAHARASHTRA,HINGOLI,MAHARASHTRA__HINGOLI__NFHS-4,,state_file_census_name
Maharashtra,Hingoli,NFHS-5,2020,,100.0,37.495344203940114,0.0,0.0,100.0,,,,-44764.02296026137,37.495344203940114,2,,MAHARASHTRA,HINGOLI,MAHARASHTRA__HINGOLI__NFHS-5,,
Maharashtra,JALGAON,NFHS-4,2016,,91.02868997146518,46.11759642755492,19.858187156785707,16.521217596703288,,,,,,0.0,90,,MAHARASHTRA,JALGAON,MAHARASHTRA__JALGAON__NFHS-4,,state_file_census_name
Maharashtra,JALNA,NFHS-4,2016,,80.30576981351977,29.325321070022987,4.402865532059132,1.2244740114231687,,,,,,42.63295339757075,148,,MAHARASHTRA,JALNA,MAHARASHTRA__JALNA__NFHS-4,,state_file_census_name
Maharashtra,Jalgaon,NFHS-5,2020,,64.28115326321263,64.28115326321263,21.427051087737546,21.427051087737546,64.28115326321263,,,,-41391.9055898953,64.28115326321263,4,,MAHARASHTRA,JALGAON,MAHARASHTRA__JALGAON__NFHS-5,,
Maharashtra,Jalna,NFHS-5,2020,,0.0,0.0,0.0,0.0,0.0,,,,-82485.0,0.0,1,,MAHARASHTRA,JALNA,MAHARASHTRA__JALNA__NFHS-5,,
Maharashtra,Kolhapur,NFHS-5,2020,,37.495344203940114,37.495344203940114,0.0,37.495344203940114,37.495344203940114,,,,-36638.27494569279,37.495344203940114,2,,MAHARASHTRA,KOLHAPUR,MAHARASHTRA__KOLHAPUR__NFHS-5,,
Maharashtra,LATUR,NFHS-4,2016,,81.43729253027519,35.50381431251541,28.384840246098165,7.685663899577197,,,,,,29.46171161504591,141,,MAHARASHTRA,LATUR,MAHARASHTRA__LATUR__NFHS-4,,state_file_census_name
Maharashtra,Latur,NFHS-5,2020,,100.0,0.0,0.0,0.0,100.0,,,,-79455.0,0.0,1,,MAHARASHTRA,LATUR,MAHARASHTRA__LATUR__NFHS-5,,
Maharashtra,MUMBAI,NFHS-4,2016,,78.86811500522036,44.44067863648275,31.150166504897452,5.6976149827798315,,,,,,30.767120907011087,83,,MAHARASHTRA,MUMBAI,MAHARASHTRA__MUMBAI__NFHS-4,,state_file_census_name
Maharashtra,MUMBAI SUBURBAN,NFHS-4,2016,,76.00558452362262,26.77885995219736,30.15102292493768,7.719663446691937,,,,,,31.981462850580876,86,,MAHARASHTRA,MUMBAI SUBURBAN,MAHARASHTRA__MUMBAI SUBURBAN__NFHS-4,,state_file_census_name
Maharashtra,Mumbai,NFHS-5,2020,,0.0,0.0,0.0,0.0,33.33333333333333,,,,-121849.66666666666,0.0,3,,MAHARASHTRA,MUMBAI,MAHARASHTRA__MUMBAI__NFHS-5,,
Maharashtra,Mumbai Suburban,NFHS-5,2020,,0.0,0.0,0.0,0.0,0.0,,,,-66762.0,0.0,1,,MAHARASHTRA,MUMBAI SUBURBAN,MAHARASHTRA__MUMBAI SUBURBAN__NFHS-5,,
Maharashtra,NAGPUR,NFHS-4,2016,,75.89353003089137,28.311680396785764,26.844371325506856,6.340356619784837,,,,,,26.028302759321832,196,,MAHARASHTRA,NAGPUR,MAHARASHTRA__NAGPUR__NFHS-4,,state_file_census_name
Maharashtra,NANDED,NFHS-4,2016,,82.47989210104811,24.32161320320549,20.819642229383533,13.225269546549164,,,,,,24.05812557852959,139,,MAHARASHTRA,NANDED,MAHARASHTRA__NANDED__NFHS-4,,state_file_census_name
Maharashtra,NANDURBAR,NFHS-4,2016,,99.5021611617606,97.49850170083502,58.87475075713188,35.97528578950361,,,,,,100.0,2435,,MAHARASHTRA,NANDURBAR,MAHARASHTRA__NANDURBAR__NFHS-4,,state_file_census_name
Maharashtra,Nagpur,NFHS-5,2020,,37.495344203940114,37.495344203940114,18.747672101970057,18.747672101970057,18.747672101970057,,,,-63553.12423288729,37.495344203940114,4,,MAHARASHTRA,NAGPUR,MAHARASHTRA__NAGPUR__NFHS-5,,
Maharashtra,Nanded,NFHS-5,2020,,47.36346852981978,31.57564568654652,0.0,15.78782284327326,73.68173426490989,,,,-25201.274909112344,47.36346852981978,5,,MAHARASHTRA,NANDED,MAHARASHTRA__NANDED__NFHS-5,,
Maharashtra,Nandurbar,NFHS-5,2020,,68.74767210197005,37.495344203940114,37.495344203940114,37.495344203940114,100.0,,,,619.5894962741139,37.495344203940114,4,,MAHARASHTRA,NANDURBAR,MAHARASHTRA__NANDURBAR__NFHS-5,,
Maharashtra,Nashik,NFHS-5,2020,,0.0,0.0,0.0,0.0,0.0,,,,-148400.0,0.0,1,,MAHARASHTRA,NASHIK,MAHARASHTRA__NASHIK__NFHS-5,,
Maharashtra,OSMANABAD,NFHS-4,2016,,48.51485148514852,9.900990099009904,9.900990099009904,5.940594059405941,,,,,,0.0,101,,MAHARASHTRA,OSMANABAD,MAHARASHTRA__OSMANABAD__NFHS-4,,state_file_census_name
Maharashtra,Osmanabad,NFHS-5,2020,,52.37824974455324,14.283687308414931,14.283687308414931,14.283687308414931,61.905437563861696,,,,-74472.49771788204,28.567374616829863,5,,MAHARASHTRA,OSMANABAD,MAHARASHTRA__OSMANABAD__NFHS-5,,
Maharashtra,PARBHANI,NFHS-4,2016,,77.89196095179032,9.37369663239969,0.0,0.0,,,,,,0.0,47,,MAHARASHTRA,PARBHANI,MAHARASHTRA__PARBHANI__NFHS-4,,state_file_census_name
Maharashtra,PUNE,NFHS-4,2016,,59.480511775270905,16.38918041577416,3.45084368540466,3.45084368540466,,,,,,0.0,116,,MAHARASHTRA,PUNE,MAHARASHTRA__PUNE__NFHS-4,,state_file_census_name
Maharashtra,Parbhani,NFHS-5,2020,,61.5366984472728,0.0,0.0,0.0,38.46330155272719,,,,-59287.211010303305,23.07339689454561,3,,MAHARASHTRA,PARBHANI,MAHARASHTRA__PARBHANI__NFHS-5,,
Maharashtra,Pune,NFHS-5,2020,,61.53669844727281,23.07339689454561,0.0,0.0,0.0,,,,-123036.25311422252,23.07339689454561,3,,MAHARASHTRA,PUNE,MAHARASHTRA__PUNE__NFHS-5,,
Maharashtra,RAIGARH,NFHS-4,2016,,84.8909888995492,42.540618633932205,20.16897983624009,3.1491876273213566,,,,,,35.02156063716533,96,,MAHARASHTRA,RAIGARH,MAHARASHTRA__RAIGARH__NFHS-4,,state_file_census_name
Maharashtra,Raigarh,NFHS-5,2020,,76.18912487227662,52.37824974455324,14.283687308414931,0.0,52.37824974455324,,,,-35146.308264476196,28.567374616829863,5,,MAHARASHTRA,RAIGARH,MAHARASHTRA__RAIGARH__NFHS-5,,
Maharashtra,Ratnagiri,NFHS-5,2020,,0.0,0.0,0.0,0.0,100.0,,,,-87629.0,0.0,1,,MAHARASHTRA,RATNAGIRI,MAHARASHTRA__RATNAGIRI__NFHS-5,,
Maharashtra,Sangli,NFHS-5,2020,,23.07339689454561,23.07339689454561,23.07339689454561,23.07339689454561,23.07339689454561,,,,-74828.50724831635,23.07339689454561,3,,MAHARASHTRA,SANGLI,MAHARASHTRA__SANGLI__NFHS-5,,
Maharashtra,Satara,NFHS-5,2020,,100.0,0.0,0.0,0.0,0.0,,,,-114390.0,100.0,2,,MAHARASHTRA,SATARA,MAHARASHTRA__SATARA__NFHS-5,,
Maharashtra,Sindhudurg,NFHS-5,2020,,16.663907790584638,16.663907790584638,0.0,0.0,72.22130259686155,,,,-82871.99738702958,16.663907790584638,4,,MAHARASHTRA,SINDHUDURG,MAHARASHTRA__SINDHUDURG__NFHS-5,,
Maharashtra,Solapur,NFHS-5,2020,,50.0,0.0,0.0,0.0,0.0,,,,-123546.5,0.0,2,,MAHARASHTRA,SOLAPUR,MAHARASHTRA__SOLAPUR__NFHS-5,,
Maharashtra,THANE,NFHS-4,2016,,88.83435516372337,30.039537012437545,9.87819167635064,4.811432457227903,,,,,,35.128268072103644,80,,MAHARASHTRA,THANE,MAHARASHTRA__THANE__NFHS-4,,state_file_census_name
Maharashtra,Thane,NFHS-5,2020,,42.85410217547509,42.85410217547509,21.427051087737546,21.427051087737546,100.0,,,,-22434.082910613964,64.28115326321263,4,,MAHARASHTRA,THANE,MAHARASHTRA__THANE__NFHS-5,,
Maharashtra,WARDHA,NFHS-4,2016,,88.36120462065186,12.745600727749045,13.672937735853717,4.4222809283757805,,,,,,11.497930413777029,104,,MAHARASHTRA,WARDHA,MAHARASHTRA__WARDHA__NFHS-4,,state_file_census_name
Maharashtra,WASHIM,NFHS-4,2016,,76.92173713820722,41.73768955756183,36.120386742718615,6.49066526269495,,,,,,38.79498132195939,247,,MAHARASHTRA,WASHIM,MAHARASHTRA__WASHIM__NFHS-4,,state_file_census_name
Maharashtra,Wardha,NFHS-5,2020,,25.0,25.0,0.0,0.0,25.0,,,,-113989.0,0.0,4,,MAHARASHTRA,WARDHA,MAHARASHTRA__WARDHA__NFHS-5,,
Maharashtra,YAVATMAL,NFHS-4,2016,,82.94655986127971,53.25104738696934,27.6150325413662,8.82273560626027,,,,,,48.42358359725036,67,,MAHARASHTRA,YAVATMAL,MAHARASHTRA__YAVATMAL__NFHS-4,,state_file_census_name
Maharashtra,Yavatmal,NFHS-5,2020,,0.0,0.0,0.0,0.0,50.0,,,,-115026.0,0.0,2,,MAHARASHTRA,YAVATMAL,MAHARASHTRA__YAVATMAL__NFHS-5,,
Manipur,BISHNUPUR,NFHS-4,2016,,74.3589743589744,85.89743589743593,0.0,0.0,,,,,,0.0,78,,MANIPUR,BISHNUPUR,MANIPUR__BISHNUPUR__NFHS-4,,state_file_census_name
Manipur,Bishnupur,NFHS-5,2020,,30.91048805378064,0.0,0.0,0.0,0.0,,,,-110673.13068878892,7.268535838658092,7,,MANIPUR,BISHNUPUR,MANIPUR__BISHNUPUR__NFHS-5,,
Manipur,CHURACHANDPUR,NFHS-4,2016,,81.07881854061934,85.54000322735197,21.31038162113949,2.2842931943799893,,,,,,35.02582898049316,132,,MANIPUR,CHURACHANDPUR,MANIPUR__CHURACHANDPUR__NFHS-4,,state_file_census_name
Manipur,Chandel,NFHS-5,2020,,69.08951194621937,38.17902389243873,0.0,0.0,30.91048805378064,,,,-87257.18372687984,7.268535838658092,7,,MANIPUR,CHANDEL,MANIPUR__CHANDEL__NFHS-5,,
Manipur,Churachandpur,NFHS-5,2020,,41.36423094369858,27.576153962465717,27.576153962465717,27.576153962465717,27.576153962465717,,,,-31860.207021347032,41.36423094369858,5,,MANIPUR,CHURACHANDPUR,MANIPUR__CHURACHANDPUR__NFHS-5,,
Manipur,IMPHAL EAST,NFHS-4,2016,,91.1636402641278,98.5691571129902,41.27804668999916,7.820726782190931,,,,,,48.96895978440242,696,,MANIPUR,IMPHAL EAST,MANIPUR__IMPHAL EAST__NFHS-4,,state_file_census_name
Manipur,IMPHAL WEST,NFHS-4,2016,,71.0419513467355,100.0,19.81698868010247,0.0,,,,,,28.78073219671635,121,,MANIPUR,IMPHAL WEST,MANIPUR__IMPHAL WEST__NFHS-4,,state_file_census_name
Manipur,Imphal East,NFHS-5,2020,,69.08951194621937,22.72377986554841,7.268535838658092,7.268535838658092,38.17902389243873,,,,-52238.56834469286,7.268535838658092,7,,MANIPUR,IMPHAL EAST,MANIPUR__IMPHAL EAST__NFHS-5,,
Manipur,Imphal West,NFHS-5,2020,,52.44259187732836,34.961727918218905,23.07237588755099,5.59151192844154,40.553239846660446,,,,-58720.15059231168,16.77453578532462,10,,MANIPUR,IMPHAL WEST,MANIPUR__IMPHAL WEST__NFHS-5,,
Manipur,SENAPATI,NFHS-4,2016,,59.43184301041886,77.57512847008984,3.031089412387667,0.0,,,,,,0.0,165,,MANIPUR,SENAPATI,MANIPUR__SENAPATI__NFHS-4,,state_file_census_name
Manipur,Senapati (Excluding 3 Sub-Divisions),NFHS-5,2020,,55.260230991583825,55.260230991583825,22.36988450420808,22.36988450420808,32.89034648737575,,,,-37427.919790552594,10.520461983167667,5,,MANIPUR,SENAPATI EXCLUDING 3 SUB DIVISIONS,MANIPUR__SENAPATI EXCLUDING 3 SUB DIVISIONS__NFHS-5,,
Manipur,TAMENGLONG,NFHS-4,2016,,0.0,41.666666666666664,0.0,0.0,,,,,,0.0,60,,MANIPUR,TAMENGLONG,MANIPUR__TAMENGLONG__NFHS-4,,state_file_census_name
Manipur,THOUBAL,NFHS-4,2016,,69.896367050591,98.3610489892098,17.283297450896086,0.3211127546920489,,,,,,37.08729314487421,308,,MANIPUR,THOUBAL,MANIPUR__THOUBAL__NFHS-4,,state_file_census_name
Manipur,Tamenglong,NFHS-5,2020,,100.0,0.0,0.0,0.0,100.0,,,,-14444.0,100.0,1,,MANIPUR,TAMENGLONG,MANIPUR__TAMENGLONG__NFHS-5,,
Manipur,Thoubal,NFHS-5,2020,,39.064842642611616,24.0120565164948,5.73150930927829,5.73150930927829,36.19908798797248,,,,-80389.63903228541,8.597263963917435,18,,MANIPUR,THOUBAL,MANIPUR__THOUBAL__NFHS-5,,
Manipur,UKHRUL,NFHS-4,2016,,58.91835568359631,86.82284758305559,10.07987126358198,2.3261241377496873,,,,,,0.0,129,,MANIPUR,UKHRUL,MANIPUR__UKHRUL__NFHS-4,,state_file_census_name
Manipur,Ukhrul,NFHS-5,2020,,77.32882452019342,31.986473560580215,10.662157853526738,10.662157853526738,77.32882452019342,,,,-17795.815926266387,31.986473560580215,6,,MANIPUR,UKHRUL,MANIPUR__UKHRUL__NFHS-5,,
Meghalaya,EAST GARO HILLS,NFHS-4,2016,,70.36893411116624,72.0330251508048,7.268036563195674,7.965652473591501,,,,,,39.68005589775178,466,,MEGHALAYA,EAST GARO HILLS,MEGHALAYA__EAST GARO HILLS__NFHS-4,,state_file_census_name
Meghalaya,East Garo Hills,NFHS-5,2020,,78.16906094467242,6.338121889344858,0.0,0.0,17.253591417008643,,,,-93823.40384762664,12.676243778689717,10,,MEGHALAYA,EAST GARO HILLS,MEGHALAYA__EAST GARO HILLS__NFHS-5,,
Meghalaya,RIBHOI,NFHS-4,2016,,18.625756841446233,41.13276582888535,0.7812326389617887,4.828464573478917,,,,,,5.729039352386449,353,,MEGHALAYA,RIBHOI,MEGHALAYA__RIBHOI__NFHS-4,,state_file_census_name
Meghalaya,SOUTH GARO HILLS,NFHS-4,2016,,40.42272281449761,12.769705892564737,0.0,0.0,,,,,,0.0,101,,MEGHALAYA,SOUTH GARO HILLS,MEGHALAYA__SOUTH GARO HILLS__NFHS-4,,state_file_census_name
Meghalaya,South Garo Hills,NFHS-5,2020,,100.0,22.50029527712594,0.0,0.0,22.50029527712594,,,,-77578.22334004114,22.50029527712594,3,,MEGHALAYA,SOUTH GARO HILLS,MEGHALAYA__SOUTH GARO HILLS__NFHS-5,,
Meghalaya,WEST GARO HILLS,NFHS-4,2016,,33.60804021590183,31.770244274006252,10.929018822922346,2.7189758937592905,,,,,,13.594879468796451,142,,MEGHALAYA,WEST GARO HILLS,MEGHALAYA__WEST GARO HILLS__NFHS-4,,state_file_census_name
Meghalaya,WEST KHASI HILLS,NFHS-4,2016,,21.259639892489517,58.975481946012664,1.127906713261987,1.12150332412815,,,,,,14.018791551601872,178,,MEGHALAYA,WEST KHASI HILLS,MEGHALAYA__WEST KHASI HILLS__NFHS-4,,state_file_census_name
Meghalaya,West Garo Hills,NFHS-5,2020,,76.21491719687663,13.17146520330073,9.207284736113502,2.3018211840283755,21.09982613767519,,,,-89503.12730364388,20.71639065625538,29,,MEGHALAYA,WEST GARO HILLS,MEGHALAYA__WEST GARO HILLS__NFHS-5,,
Meghalaya,West Khasi Hills,NFHS-5,2020,,36.73508741546249,0.0,0.0,0.0,0.0,,,,-117588.90504147012,36.73508741546249,2,,MEGHALAYA,WEST KHASI HILLS,MEGHALAYA__WEST KHASI HILLS__NFHS-5,,
Mizoram,AIZAWL,NFHS-4,2016,,37.14788124463089,97.52774150230948,3.598603838124524,3.513385849945857,,,,,,27.069311158638303,83,,MIZORAM,AIZAWL,MIZORAM__AIZAWL__NFHS-4,,state_file_census_name
Mizoram,Aizawl,NFHS-5,2020,,75.56846551017132,26.705396530513987,2.09568477501129,2.09568477501129,2.09568477501129,,,,-106329.9916803668,26.705396530513987,5,,MIZORAM,AIZAWL,MIZORAM__AIZAWL__NFHS-5,,
Mizoram,Champhai,NFHS-5,2020,,71.45830747514272,14.374922425428233,0.0,0.0,14.374922425428233,,,,-102346.5836118688,14.374922425428233,7,,MIZORAM,CHAMPHAI,MIZORAM__CHAMPHAI__NFHS-5,,
Mizoram,KOLASIB,NFHS-4,2016,,97.18768099883832,99.38303947937652,28.505174953479667,17.755777395333823,,,,,,53.37380676927952,194,,MIZORAM,KOLASIB,MIZORAM__KOLASIB__NFHS-4,,state_file_census_name
Mizoram,Kolasib,NFHS-5,2020,,80.54461622059384,0.7704667157201879,0.7704667157201879,19.597270368064628,19.98250372592472,,,,-88909.12481944963,41.63384866178152,8,,MIZORAM,KOLASIB,MIZORAM__KOLASIB__NFHS-5,,
Mizoram,Lawngtlai,NFHS-5,2020,,85.86370319574841,28.935510220545968,0.8397325615400902,0.2799108538466968,28.375688512852577,,,,-86727.87871677944,29.318515978742067,10,,MIZORAM,LAWNGTLAI,MIZORAM__LAWNGTLAI__NFHS-5,,
Mizoram,Lunglei,NFHS-5,2020,,38.96004954964998,2.3360792794399603,2.3360792794399603,1.288903999643287,1.288903999643287,,,,-123827.36875362288,2.3360792794399603,11,,MIZORAM,LUNGLEI,MIZORAM__LUNGLEI__NFHS-5,,
Mizoram,MAMIT,NFHS-4,2016,,85.69762009583859,97.29026060488704,42.7828162255334,15.670557169979684,,,,,,55.42501809371435,1096,,MIZORAM,MAMIT,MIZORAM__MAMIT__NFHS-4,,state_file_census_name
Mizoram,Mamit,NFHS-5,2020,,100.0,100.0,15.799480456327656,7.082304745866057,8.717175710461602,,,,-30644.89482515466,17.434351420923203,5,,MIZORAM,MAMIT,MIZORAM__MAMIT__NFHS-5,,
Mizoram,Saiha,NFHS-5,2020,,52.28275237422477,28.424128561337152,27.95170725782689,0.4724213035102634,28.424128561337152,,,,-80229.88363425636,4.565504748449543,7,,MIZORAM,SAIHA,MIZORAM__SAIHA__NFHS-5,,
Mizoram,Serchhip,NFHS-5,2020,,45.80382475798725,34.96458970958471,12.277303521555808,11.848051139626348,33.10505691002494,,,,-84070.85154184632,24.12535466118216,13,,MIZORAM,SERCHHIP,MIZORAM__SERCHHIP__NFHS-5,,
Nagaland,DIMAPUR,NFHS-4,2016,,17.88788991982945,98.71393314564187,8.447293801148534,8.316088979882261,,,,,,31.719174518016334,159,,NAGALAND,DIMAPUR,NAGALAND__DIMAPUR__NFHS-4,,state_file_census_name
Nagaland,Dimapur,NFHS-5,2020,,100.0,33.56512171818527,25.26076193295842,8.304359785226845,8.304359785226845,,,,-27118.96389112665,16.956402147731573,12,,NAGALAND,DIMAPUR,NAGALAND__DIMAPUR__NFHS-5,,
Nagaland,Kiphire,NFHS-5,2020,,75.25896120696139,25.258961206961384,0.0,0.0,25.258961206961384,,,,-48951.63315909808,50.51792241392277,4,,NAGALAND,KIPHIRE,NAGALAND__KIPHIRE__NFHS-5,,
Nagaland,Kohima,NFHS-5,2020,,100.0,55.76135117025823,22.119324414870892,22.350844481411393,44.47016889628229,,,,9205.458843024997,22.582364547951897,9,,NAGALAND,KOHIMA,NAGALAND__KOHIMA__NFHS-5,,
Nagaland,Longleng,NFHS-5,2020,,60.16677166988538,20.333543339770756,20.333543339770756,0.0,60.16677166988538,,,,-41190.49977168914,20.333543339770756,5,,NAGALAND,LONGLENG,NAGALAND__LONGLENG__NFHS-5,,
Nagaland,MOKOKCHUNG,NFHS-4,2016,,82.9206520873108,77.53261526355146,1.5141488091268642,2.19829900111538,,,,,,19.68393451864923,144,,NAGALAND,MOKOKCHUNG,NAGALAND__MOKOKCHUNG__NFHS-4,,state_file_census_name
Nagaland,MON,NFHS-4,2016,,63.67998894528917,73.2029279055127,18.764946110954064,7.817232944767125,,,,,,26.56064517615084,531,,NAGALAND,MON,NAGALAND__MON__NFHS-4,,state_file_census_name
Nagaland,Mokokchung,NFHS-5,2020,,100.0,100.0,100.0,0.0,100.0,,,,72261.0,100.0,1,,NAGALAND,MOKOKCHUNG,NAGALAND__MOKOKCHUNG__NFHS-5,,
