survey,survey_year,state,district,household_count,person_count,internet_pct,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,fertility_rate,wealth_index_mean,urban_pct
NFHS-5,2020,Nagaland,Dimapur,12,,,100.0,33.56512171818527,25.26076193295842,8.304359785226845,8.304359785226845,,,,,-27118.96389112665,16.956402147731573
NFHS-5,2020,Nagaland,Kiphire,4,,,75.25896120696139,25.258961206961384,0.0,0.0,25.258961206961384,,,,,-48951.633159098084,50.51792241392277
NFHS-5,2020,Nagaland,Kohima,9,,,100.0,55.76135117025823,22.119324414870892,22.350844481411393,44.47016889628229,,,,,9205.458843024995,22.582364547951894
NFHS-5,2020,Nagaland,Longleng,5,,,60.16677166988538,20.333543339770756,20.333543339770756,0.0,60.16677166988538,,,,,-41190.49977168914,20.333543339770756
NFHS-5,2020,Nagaland,Mokokchung,1,,,100.0,100.0,100.0,0.0,100.0,,,,,72261.0,100.0
NFHS-5,2020,Nagaland,Mon,5,,,100.0,100.0,60.49617759138242,0.0,40.33078506092161,,,,,50028.63857718809,60.49617759138242
NFHS-5,2020,Nagaland,Peren,7,,,85.79922153429904,57.3976646028971,43.19688613719614,43.19688613719614,57.3976646028971,,,,,5418.063097716069,28.996107671495174
NFHS-5,2020,Nagaland,Phek,8,,,75.13015470386478,25.39046411159435,0.0,12.695232055797176,25.130154703864783,,,,,-56845.09527678135,25.39046411159435
NFHS-5,2020,Nagaland,Tuensang,5,,,100.0,40.250157504828074,19.91661416505731,0.0,60.166771669885385,,,,,-3713.4907234106236,20.33354333977076
NFHS-5,2020,Nagaland,Wokha,5,,,100.0,100.0,60.2470672188781,20.082355739626035,20.082355739626035,,,,,64654.5462816319,80.32942295850414
NFHS-5,2020,Nagaland,Zunheboto,5,,,100.0,60.496177591382406,60.496177591382406,40.330785060921606,100.0,,,,,99393.06387296977,60.496177591382406
NFHS-5,2020,Puducherry,Karaikal,9,,,100.0,54.77992609874607,53.3744522450849,26.158019149046158,47.6839617019077,,,,,25671.771083069063,80.93794524779221
NFHS-5,2020,Puducherry,Mahe,5,,,100.0,16.494927940104738,16.494927940104738,14.829725441374578,87.86866058016983,,,,,-26231.035314645134,16.494927940104738
NFHS-5,2020,Puducherry,Puducherry,9,,,86.39204519981331,31.960225999066616,4.496558453167691,3.953836920764852,27.339788573136136,,,,,-53353.48587091053,31.960225999066616
NFHS-5,2020,Puducherry,Yanam,2,,,100.0,26.463909228220366,0.0,26.463909228220366,0.0,,,,,-10565.665187600935,100.0
NFHS-5,2020,Punjab,Fatehgarh Sahib,7,,,84.61212038710073,53.83636116130218,23.060601935503637,0.0,15.387879612899273,,,,,-24683.340160690434,23.060601935503637
NFHS-5,2020,Punjab,Gurdaspur,33,,,95.51693303934762,55.16933039347612,36.55545376472546,9.560570942325171,46.64544515094578,,,,,-8296.861873431253,19.304794708257052
NFHS-5,2020,Punjab,Hoshiarpur,5,,,75.6304578605493,2.5218314421971826,2.5218314421971826,2.5218314421971826,0.0,,,,,-90525.47208425547,2.5218314421971826
NFHS-5,2020,Punjab,Jalandhar,11,,,100.0,45.464914603313964,15.375646895340306,29.009418244511814,29.009418244511814,,,,,-17968.687051201778,4.563600555799431
NFHS-5,2020,Punjab,Kapurthala,19,,,86.50338983755287,9.349508006752737,23.98187345499281,8.88844145670578,24.319217822865806,,,,,-51185.84736813669,15.130729986119853
NFHS-5,2020,Punjab,Moga,1,,,100.0,0.0,0.0,0.0,0.0,,,,,-13591.0,0.0
NFHS-5,2020,Punjab,Sangrur,10,,,100.0,58.66109833946156,24.45445296981051,13.187746128246241,27.85878355497925,,,,,-1037.5898613942054,24.819512952564583
NFHS-5,2020,RAJASTHAN,Alwar,5,,,100.0,77.02294092971263,38.511470464856316,77.02294092971263,80.74426476757183,,,,,75676.73088720608,77.02294092971263
NFHS-5,2020,RAJASTHAN,Bharatpur,5,,,100.0,17.921873342646485,0.0,17.921873342646485,39.307291114215495,,,,,-10449.999575717504,35.84374668529297
NFHS-5,2020,RAJASTHAN,Churu,3,,,66.66666666666666,0.0,0.0,0.0,33.33333333333333,,,,,-19006.666666666664,0.0
NFHS-5,2020,RAJASTHAN,Dausa,5,,,100.0,35.84374668529297,0.0,0.0,57.22916445686198,,,,,-11843.836949138005,35.84374668529297
NFHS-5,2020,RAJASTHAN,Dhaulpur,5,,,100.0,35.84374668529297,60.692708885784505,21.38541777156901,57.22916445686198,,,,,67993.21887334941,35.84374668529297
NFHS-5,2020,RAJASTHAN,Jhunjhunun,5,,,100.0,37.99144068683907,37.99144068683907,37.99144068683907,79.33048022894637,,,,,25629.908803179424,17.321920915785434
NFHS-5,2020,RAJASTHAN,Karauli,5,,,100.0,57.22916445686198,100.0,60.692708885784505,100.0,,,,,127400.78461344026,35.84374668529297
NFHS-5,2020,RAJASTHAN,Sawai Madhopur,5,,,79.33048022894637,17.321920915785434,17.321920915785434,41.33903954210729,58.66096045789272,,,,,-24575.81297769867,17.321920915785434
NFHS-5,2020,Rajasthan,Ajmer,9,,,89.33419356510841,56.33483873893971,56.334838738939716,35.00322586915652,56.334838738939716,,,,,18073.025552586296,46.67096782554203
NFHS-5,2020,Rajasthan,Alwar,7,,,100.0,58.05258499637712,29.663101995652546,44.494652993478816,14.831550997826273,,,,,-5431.704220161639,59.32620399130509
NFHS-5,2020,Rajasthan,Banswara,5,,,80.72429636851443,21.08644455277165,0.0,0.0,19.275703631485566,,,,,-99888.49710243312,42.1728891055433
NFHS-5,2020,Rajasthan,Baran,5,,,100.0,41.106480039635194,21.475306719513583,0.0,80.3688266798784,,,,,-48906.74745788932,21.475306719513583
NFHS-5,2020,Rajasthan,Barmer,7,,,86.4420679971017,58.05258499637712,44.494652993478816,29.663101995652546,29.663101995652546,,,,,-6615.161232196553,59.32620399130509
NFHS-5,2020,Rajasthan,Bharatpur,5,,,80.72429636851443,21.08644455277165,42.1728891055433,21.08644455277165,42.1728891055433,,,,,-8097.256536965103,42.1728891055433
NFHS-5,2020,Rajasthan,Bhilwara,6,,,100.0,51.51811380369682,35.357485071595754,33.83937126789894,33.83937126789894,,,,,-1017.8615728512885,35.357485071595754
NFHS-5,2020,Rajasthan,Bikaner,14,,,100.0,51.93507396193709,36.91218864310392,14.377860664854147,42.48855734058341,,,,,5323.084312889813,45.06865595649954
NFHS-5,2020,Rajasthan,Bundi,4,,,75.57364698340609,75.57364698340609,26.720940950218285,26.720940950218285,26.720940950218285,,,,,-37959.285706109076,26.720940950218285
NFHS-5,2020,Rajasthan,Chittaurgarh,4,,,100.0,100.0,25.548476435204158,25.548476435204158,48.903047129591684,,,,,41747.83969866379,76.64542930561247
NFHS-5,2020,Rajasthan,Churu,3,,,100.0,0.0,0.0,33.33333333333333,66.66666666666666,,,,,-40219.33333333333,0.0
NFHS-5,2020,Rajasthan,Dausa,8,,,100.0,25.283570108951363,39.62677581713524,26.417850544756828,38.492495381329775,,,,,-2338.8720996689644,39.62677581713524
NFHS-5,2020,Rajasthan,Dhaulpur,5,,,80.72429636851443,61.44859273702886,42.1728891055433,42.1728891055433,61.44859273702886,,,,,-3404.8246671754437,42.1728891055433
NFHS-5,2020,Rajasthan,Dungarpur,4,,,76.12155881360667,26.121558813606665,26.121558813606665,26.121558813606665,26.121558813606665,,,,,-45660.72893634586,52.24311762721333
NFHS-5,2020,Rajasthan,Ganganagar,3,,,68.63117156486149,0.0,0.0,0.0,0.0,,,,,-105688.24175214481,68.63117156486149
NFHS-5,2020,Rajasthan,Hanumangarh,5,,,80.0,20.0,0.0,0.0,20.0,,,,,-64227.4,0.0
NFHS-5,2020,Rajasthan,Jaipur,8,,,75.8507103268541,26.417850544756828,26.417850544756828,26.417850544756828,26.417850544756828,,,,,-36641.78124154466,39.62677581713524
NFHS-5,2020,Rajasthan,Jaisalmer,3,,,66.66666666666666,0.0,0.0,0.0,0.0,,,,,-111570.99999999999,0.0
NFHS-5,2020,Rajasthan,Jalor,3,,,100.0,0.0,0.0,0.0,0.0,,,,,-94560.66666666666,0.0
NFHS-5,2020,Rajasthan,Jhalawar,5,,,100.0,61.04847424824733,61.04847424824733,40.69898283216489,40.69898283216489,,,,,35632.65906069783,81.39796566432977
NFHS-5,2020,Rajasthan,Jhunjhunun,5,,,80.72429636851443,42.1728891055433,21.08644455277165,40.362148184257215,40.362148184257215,,,,,-31447.570644524196,42.1728891055433
NFHS-5,2020,Rajasthan,Jodhpur,9,,,89.11609412697277,34.69656476183658,0.0,11.906329444404667,32.651717619081715,,,,,-69312.8451689773,23.812658888809334
NFHS-5,2020,Rajasthan,Karauli,6,,,83.83937126789894,35.357485071595754,17.678742535797877,17.678742535797877,67.67874253579788,,,,,-39764.957925294024,35.357485071595754
NFHS-5,2020,Rajasthan,Kota,6,,,82.58562745759555,52.24311762721333,17.414372542404443,34.82874508480889,33.33333333333333,,,,,-46834.394722277706,52.24311762721333
NFHS-5,2020,Rajasthan,Nagaur,4,,,100.0,26.720940950218285,0.0,0.0,24.426353016593907,,,,,-56453.649973692445,26.720940950218285
NFHS-5,2020,Rajasthan,Pali,4,,,75.57364698340609,26.720940950218285,0.0,26.720940950218285,24.426353016593907,,,,,-66987.11294361956,26.720940950218285
NFHS-5,2020,Rajasthan,Pratapgarh,3,,,100.0,35.357485071595754,35.357485071595754,35.357485071595754,35.357485071595754,,,,,-5589.22470866891,35.357485071595754
NFHS-5,2020,Rajasthan,Rajsamand,5,,,100.0,60.00000000000001,40.0,40.0,40.0,,,,,10837.2,0.0
NFHS-5,2020,Rajasthan,Sawai Madhopur,3,,,100.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,,,,,-6134.666666666664,0.0
NFHS-5,2020,Rajasthan,Sikar,5,,,80.72429636851443,40.362148184257215,21.08644455277165,21.08644455277165,38.55140726297113,,,,,-38478.255945105986,42.1728891055433
NFHS-5,2020,Rajasthan,Sirohi,2,,,100.0,100.0,50.0,0.0,50.0,,,,,48556.5,100.0
NFHS-5,2020,Rajasthan,Tonk,4,,,100.0,25.0,0.0,25.0,25.0,,,,,-51158.75,0.0
NFHS-5,2020,Rajasthan,Udaipur,4,,,100.0,52.24311762721333,50.0,23.878441186393328,73.87844118639333,,,,,9624.16012961101,52.24311762721333
NFHS-5,2020,Sikkim,East District,17,,,94.77173433804961,65.4534106720567,57.0481496538653,27.7298259878724,63.86491299393619,,,,,47838.00956007397,47.71734338049621
NFHS-5,2020,Sikkim,North District,2,,,100.0,50.0,0.0,100.0,100.0,,,,,42288.5,0.0
NFHS-5,2020,Sikkim,South District,6,,,100.0,85.53133230017397,66.66666666666666,33.33333333333333,81.13533436649266,,,,,79641.49281383798,56.59399690052196
NFHS-5,2020,Sikkim,West District,6,,,100.0,71.06266460034799,85.531332300174,52.197998966840665,71.06266460034799,,,,,93458.0536450559,56.59399690052198
NFHS-5,2020,TAMIL NADU,Chennai,5,,,80.71632376354277,80.71632376354277,42.14897129062833,57.851028709371654,38.56735247291444,,,,,43063.4131168376,22.86529505417111
NFHS-5,2020,TAMIL NADU,Kancheepuram,5,,,100.0,82.00532508913102,64.01065017826204,60.66844169637701,100.0,,,,,100098.44302355025,64.01065017826204
NFHS-5,2020,TAMIL NADU,Namakkal,2,,,50.0,0.0,0.0,0.0,0.0,,,,,-69912.5,0.0
NFHS-5,2020,TAMIL NADU,Salem,5,,,100.0,64.01065017826204,64.01065017826204,42.673766785508036,42.673766785508036,,,,,68663.39927966463,64.01065017826204
NFHS-5,2020,TAMIL NADU,Thiruvallur,5,,,100.0,59.999999999999986,20.0,40.0,100.0,,,,,52777.399999999994,0.0
NFHS-5,2020,TAMIL NADU,Tiruvannamalai,5,,,100.0,42.673766785508036,42.673766785508036,0.0,21.336883392754018,,,,,-16331.815533392477,64.01065017826204
NFHS-5,2020,TAMIL NADU,Vellore,5,,,100.0,44.14932941801221,40.69155490300203,22.074664709006104,44.14932941801221,,,,,47838.5116269865,44.14932941801221
NFHS-5,2020,TAMIL NADU,Viluppuram,5,,,100.0,44.14932941801221,22.074664709006104,22.074664709006104,22.074664709006104,,,,,24204.485455841674,44.14932941801221
NFHS-5,2020,TELANGANA,Nalgonda,4,,,49.81662279341491,49.81662279341491,49.81662279341491,46.879779532482985,46.879779532482985,,,,,18080.021889657968,49.81662279341491
NFHS-5,2020,TELANGANA,Nirmal,5,,,58.91822623495836,19.188669676218773,19.188669676218773,0.0,60.270443441260404,,,,,-79364.26498157842,38.377339352437545
NFHS-5,2020,TELANGANA,Nizamabad,5,,,49.504578636981314,0.6712271251102963,24.256867955471957,0.0,25.918937806619642,,,,,-85287.81076142279,24.256867955471957
NFHS-5,2020,TELANGANA,Peddapalli,5,,,48.72157154077412,24.770200043348606,0.8188285459230918,23.951371497425512,0.0,,,,,-80639.45351598682,48.72157154077412
NFHS-5,2020,TELANGANA,Rajanna Sircilla,5,,,0.7920900763509572,0.7920900763509572,0.0,0.0,24.801977480912264,,,,,-118282.16525520729,0.7920900763509572
NFHS-5,2020,TELANGANA,Ranga Reddy,5,,,38.37733935243755,79.45911311747919,19.188669676218776,19.188669676218776,39.729556558739596,,,,,-14768.738001328267,38.37733935243755
NFHS-5,2020,TELANGANA,Sangareddy,5,,,1.0441830081733217,1.9134153000375944,1.0441830081733217,32.6955282333208,65.3910564666416,,,,,-79681.9144645099,1.9134153000375944
NFHS-5,2020,TELANGANA,Siddipet,5,,,58.91822623495837,38.37733935243755,19.188669676218776,19.188669676218776,19.188669676218776,,,,,-21131.913948195088,38.37733935243755
NFHS-5,2020,TELANGANA,Suryapet,5,,,20.0,20.0,0.0,20.0,40.0,,,,,-67365.4,0.0
NFHS-5,2020,TELANGANA,Vikarabad,5,,,39.199494252671585,39.199494252671585,0.0,0.0,60.800505747328415,,,,,-66036.53963405445,18.932659003562115
NFHS-5,2020,TELANGANA,Wanaparthy,5,,,39.199494252671585,59.466329501781054,18.932659003562115,18.932659003562115,79.73316475089052,,,,,-37047.41594673307,18.932659003562115
NFHS-5,2020,TELANGANA,Warangal Rural,5,,,59.16611788123844,59.16611788123844,19.722039293746146,39.44407858749229,19.722039293746146,,,,,-18839.414484508492,78.88815717498458
NFHS-5,2020,TELANGANA,Warangal Urban,5,,,100.0,4.0817022198358135,4.0817022198358135,1.5316506893576447,52.04085110991791,,,,,-63938.557068040296,4.0817022198358135
NFHS-5,2020,TELANGANA,Yadadri Bhuvanagiri,5,,,39.729556558739596,38.37733935243755,19.188669676218776,19.188669676218776,41.08177376504163,,,,,-62818.14481728247,38.37733935243755
NFHS-5,2020,TRIPURA,Gomati,5,,,1.9134153000375944,34.60894353335839,1.9134153000375944,0.0,1.0441830081733217,,,,,-95416.38407458982,1.9134153000375944
NFHS-5,2020,TRIPURA,Khowai,5,,,18.932659003562115,39.199494252671585,0.0,0.0,59.466329501781054,,,,,-51151.02532404291,18.932659003562115
NFHS-5,2020,TRIPURA,North Tripura,5,,,74.36078577038707,50.40941427296154,24.770200043348606,23.951371497425512,100.0,,,,,28238.344625554768,48.72157154077412
NFHS-5,2020,TRIPURA,Sepahijala,5,,,39.199494252671585,59.466329501781054,0.0,0.0,20.266835249109473,,,,,-71375.16952956119,18.932659003562115
NFHS-5,2020,TRIPURA,South Tripura,5,,,25.49518994111552,25.49518994111552,25.49518994111552,0.0,0.0,,,,,-83955.38995453592,0.6602532548207001
NFHS-5,2020,TRIPURA,Unakoti,5,,,58.91822623495837,39.729556558739596,0.0,0.0,79.45911311747919,,,,,-39151.811324525304,38.37733935243755
NFHS-5,2020,TRIPURA,West Tripura,5,,,39.199494252671585,18.932659003562115,0.0,0.0,18.932659003562115,,,,,-64137.47981173825,18.932659003562115
NFHS-5,2020,Tripura,South Tripura,2,,,100.0,50.0,0.0,0.0,50.0,,,,,-21943.0,0.0
NFHS-5,2020,Tripura,West Tripura,29,,,89.6425737550883,96.54752458502944,30.991087378637477,31.01138521766189,55.15841528343146,,,,,71564.97646646269,20.593065455676953
NFHS-5,2020,UTTAR PRADESH,Amethi,5,,,49.57270497489408,49.57270497489408,49.57270497489408,23.55382005743362,26.018884917460465,,,,,-13864.079369297846,24.359057462341124
NFHS-5,2020,UTTAR PRADESH,Budaun,5,,,48.72157154077412,24.770200043348606,48.72157154077412,47.902742994851025,24.770200043348606,,,,,-19101.367571752988,48.72157154077412
NFHS-5,2020,UTTAR PRADESH,Ghaziabad,5,,,1.9134153000375946,34.6089435333584,1.9134153000375946,0.8692322918642726,1.9134153000375946,,,,,-113247.5465768581,1.9134153000375946
NFHS-5,2020,UTTAR PRADESH,Hapur,5,,,67.3044717666792,34.60894353335839,1.9134153000375944,65.3910564666416,67.3044717666792,,,,,-18185.107235477077,1.9134153000375944
NFHS-5,2020,UTTAR PRADESH,Moradabad,5,,,1.9134153000375944,1.9134153000375944,1.9134153000375944,0.0,67.3044717666792,,,,,-103565.00723239503,1.9134153000375944
NFHS-5,2020,UTTAR PRADESH,Muzaffarnagar,5,,,38.37733935243755,38.37733935243755,19.188669676218776,19.188669676218776,58.91822623495837,,,,,-38972.88882563478,38.37733935243755
NFHS-5,2020,UTTAR PRADESH,Rae Bareli,5,,,25.49518994111552,24.834936686294824,0.0,0.0,74.50481005888447,,,,,-68985.09474446421,0.6602532548207001
NFHS-5,2020,UTTAR PRADESH,Sambhal,5,,,25.594067557263216,0.7920900763509572,0.7920900763509572,0.7920900763509572,25.594067557263216,,,,,-81438.41228366616,0.7920900763509572
NFHS-5,2020,UTTAR PRADESH,Shamli,5,,,74.75228931849065,24.256867955471957,24.256867955471957,24.256867955471957,49.504578636981314,,,,,-27860.82344842999,24.256867955471957
NFHS-5,2020,UTTAR PRADESH,Sultanpur,5,,,33.170530400904184,33.170530400904184,32.282177525716584,32.282177525716584,32.282177525716584,,,,,-44383.37234012089,33.170530400904184
NFHS-5,2020,Uttar Pradesh,Agra,8,,,89.58079197551544,30.42948832008933,19.15644380322851,0.8538364923762811,0.0,,,,,-41843.621625088635,58.32316790206181
NFHS-5,2020,Uttar Pradesh,Aligarh,8,,,86.87829963411869,36.509733623851744,24.125165278504333,4.128189448449139,0.0,,,,,-56595.99203212089,60.63489890235607
NFHS-5,2020,Uttar Pradesh,Auraiya,1,,,100.0,100.0,0.0,0.0,100.0,,,,,-10816.0,100.0
NFHS-5,2020,Uttar Pradesh,Baghpat,6,,,83.10958704305446,18.274553759207606,16.89041295694555,16.89041295694555,16.89041295694555,,,,,-34907.697733890214,32.438348172217815
NFHS-5,2020,Uttar Pradesh,Bareilly,5,,,100.0,61.18899727636769,55.08387494237401,19.405501361816164,35.678373580557846,,,,,31819.846935339985,41.78349591455151
NFHS-5,2020,Uttar Pradesh,Bijnor,13,,,83.22567716637613,32.90270866550451,0.6873137064060744,16.10769747954922,56.68956550312817,,,,,-51819.47145521282,32.90270866550451
NFHS-5,2020,Uttar Pradesh,Budaun,2,,,100.0,64.77099444779941,100.0,64.77099444779941,64.77099444779941,,,,,112925.17228989393,64.77099444779941
NFHS-5,2020,Uttar Pradesh,Bulandshahr,5,,,72.44583669515278,44.891673390305556,44.891673390305556,44.891673390305556,44.891673390305556,,,,,20899.28774765403,17.337510085458337
NFHS-5,2020,Uttar Pradesh,Etawah,2,,,92.42585717550197,7.574142824498013,0.0,7.574142824498013,0.0,,,,,-142965.4161443413,7.574142824498013
NFHS-5,2020,Uttar Pradesh,Firozabad,4,,,100.0,9.491554666516185,69.83051822217206,0.0,9.491554666516185,,,,,5547.020274075789,9.491554666516185
NFHS-5,2020,Uttar Pradesh,Gautam Buddha Nagar,13,,,67.53506560926552,19.865770394215794,17.829983586853484,18.508579189307586,15.903382361511037,,,,,-55135.729536708706,50.31534391232966
NFHS-5,2020,Uttar Pradesh,Ghaziabad,13,,,79.41037618746155,9.008583829991048,8.164941389311648,4.082470694655824,18.45975329558088,,,,,-84313.65778362352,27.93631665611539
NFHS-5,2020,Uttar Pradesh,Hamirpur,1,,,100.0,100.0,100.0,0.0,100.0,,,,,88924.0,100.0
NFHS-5,2020,Uttar Pradesh,Jyotiba Phule Nagar,17,,,94.5568751669278,72.78437583463901,36.872497253188016,25.1524813677659,25.1524813677659,,,,,-3553.3302348490593,67.34125100156682
NFHS-5,2020,Uttar Pradesh,Kanpur Dehat,2,,,100.0,23.93168589992744,23.93168589992744,23.93168589992744,23.93168589992744,,,,,-29155.412221047765,23.93168589992744
NFHS-5,2020,Uttar Pradesh,Kanpur Nagar,2,,,100.0,100.0,100.0,85.38867512072513,85.38867512072513,,,,,115519.97003913728,100.0
NFHS-5,2020,Uttar Pradesh,Kheri,2,,,100.0,100.0,50.0,50.0,50.0,,,,,70472.0,100.0
NFHS-5,2020,Uttar Pradesh,Lucknow,2,,,100.0,100.0,100.0,100.0,50.0,,,,,160233.0,100.0
NFHS-5,2020,Uttar Pradesh,Mahamaya Nagar,4,,,100.0,48.986337597681626,74.4931687988408,72.40292708054005,25.50683120115919,,,,,79681.09541673498,48.986337597681626
NFHS-5,2020,Uttar Pradesh,Mainpuri,2,,,50.0,0.0,0.0,0.0,0.0,,,,,-82482.0,0.0
NFHS-5,2020,Uttar Pradesh,Mathura,1,,,100.0,0.0,0.0,100.0,100.0,,,,,-25819.0,0.0
NFHS-5,2020,Uttar Pradesh,Meerut,23,,,70.42858280425874,15.196135142828798,8.786380593994233,7.591734719981255,32.02841268201153,,,,,-57945.36957762935,43.51786842917907
NFHS-5,2020,Uttar Pradesh,Moradabad,20,,,75.03857728161523,43.57729141624662,21.77976805864015,2.8544454430008988,13.991810071742341,,,,,-34730.44258879274,42.41530459313386
NFHS-5,2020,Uttar Pradesh,Muzaffarnagar,9,,,87.85689521698448,39.284476084922474,34.46905353323828,15.963420415812687,38.28936916603547,,,,,-6160.439362186862,27.14137130190697
NFHS-5,2020,Uttar Pradesh,Rampur,14,,,91.17553166731761,30.828786833227774,24.553143206658675,13.881233393301267,17.153208368663147,,,,,-43276.49402930369,47.053190003905684
NFHS-5,2020,Uttar Pradesh,Saharanpur,30,,,96.24460587515382,23.5616557435176,30.935407756075012,7.818536452772099,34.98928676916327,,,,,-28325.36683722523,39.91369400246115
NFHS-5,2020,Uttar Pradesh,Shahjahanpur,3,,,100.0,100.0,53.94072746616264,46.05927253383736,100.0,,,,,65513.80171005876,100.0
NFHS-5,2020,Uttar Pradesh,Unnao,2,,,100.0,0.0,0.0,0.0,0.0,,,,,-49339.0,0.0
NFHS-5,2020,WEST BENGAL,Paschim Barddhaman,5,,,74.75228931849064,49.50457863698131,49.50457863698131,48.833351511871015,74.75228931849064,,,,,2146.967908114432,24.256867955471957
NFHS-5,2020,WEST BENGAL,Purba Barddhaman,5,,,59.466329501781054,39.199494252671585,18.932659003562115,18.932659003562115,60.800505747328415,,,,,-54398.57058390298,18.932659003562115
NFHS-4,2016,Andhra Pradesh,ADILABAD,227,,,49.77781502828379,16.207152544704307,11.12942641414282,5.251325807499228,,,,,,,10.65860702919422
NFHS-4,2016,Andhra Pradesh,NIZAMABAD,129,,,53.05156746349077,16.027634434802472,16.027634434802472,0.7408127329383184,,,,,,,30.86973374740151
NFHS-4,2016,Andhra Pradesh,KARIMNAGAR,146,,,59.89535028789887,13.953022972804675,12.791874199142969,1.3525575616352672,,,,,,,26.285516080811096
NFHS-4,2016,Andhra Pradesh,MEDAK,282,,,69.34545243256565,38.23116803760326,23.489325364018026,5.803898130527886,,,,,,,28.657197238565935
NFHS-4,2016,Andhra Pradesh,HYDERABAD,74,,,75.05591769610817,49.00299803286964,39.34683277989529,11.774139774954676,,,,,,,54.945985616455154
NFHS-4,2016,Andhra Pradesh,RANGAREDDY,392,,,67.12439526897388,27.750226969385515,17.752499371921434,1.7806379416701241,,,,,,,22.55777143867381
NFHS-4,2016,Andhra Pradesh,MAHBUBNAGAR,224,,,76.18912652252416,31.050067135966568,20.958678561110418,4.9218899877096325,,,,,,,13.076564270443782
NFHS-4,2016,Andhra Pradesh,NALGONDA,118,,,82.86183039387235,15.89609634283175,17.693581885040427,5.482793089131194,,,,,,,13.315354645032897
NFHS-4,2016,Andhra Pradesh,WARANGAL,155,,,79.71324457739908,14.487041374752884,6.79968023104914,1.2253556995430566,,,,,,,39.82406023514933
NFHS-4,2016,Andhra Pradesh,KHAMMAM,200,,,81.32613742962143,14.0664882959981,8.785244166769814,2.485682287343763,,,,,,,13.350191807340039
NFHS-4,2016,Andhra Pradesh,SRIKAKULAM,51,,,91.9839010021013,46.23060287544655,32.7961540738338,7.8464634422672805,,,,,,,49.89938126313304
NFHS-4,2016,Andhra Pradesh,VIZIANAGARAM,238,,,87.690283018127,15.702964385777896,6.26153358782623,0.8038557387774682,,,,,,,18.488681991881776
NFHS-4,2016,Andhra Pradesh,VISAKHAPATNAM,169,,,76.04942308730178,19.373408040180028,8.516486180572512,3.46715836513987,,,,,,,25.54945854171754
NFHS-4,2016,Andhra Pradesh,EAST GODAVARI,205,,,63.26819221950812,15.458722660455399,8.233002391046753,2.7247774728983294,,,,,,,9.082591576327763
NFHS-4,2016,Andhra Pradesh,WEST GODAVARI,229,,,89.12218937837649,62.45401835793577,37.03280457420839,17.003921807476615,,,,,,,54.72136396824453
NFHS-4,2016,Andhra Pradesh,KRISHNA,166,,,96.98055541345208,96.38282260327483,62.62250023384024,31.314670176438092,,,,,,,100.0
NFHS-4,2016,Andhra Pradesh,GUNTUR,88,,,72.82236529468939,15.995268548312264,4.577548286957669,0.0,,,,,,,0.0
NFHS-4,2016,Andhra Pradesh,PRAKASAM,156,,,62.5622092959153,19.77261840410427,9.815434863043112,3.0404700367720623,,,,,,,17.63472621327797
NFHS-4,2016,Andhra Pradesh,SRI POTTI SRIRAMULU NELLORE,17,,,94.11764705882352,47.05882352941176,41.17647058823528,0.0,,,,,,,100.0
NFHS-4,2016,Andhra Pradesh,Y.S.R.,244,,,87.67944939040731,10.486599797833268,7.280790772975382,1.2161208334192355,,,,,,,5.131760306136414
NFHS-4,2016,Andhra Pradesh,KURNOOL,128,,,77.30003479990812,19.916574818308398,14.552317691375617,3.901268339526031,,,,,,,12.535980638635987
NFHS-4,2016,Andhra Pradesh,ANANTAPUR,74,,,75.67008529713961,14.902520589682094,10.68926974507891,2.7740361353449647,,,,,,,21.982823774100762
NFHS-4,2016,Andhra Pradesh,CHITTOOR,160,,,76.23045085847883,6.6828737825695,4.8140514262888265,0.5780274314217204,,,,,,,13.87265835412129
NFHS-4,2016,Arunachal Pradesh,TAWANG,53,,,86.79245283018868,73.58490566037737,1.8867924528301887,0.0,,,,,,,0.0
NFHS-4,2016,Arunachal Pradesh,WEST KAMENG,70,,,95.7142857142857,85.7142857142857,54.28571428571425,15.714285714285714,,,,,,,0.0
NFHS-4,2016,Arunachal Pradesh,EAST KAMENG,34,,,55.882352941176485,73.52941176470588,2.941176470588235,2.941176470588235,,,,,,,0.0
NFHS-4,2016,Arunachal Pradesh,PAPUM PARE,343,,,96.51236576910537,82.60077095206799,11.707087917984985,8.359250711649823,,,,,,,33.547775910912165
NFHS-4,2016,Arunachal Pradesh,UPPER SUBANSIRI,62,,,55.02949715271328,68.44521334943794,22.911306346908617,6.030467675494373,,,,,,,0.0
NFHS-4,2016,Arunachal Pradesh,WEST SIANG,112,,,50.04466674807898,83.61927103012617,3.332694315544532,9.022394188127373,,,,,,,0.0
NFHS-4,2016,Arunachal Pradesh,EAST SIANG,110,,,43.69942946517663,46.59888030946664,7.633900861467372,1.0905572659239102,,,,,,,29.44504617994558
NFHS-4,2016,Arunachal Pradesh,UPPER SIANG,155,,,76.24315577158534,79.39493021145503,39.1747635779297,11.991061686250323,,,,,,,16.75422829353179
NFHS-4,2016,Arunachal Pradesh,CHANGLANG,222,,,46.93418880925813,60.49689844449898,21.202096000675336,4.87341261002624,,,,,,,17.90831056812853
