state,lok_sabha_constituency,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct,household_count,person_count,districts_used,districts_missing,coverage_share,aggregation_method
Assam,Nawgong,NFHS-4,2016,,25.20408441628689,72.09183822249818,8.843537841576538,2.5340135467832288,,,,,,0.0,79.0,,NOWGONG→Nagaon,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Silchar,NFHS-4,2016,,37.65266156591978,59.76691455532407,15.060183913528173,3.4825266956528274,,,,,,3.982174083044423,241.0,,CACHAR→Cachar,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Tezpur,NFHS-4,2016,,44.5552716829534,62.79964834412365,29.74669169914228,8.09325799377762,,,,,,31.1010871725451,375.56,,DARRANG→Sonitpur; LAKHIMPUR→Lakhimpur,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Araria,NFHS-4,2016,,4.536780358788485,9.985423229366772,0.9118625117897996,0.0,,,,,,0.0,111.0,,ARARIA→Araria,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Arrah,NFHS-4,2016,,19.169879603162336,10.269578751584476,3.8510920318441793,1.2836973439480597,,,,,,21.822854847117014,80.0,,BHOJPUR→Bhojpur,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Aurangabad,NFHS-4,2016,,19.108268323429805,9.48890847203959,0.0,0.0,,,,,,16.117866260777838,197.0,,AURANGABAD→Aurangabad; GAYA→Gaya,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Banka,NFHS-4,2016,,11.238119569908925,10.635575798049123,5.040540103000962,3.08954985369613,,,,,,3.585166324413412,263.82710000000003,,BANKA→Banka; BHAGALPUR→Bhagalpur,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Begusarai,NFHS-4,2016,,4.914545651034213,11.198397091042445,0.0,0.3780419731564779,,,,,,0.0,268.0,,BEGUSARAI→Begusarai,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Bhagalpur,NFHS-4,2016,,8.370180809436864,6.536340338335601,0.0,0.0,,,,,,21.506696607159043,108.0,,BHAGALPUR→Bhagalpur,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Buxar,NFHS-4,2016,,15.977257826436828,11.016623293685475,1.8225285784660665,1.1722460638032612,,,,,,11.116250460342197,191.995500449955,,BUXAR→Buxar; KAIMUR (BHABUA)→Kaimur (Bhabua); ROHTAS→Rohtas,,1.0001,weighted_district_segment_share_with_delimitation_alias
Bihar,Darbhanga,NFHS-4,2016,,0.5303142115131095,2.648584743413492,0.0,0.0,,,,,,0.0,188.0,,DARBHANGA→Darbhanga,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Gaya,NFHS-4,2016,,12.818021605184516,8.243882857782726,0.0,0.0,,,,,,17.393434220837033,244.0,,GAYA→Gaya,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Gopalganj 99-Baikunthpur,NFHS-4,2016,,30.20417686606287,32.545815088888006,16.488479063807354,6.73469114176954,,,,,,10.576505442236565,168.0,,GOPALGANJ→Gopalganj,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Hajipur,NFHS-4,2016,,8.736241705158667,8.359730629793054,0.760240249103493,1.1389905012076402,,,,,,0.0,264.0,,VAISHALI→Vaishali,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Jahanabad,NFHS-4,2016,,7.207105165183562,9.814541397407542,2.888637774194676,0.44602066400387785,,,,,,10.728863595566152,154.83650000000003,,JAHANABAD→Jehanabad; ARWAL→Arwal; GAYA→Gaya,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Jamui,NFHS-4,2016,,18.90893623470977,12.52376121940739,2.1951710011241072,0.6568006656913724,,,,,,10.450265620937326,173.42525747425256,,NAWADA→Nawada; MUNGER→Munger; PURVI CHAMPARAN→Purba Champaran; SHEIKHPURA→Sheikhpura,,1.0001,weighted_district_segment_share_with_delimitation_alias
Bihar,Jhanjharpur,NFHS-4,2016,,4.597465804744963,4.660914146278252,0.0,0.0,,,,,,0.0,129.0,,MADHUBANI→Madhubani,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Karakat,NFHS-4,2016,,51.75462367816321,32.25139276088504,3.705046352525572,2.6945791654731424,,,,,,40.766566323089464,150.0,,AURANGABAD→Aurangabad; ROHTAS→Rohtas,,1.0,weighted_district_segment_share_with_delimitation_alias
Bihar,Katihar,NFHS-4,2016,,97.61904761904762,92.85714285714288,47.6190476190476,11.904761904761903,,,,,,100.0,42.0,,KATIHAR→Katihar,,1.0,weighted_district_segment_share_with_delimitation_alias
